COMMAND: python3 /audit-output/evidence/rule_inventory.py
WORKDIR: /tmp/audit-work/27-flip-case
--- OUTPUT ---
id	location	kind	attributes	role_decision	entry_sha256	entry_preview
726	reference-semantics/semantics/int.k:23	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	6feefb9796ed343953dfe83352fa4bca7851392c4e28122fee363883beb876e0	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
727	reference-semantics/semantics/int.k:24	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	96c9008e9527cbc5cb93ded0cd82da40c8b2d8f17a5d09fcd2c3943723710e11	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
728	reference-semantics/semantics/int.k:25	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a2928e82e850c463ea98574fc9e8369c21d2e0b8299a36503d0aadd85482a334	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
729	reference-semantics/semantics/int.k:26	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2814f20ec081b5f2ba475bee20c59ac460d1924445c7968c8af4bf1cc48fd11b	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
730	reference-semantics/semantics/int.k:27	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	098913bfaf25d2ed2ed28f70f9930be24a8bf7afe1fb4c20d7a0483e61a68116	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
731	reference-semantics/semantics/int.k:28	endmodule	-	MODULE_STRUCTURE	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
732	reference-semantics/semantics/iter.k:6	module	-	MODULE_STRUCTURE	65489422ea2a70bfef194feb6c0efcb5208a49917849941598ec8a343e2ece68	module MPY-ITER
733	reference-semantics/semantics/iter.k:7	imports	-	MODULE_STRUCTURE	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
734	reference-semantics/semantics/iter.k:8	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	2fa814827c664147e6d7c96edd48c3a829a22cd77adc337afbe1fec74dba68ec	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
735	reference-semantics/semantics/iter.k:9	endmodule	-	MODULE_STRUCTURE	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
736	reference-semantics/semantics/list.k:3	module	-	MODULE_STRUCTURE	61efb165f96a6f5cda9e0ada6aa477f882898ac2258363d4a6911fbe5ca45ee4	module MPY-LIST
737	reference-semantics/semantics/list.k:4	imports	-	MODULE_STRUCTURE	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
738	reference-semantics/semantics/list.k:5	imports	-	MODULE_STRUCTURE	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
739	reference-semantics/semantics/list.k:6	imports	-	MODULE_STRUCTURE	424d2024bcef134fe9394d751b5b29901efd886fe5026f0718c9c5e92b6e1cb3	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
740	reference-semantics/semantics/list.k:9	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	6fbad02eed1393671791b41b360b2e3d04305e9ed88115dbe5c066d85a767e49	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
741	reference-semantics/semantics/list.k:10	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d2a2ddead8cf62e43919c4082d6f76f03c3cca86c36205e7200934e43b29f21f	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
742	reference-semantics/semantics/list.k:13	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	3d024af826bb0836a06da6fe46f0ff98c9b78f2c58b136c80135b77c71073d7d	syntax ApplyK ::= "toList"
743	reference-semantics/semantics/list.k:14	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f3163ec1febd09901035e7b494bbfc753c89a46a9286d5ed34309f5bf3a03b91	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
744	reference-semantics/semantics/list.k:15	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	975932b6aeb0f6961e467debf269a841e3a6792fdff4cacbcff455e2c142dddf	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
745	reference-semantics/semantics/list.k:18	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	ac8c744da9bbc4a3bc2a3f5ce845163aab64e079291f25529f7fea3a7eb17b02	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
746	reference-semantics/semantics/list.k:19	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f058ddea1c8527d55f2f1de4096104d23988a217be11d41d0d5e659527ddd117	rule valSeqConcat(.ValSeq, T:ValSeq) => T
747	reference-semantics/semantics/list.k:20	rule	priority	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	72574078cd7f5d97e8b747bed2134f30e3e722dca0637ac8b0277cf0afbc8bcf	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
748	reference-semantics/semantics/list.k:24	rule	priority	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7c2e29a9bff39c873327c31a44e154903ea75494c1a00567f57c632eac87a123	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
749	reference-semantics/semantics/list.k:27	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	408c1dfb03ffb9842e1592e2fc229c8dc323c41b1a08feced658b6845110398c	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
750	reference-semantics/semantics/list.k:28	rule	concrete	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c28df05ac9ca891e08caf2e9d4946fccb34d9647c9165f92c0cd3a6304f1ed6f	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
751	reference-semantics/semantics/list.k:33	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	afe83d38567e7cd0f351930bbf72bf06852a8be4cd8aa7d3a8a0baedfe69508a	syntax Bool ::= hasRefVS(ValSeq) [function, total]
752	reference-semantics/semantics/list.k:34	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c6097b5c360d5d3d562eac9b510a966cb93aa9a82da70ef82590f2129ae69479	rule hasRefVS(.ValSeq) => false
753	reference-semantics/semantics/list.k:35	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3e47ea875f2d3db96838bc493159b5314396db5be11a6042c7f37ccc9135968e	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
754	reference-semantics/semantics/list.k:37	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	c331eb24453a080fb3beacb6d4aa5d9f23891042fda20d5d0b88618160e4f6e0	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
755	reference-semantics/semantics/list.k:39	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2394eddeadea3951f4bd5364e3ee3b600ea958fb5b5aae9aa8062c6b9704ee56	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
756	reference-semantics/semantics/list.k:40	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	e2fba109126125c19d026bb7e9358b5f0c6e36f08431f71ffa0f961538666690	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
757	reference-semantics/semantics/list.k:41	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	20bfecdfc83caa7a51a85dd15366a4b171f7dc174346f70ced632e73246372cb	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
758	reference-semantics/semantics/list.k:42	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d7909ad8764a8acafac75d30ada1600d528d673b1b23e84637de99753e16050b	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
759	reference-semantics/semantics/list.k:45	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0e2dcb6ce005637d264e0df5c09ebe35d04701710a01613225ec91c346278237	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
760	reference-semantics/semantics/list.k:46	requires	-	MODULE_STRUCTURE	69eec856f58b0166ab1f1429e4e24823874048bc380f2de63e6df86a8073a94e	requires H in_keys(HP)
761	reference-semantics/semantics/list.k:47	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	91c206c74a6bbed64763205180bb2a22d402d55bd39e41cbb377da0f19350436	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
762	reference-semantics/semantics/list.k:48	requires	-	MODULE_STRUCTURE	766a9429e51a5079e38a3a2481a8dc06566206dc6b71f94dc2d2798f24166ee8	requires notBool isRefV(A) andBool H in_keys(HP)
763	reference-semantics/semantics/list.k:49	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3863900e8a58f55b84dfb8e7bbb5d85873021d96c873b9f9d8df464649e1fe74	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
764	reference-semantics/semantics/list.k:50	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fe0f9e83b749e0a6e2aa39071848ac39e5aecdadc589419e3c5083b7c7465081	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
765	reference-semantics/semantics/list.k:53	rule	priority	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	31d5e83cb39e4a8d2176cb70aa60ae3d1e2d30e61ec4656a0e40f9587219f812	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================
766	reference-semantics/semantics/list.k:58	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	e171041153df48d94a2b0f613d3cea691d9708f5a08bc58349b786188006ec0c	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
767	reference-semantics/semantics/list.k:59	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ebd1399faaffbf28bddd10ef00edb76bc60c148688370961d364a71e2c09fc4f	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
768	reference-semantics/semantics/list.k:60	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	81419bc508aecac692f551f75d6b28b9e01b040d4bc0084db4de317160a54492	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
769	reference-semantics/semantics/list.k:61	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	e84f869d57a9b95738d25e2c08fe4c7a9fc5eee5cc83a72dce6b9b077d8e258a	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
770	reference-semantics/semantics/list.k:62	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d8442792286ce85192874167d4b911992fb7f792c374c8aa1981e75ee444d220	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
771	reference-semantics/semantics/list.k:63	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8ee65b0a01ec4e153a527dcbc19f29301d55ccc3bfff781451240c5f601d6757	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
772	reference-semantics/semantics/list.k:64	requires	-	MODULE_STRUCTURE	5ed0ba97c99ec4041968d2d978a24cb9c04a391f67a129f8fa9f229a48fa8b78	requires E ==K V
773	reference-semantics/semantics/list.k:65	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	131ba345ff88393e96d990d4c49776881cbc83c558e00186a143318f4d990320	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
774	reference-semantics/semantics/list.k:66	requires	-	MODULE_STRUCTURE	b4be68312b770e902ac6e6f4ee1baa2dae045e7ef278b8a5c24f97b07885f82c	requires notBool (E ==K V)
775	reference-semantics/semantics/list.k:67	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	5511f8c4ec4450e21911f2ff0f12e7e5b0efafc30602e42132f5d292d30a5d81	rule <k> B:Bool ~> #notB => notBool B ... </k>
776	reference-semantics/semantics/list.k:68	endmodule	-	MODULE_STRUCTURE	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
777	reference-semantics/semantics/methods.k:3	module	-	MODULE_STRUCTURE	47c4712939d78225ec8e93900e3b20269eb1c602283292296d9d06cac05c2962	module MPY-METHODS
778	reference-semantics/semantics/methods.k:4	imports	-	MODULE_STRUCTURE	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
779	reference-semantics/semantics/methods.k:5	imports	-	MODULE_STRUCTURE	5d664c02791debafd1c58c1ef3ced502c6bc84e391ab9bf326e009fc1f3c5ec9	imports K-EQUAL
780	reference-semantics/semantics/methods.k:6	imports	-	MODULE_STRUCTURE	1c022ad4e0c945f696aa1f9d78eb4c3caf78ef9d9b46ae55d6fd081ff4264877	imports MPY-STR
781	reference-semantics/semantics/methods.k:7	imports	-	MODULE_STRUCTURE	725037cad96b8005f33206b1e4a3cf773add403d6a0804f5ce84da4912b67502	imports MPY-LIST // method-call routing + arg-eval live in call.k; this module owns applyMethod.
782	reference-semantics/semantics/methods.k:10	syntax	function	USED_DECLARATION_OR_STRICTNESS	fc57ca301bffa84435b3de70dcd4a389d5401d97679cd02e7a22b218737f08aa	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
783	reference-semantics/semantics/methods.k:13	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	328b30a3774c14efcc41ec3ccafc8b66c15e41138c101b1814f95c16e7d3c3b5	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
784	reference-semantics/semantics/methods.k:14	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a6ae81f68d63fdf6ebf7a83e4cebc6a8ea356b697bc7b9e100d0e313713cafea	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
785	reference-semantics/semantics/methods.k:15	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	eb11f68e60879a03923bdb729b6cb65379b96d936aca7636c174815b536d2af1	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
786	reference-semantics/semantics/methods.k:16	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	5ab08bc2a01e6c3d76c02ceaedcf7136e04347d9292193ff19f790ca695451a0	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================
787	reference-semantics/semantics/methods.k:19	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8ac3d7a0baa7cb995f784068fa4f8aa4b7472366db8205bf8dc59db91439244b	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
788	reference-semantics/semantics/methods.k:20	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ec5cf79a45b053c7f2ae1c008e1c5a51654f364c9674f5056d9dcfdf2fab67e4	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
789	reference-semantics/semantics/methods.k:21	rule	-	USED_FALSE_FOR_REAL_UNICODE_PYTHON	69deac1db7c49d4f293f8bab9d442c7b11570e808ff2ac6f79fc95cdcdc1f3b6	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
790	reference-semantics/semantics/methods.k:26	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7c16ae8ffba754403e7d8d5b92438d28f400facc922dec2dcfd2f19b2638b867	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
791	reference-semantics/semantics/methods.k:27	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	8449bace9b91c5f0d37c5971d3b28cd1cad5edfa8c5a4b09064e3d0368f9d4c4	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
792	reference-semantics/semantics/methods.k:28	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	dcb47502ba7100828de3ffb17ec481bef2af40dba346ade5600c4ff154b7e376	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
793	reference-semantics/semantics/methods.k:29	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f2558775f8dab0e8cd93a50b44fe41f53fbfa634e3f8bb69170c8354661a39e0	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
794	reference-semantics/semantics/methods.k:30	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d76e3c3797ff76247a278dc879efdcc8d74a59198fbaa7a2cf0c7870bce15d18	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
795	reference-semantics/semantics/methods.k:34	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	21c9fe9f742047bb32315eba84888c896b61193306c3c917ee7c909b4828e677	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
796	reference-semantics/semantics/methods.k:35	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	277077c74e8e5c1c9b55dccc915e494892ca2a34006043a7e2e1b08e7507c261	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
797	reference-semantics/semantics/methods.k:36	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f4dfc7d2f461d391d0196a077c5f476695803634821d0edeccc7045cb02eb5c8	rule cntSub(.IntSeq, _:IntSeq) => 0
798	reference-semantics/semantics/methods.k:37	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	10d0a4ba589529162a45fca9434156b25db3ea242b0bf230fe8f8832320a6066	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
799	reference-semantics/semantics/methods.k:38	requires	-	MODULE_STRUCTURE	f8bef0d31a91e9c675c217cced1ffdf2dcc1e3dfb60319d9ecee48d1851ebc2c	requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
800	reference-semantics/semantics/methods.k:39	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	6c752f997a7c509ced7af5cf0582bfca28500f66876d8854386475edac933866	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
801	reference-semantics/semantics/methods.k:40	requires	-	MODULE_STRUCTURE	89504ed2ca2902b574821bd2677eb37fca776418d6c65d4afece5374f77f112c	requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
802	reference-semantics/semantics/methods.k:41	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	121d0c58dbca6c2852abf6c8fbc50c66fa47e0563465d6ee60f128d83e251aa4	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
803	reference-semantics/semantics/methods.k:42	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	036bd013d44b4c1edf7a703d1d6db67965c6fa20915eca3d3946a6022c1d2ea9	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
804	reference-semantics/semantics/methods.k:43	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f7a542230356ebad6029f1716109b7d96c72f11c2d5eeba3c1f490ad8595b4a1	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
805	reference-semantics/semantics/methods.k:44	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	05b3278c00285d292273e4ff672f849546367017cb3ce7723b767c09a9c04513	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
806	reference-semantics/semantics/methods.k:47	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fc495b2dc6ff9d31d6c463b238bc6f4493026df5e3b1bdb6a89f40b1df908ecc	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
807	reference-semantics/semantics/methods.k:48	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	4eeafed3826be8194a981bc1e80c6de26dba5f5a70b2bbac7793fa157606154c	syntax IntSeq ::= trimWS(IntSeq) [function, total]
808	reference-semantics/semantics/methods.k:49	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4291267251cee7ecfdb91403f873109d0c5ef939a1f6251e0a4fedd1156ca37b	rule trimWS(.IntSeq) => .IntSeq
809	reference-semantics/semantics/methods.k:50	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	879a0736a8b490a2e2b40e4831c2e1462be6bf413bab581ea2fef7fef0e2f13a	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
810	reference-semantics/semantics/methods.k:51	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	988ee980274cf866a4026887cbba6282e3f7c959e268cc0e188d304b386fe20f	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
811	reference-semantics/semantics/methods.k:52	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	588afa88ddb7cf7ccee3e65194d4b948b7144aff2cb57bf1c63a5b88eea31739	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
812	reference-semantics/semantics/methods.k:53	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f72cb5914e4ad9c0fb018b845bab1085013c5baa882264e635d565f1ec941aee	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
813	reference-semantics/semantics/methods.k:54	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	24b1a05b8e5db65b0005965f6a85b1d0b37681f9aea425a3fd11cfee46934c89	rule revISAcc(.IntSeq, A:IntSeq) => A
814	reference-semantics/semantics/methods.k:55	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	6fd3193a5c77347b88936441b0ee75cc3795d68ea155a0fd00e4e4d294dde505	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
815	reference-semantics/semantics/methods.k:58	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	61c5464136bcbb8b16c0c02b41d9389df0a8223f04869b4283b879f7bbb61ea3	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================
816	reference-semantics/semantics/methods.k:61	rule	concrete	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ab0e315ca7e5b5da8a9e7e5e92d981c30a104ad73e33202b7760f0c3fc7b518a	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
