id,path,line,kind,attributes,disposition,rationale
K0716,/reference/reference-semantics/semantics/float.k,261,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0717,/reference/reference-semantics/semantics/float.k,262,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0718,/reference/reference-semantics/semantics/float.k,264,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0719,/reference/reference-semantics/semantics/float.k,265,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0720,/reference/reference-semantics/semantics/float.k,266,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0721,/reference/reference-semantics/semantics/float.k,267,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0722,/reference/reference-semantics/semantics/float.k,269,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0723,/reference/reference-semantics/semantics/float.k,270,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0724,/reference/reference-semantics/semantics/float.k,272,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0725,/reference/reference-semantics/semantics/functions.k,3,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0726,/reference/reference-semantics/semantics/functions.k,4,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0727,/reference/reference-semantics/semantics/functions.k,8,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0728,/reference/reference-semantics/semantics/functions.k,14,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0729,/reference/reference-semantics/semantics/functions.k,18,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0730,/reference/reference-semantics/semantics/functions.k,19,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0731,/reference/reference-semantics/semantics/functions.k,27,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0732,/reference/reference-semantics/semantics/functions.k,31,syntax,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0733,/reference/reference-semantics/semantics/functions.k,33,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0734,/reference/reference-semantics/semantics/functions.k,36,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0735,/reference/reference-semantics/semantics/functions.k,41,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0736,/reference/reference-semantics/semantics/functions.k,42,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0737,/reference/reference-semantics/semantics/functions.k,47,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0738,/reference/reference-semantics/semantics/functions.k,50,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0739,/reference/reference-semantics/semantics/functions.k,53,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0740,/reference/reference-semantics/semantics/functions.k,58,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0741,/reference/reference-semantics/semantics/functions.k,59,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0742,/reference/reference-semantics/semantics/functions.k,63,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0743,/reference/reference-semantics/semantics/functions.k,64,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0744,/reference/reference-semantics/semantics/functions.k,68,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0745,/reference/reference-semantics/semantics/functions.k,72,requires,priority,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0746,/reference/reference-semantics/semantics/functions.k,78,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0747,/reference/reference-semantics/semantics/functions.k,80,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0748,/reference/reference-semantics/semantics/functions.k,85,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0749,/reference/reference-semantics/semantics/int.k,4,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0750,/reference/reference-semantics/semantics/int.k,5,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0751,/reference/reference-semantics/semantics/int.k,7,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0752,/reference/reference-semantics/semantics/int.k,9,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0753,/reference/reference-semantics/semantics/int.k,11,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0754,/reference/reference-semantics/semantics/int.k,12,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0755,/reference/reference-semantics/semantics/int.k,13,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0756,/reference/reference-semantics/semantics/int.k,14,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0757,/reference/reference-semantics/semantics/int.k,15,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0758,/reference/reference-semantics/semantics/int.k,16,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0759,/reference/reference-semantics/semantics/int.k,17,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0760,/reference/reference-semantics/semantics/int.k,19,syntax,function,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0761,/reference/reference-semantics/semantics/int.k,20,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0762,/reference/reference-semantics/semantics/int.k,22,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
