id	source	start_line	end_line	kind	attributes	decision	rationale	excerpt
707	semantics/int.k	25	25	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
708	semantics/int.k	26	26	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
709	semantics/int.k	27	27	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
710	semantics/int.k	28	28	endmodule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	endmodule
711	semantics/iter.k	6	6	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-ITER
712	semantics/iter.k	7	7	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE
713	semantics/iter.k	8	8	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
714	semantics/iter.k	9	9	endmodule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	endmodule
715	semantics/list.k	3	3	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-LIST
716	semantics/list.k	4	4	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE
717	semantics/list.k	5	5	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-ITER
718	semantics/list.k	6	8	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
719	semantics/list.k	9	9	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
720	semantics/list.k	10	12	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
721	semantics/list.k	13	13	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax ApplyK ::= ""toList"""
722	semantics/list.k	14	14	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
723	semantics/list.k	15	17	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
724	semantics/list.k	18	18	syntax	function,total	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
725	semantics/list.k	19	19	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule valSeqConcat(.ValSeq, T:ValSeq) => T
726	semantics/list.k	20	23	rule	priority	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
727	semantics/list.k	24	26	rule	priority	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
728	semantics/list.k	27	27	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
729	semantics/list.k	28	32	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."
730	semantics/list.k	33	33	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Bool ::= hasRefVS(ValSeq) [function, total]
731	semantics/list.k	34	34	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule hasRefVS(.ValSeq) => false
732	semantics/list.k	35	36	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
733	semantics/list.k	37	38	syntax	function	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
734	semantics/list.k	39	39	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
735	semantics/list.k	40	40	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
736	semantics/list.k	41	41	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
737	semantics/list.k	42	44	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
738	semantics/list.k	45	46	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
739	semantics/list.k	47	48	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
740	semantics/list.k	49	49	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
741	semantics/list.k	50	52	rule	owise	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
742	semantics/list.k	53	57	rule	priority	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================"
743	semantics/list.k	58	58	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
744	semantics/list.k	59	59	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
745	semantics/list.k	60	60	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
746	semantics/list.k	61	61	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
747	semantics/list.k	62	62	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
748	semantics/list.k	63	64	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
749	semantics/list.k	65	66	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
750	semantics/list.k	67	67	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> B:Bool ~> #notB => notBool B ... </k>
751	semantics/list.k	68	68	endmodule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	endmodule
752	semantics/methods.k	3	3	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-METHODS
753	semantics/methods.k	4	4	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE
754	semantics/methods.k	5	5	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports K-EQUAL
755	semantics/methods.k	6	6	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-STR
756	semantics/methods.k	7	9	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-LIST // method-call routing + arg-eval live in call.k; this module owns applyMethod.
757	semantics/methods.k	10	12	syntax	function	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
758	semantics/methods.k	13	13	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
759	semantics/methods.k	14	14	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
760	semantics/methods.k	15	15	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
761	semantics/methods.k	16	18	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================"
762	semantics/methods.k	19	19	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""lower"", .Vals) => str(mapLower(CS))"
763	semantics/methods.k	20	20	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""upper"", .Vals) => str(mapUpper(CS))"
764	semantics/methods.k	21	25	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)"
765	semantics/methods.k	26	26	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
