id	file	line	kind	attributes	audit_class	assessment	text
669	reference-semantics/semantics/list.k	9	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
670	reference-semantics/semantics/list.k	10	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
671	reference-semantics/semantics/list.k	13	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"syntax ApplyK ::= ""toList"""
672	reference-semantics/semantics/list.k	14	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
673	reference-semantics/semantics/list.k	15	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
674	reference-semantics/semantics/list.k	18	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
675	reference-semantics/semantics/list.k	19	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
676	reference-semantics/semantics/list.k	20	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
677	reference-semantics/semantics/list.k	24	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
678	reference-semantics/semantics/list.k	27	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
679	reference-semantics/semantics/list.k	28	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
680	reference-semantics/semantics/list.k	33	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Bool ::= hasRefVS(ValSeq) [function, total]
681	reference-semantics/semantics/list.k	34	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule hasRefVS(.ValSeq)                => false
682	reference-semantics/semantics/list.k	35	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
683	reference-semantics/semantics/list.k	37	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
684	reference-semantics/semantics/list.k	39	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
685	reference-semantics/semantics/list.k	40	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
686	reference-semantics/semantics/list.k	41	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
687	reference-semantics/semantics/list.k	42	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
688	reference-semantics/semantics/list.k	45	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
689	reference-semantics/semantics/list.k	47	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
690	reference-semantics/semantics/list.k	49	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
691	reference-semantics/semantics/list.k	50	rule	owise	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
692	reference-semantics/semantics/list.k	53	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
693	reference-semantics/semantics/list.k	58	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
694	reference-semantics/semantics/list.k	59	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
695	reference-semantics/semantics/list.k	60	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
696	reference-semantics/semantics/list.k	61	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
697	reference-semantics/semantics/list.k	62	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
698	reference-semantics/semantics/list.k	63	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
699	reference-semantics/semantics/list.k	65	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
700	reference-semantics/semantics/list.k	67	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> B:Bool ~> #notB => notBool B ... </k>
701	reference-semantics/semantics/list.k	68	endmodule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	endmodule
702	reference-semantics/semantics/methods.k	3	module		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	module MPY-METHODS
703	reference-semantics/semantics/methods.k	4	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-CORE
704	reference-semantics/semantics/methods.k	5	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports K-EQUAL
705	reference-semantics/semantics/methods.k	6	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-STR
706	reference-semantics/semantics/methods.k	7	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-LIST
707	reference-semantics/semantics/methods.k	10	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Val ::= applyMethod(Val, String, Vals) [function]
708	reference-semantics/semantics/methods.k	13	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
709	reference-semantics/semantics/methods.k	14	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
710	reference-semantics/semantics/methods.k	15	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
711	reference-semantics/semantics/methods.k	16	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
712	reference-semantics/semantics/methods.k	19	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"
713	reference-semantics/semantics/methods.k	20	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"
714	reference-semantics/semantics/methods.k	21	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
715	reference-semantics/semantics/methods.k	26	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
716	reference-semantics/semantics/methods.k	27	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
717	reference-semantics/semantics/methods.k	28	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
718	reference-semantics/semantics/methods.k	29	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
719	reference-semantics/semantics/methods.k	30	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
720	reference-semantics/semantics/methods.k	34	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
721	reference-semantics/semantics/methods.k	35	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
722	reference-semantics/semantics/methods.k	36	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntSub(.IntSeq, _:IntSeq) => 0
723	reference-semantics/semantics/methods.k	37	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
724	reference-semantics/semantics/methods.k	39	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
725	reference-semantics/semantics/methods.k	41	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
726	reference-semantics/semantics/methods.k	42	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
727	reference-semantics/semantics/methods.k	43	rule	owise	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
728	reference-semantics/semantics/methods.k	44	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
729	reference-semantics/semantics/methods.k	47	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
730	reference-semantics/semantics/methods.k	48	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax IntSeq ::= trimWS(IntSeq) [function, total]
731	reference-semantics/semantics/methods.k	49	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule trimWS(.IntSeq) => .IntSeq
732	reference-semantics/semantics/methods.k	50	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
733	reference-semantics/semantics/methods.k	51	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
734	reference-semantics/semantics/methods.k	52	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
735	reference-semantics/semantics/methods.k	53	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
736	reference-semantics/semantics/methods.k	54	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule revISAcc(.IntSeq, A:IntSeq) => A
737	reference-semantics/semantics/methods.k	55	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
738	reference-semantics/semantics/methods.k	58	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
739	reference-semantics/semantics/methods.k	61	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
740	reference-semantics/semantics/methods.k	64	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
741	reference-semantics/semantics/methods.k	65	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
742	reference-semantics/semantics/methods.k	66	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntOccVS(.ValSeq, _:Val)                => 0
743	reference-semantics/semantics/methods.k	67	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
744	reference-semantics/semantics/methods.k	68	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
745	reference-semantics/semantics/methods.k	72	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
746	reference-semantics/semantics/methods.k	75	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
