id	file	line	module	kind	class	attributes	total	functional	text
587	reference-semantics/semantics/int.k	13	MPY-INT	rule	ordinary_rule		no	no	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
588	reference-semantics/semantics/int.k	14	MPY-INT	rule	ordinary_rule		no	no	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
589	reference-semantics/semantics/int.k	15	MPY-INT	rule	ordinary_rule		no	no	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
590	reference-semantics/semantics/int.k	16	MPY-INT	rule	ordinary_rule		no	no	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
591	reference-semantics/semantics/int.k	17	MPY-INT	rule	ordinary_rule		no	no	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
592	reference-semantics/semantics/int.k	19	MPY-INT	syntax	function_declaration	function	no	yes	syntax Int ::= pyMod(Int, Int) [function]
593	reference-semantics/semantics/int.k	20	MPY-INT	rule	ordinary_rule		no	no	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
594	reference-semantics/semantics/int.k	22	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
595	reference-semantics/semantics/int.k	23	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
596	reference-semantics/semantics/int.k	24	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
597	reference-semantics/semantics/int.k	25	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
598	reference-semantics/semantics/int.k	26	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
599	reference-semantics/semantics/int.k	27	MPY-INT	rule	ordinary_rule		no	no	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
600	reference-semantics/semantics/iter.k	8	MPY-ITER	syntax	syntax_declaration		no	no	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
601	reference-semantics/semantics/list.k	9	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
602	reference-semantics/semantics/list.k	10	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
603	reference-semantics/semantics/list.k	13	MPY-LIST	syntax	syntax_declaration		no	no	"syntax ApplyK ::= ""toList"""
604	reference-semantics/semantics/list.k	14	MPY-LIST	rule	ordinary_rule		no	no	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
605	reference-semantics/semantics/list.k	15	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
606	reference-semantics/semantics/list.k	18	MPY-LIST	syntax	function_declaration	function, total	yes	yes	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
607	reference-semantics/semantics/list.k	19	MPY-LIST	rule	ordinary_rule		no	no	rule valSeqConcat(.ValSeq, T:ValSeq) => T
608	reference-semantics/semantics/list.k	20	MPY-LIST	rule	ordinary_rule		no	no	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
609	reference-semantics/semantics/list.k	24	MPY-LIST	rule	priority_rule	priority(45)	no	no	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
610	reference-semantics/semantics/list.k	27	MPY-LIST	rule	ordinary_rule		no	no	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
611	reference-semantics/semantics/list.k	28	MPY-LIST	rule	ordinary_rule		no	no	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."
612	reference-semantics/semantics/list.k	33	MPY-LIST	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= hasRefVS(ValSeq) [function, total]
613	reference-semantics/semantics/list.k	34	MPY-LIST	rule	ordinary_rule		no	no	rule hasRefVS(.ValSeq) => false
614	reference-semantics/semantics/list.k	35	MPY-LIST	rule	ordinary_rule		no	no	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
615	reference-semantics/semantics/list.k	37	MPY-LIST	syntax	function_declaration	function,function	no	yes	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
616	reference-semantics/semantics/list.k	39	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
617	reference-semantics/semantics/list.k	40	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
618	reference-semantics/semantics/list.k	41	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
619	reference-semantics/semantics/list.k	42	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	reference-semantics/semantics/list.k	45	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
621	reference-semantics/semantics/list.k	47	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
622	reference-semantics/semantics/list.k	49	MPY-LIST	rule	ordinary_rule		no	no	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
623	reference-semantics/semantics/list.k	50	MPY-LIST	rule	ordinary_rule	owise	no	no	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
624	reference-semantics/semantics/list.k	53	MPY-LIST	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================"
625	reference-semantics/semantics/list.k	58	MPY-LIST	syntax	syntax_declaration		no	no	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
626	reference-semantics/semantics/list.k	59	MPY-LIST	rule	ordinary_rule		no	no	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
627	reference-semantics/semantics/list.k	60	MPY-LIST	rule	ordinary_rule		no	no	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
628	reference-semantics/semantics/list.k	61	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
629	reference-semantics/semantics/list.k	62	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
630	reference-semantics/semantics/list.k	63	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
631	reference-semantics/semantics/list.k	65	MPY-LIST	rule	ordinary_rule		no	no	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
632	reference-semantics/semantics/list.k	67	MPY-LIST	rule	ordinary_rule		no	no	rule <k> B:Bool ~> #notB => notBool B ... </k>
633	reference-semantics/semantics/methods.k	10	MPY-METHODS	syntax	function_declaration	function	no	yes	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
634	reference-semantics/semantics/methods.k	13	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
635	reference-semantics/semantics/methods.k	14	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
636	reference-semantics/semantics/methods.k	15	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
637	reference-semantics/semantics/methods.k	16	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================"
638	reference-semantics/semantics/methods.k	19	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""lower"", .Vals) => str(mapLower(CS))"
639	reference-semantics/semantics/methods.k	20	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""upper"", .Vals) => str(mapUpper(CS))"
640	reference-semantics/semantics/methods.k	21	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)"
641	reference-semantics/semantics/methods.k	26	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
642	reference-semantics/semantics/methods.k	27	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
643	reference-semantics/semantics/methods.k	28	MPY-METHODS	rule	ordinary_rule		no	no	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
644	reference-semantics/semantics/methods.k	29	MPY-METHODS	rule	ordinary_rule		no	no	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
645	reference-semantics/semantics/methods.k	30	MPY-METHODS	rule	ordinary_rule		no	no	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
646	reference-semantics/semantics/methods.k	34	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
647	reference-semantics/semantics/methods.k	35	MPY-METHODS	syntax	function_declaration	function	no	yes	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
648	reference-semantics/semantics/methods.k	36	MPY-METHODS	rule	ordinary_rule		no	no	rule cntSub(.IntSeq, _:IntSeq) => 0
649	reference-semantics/semantics/methods.k	37	MPY-METHODS	rule	ordinary_rule		no	no	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
650	reference-semantics/semantics/methods.k	39	MPY-METHODS	rule	ordinary_rule		no	no	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
651	reference-semantics/semantics/methods.k	41	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
652	reference-semantics/semantics/methods.k	42	MPY-METHODS	rule	ordinary_rule		no	no	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
653	reference-semantics/semantics/methods.k	43	MPY-METHODS	rule	ordinary_rule	owise	no	no	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
654	reference-semantics/semantics/methods.k	44	MPY-METHODS	rule	ordinary_rule		no	no	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
655	reference-semantics/semantics/methods.k	47	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
656	reference-semantics/semantics/methods.k	48	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= trimWS(IntSeq) [function, total]
657	reference-semantics/semantics/methods.k	49	MPY-METHODS	rule	ordinary_rule		no	no	rule trimWS(.IntSeq) => .IntSeq
658	reference-semantics/semantics/methods.k	50	MPY-METHODS	rule	ordinary_rule		no	no	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
659	reference-semantics/semantics/methods.k	51	MPY-METHODS	rule	ordinary_rule		no	no	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
660	reference-semantics/semantics/methods.k	52	MPY-METHODS	syntax	function_declaration	function, total,function, total	yes	yes	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
661	reference-semantics/semantics/methods.k	53	MPY-METHODS	rule	ordinary_rule		no	no	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
662	reference-semantics/semantics/methods.k	54	MPY-METHODS	rule	ordinary_rule		no	no	rule revISAcc(.IntSeq, A:IntSeq) => A
663	reference-semantics/semantics/methods.k	55	MPY-METHODS	rule	ordinary_rule		no	no	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
664	reference-semantics/semantics/methods.k	58	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ==============================================================="
665	reference-semantics/semantics/methods.k	61	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) =========="
666	reference-semantics/semantics/methods.k	64	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
667	reference-semantics/semantics/methods.k	65	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
668	reference-semantics/semantics/methods.k	66	MPY-METHODS	rule	ordinary_rule		no	no	rule cntOccVS(.ValSeq, _:Val) => 0
669	reference-semantics/semantics/methods.k	67	MPY-METHODS	rule	ordinary_rule		no	no	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
670	reference-semantics/semantics/methods.k	68	MPY-METHODS	rule	ordinary_rule		no	no	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
671	reference-semantics/semantics/methods.k	72	MPY-METHODS	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
672	reference-semantics/semantics/methods.k	75	MPY-METHODS	syntax	function_declaration	function	no	yes	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
673	reference-semantics/semantics/methods.k	76	MPY-METHODS	rule	ordinary_rule		no	no	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
674	reference-semantics/semantics/methods.k	77	MPY-METHODS	rule	ordinary_rule		no	no	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
675	reference-semantics/semantics/methods.k	79	MPY-METHODS	rule	ordinary_rule		no	no	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C) // flush the current token to the result list iff non-empty.
676	reference-semantics/semantics/methods.k	82	MPY-METHODS	syntax	function_declaration	function	no	yes	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
677	reference-semantics/semantics/methods.k	83	MPY-METHODS	rule	ordinary_rule		no	no	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
678	reference-semantics/semantics/methods.k	84	MPY-METHODS	rule	ordinary_rule		no	no	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
679	reference-semantics/semantics/methods.k	85	MPY-METHODS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isWSC(Int) [function, total]
680	reference-semantics/semantics/methods.k	86	MPY-METHODS	rule	ordinary_rule		no	no	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
681	reference-semantics/semantics/methods.k	89	MPY-METHODS	rule	priority_rule	priority(39)	no	no	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1)."
682	reference-semantics/semantics/methods.k	94	MPY-METHODS	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
683	reference-semantics/semantics/methods.k	97	MPY-METHODS	syntax	function_declaration	function	no	yes	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
684	reference-semantics/semantics/methods.k	98	MPY-METHODS	rule	ordinary_rule		no	no	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
685	reference-semantics/semantics/methods.k	99	MPY-METHODS	rule	ordinary_rule		no	no	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
686	reference-semantics/semantics/methods.k	101	MPY-METHODS	rule	ordinary_rule		no	no	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
687	reference-semantics/semantics/methods.k	104	MPY-METHODS	rule	ordinary_rule		no	no	"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
