id	file	line	kind	attributes	target_scope	disposition	source
I0601	reference-semantics/semantics/list.k	9	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
I0602	reference-semantics/semantics/list.k	10	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
I0603	reference-semantics/semantics/list.k	13	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax ApplyK ::= ""toList"""
I0604	reference-semantics/semantics/list.k	14	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
I0605	reference-semantics/semantics/list.k	15	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
I0606	reference-semantics/semantics/list.k	18	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
I0607	reference-semantics/semantics/list.k	19	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule valSeqConcat(.ValSeq, T:ValSeq) => T
I0608	reference-semantics/semantics/list.k	20	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
I0609	reference-semantics/semantics/list.k	24	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
I0610	reference-semantics/semantics/list.k	27	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
I0611	reference-semantics/semantics/list.k	28	rule	concrete	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."
I0612	reference-semantics/semantics/list.k	33	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= hasRefVS(ValSeq) [function, total]
I0613	reference-semantics/semantics/list.k	34	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule hasRefVS(.ValSeq) => false
I0614	reference-semantics/semantics/list.k	35	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
I0615	reference-semantics/semantics/list.k	37	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
I0616	reference-semantics/semantics/list.k	39	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
I0617	reference-semantics/semantics/list.k	40	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
I0618	reference-semantics/semantics/list.k	41	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
I0619	reference-semantics/semantics/list.k	42	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
I0620	reference-semantics/semantics/list.k	45	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
I0621	reference-semantics/semantics/list.k	47	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
I0622	reference-semantics/semantics/list.k	49	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
I0623	reference-semantics/semantics/list.k	50	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
I0624	reference-semantics/semantics/list.k	53	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================"
I0625	reference-semantics/semantics/list.k	58	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
I0626	reference-semantics/semantics/list.k	59	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
I0627	reference-semantics/semantics/list.k	60	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
I0628	reference-semantics/semantics/list.k	61	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
I0629	reference-semantics/semantics/list.k	62	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
I0630	reference-semantics/semantics/list.k	63	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
I0631	reference-semantics/semantics/list.k	65	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
I0632	reference-semantics/semantics/list.k	67	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> B:Bool ~> #notB => notBool B ... </k>
I0633	reference-semantics/semantics/methods.k	10	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
I0634	reference-semantics/semantics/methods.k	13	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
I0635	reference-semantics/semantics/methods.k	14	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
I0636	reference-semantics/semantics/methods.k	15	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
I0637	reference-semantics/semantics/methods.k	16	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================"
I0638	reference-semantics/semantics/methods.k	19	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""lower"", .Vals) => str(mapLower(CS))"
I0639	reference-semantics/semantics/methods.k	20	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""upper"", .Vals) => str(mapUpper(CS))"
I0640	reference-semantics/semantics/methods.k	21	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)"
I0641	reference-semantics/semantics/methods.k	26	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
I0642	reference-semantics/semantics/methods.k	27	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_NONEXHAUSTIVE_TARGET_UNUSED	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
I0643	reference-semantics/semantics/methods.k	28	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
I0644	reference-semantics/semantics/methods.k	29	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
I0645	reference-semantics/semantics/methods.k	30	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
I0646	reference-semantics/semantics/methods.k	34	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
I0647	reference-semantics/semantics/methods.k	35	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
I0648	reference-semantics/semantics/methods.k	36	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntSub(.IntSeq, _:IntSeq) => 0
I0649	reference-semantics/semantics/methods.k	37	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
I0650	reference-semantics/semantics/methods.k	39	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
I0651	reference-semantics/semantics/methods.k	41	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
I0652	reference-semantics/semantics/methods.k	42	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
I0653	reference-semantics/semantics/methods.k	43	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
I0654	reference-semantics/semantics/methods.k	44	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
I0655	reference-semantics/semantics/methods.k	47	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
I0656	reference-semantics/semantics/methods.k	48	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= trimWS(IntSeq) [function, total]
I0657	reference-semantics/semantics/methods.k	49	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule trimWS(.IntSeq) => .IntSeq
I0658	reference-semantics/semantics/methods.k	50	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
I0659	reference-semantics/semantics/methods.k	51	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
I0660	reference-semantics/semantics/methods.k	52	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
I0661	reference-semantics/semantics/methods.k	53	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
I0662	reference-semantics/semantics/methods.k	54	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule revISAcc(.IntSeq, A:IntSeq) => A
I0663	reference-semantics/semantics/methods.k	55	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
I0664	reference-semantics/semantics/methods.k	58	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ==============================================================="
I0665	reference-semantics/semantics/methods.k	61	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) =========="
I0666	reference-semantics/semantics/methods.k	64	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
I0667	reference-semantics/semantics/methods.k	65	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
I0668	reference-semantics/semantics/methods.k	66	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntOccVS(.ValSeq, _:Val) => 0
I0669	reference-semantics/semantics/methods.k	67	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
I0670	reference-semantics/semantics/methods.k	68	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
I0671	reference-semantics/semantics/methods.k	72	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
I0672	reference-semantics/semantics/methods.k	75	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
I0673	reference-semantics/semantics/methods.k	76	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
I0674	reference-semantics/semantics/methods.k	77	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
I0675	reference-semantics/semantics/methods.k	79	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C) // flush the current token to the result list iff non-empty.
I0676	reference-semantics/semantics/methods.k	82	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
I0677	reference-semantics/semantics/methods.k	83	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
I0678	reference-semantics/semantics/methods.k	84	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
I0679	reference-semantics/semantics/methods.k	85	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isWSC(Int) [function, total]
I0680	reference-semantics/semantics/methods.k	86	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
I0681	reference-semantics/semantics/methods.k	89	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1)."
I0682	reference-semantics/semantics/methods.k	94	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
I0683	reference-semantics/semantics/methods.k	97	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
I0684	reference-semantics/semantics/methods.k	98	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
I0685	reference-semantics/semantics/methods.k	99	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
I0686	reference-semantics/semantics/methods.k	101	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
I0687	reference-semantics/semantics/methods.k	104	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
I0688	reference-semantics/semantics/methods.k	106	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
I0689	reference-semantics/semantics/methods.k	107	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
I0690	reference-semantics/semantics/methods.k	108	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
I0691	reference-semantics/semantics/methods.k	109	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
I0692	reference-semantics/semantics/methods.k	112	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isUpperC(Int) [function, total]
I0693	reference-semantics/semantics/methods.k	113	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
I0694	reference-semantics/semantics/methods.k	115	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isLowerC(Int) [function, total]
I0695	reference-semantics/semantics/methods.k	116	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
I0696	reference-semantics/semantics/methods.k	118	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isAlphaC(Int) [function, total]
I0697	reference-semantics/semantics/methods.k	119	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
I0698	reference-semantics/semantics/methods.k	121	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isDigitC(Int) [function, total]
I0699	reference-semantics/semantics/methods.k	122	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
I0700	reference-semantics/semantics/methods.k	124	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= hasUpper(IntSeq) [function, total]
I0701	reference-semantics/semantics/methods.k	125	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule hasUpper(.IntSeq) => false
I0702	reference-semantics/semantics/methods.k	126	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
I0703	reference-semantics/semantics/methods.k	128	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= hasLower(IntSeq) [function, total]
