id	file	lines	kind	attributes	disposition	rationale
K0615	reference-semantics/semantics/list.k	37-38	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0616	reference-semantics/semantics/list.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0617	reference-semantics/semantics/list.k	40-40	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0618	reference-semantics/semantics/list.k	41-41	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0619	reference-semantics/semantics/list.k	42-43	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0620	reference-semantics/semantics/list.k	45-46	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0621	reference-semantics/semantics/list.k	47-48	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0622	reference-semantics/semantics/list.k	49-49	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0623	reference-semantics/semantics/list.k	50-50	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0624	reference-semantics/semantics/list.k	53-55	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0625	reference-semantics/semantics/list.k	58-58	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0626	reference-semantics/semantics/list.k	59-59	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0627	reference-semantics/semantics/list.k	60-60	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0628	reference-semantics/semantics/list.k	61-61	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0629	reference-semantics/semantics/list.k	62-62	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0630	reference-semantics/semantics/list.k	63-64	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0631	reference-semantics/semantics/list.k	65-66	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0632	reference-semantics/semantics/list.k	67-67	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0633	reference-semantics/semantics/methods.k	10-10	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0634	reference-semantics/semantics/methods.k	13-13	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0635	reference-semantics/semantics/methods.k	14-14	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0636	reference-semantics/semantics/methods.k	15-15	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0637	reference-semantics/semantics/methods.k	16-16	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0638	reference-semantics/semantics/methods.k	19-19	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0639	reference-semantics/semantics/methods.k	20-20	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0640	reference-semantics/semantics/methods.k	21-21	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0641	reference-semantics/semantics/methods.k	26-26	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0642	reference-semantics/semantics/methods.k	27-27	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0643	reference-semantics/semantics/methods.k	28-28	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0644	reference-semantics/semantics/methods.k	29-29	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0645	reference-semantics/semantics/methods.k	30-31	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0646	reference-semantics/semantics/methods.k	34-34	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0647	reference-semantics/semantics/methods.k	35-35	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0648	reference-semantics/semantics/methods.k	36-36	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0649	reference-semantics/semantics/methods.k	37-38	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0650	reference-semantics/semantics/methods.k	39-40	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0651	reference-semantics/semantics/methods.k	41-41	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0652	reference-semantics/semantics/methods.k	42-42	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0653	reference-semantics/semantics/methods.k	43-43	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0654	reference-semantics/semantics/methods.k	44-44	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0655	reference-semantics/semantics/methods.k	47-47	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0656	reference-semantics/semantics/methods.k	48-48	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0657	reference-semantics/semantics/methods.k	49-49	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0658	reference-semantics/semantics/methods.k	50-50	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0659	reference-semantics/semantics/methods.k	51-51	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0660	reference-semantics/semantics/methods.k	52-52	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0661	reference-semantics/semantics/methods.k	53-53	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0662	reference-semantics/semantics/methods.k	54-54	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0663	reference-semantics/semantics/methods.k	55-55	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0664	reference-semantics/semantics/methods.k	58-58	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0665	reference-semantics/semantics/methods.k	61-61	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0666	reference-semantics/semantics/methods.k	64-64	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0667	reference-semantics/semantics/methods.k	65-65	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0668	reference-semantics/semantics/methods.k	66-66	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0669	reference-semantics/semantics/methods.k	67-67	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0670	reference-semantics/semantics/methods.k	68-68	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0671	reference-semantics/semantics/methods.k	72-74	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0672	reference-semantics/semantics/methods.k	75-75	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0673	reference-semantics/semantics/methods.k	76-76	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0674	reference-semantics/semantics/methods.k	77-78	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0675	reference-semantics/semantics/methods.k	79-80	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0676	reference-semantics/semantics/methods.k	82-82	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0677	reference-semantics/semantics/methods.k	83-83	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
