id	file	line	end_line	module	kind	tags	text	disposition	rationale
K0546	reference-semantics/semantics/float.k	234	234	MPY-FLOAT	rule	ordinary	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0547	reference-semantics/semantics/float.k	235	242	MPY-FLOAT	rule	ordinary	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0548	reference-semantics/semantics/float.k	243	243	MPY-FLOAT	syntax		syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0549	reference-semantics/semantics/float.k	244	244	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0550	reference-semantics/semantics/float.k	245	245	MPY-FLOAT	rule	ordinary	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0551	reference-semantics/semantics/float.k	246	246	MPY-FLOAT	rule	ordinary	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0552	reference-semantics/semantics/float.k	247	249	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0553	reference-semantics/semantics/float.k	250	250	MPY-FLOAT	syntax		syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0554	reference-semantics/semantics/float.k	251	251	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0555	reference-semantics/semantics/float.k	252	252	MPY-FLOAT	rule	ordinary	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0556	reference-semantics/semantics/float.k	253	253	MPY-FLOAT	rule	ordinary	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0557	reference-semantics/semantics/float.k	254	260	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0558	reference-semantics/semantics/float.k	261	261	MPY-FLOAT	syntax		syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0559	reference-semantics/semantics/float.k	262	264	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0560	reference-semantics/semantics/float.k	265	265	MPY-FLOAT	rule	ordinary	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0561	reference-semantics/semantics/float.k	266	266	MPY-FLOAT	rule	ordinary	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0562	reference-semantics/semantics/float.k	267	269	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0563	reference-semantics/semantics/float.k	270	272	MPY-FLOAT	rule	ordinary	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0564	reference-semantics/semantics/functions.k	8	13	MPY-FUNCTIONS	syntax		"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0565	reference-semantics/semantics/functions.k	14	17	MPY-FUNCTIONS	rule	ordinary	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0566	reference-semantics/semantics/functions.k	18	18	MPY-FUNCTIONS	syntax		syntax Expr ::= closureExpr(ParamNames, Stmts)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0567	reference-semantics/semantics/functions.k	19	26	MPY-FUNCTIONS	rule	ordinary	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0568	reference-semantics/semantics/functions.k	27	30	MPY-FUNCTIONS	syntax		syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0569	reference-semantics/semantics/functions.k	31	32	MPY-FUNCTIONS	syntax		syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0570	reference-semantics/semantics/functions.k	33	35	MPY-FUNCTIONS	rule	ordinary	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0571	reference-semantics/semantics/functions.k	36	41	MPY-FUNCTIONS	rule	ordinary	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0572	reference-semantics/semantics/functions.k	42	46	MPY-FUNCTIONS	rule	ordinary	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0573	reference-semantics/semantics/functions.k	47	49	MPY-FUNCTIONS	rule	ordinary	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0574	reference-semantics/semantics/functions.k	50	52	MPY-FUNCTIONS	rule	ordinary	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0575	reference-semantics/semantics/functions.k	53	58	MPY-FUNCTIONS	rule	ordinary	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0576	reference-semantics/semantics/functions.k	59	62	MPY-FUNCTIONS	rule	ordinary	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0577	reference-semantics/semantics/functions.k	63	63	MPY-FUNCTIONS	rule	ordinary	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0578	reference-semantics/semantics/functions.k	64	67	MPY-FUNCTIONS	rule	ordinary	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0579	reference-semantics/semantics/functions.k	68	77	MPY-FUNCTIONS	rule	priority,ordinary	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0580	reference-semantics/semantics/functions.k	78	79	MPY-FUNCTIONS	rule	ordinary	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0581	reference-semantics/semantics/functions.k	80	84	MPY-FUNCTIONS	rule	ordinary	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0582	reference-semantics/semantics/functions.k	85	90	MPY-FUNCTIONS	rule	ordinary	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0583	reference-semantics/semantics/int.k	7	8	MPY-INT	rule	ordinary	"rule applyUn(""-"", I:Int) => 0 -Int I"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0584	reference-semantics/semantics/int.k	9	10	MPY-INT	rule	ordinary	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0585	reference-semantics/semantics/int.k	11	11	MPY-INT	rule	ordinary	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0586	reference-semantics/semantics/int.k	12	12	MPY-INT	rule	ordinary	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0587	reference-semantics/semantics/int.k	13	13	MPY-INT	rule	ordinary	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0588	reference-semantics/semantics/int.k	14	14	MPY-INT	rule	ordinary	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0589	reference-semantics/semantics/int.k	15	15	MPY-INT	rule	ordinary	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0590	reference-semantics/semantics/int.k	16	16	MPY-INT	rule	ordinary	"rule applyBin("""	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0591	reference-semantics/semantics/int.k	17	18	MPY-INT	rule	ordinary	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0592	reference-semantics/semantics/int.k	19	19	MPY-INT	syntax	function	syntax Int ::= pyMod(Int, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0593	reference-semantics/semantics/int.k	20	21	MPY-INT	rule	ordinary	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0594	reference-semantics/semantics/int.k	22	22	MPY-INT	rule	ordinary	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0595	reference-semantics/semantics/int.k	23	23	MPY-INT	rule	ordinary	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
