id	file	line	end_line	module	kind	tags	text
K0919	reference-semantics/semantics/tuple.k	35	41	MPY-TUPLE	rule	priority,ordinary	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
K0920	reference-semantics/semantics/tuple.k	42	42	MPY-TUPLE	rule	ordinary	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0921	reference-semantics/semantics/tuple.k	43	43	MPY-TUPLE	rule	ordinary	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0922	reference-semantics/semantics/tuple.k	44	48	MPY-TUPLE	rule	priority,ordinary	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0923	reference-semantics/semantics/tuple.k	49	49	MPY-TUPLE	syntax		syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K0924	reference-semantics/semantics/tuple.k	50	50	MPY-TUPLE	rule	ordinary	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0925	reference-semantics/semantics/tuple.k	51	51	MPY-TUPLE	rule	ordinary	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0926	reference-semantics/semantics/tuple.k	52	54	MPY-TUPLE	rule	priority,ordinary	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0927	reference-semantics/semantics/tuple.k	55	56	MPY-TUPLE	rule	ordinary	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K0928	reference-semantics/semantics/tuple.k	57	57	MPY-TUPLE	rule	ordinary	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K0929	spec.k	6	52	SPEC	claim		"claim [inner-loop]: <k> #loop( list(floatVals(REST:FloatSeq)), Name(""elem2""), If( Compare(Name(""i""), CmpOp(""!="", Name(""j""))), If( Compare( Call( Name(""abs""), BinOp(""-"", Name(""elem""), Name(""elem2"")) ), CmpOp(""<"", Name(""threshold"")) ), Assign(Name(""result""), Bool(true)), .Stmts ), .Stmts ) Assign(Name(""j""), BinOp(""+"", Name(""j""), Int(1))) Assign(Name(""elem2""), Float(0.0)) ) => .K ... </k> <env> 1 </env> <scopes> 1 |-> scope( ""numbers"" |-> list(floatVals(ALL:FloatSeq)) ""threshold"" |-> T:Float ""result"" |-> ( R:Bool => innerAcc(R, X:Float, I:Int, J:Int, REST, T) ) ""i"" |-> I ""j"" |-> (J => J +Int floatLen(REST)) ""elem"" |-> X ""elem2"" |-> 0.0, parent(0) ) 0 |-> scope(""has_close_elements"" |-> CLOSURE:Val, parent(-1)) -1 |-> builtinsScope </scopes>"
K0930	spec.k	53	107	SPEC	claim		"claim [outer-loop]: <k> #loop( list(floatVals(REST:FloatSeq)), Name(""elem""), Assign(Name(""j""), Int(0)) For( Name(""elem2""), Name(""numbers""), If( Compare(Name(""i""), CmpOp(""!="", Name(""j""))), If( Compare( Call( Name(""abs""), BinOp(""-"", Name(""elem""), Name(""elem2"")) ), CmpOp(""<"", Name(""threshold"")) ), Assign(Name(""result""), Bool(true)), .Stmts ), .Stmts ) Assign(Name(""j""), BinOp(""+"", Name(""j""), Int(1))) Assign(Name(""elem2""), Float(0.0)) ) Assign(Name(""i""), BinOp(""+"", Name(""i""), Int(1))) Assign(Name(""j""), Int(0)) Assign(Name(""elem""), Float(0.0)) ) => .K ... </k> <env> 1 </env> <scopes> 1 |-> scope( ""numbers"" |-> list(floatVals(ALL:FloatSeq)) ""threshold"" |-> T:Float ""result"" |-> ( R:Bool => outerAcc(R, I:Int, REST, ALL, T) ) ""i"" |-> (I => I +Int floatLen(REST)) ""j"" |-> 0 ""elem"" |-> (0.0):Float ""elem2"" |-> (0.0):Float, parent(0) ) 0 |-> scope(""has_close_elements"" |-> CLOSURE:Val, parent(-1)) -1 |-> builtinsScope </scopes>"
K0931	spec.k	108	217	SPEC	claim		"claim [target]: <k> #loadAll( Module( ImportFrom(""typing"", ""List"") FuncDef( ""has_close_elements"", Params(""numbers"", ""threshold""), Assign(Name(""result""), Bool(false)) Assign(Name(""i""), Int(0)) Assign(Name(""j""), Int(0)) Assign(Name(""elem""), Float(0.0)) Assign(Name(""elem2""), Float(0.0)) For( Name(""elem""), Name(""numbers""), Assign(Name(""j""), Int(0)) For( Name(""elem2""), Name(""numbers""), If( Compare(Name(""i""), CmpOp(""!="", Name(""j""))), If( Compare( Call( Name(""abs""), BinOp(""-"", Name(""elem""), Name(""elem2"")) ), CmpOp(""<"", Name(""threshold"")) ), Assign(Name(""result""), Bool(true)), .Stmts ), .Stmts ) Assign(Name(""j""), BinOp(""+"", Name(""j""), Int(1))) Assign(Name(""elem2""), Float(0.0)) ) Assign(Name(""i""), BinOp(""+"", Name(""i""), Int(1))) Assign(Name(""j""), Int(0)) Assign(Name(""elem""), Float(0.0)) ) Return(Name(""result"")) ) ) ) ~> Call( Name(""has_close_elements""), list(floatVals(INPUT:FloatSeq)), THRESHOLD:Float ) => outerAcc(false, 0, INPUT, INPUT, THRESHOLD) </k> <env> 0 </env> <scopes> 0 |-> scope( .Map => ""has_close_elements"" |-> closureVal( (""numbers"", ""threshold""), Assign(Name(""result""), Bool(false)) Assign(Name(""i""), Int(0)) Assign(Name(""j""), Int(0)) Assign(Name(""elem""), Float(0.0)) Assign(Name(""elem2""), Float(0.0)) For( Name(""elem""), Name(""numbers""), Assign(Name(""j""), Int(0)) For( Name(""elem2""), Name(""numbers""), If( Compare(Name(""i""), CmpOp(""!="", Name(""j""))), If( Compare( Call( Name(""abs""), BinOp(""-"", Name(""elem""), Name(""elem2"")) ), CmpOp(""<"", Name(""threshold"")) ), Assign(Name(""result""), Bool(true)), .Stmts ), .Stmts ) Assign(Name(""j""), BinOp(""+"", Name(""j""), Int(1))) Assign(Name(""elem2""), Float(0.0)) ) Assign(Name(""i""), BinOp(""+"", Name(""i""), Int(1))) Assign(Name(""j""), Int(0)) Assign(Name(""elem""), Float(0.0)) ) Return(Name(""result"")), 0 ), parent(-1) ) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
K0932	verification.k	7	8	VERIFICATION-SYNTAX	syntax		"syntax FloatSeq ::= "".FloatSeq"" | fCons(Float, FloatSeq)"
K0933	verification.k	9	10	VERIFICATION-SYNTAX	syntax		syntax ValSeq ::= floatVals(FloatSeq)
K0934	verification.k	11	11	VERIFICATION-SYNTAX	syntax	function,total	syntax Int ::= floatLen(FloatSeq) [function, total]
K0935	verification.k	12	17	VERIFICATION-SYNTAX	syntax	function,total	syntax Bool ::= innerAcc( Bool, Float, Int, Int, FloatSeq, Float ) [function, total] | outerAcc( Bool, Int, FloatSeq, FloatSeq, Float ) [function, total]
K0936	verification.k	23	23	VERIFICATION-BASE	rule	ordinary	rule floatVals(.FloatSeq) => .ValSeq
K0937	verification.k	24	26	VERIFICATION-BASE	rule	ordinary	rule floatVals(fCons(F:Float, FS:FloatSeq)) => vCons(F, floatVals(FS))
K0938	verification.k	27	29	VERIFICATION-BASE	rule	simplification	rule (.ValSeq ==K floatVals(FS:FloatSeq)) => (FS ==K .FloatSeq) [simplification]
K0939	verification.k	30	32	VERIFICATION-BASE	rule	simplification	rule (floatVals(FS:FloatSeq) ==K .ValSeq) => (FS ==K .FloatSeq) [simplification]
K0940	verification.k	33	36	VERIFICATION-BASE	rule	simplification	rule (floatVals(FS1:FloatSeq) ==K floatVals(FS2:FloatSeq)) => (FS1 ==K FS2) [simplification]
K0941	verification.k	37	40	VERIFICATION-BASE	rule	simplification	rule floatLen(FS:FloatSeq) => 0 requires floatVals(FS) ==K .ValSeq [simplification]
K0942	verification.k	41	47	VERIFICATION-BASE	rule	simplification	rule innerAcc( R:Bool, _X:Float, _I:Int, _J:Int, FS:FloatSeq, _T:Float ) => R requires floatVals(FS) ==K .ValSeq [simplification]
K0943	verification.k	48	54	VERIFICATION-BASE	rule	simplification	rule outerAcc( R:Bool, _I:Int, FS:FloatSeq, _ALL:FloatSeq, _T:Float ) => R requires floatVals(FS) ==K .ValSeq [simplification]
K0944	verification.k	55	55	VERIFICATION-BASE	rule	ordinary	rule floatLen(.FloatSeq) => 0
K0945	verification.k	56	58	VERIFICATION-BASE	rule	ordinary	rule floatLen(fCons(_:Float, FS:FloatSeq)) => 1 +Int floatLen(FS)
K0946	verification.k	59	63	VERIFICATION-BASE	rule	ordinary	rule innerAcc( R:Bool, _X:Float, _I:Int, _J:Int, .FloatSeq, _T:Float ) => R
K0947	verification.k	64	70	VERIFICATION-BASE	rule	ordinary	rule innerAcc( R:Bool, X:Float, I:Int, J:Int, fCons(_Y:Float, YS:FloatSeq), T:Float ) => innerAcc(R, X, I, J +Int 1, YS, T) requires I ==Int J
K0948	verification.k	71	80	VERIFICATION-BASE	rule	ordinary	rule innerAcc( R:Bool, X:Float, I:Int, J:Int, fCons(Y:Float, YS:FloatSeq), T:Float ) => innerAcc( R orBool floatLt(absF(subF(X, Y)), T), X, I, J +Int 1, YS, T ) requires I =/=Int J
K0949	verification.k	81	85	VERIFICATION-BASE	rule	ordinary	rule outerAcc( R:Bool, _I:Int, .FloatSeq, _ALL:FloatSeq, _T:Float ) => R
K0950	verification.k	86	93	VERIFICATION-BASE	rule	ordinary	rule outerAcc( R:Bool, I:Int, fCons(X:Float, XS:FloatSeq), ALL:FloatSeq, T:Float ) => outerAcc( innerAcc(R, X, I, 0, ALL, T), I +Int 1, XS, ALL, T )
K0951	verification.k	101	104	VERIFICATION	rule	priority,ordinary	rule <k> #iterNext(list(floatVals(.FloatSeq))) => #iterDone ... </k> [priority(40)]
K0952	verification.k	105	107	VERIFICATION	rule	priority,ordinary	rule <k> #iterNext(list(floatVals(fCons(F:Float, FS:FloatSeq)))) => #iterYield(F, list(floatVals(FS))) ... </k> [priority(40)]
