id	file	start_line	end_line	kind	attributes	review_class	decision	text
reference-semantics/semantics/float.k:267:rule:158	reference-semantics/semantics/float.k	267	269	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k:270:rule:159	reference-semantics/semantics/float.k	270	272	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
reference-semantics/semantics/float.k:273:endmodule:160	reference-semantics/semantics/float.k	273	273	endmodule		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	endmodule
reference-semantics/semantics/functions.k:3:module:1	reference-semantics/semantics/functions.k	3	3	module		MATERIAL_SCAFFOLD	ACCEPT: fixed-semantics module/import scaffolding	module MPY-FUNCTIONS
reference-semantics/semantics/functions.k:4:imports:2	reference-semantics/semantics/functions.k	4	4	imports		MATERIAL_SCAFFOLD	ACCEPT: fixed-semantics module/import scaffolding	imports MPY-CORE
reference-semantics/semantics/functions.k:8:syntax:3	reference-semantics/semantics/functions.k	8	11	syntax		MATERIAL_DECLARATION	ACCEPT: declaration/strictness for a constructor or value used by the pinned program	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
reference-semantics/semantics/functions.k:14:rule:4	reference-semantics/semantics/functions.k	14	16	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
reference-semantics/semantics/functions.k:18:syntax:5	reference-semantics/semantics/functions.k	18	18	syntax		MATERIAL_DECLARATION	ACCEPT: declaration/strictness for a constructor or value used by the pinned program	syntax Expr ::= closureExpr(ParamNames, Stmts)
reference-semantics/semantics/functions.k:19:rule:6	reference-semantics/semantics/functions.k	19	20	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k:27:syntax:7	reference-semantics/semantics/functions.k	27	27	syntax		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
reference-semantics/semantics/functions.k:31:syntax:8	reference-semantics/semantics/functions.k	31	32	syntax		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
reference-semantics/semantics/functions.k:33:rule:9	reference-semantics/semantics/functions.k	33	35	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
reference-semantics/semantics/functions.k:36:rule:10	reference-semantics/semantics/functions.k	36	41	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k:42:rule:11	reference-semantics/semantics/functions.k	42	45	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
reference-semantics/semantics/functions.k:47:rule:12	reference-semantics/semantics/functions.k	47	49	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k:50:rule:13	reference-semantics/semantics/functions.k	50	52	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
reference-semantics/semantics/functions.k:53:rule:14	reference-semantics/semantics/functions.k	53	58	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k:59:rule:15	reference-semantics/semantics/functions.k	59	60	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
reference-semantics/semantics/functions.k:63:rule:16	reference-semantics/semantics/functions.k	63	63	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
reference-semantics/semantics/functions.k:64:rule:17	reference-semantics/semantics/functions.k	64	66	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
reference-semantics/semantics/functions.k:68:rule:18	reference-semantics/semantics/functions.k	68	75	rule	priority	MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
reference-semantics/semantics/functions.k:78:rule:19	reference-semantics/semantics/functions.k	78	79	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
reference-semantics/semantics/functions.k:80:rule:20	reference-semantics/semantics/functions.k	80	81	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
reference-semantics/semantics/functions.k:85:rule:21	reference-semantics/semantics/functions.k	85	90	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
reference-semantics/semantics/functions.k:91:endmodule:22	reference-semantics/semantics/functions.k	91	91	endmodule		MATERIAL_SCAFFOLD	ACCEPT: fixed-semantics module/import scaffolding	endmodule
reference-semantics/semantics/int.k:4:module:1	reference-semantics/semantics/int.k	4	4	module		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	module MPY-INT
reference-semantics/semantics/int.k:5:imports:2	reference-semantics/semantics/int.k	5	5	imports		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	imports MPY-CORE
reference-semantics/semantics/int.k:7:rule:3	reference-semantics/semantics/int.k	7	7	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyUn(""-"", I:Int) => 0 -Int I"
reference-semantics/semantics/int.k:9:rule:4	reference-semantics/semantics/int.k	9	9	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2"
reference-semantics/semantics/int.k:11:rule:5	reference-semantics/semantics/int.k	11	11	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
reference-semantics/semantics/int.k:12:rule:6	reference-semantics/semantics/int.k	12	12	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
reference-semantics/semantics/int.k:13:rule:7	reference-semantics/semantics/int.k	13	13	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
reference-semantics/semantics/int.k:14:rule:8	reference-semantics/semantics/int.k	14	14	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
reference-semantics/semantics/int.k:15:rule:9	reference-semantics/semantics/int.k	15	15	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
reference-semantics/semantics/int.k:16:rule:10	reference-semantics/semantics/int.k	16	16	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
reference-semantics/semantics/int.k:17:rule:11	reference-semantics/semantics/int.k	17	17	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
reference-semantics/semantics/int.k:19:syntax:12	reference-semantics/semantics/int.k	19	19	syntax	function	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k:20:rule:13	reference-semantics/semantics/int.k	20	20	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
reference-semantics/semantics/int.k:22:rule:14	reference-semantics/semantics/int.k	22	22	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
reference-semantics/semantics/int.k:23:rule:15	reference-semantics/semantics/int.k	23	23	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
reference-semantics/semantics/int.k:24:rule:16	reference-semantics/semantics/int.k	24	24	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
reference-semantics/semantics/int.k:25:rule:17	reference-semantics/semantics/int.k	25	25	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
reference-semantics/semantics/int.k:26:rule:18	reference-semantics/semantics/int.k	26	26	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
reference-semantics/semantics/int.k:27:rule:19	reference-semantics/semantics/int.k	27	27	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
reference-semantics/semantics/int.k:28:endmodule:20	reference-semantics/semantics/int.k	28	28	endmodule		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	endmodule
reference-semantics/semantics/iter.k:6:module:1	reference-semantics/semantics/iter.k	6	6	module		MATERIAL_SCAFFOLD	ACCEPT: fixed-semantics module/import scaffolding	module MPY-ITER
reference-semantics/semantics/iter.k:7:imports:2	reference-semantics/semantics/iter.k	7	7	imports		MATERIAL_SCAFFOLD	ACCEPT: fixed-semantics module/import scaffolding	imports MPY-CORE
reference-semantics/semantics/iter.k:8:syntax:3	reference-semantics/semantics/iter.k	8	8	syntax		MATERIAL_DECLARATION	ACCEPT: declaration/strictness for a constructor or value used by the pinned program	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
reference-semantics/semantics/iter.k:9:endmodule:4	reference-semantics/semantics/iter.k	9	9	endmodule		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	endmodule
reference-semantics/semantics/list.k:3:module:1	reference-semantics/semantics/list.k	3	3	module		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	module MPY-LIST
