id	file	start_line	end_line	kind	source_class	tags	relevance	audit_decision	statement_one_line
610	reference-semantics/semantics/list.k	27	27	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
611	reference-semantics/semantics/list.k	28	28	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
612	reference-semantics/semantics/list.k	33	33	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= hasRefVS(ValSeq) [function, total]
613	reference-semantics/semantics/list.k	34	34	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule hasRefVS(.ValSeq) => false
614	reference-semantics/semantics/list.k	35	35	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
615	reference-semantics/semantics/list.k	37	38	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
616	reference-semantics/semantics/list.k	39	39	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
617	reference-semantics/semantics/list.k	40	40	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
618	reference-semantics/semantics/list.k	41	41	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
619	reference-semantics/semantics/list.k	42	43	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	reference-semantics/semantics/list.k	45	46	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
621	reference-semantics/semantics/list.k	47	48	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
622	reference-semantics/semantics/list.k	49	49	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
623	reference-semantics/semantics/list.k	50	50	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
624	reference-semantics/semantics/list.k	53	55	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
625	reference-semantics/semantics/list.k	58	58	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
626	reference-semantics/semantics/list.k	59	59	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
627	reference-semantics/semantics/list.k	60	60	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
628	reference-semantics/semantics/list.k	61	61	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
629	reference-semantics/semantics/list.k	62	62	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
630	reference-semantics/semantics/list.k	63	64	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
631	reference-semantics/semantics/list.k	65	66	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
632	reference-semantics/semantics/list.k	67	67	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> B:Bool ~> #notB => notBool B ... </k>
633	reference-semantics/semantics/methods.k	10	10	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Val ::= applyMethod(Val, String, Vals) [function]
634	reference-semantics/semantics/methods.k	13	13	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
635	reference-semantics/semantics/methods.k	14	14	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
636	reference-semantics/semantics/methods.k	15	15	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
637	reference-semantics/semantics/methods.k	16	16	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
638	reference-semantics/semantics/methods.k	19	19	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
639	reference-semantics/semantics/methods.k	20	20	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
640	reference-semantics/semantics/methods.k	21	21	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
641	reference-semantics/semantics/methods.k	26	26	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
642	reference-semantics/semantics/methods.k	27	27	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
643	reference-semantics/semantics/methods.k	28	28	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
644	reference-semantics/semantics/methods.k	29	29	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
645	reference-semantics/semantics/methods.k	30	31	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
646	reference-semantics/semantics/methods.k	34	34	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
647	reference-semantics/semantics/methods.k	35	35	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
648	reference-semantics/semantics/methods.k	36	36	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntSub(.IntSeq, _:IntSeq) => 0
649	reference-semantics/semantics/methods.k	37	38	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
650	reference-semantics/semantics/methods.k	39	40	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
651	reference-semantics/semantics/methods.k	41	41	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
652	reference-semantics/semantics/methods.k	42	42	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
653	reference-semantics/semantics/methods.k	43	43	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
654	reference-semantics/semantics/methods.k	44	44	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
655	reference-semantics/semantics/methods.k	47	47	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
656	reference-semantics/semantics/methods.k	48	48	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= trimWS(IntSeq) [function, total]
657	reference-semantics/semantics/methods.k	49	49	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule trimWS(.IntSeq) => .IntSeq
658	reference-semantics/semantics/methods.k	50	50	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
659	reference-semantics/semantics/methods.k	51	51	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
660	reference-semantics/semantics/methods.k	52	52	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
661	reference-semantics/semantics/methods.k	53	53	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
662	reference-semantics/semantics/methods.k	54	54	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule revISAcc(.IntSeq, A:IntSeq) => A
663	reference-semantics/semantics/methods.k	55	55	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
664	reference-semantics/semantics/methods.k	58	58	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
665	reference-semantics/semantics/methods.k	61	61	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
666	reference-semantics/semantics/methods.k	64	64	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
667	reference-semantics/semantics/methods.k	65	65	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
668	reference-semantics/semantics/methods.k	66	66	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntOccVS(.ValSeq, _:Val) => 0
669	reference-semantics/semantics/methods.k	67	67	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
670	reference-semantics/semantics/methods.k	68	68	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
671	reference-semantics/semantics/methods.k	72	74	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
672	reference-semantics/semantics/methods.k	75	75	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
673	reference-semantics/semantics/methods.k	76	76	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
674	reference-semantics/semantics/methods.k	77	78	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
675	reference-semantics/semantics/methods.k	79	80	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
676	reference-semantics/semantics/methods.k	82	82	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
677	reference-semantics/semantics/methods.k	83	83	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
678	reference-semantics/semantics/methods.k	84	84	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
679	reference-semantics/semantics/methods.k	85	85	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= isWSC(Int) [function, total]
680	reference-semantics/semantics/methods.k	86	86	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
681	reference-semantics/semantics/methods.k	89	91	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
