file	line	kind	classification	attributes	text	disposition	review_rationale
reference-semantics/semantics/float.k	205	rule	ordinary-rule		"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	206	rule	ordinary-rule		"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	209	syntax	syntax-declaration	function,total,symbol,no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	ACCEPTED-INERT-OPAQUE	Fixed supplied opaque primitive; unreachable from this solution term and therefore cannot affect its control, state, or result.
reference-semantics/semantics/float.k	210	rule	concrete-rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	211	rule	ordinary-rule		"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	213	rule	ordinary-rule		"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	214	rule	ordinary-rule		"rule applyBuiltin(""float"", F:Float, .Vals) => F"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	217	syntax	syntax-declaration	function,total,symbol,no-evaluators	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	ACCEPTED-INERT-OPAQUE	Fixed supplied opaque primitive; unreachable from this solution term and therefore cannot affect its control, state, or result.
reference-semantics/semantics/float.k	218	rule	concrete-rule	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	223	syntax	syntax-declaration	function,total,symbol,no-evaluators	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	ACCEPTED-INERT-OPAQUE	Fixed supplied opaque primitive; unreachable from this solution term and therefore cannot affect its control, state, or result.
reference-semantics/semantics/float.k	224	rule	concrete-rule	concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	227	rule	ordinary-rule		"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	228	rule	ordinary-rule		"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	230	syntax	syntax-declaration	function,total,symbol,no-evaluators	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]	ACCEPTED-INERT-OPAQUE	Fixed supplied opaque primitive; unreachable from this solution term and therefore cannot affect its control, state, or result.
reference-semantics/semantics/float.k	231	rule	concrete-rule	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	232	syntax	syntax-declaration		"syntax KItem ::= ""#mathSqrt"""	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	233	rule	priority-semantic-rule	priority	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	234	rule	ordinary-rule		rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	235	rule	ordinary-rule		rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	243	syntax	syntax-declaration		syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	244	rule	ordinary-rule		rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	245	rule	ordinary-rule		rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	246	rule	ordinary-rule		rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	247	rule	ordinary-rule		rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/float.k	250	syntax	syntax-declaration		syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
