id	source	module	line_start	line_end	keyword	category	attributes	relevance	decision	normalized_sha256	normalized_sentence
K-0662	semantics/list.k	MPY-LIST	4	4	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
K-0663	semantics/list.k	MPY-LIST	5	5	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
K-0664	semantics/list.k	MPY-LIST	6	8	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ee018db6efb00ffdd01d59dac03e43be2192505ed7049d1c693197e018cbc088	imports MPY-OPERATORS
K-0665	semantics/list.k	MPY-LIST	9	9	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	92f64fe670702341ba82d9aaa63eca3a1927b56437b86ed5d187461d3f017d83	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
K-0666	semantics/list.k	MPY-LIST	10	12	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b39b7937bce1e43be3d25c7e1a583b9d55a0397bad21c5120e7b47d7af9bf947	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K-0667	semantics/list.k	MPY-LIST	13	13	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3d024af826bb0836a06da6fe46f0ff98c9b78f2c58b136c80135b77c71073d7d	syntax ApplyK ::= "toList"
K-0668	semantics/list.k	MPY-LIST	14	14	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f3163ec1febd09901035e7b494bbfc753c89a46a9286d5ed34309f5bf3a03b91	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K-0669	semantics/list.k	MPY-LIST	15	17	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	70e0fbd42323504f9643bc0dbe62e8e5fc4e39b2a9b46f9c34de07f8050d28a7	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K-0670	semantics/list.k	MPY-LIST	18	18	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ac8c744da9bbc4a3bc2a3f5ce845163aab64e079291f25529f7fea3a7eb17b02	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K-0671	semantics/list.k	MPY-LIST	19	19	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	68f539c882c79f5546657cc91f8fb71028a6aa18a578a462aa805712c1ca0b1a	rule valSeqConcat(.ValSeq, T:ValSeq) => T
K-0672	semantics/list.k	MPY-LIST	20	23	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	89ea4e872855ed5d4d0212b9806dbc55fb74d24e1a683dd46becb75f24f236d7	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K-0673	semantics/list.k	MPY-LIST	24	26	rule	rule:priority	priority(45)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e435eea17b21e910a9b3b2c2b60e93607bc638e239ecfa7cbcbb94a8bbb946c9	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K-0674	semantics/list.k	MPY-LIST	27	27	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	408c1dfb03ffb9842e1592e2fc229c8dc323c41b1a08feced658b6845110398c	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K-0675	semantics/list.k	MPY-LIST	28	32	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8b89879a64e7c08543e67d678d3371d1d46fcb31287619eaac42f552accd7c7d	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K-0676	semantics/list.k	MPY-LIST	33	33	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	afe83d38567e7cd0f351930bbf72bf06852a8be4cd8aa7d3a8a0baedfe69508a	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K-0677	semantics/list.k	MPY-LIST	34	34	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	49b8d05956105413ccd74fc8e2dd526afaa36af0f622076cd093caa41bc828a3	rule hasRefVS(.ValSeq) => false
K-0678	semantics/list.k	MPY-LIST	35	36	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3e47ea875f2d3db96838bc493159b5314396db5be11a6042c7f37ccc9135968e	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K-0679	semantics/list.k	MPY-LIST	37	38	syntax	syntax:function	function | function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	a77ca761dd61e4592a17190e4d17103c26d555a23af39433a11386cfb680647e	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K-0680	semantics/list.k	MPY-LIST	39	39	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d3fe72f99ea297b17954f4c0408df1a6c642e9b0d041adc503e6d2d57a098d62	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K-0681	semantics/list.k	MPY-LIST	40	40	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	c45656fdf64a83b0f5a7eef7ff708eaf6bd7c3cbbfcb2b5efb6904193eb0c3af	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K-0682	semantics/list.k	MPY-LIST	41	41	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f8711893a8fa5703490159c88a3ba3325609e1a06a9560189416426704ec2cb0	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K-0683	semantics/list.k	MPY-LIST	42	44	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	75597ae93e20789e373193439cd70ef8d7e007de1415e3b9287933e852f53953	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K-0684	semantics/list.k	MPY-LIST	45	46	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	c5c0bdde4aba1effd6f4522e38802d04386eea3f37f136b82351ab143641ff93	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K-0685	semantics/list.k	MPY-LIST	47	48	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4eab3bce7e801b1bf18fd4ce302aa8cfcc0ca93dbe8068801736b16a00c8d21b	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K-0686	semantics/list.k	MPY-LIST	49	49	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3863900e8a58f55b84dfb8e7bbb5d85873021d96c873b9f9d8df464649e1fe74	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K-0687	semantics/list.k	MPY-LIST	50	52	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5d6c5490e16bfbd7d875aabe3fe5ac40601718a7b5fa92d3ed7f525a8998bc1b	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K-0688	semantics/list.k	MPY-LIST	53	57	rule	rule:priority	priority(40)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	1a65389c755b4387c77820c38c0725d3bdcf2e864451622caf60b3631f7a5a72	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K-0689	semantics/list.k	MPY-LIST	58	58	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e171041153df48d94a2b0f613d3cea691d9708f5a08bc58349b786188006ec0c	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K-0690	semantics/list.k	MPY-LIST	59	59	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	816d231c73c9744b6b61bb31856f3bff88956d64926b6a81416e9741e1af22b1	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K-0691	semantics/list.k	MPY-LIST	60	60	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	81419bc508aecac692f551f75d6b28b9e01b040d4bc0084db4de317160a54492	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K-0692	semantics/list.k	MPY-LIST	61	61	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e84f869d57a9b95738d25e2c08fe4c7a9fc5eee5cc83a72dce6b9b077d8e258a	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K-0693	semantics/list.k	MPY-LIST	62	62	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d8442792286ce85192874167d4b911992fb7f792c374c8aa1981e75ee444d220	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K-0694	semantics/list.k	MPY-LIST	63	64	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	65f8e4204476f1e8a7c3e32409d2953ab02328d8b68c6bb0b571ed40447f714e	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K-0695	semantics/list.k	MPY-LIST	65	66	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8b08b93c8199fd51dded1e0ee3fd0def15ccb7eed113350ed7ef8bc5e4e3db3a	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K-0696	semantics/list.k	MPY-LIST	67	67	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5511f8c4ec4450e21911f2ff0f12e7e5b0efafc30602e42132f5d292d30a5d81	rule <k> B:Bool ~> #notB => notBool B ... </k>
K-0697	semantics/methods.k	MPY-METHODS	4	4	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
K-0698	semantics/methods.k	MPY-METHODS	5	5	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5d664c02791debafd1c58c1ef3ced502c6bc84e391ab9bf326e009fc1f3c5ec9	imports K-EQUAL
K-0699	semantics/methods.k	MPY-METHODS	6	6	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	1c022ad4e0c945f696aa1f9d78eb4c3caf78ef9d9b46ae55d6fd081ff4264877	imports MPY-STR
K-0700	semantics/methods.k	MPY-METHODS	7	9	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	511c798e04e96a7ad3e9efe5e06eb4804d66d38f1294d62d46068dc7eafb0373	imports MPY-LIST
K-0701	semantics/methods.k	MPY-METHODS	10	12	syntax	syntax:function	function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	bcd6321cf1a2aa2dd9eb69867c0344da1df7626efc9ca51b2e5f293ead7b59cd	syntax Val ::= applyMethod(Val, String, Vals) [function]
K-0702	semantics/methods.k	MPY-METHODS	13	13	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	328b30a3774c14efcc41ec3ccafc8b66c15e41138c101b1814f95c16e7d3c3b5	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K-0703	semantics/methods.k	MPY-METHODS	14	14	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	a6ae81f68d63fdf6ebf7a83e4cebc6a8ea356b697bc7b9e100d0e313713cafea	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K-0704	semantics/methods.k	MPY-METHODS	15	15	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	eb11f68e60879a03923bdb729b6cb65379b96d936aca7636c174815b536d2af1	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K-0705	semantics/methods.k	MPY-METHODS	16	18	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	03ce90d0bcd96a745a02728e93a57eb23bf2a117a421098cea7b75a8e2332e61	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
K-0706	semantics/methods.k	MPY-METHODS	19	19	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d65f50abf0475fc0549e8fb763ffdc7dff8cf9adbb8d3f0a80ada868ae266892	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
K-0707	semantics/methods.k	MPY-METHODS	20	20	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	1adc9077ccda30c6f3fd532b50695c3029e0d9995b42c6db9a0841b79bdb3c4b	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
K-0708	semantics/methods.k	MPY-METHODS	21	25	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	30f5704dc33a3d8d524d7463827e058818062ab3fc23769570f8d6f317251315	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
K-0709	semantics/methods.k	MPY-METHODS	26	26	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7c16ae8ffba754403e7d8d5b92438d28f400facc922dec2dcfd2f19b2638b867	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K-0710	semantics/methods.k	MPY-METHODS	27	27	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8449bace9b91c5f0d37c5971d3b28cd1cad5edfa8c5a4b09064e3d0368f9d4c4	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K-0711	semantics/methods.k	MPY-METHODS	28	28	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	dcb47502ba7100828de3ffb17ec481bef2af40dba346ade5600c4ff154b7e376	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K-0712	semantics/methods.k	MPY-METHODS	29	29	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f2558775f8dab0e8cd93a50b44fe41f53fbfa634e3f8bb69170c8354661a39e0	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K-0713	semantics/methods.k	MPY-METHODS	30	33	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0edaa0fbba44dc2bf322316303ce9f2a2bd2cfbbb56b0af3dab783b9a316babe	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K-0714	semantics/methods.k	MPY-METHODS	34	34	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	21c9fe9f742047bb32315eba84888c896b61193306c3c917ee7c909b4828e677	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
K-0715	semantics/methods.k	MPY-METHODS	35	35	syntax	syntax:function	function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	277077c74e8e5c1c9b55dccc915e494892ca2a34006043a7e2e1b08e7507c261	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K-0716	semantics/methods.k	MPY-METHODS	36	36	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f4dfc7d2f461d391d0196a077c5f476695803634821d0edeccc7045cb02eb5c8	rule cntSub(.IntSeq, _:IntSeq) => 0
K-0717	semantics/methods.k	MPY-METHODS	37	38	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	17286b8b7ff9965b222eadb3e97b25dee5120c8d78a06b9f41176e56335d61e2	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K-0718	semantics/methods.k	MPY-METHODS	39	40	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0bf718afc195d3938512aa55dbdd340f4b08702b50c544a52e4e5ac6428deba6	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K-0719	semantics/methods.k	MPY-METHODS	41	41	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	121d0c58dbca6c2852abf6c8fbc50c66fa47e0563465d6ee60f128d83e251aa4	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K-0720	semantics/methods.k	MPY-METHODS	42	42	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	036bd013d44b4c1edf7a703d1d6db67965c6fa20915eca3d3946a6022c1d2ea9	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K-0721	semantics/methods.k	MPY-METHODS	43	43	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f7a542230356ebad6029f1716109b7d96c72f11c2d5eeba3c1f490ad8595b4a1	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K-0722	semantics/methods.k	MPY-METHODS	44	46	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5f16ac6adf6486e76a1ea4259a23542e58277a75f220157a3f9de4af1c0c79f0	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K-0723	semantics/methods.k	MPY-METHODS	47	47	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	fc495b2dc6ff9d31d6c463b238bc6f4493026df5e3b1bdb6a89f40b1df908ecc	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
K-0724	semantics/methods.k	MPY-METHODS	48	48	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4eeafed3826be8194a981bc1e80c6de26dba5f5a70b2bbac7793fa157606154c	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K-0725	semantics/methods.k	MPY-METHODS	49	49	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4291267251cee7ecfdb91403f873109d0c5ef939a1f6251e0a4fedd1156ca37b	rule trimWS(.IntSeq) => .IntSeq
