index	a	b	canonical	submitted	math_gcd
10420	16	27	1	1	1
10421	16	28	4	4	4
10422	16	29	1	1	1
10423	16	30	2	2	2
10424	16	31	1	1	1
10425	16	32	16	16	16
10426	16	33	1	1	1
10427	16	34	2	2	2
10428	16	35	1	1	1
10429	16	36	4	4	4
10430	16	37	1	1	1
10431	16	38	2	2	2
10432	16	39	1	1	1
10433	16	40	8	8	8
10434	16	41	1	1	1
10435	16	42	2	2	2
10436	16	43	1	1	1
10437	16	44	4	4	4
10438	16	45	1	1	1
10439	16	46	2	2	2
10440	16	47	1	1	1
10441	16	48	16	16	16
10442	16	49	1	1	1
10443	16	50	2	2	2
10444	16	51	1	1	1
10445	16	52	4	4	4
10446	16	53	1	1	1
10447	16	54	2	2	2
10448	16	55	1	1	1
10449	16	56	8	8	8
10450	16	57	1	1	1
10451	16	58	2	2	2
10452	16	59	1	1	1
10453	16	60	4	4	4
10454	16	61	1	1	1
10455	16	62	2	2	2
10456	16	63	1	1	1
10457	16	64	16	16	16
10458	17	-64	-1	1	1
10459	17	-63	-1	1	1
10460	17	-62	-1	1	1
10461	17	-61	-1	1	1
10462	17	-60	-1	1	1
10463	17	-59	-1	1	1
10464	17	-58	-1	1	1
10465	17	-57	-1	1	1
10466	17	-56	-1	1	1
10467	17	-55	-1	1	1
10468	17	-54	-1	1	1
10469	17	-53	-1	1	1
10470	17	-52	-1	1	1
10471	17	-51	-17	17	17
10472	17	-50	-1	1	1
10473	17	-49	-1	1	1
10474	17	-48	-1	1	1
10475	17	-47	-1	1	1
10476	17	-46	-1	1	1
10477	17	-45	-1	1	1
10478	17	-44	-1	1	1
10479	17	-43	-1	1	1
10480	17	-42	-1	1	1
10481	17	-41	-1	1	1
10482	17	-40	-1	1	1
10483	17	-39	-1	1	1
10484	17	-38	-1	1	1
10485	17	-37	-1	1	1
10486	17	-36	-1	1	1
10487	17	-35	-1	1	1
10488	17	-34	-17	17	17
10489	17	-33	-1	1	1
10490	17	-32	-1	1	1
10491	17	-31	-1	1	1
10492	17	-30	-1	1	1
10493	17	-29	-1	1	1
10494	17	-28	-1	1	1
10495	17	-27	-1	1	1
10496	17	-26	-1	1	1
10497	17	-25	-1	1	1
10498	17	-24	-1	1	1
10499	17	-23	-1	1	1
10500	17	-22	-1	1	1
10501	17	-21	-1	1	1
10502	17	-20	-1	1	1
10503	17	-19	-1	1	1
10504	17	-18	-1	1	1
10505	17	-17	-17	17	17
10506	17	-16	-1	1	1
10507	17	-15	-1	1	1
10508	17	-14	-1	1	1
10509	17	-13	-1	1	1
10510	17	-12	-1	1	1
10511	17	-11	-1	1	1
10512	17	-10	-1	1	1
10513	17	-9	-1	1	1
10514	17	-8	-1	1	1
10515	17	-7	-1	1	1
10516	17	-6	-1	1	1
10517	17	-5	-1	1	1
10518	17	-4	-1	1	1
10519	17	-3	-1	1	1
10520	17	-2	-1	1	1
10521	17	-1	-1	1	1
10522	17	0	17	17	17
10523	17	1	1	1	1
10524	17	2	1	1	1
10525	17	3	1	1	1
10526	17	4	1	1	1
10527	17	5	1	1	1
10528	17	6	1	1	1
10529	17	7	1	1	1
10530	17	8	1	1	1
10531	17	9	1	1	1
10532	17	10	1	1	1
10533	17	11	1	1	1
10534	17	12	1	1	1
10535	17	13	1	1	1
10536	17	14	1	1	1
10537	17	15	1	1	1
10538	17	16	1	1	1
10539	17	17	17	17	17
10540	17	18	1	1	1
10541	17	19	1	1	1
10542	17	20	1	1	1
10543	17	21	1	1	1
10544	17	22	1	1	1
10545	17	23	1	1	1
10546	17	24	1	1	1
10547	17	25	1	1	1
10548	17	26	1	1	1
10549	17	27	1	1	1
10550	17	28	1	1	1
10551	17	29	1	1	1
10552	17	30	1	1	1
10553	17	31	1	1	1
10554	17	32	1	1	1
10555	17	33	1	1	1
10556	17	34	17	17	17
10557	17	35	1	1	1
10558	17	36	1	1	1
10559	17	37	1	1	1
10560	17	38	1	1	1
10561	17	39	1	1	1
10562	17	40	1	1	1
10563	17	41	1	1	1
10564	17	42	1	1	1
10565	17	43	1	1	1
10566	17	44	1	1	1
10567	17	45	1	1	1
10568	17	46	1	1	1
10569	17	47	1	1	1
10570	17	48	1	1	1
10571	17	49	1	1	1
10572	17	50	1	1	1
10573	17	51	17	17	17
10574	17	52	1	1	1
10575	17	53	1	1	1
10576	17	54	1	1	1
10577	17	55	1	1	1
10578	17	56	1	1	1
10579	17	57	1	1	1
10580	17	58	1	1	1
10581	17	59	1	1	1
10582	17	60	1	1	1
10583	17	61	1	1	1
10584	17	62	1	1	1
10585	17	63	1	1	1
10586	17	64	1	1	1
10587	18	-64	-2	2	2
10588	18	-63	-9	9	9
10589	18	-62	-2	2	2
10590	18	-61	-1	1	1
10591	18	-60	-6	6	6
10592	18	-59	-1	1	1
10593	18	-58	-2	2	2
10594	18	-57	-3	3	3
10595	18	-56	-2	2	2
10596	18	-55	-1	1	1
10597	18	-54	-18	18	18
10598	18	-53	-1	1	1
10599	18	-52	-2	2	2
10600	18	-51	-3	3	3
10601	18	-50	-2	2	2
10602	18	-49	-1	1	1
10603	18	-48	-6	6	6
10604	18	-47	-1	1	1
10605	18	-46	-2	2	2
10606	18	-45	-9	9	9
10607	18	-44	-2	2	2
10608	18	-43	-1	1	1
10609	18	-42	-6	6	6
10610	18	-41	-1	1	1
10611	18	-40	-2	2	2
10612	18	-39	-3	3	3
10613	18	-38	-2	2	2
10614	18	-37	-1	1	1
10615	18	-36	-18	18	18
10616	18	-35	-1	1	1
10617	18	-34	-2	2	2
10618	18	-33	-3	3	3
10619	18	-32	-2	2	2
10620	18	-31	-1	1	1
10621	18	-30	-6	6	6
10622	18	-29	-1	1	1
10623	18	-28	-2	2	2
10624	18	-27	-9	9	9
10625	18	-26	-2	2	2
10626	18	-25	-1	1	1
10627	18	-24	-6	6	6
10628	18	-23	-1	1	1
10629	18	-22	-2	2	2
10630	18	-21	-3	3	3
10631	18	-20	-2	2	2
10632	18	-19	-1	1	1
10633	18	-18	-18	18	18
10634	18	-17	-1	1	1
10635	18	-16	-2	2	2
10636	18	-15	-3	3	3
10637	18	-14	-2	2	2
10638	18	-13	-1	1	1
10639	18	-12	-6	6	6
10640	18	-11	-1	1	1
10641	18	-10	-2	2	2
10642	18	-9	-9	9	9
10643	18	-8	-2	2	2
10644	18	-7	-1	1	1
10645	18	-6	-6	6	6
10646	18	-5	-1	1	1
10647	18	-4	-2	2	2
10648	18	-3	-3	3	3
10649	18	-2	-2	2	2
10650	18	-1	-1	1	1
10651	18	0	18	18	18
10652	18	1	1	1	1
10653	18	2	2	2	2
10654	18	3	3	3	3
10655	18	4	2	2	2
10656	18	5	1	1	1
10657	18	6	6	6	6
10658	18	7	1	1	1
10659	18	8	2	2	2
10660	18	9	9	9	9
10661	18	10	2	2	2
10662	18	11	1	1	1
10663	18	12	6	6	6
10664	18	13	1	1	1
10665	18	14	2	2	2
10666	18	15	3	3	3
10667	18	16	2	2	2
10668	18	17	1	1	1
10669	18	18	18	18	18
10670	18	19	1	1	1
10671	18	20	2	2	2
10672	18	21	3	3	3
10673	18	22	2	2	2
10674	18	23	1	1	1
10675	18	24	6	6	6
10676	18	25	1	1	1
10677	18	26	2	2	2
10678	18	27	9	9	9
10679	18	28	2	2	2
10680	18	29	1	1	1
10681	18	30	6	6	6
10682	18	31	1	1	1
10683	18	32	2	2	2
10684	18	33	3	3	3
10685	18	34	2	2	2
10686	18	35	1	1	1
10687	18	36	18	18	18
10688	18	37	1	1	1
10689	18	38	2	2	2
10690	18	39	3	3	3
10691	18	40	2	2	2
10692	18	41	1	1	1
10693	18	42	6	6	6
10694	18	43	1	1	1
10695	18	44	2	2	2
10696	18	45	9	9	9
10697	18	46	2	2	2
10698	18	47	1	1	1
10699	18	48	6	6	6
10700	18	49	1	1	1
10701	18	50	2	2	2
10702	18	51	3	3	3
10703	18	52	2	2	2
10704	18	53	1	1	1
10705	18	54	18	18	18
10706	18	55	1	1	1
10707	18	56	2	2	2
10708	18	57	3	3	3
10709	18	58	2	2	2
10710	18	59	1	1	1
10711	18	60	6	6	6
10712	18	61	1	1	1
10713	18	62	2	2	2
10714	18	63	9	9	9
10715	18	64	2	2	2
10716	19	-64	-1	1	1
10717	19	-63	-1	1	1
10718	19	-62	-1	1	1
10719	19	-61	-1	1	1
10720	19	-60	-1	1	1
10721	19	-59	-1	1	1
10722	19	-58	-1	1	1
10723	19	-57	-19	19	19
10724	19	-56	-1	1	1
10725	19	-55	-1	1	1
10726	19	-54	-1	1	1
10727	19	-53	-1	1	1
10728	19	-52	-1	1	1
10729	19	-51	-1	1	1
10730	19	-50	-1	1	1
10731	19	-49	-1	1	1
10732	19	-48	-1	1	1
10733	19	-47	-1	1	1
10734	19	-46	-1	1	1
10735	19	-45	-1	1	1
10736	19	-44	-1	1	1
10737	19	-43	-1	1	1
10738	19	-42	-1	1	1
10739	19	-41	-1	1	1
10740	19	-40	-1	1	1
10741	19	-39	-1	1	1
10742	19	-38	-19	19	19
10743	19	-37	-1	1	1
10744	19	-36	-1	1	1
10745	19	-35	-1	1	1
10746	19	-34	-1	1	1
10747	19	-33	-1	1	1
10748	19	-32	-1	1	1
10749	19	-31	-1	1	1
10750	19	-30	-1	1	1
10751	19	-29	-1	1	1
10752	19	-28	-1	1	1
10753	19	-27	-1	1	1
10754	19	-26	-1	1	1
10755	19	-25	-1	1	1
10756	19	-24	-1	1	1
10757	19	-23	-1	1	1
10758	19	-22	-1	1	1
10759	19	-21	-1	1	1
10760	19	-20	-1	1	1
10761	19	-19	-19	19	19
10762	19	-18	-1	1	1
10763	19	-17	-1	1	1
10764	19	-16	-1	1	1
10765	19	-15	-1	1	1
10766	19	-14	-1	1	1
10767	19	-13	-1	1	1
10768	19	-12	-1	1	1
10769	19	-11	-1	1	1
10770	19	-10	-1	1	1
10771	19	-9	-1	1	1
10772	19	-8	-1	1	1
10773	19	-7	-1	1	1
10774	19	-6	-1	1	1
10775	19	-5	-1	1	1
10776	19	-4	-1	1	1
10777	19	-3	-1	1	1
10778	19	-2	-1	1	1
10779	19	-1	-1	1	1
10780	19	0	19	19	19
10781	19	1	1	1	1
10782	19	2	1	1	1
10783	19	3	1	1	1
10784	19	4	1	1	1
10785	19	5	1	1	1
10786	19	6	1	1	1
10787	19	7	1	1	1
10788	19	8	1	1	1
10789	19	9	1	1	1
10790	19	10	1	1	1
10791	19	11	1	1	1
10792	19	12	1	1	1
10793	19	13	1	1	1
10794	19	14	1	1	1
10795	19	15	1	1	1
10796	19	16	1	1	1
10797	19	17	1	1	1
10798	19	18	1	1	1
10799	19	19	19	19	19
10800	19	20	1	1	1
10801	19	21	1	1	1
10802	19	22	1	1	1
10803	19	23	1	1	1
10804	19	24	1	1	1
10805	19	25	1	1	1
10806	19	26	1	1	1
10807	19	27	1	1	1
10808	19	28	1	1	1
10809	19	29	1	1	1
10810	19	30	1	1	1
10811	19	31	1	1	1
10812	19	32	1	1	1
10813	19	33	1	1	1
10814	19	34	1	1	1
10815	19	35	1	1	1
10816	19	36	1	1	1
10817	19	37	1	1	1
10818	19	38	19	19	19
10819	19	39	1	1	1
10820	19	40	1	1	1
10821	19	41	1	1	1
10822	19	42	1	1	1
10823	19	43	1	1	1
10824	19	44	1	1	1
10825	19	45	1	1	1
10826	19	46	1	1	1
10827	19	47	1	1	1
10828	19	48	1	1	1
10829	19	49	1	1	1
10830	19	50	1	1	1
10831	19	51	1	1	1
10832	19	52	1	1	1
10833	19	53	1	1	1
10834	19	54	1	1	1
10835	19	55	1	1	1
10836	19	56	1	1	1
10837	19	57	19	19	19
10838	19	58	1	1	1
10839	19	59	1	1	1
10840	19	60	1	1	1
10841	19	61	1	1	1
10842	19	62	1	1	1
10843	19	63	1	1	1
10844	19	64	1	1	1
10845	20	-64	-4	4	4
10846	20	-63	-1	1	1
10847	20	-62	-2	2	2
10848	20	-61	-1	1	1
10849	20	-60	-20	20	20
10850	20	-59	-1	1	1
10851	20	-58	-2	2	2
10852	20	-57	-1	1	1
10853	20	-56	-4	4	4
10854	20	-55	-5	5	5
10855	20	-54	-2	2	2
10856	20	-53	-1	1	1
10857	20	-52	-4	4	4
10858	20	-51	-1	1	1
10859	20	-50	-10	10	10
10860	20	-49	-1	1	1
10861	20	-48	-4	4	4
10862	20	-47	-1	1	1
10863	20	-46	-2	2	2
10864	20	-45	-5	5	5
10865	20	-44	-4	4	4
10866	20	-43	-1	1	1
10867	20	-42	-2	2	2
10868	20	-41	-1	1	1
10869	20	-40	-20	20	20
10870	20	-39	-1	1	1
10871	20	-38	-2	2	2
10872	20	-37	-1	1	1
10873	20	-36	-4	4	4
10874	20	-35	-5	5	5
10875	20	-34	-2	2	2
10876	20	-33	-1	1	1
10877	20	-32	-4	4	4
10878	20	-31	-1	1	1
10879	20	-30	-10	10	10
10880	20	-29	-1	1	1
10881	20	-28	-4	4	4
10882	20	-27	-1	1	1
10883	20	-26	-2	2	2
10884	20	-25	-5	5	5
10885	20	-24	-4	4	4
10886	20	-23	-1	1	1
10887	20	-22	-2	2	2
10888	20	-21	-1	1	1
10889	20	-20	-20	20	20
10890	20	-19	-1	1	1
10891	20	-18	-2	2	2
10892	20	-17	-1	1	1
10893	20	-16	-4	4	4
10894	20	-15	-5	5	5
10895	20	-14	-2	2	2
10896	20	-13	-1	1	1
10897	20	-12	-4	4	4
10898	20	-11	-1	1	1
10899	20	-10	-10	10	10
10900	20	-9	-1	1	1
10901	20	-8	-4	4	4
10902	20	-7	-1	1	1
10903	20	-6	-2	2	2
10904	20	-5	-5	5	5
10905	20	-4	-4	4	4
10906	20	-3	-1	1	1
10907	20	-2	-2	2	2
10908	20	-1	-1	1	1
10909	20	0	20	20	20
10910	20	1	1	1	1
10911	20	2	2	2	2
10912	20	3	1	1	1
10913	20	4	4	4	4
10914	20	5	5	5	5
10915	20	6	2	2	2
10916	20	7	1	1	1
10917	20	8	4	4	4
10918	20	9	1	1	1
10919	20	10	10	10	10
10920	20	11	1	1	1
10921	20	12	4	4	4
10922	20	13	1	1	1
10923	20	14	2	2	2
10924	20	15	5	5	5
10925	20	16	4	4	4
10926	20	17	1	1	1
10927	20	18	2	2	2
10928	20	19	1	1	1
10929	20	20	20	20	20
10930	20	21	1	1	1
10931	20	22	2	2	2
10932	20	23	1	1	1
10933	20	24	4	4	4
10934	20	25	5	5	5
10935	20	26	2	2	2
10936	20	27	1	1	1
10937	20	28	4	4	4
10938	20	29	1	1	1
10939	20	30	10	10	10
10940	20	31	1	1	1
10941	20	32	4	4	4
10942	20	33	1	1	1
10943	20	34	2	2	2
10944	20	35	5	5	5
10945	20	36	4	4	4
10946	20	37	1	1	1
10947	20	38	2	2	2
10948	20	39	1	1	1
10949	20	40	20	20	20
10950	20	41	1	1	1
10951	20	42	2	2	2
10952	20	43	1	1	1
10953	20	44	4	4	4
10954	20	45	5	5	5
10955	20	46	2	2	2
10956	20	47	1	1	1
10957	20	48	4	4	4
10958	20	49	1	1	1
10959	20	50	10	10	10
10960	20	51	1	1	1
10961	20	52	4	4	4
10962	20	53	1	1	1
10963	20	54	2	2	2
10964	20	55	5	5	5
10965	20	56	4	4	4
10966	20	57	1	1	1
10967	20	58	2	2	2
10968	20	59	1	1	1
10969	20	60	20	20	20
10970	20	61	1	1	1
10971	20	62	2	2	2
10972	20	63	1	1	1
10973	20	64	4	4	4
10974	21	-64	-1	1	1
10975	21	-63	-21	21	21
10976	21	-62	-1	1	1
10977	21	-61	-1	1	1
10978	21	-60	-3	3	3
10979	21	-59	-1	1	1
10980	21	-58	-1	1	1
10981	21	-57	-3	3	3
10982	21	-56	-7	7	7
10983	21	-55	-1	1	1
10984	21	-54	-3	3	3
10985	21	-53	-1	1	1
10986	21	-52	-1	1	1
10987	21	-51	-3	3	3
10988	21	-50	-1	1	1
10989	21	-49	-7	7	7
10990	21	-48	-3	3	3
10991	21	-47	-1	1	1
10992	21	-46	-1	1	1
10993	21	-45	-3	3	3
10994	21	-44	-1	1	1
10995	21	-43	-1	1	1
10996	21	-42	-21	21	21
10997	21	-41	-1	1	1
10998	21	-40	-1	1	1
10999	21	-39	-3	3	3
11000	21	-38	-1	1	1
11001	21	-37	-1	1	1
11002	21	-36	-3	3	3
11003	21	-35	-7	7	7
11004	21	-34	-1	1	1
11005	21	-33	-3	3	3
11006	21	-32	-1	1	1
11007	21	-31	-1	1	1
11008	21	-30	-3	3	3
11009	21	-29	-1	1	1
11010	21	-28	-7	7	7
11011	21	-27	-3	3	3
11012	21	-26	-1	1	1
11013	21	-25	-1	1	1
11014	21	-24	-3	3	3
11015	21	-23	-1	1	1
11016	21	-22	-1	1	1
11017	21	-21	-21	21	21
11018	21	-20	-1	1	1
11019	21	-19	-1	1	1
11020	21	-18	-3	3	3
11021	21	-17	-1	1	1
11022	21	-16	-1	1	1
11023	21	-15	-3	3	3
11024	21	-14	-7	7	7
11025	21	-13	-1	1	1
11026	21	-12	-3	3	3
11027	21	-11	-1	1	1
11028	21	-10	-1	1	1
11029	21	-9	-3	3	3
11030	21	-8	-1	1	1
11031	21	-7	-7	7	7
11032	21	-6	-3	3	3
11033	21	-5	-1	1	1
11034	21	-4	-1	1	1
11035	21	-3	-3	3	3
11036	21	-2	-1	1	1
11037	21	-1	-1	1	1
11038	21	0	21	21	21
11039	21	1	1	1	1
11040	21	2	1	1	1
11041	21	3	3	3	3
11042	21	4	1	1	1
11043	21	5	1	1	1
11044	21	6	3	3	3
11045	21	7	7	7	7
11046	21	8	1	1	1
11047	21	9	3	3	3
11048	21	10	1	1	1
11049	21	11	1	1	1
11050	21	12	3	3	3
11051	21	13	1	1	1
11052	21	14	7	7	7
11053	21	15	3	3	3
11054	21	16	1	1	1
11055	21	17	1	1	1
11056	21	18	3	3	3
11057	21	19	1	1	1
11058	21	20	1	1	1
11059	21	21	21	21	21
11060	21	22	1	1	1
11061	21	23	1	1	1
11062	21	24	3	3	3
11063	21	25	1	1	1
11064	21	26	1	1	1
11065	21	27	3	3	3
11066	21	28	7	7	7
11067	21	29	1	1	1
11068	21	30	3	3	3
11069	21	31	1	1	1
11070	21	32	1	1	1
11071	21	33	3	3	3
11072	21	34	1	1	1
11073	21	35	7	7	7
11074	21	36	3	3	3
11075	21	37	1	1	1
11076	21	38	1	1	1
11077	21	39	3	3	3
11078	21	40	1	1	1
11079	21	41	1	1	1
11080	21	42	21	21	21
11081	21	43	1	1	1
11082	21	44	1	1	1
11083	21	45	3	3	3
11084	21	46	1	1	1
11085	21	47	1	1	1
11086	21	48	3	3	3
11087	21	49	7	7	7
11088	21	50	1	1	1
11089	21	51	3	3	3
11090	21	52	1	1	1
11091	21	53	1	1	1
11092	21	54	3	3	3
11093	21	55	1	1	1
11094	21	56	7	7	7
11095	21	57	3	3	3
11096	21	58	1	1	1
11097	21	59	1	1	1
11098	21	60	3	3	3
11099	21	61	1	1	1
11100	21	62	1	1	1
11101	21	63	21	21	21
11102	21	64	1	1	1
11103	22	-64	-2	2	2
11104	22	-63	-1	1	1
11105	22	-62	-2	2	2
11106	22	-61	-1	1	1
11107	22	-60	-2	2	2
11108	22	-59	-1	1	1
11109	22	-58	-2	2	2
11110	22	-57	-1	1	1
11111	22	-56	-2	2	2
11112	22	-55	-11	11	11
11113	22	-54	-2	2	2
11114	22	-53	-1	1	1
11115	22	-52	-2	2	2
11116	22	-51	-1	1	1
11117	22	-50	-2	2	2
11118	22	-49	-1	1	1
11119	22	-48	-2	2	2
11120	22	-47	-1	1	1
11121	22	-46	-2	2	2
11122	22	-45	-1	1	1
11123	22	-44	-22	22	22
11124	22	-43	-1	1	1
11125	22	-42	-2	2	2
11126	22	-41	-1	1	1
11127	22	-40	-2	2	2
11128	22	-39	-1	1	1
11129	22	-38	-2	2	2
11130	22	-37	-1	1	1
11131	22	-36	-2	2	2
11132	22	-35	-1	1	1
11133	22	-34	-2	2	2
11134	22	-33	-11	11	11
11135	22	-32	-2	2	2
11136	22	-31	-1	1	1
11137	22	-30	-2	2	2
11138	22	-29	-1	1	1
11139	22	-28	-2	2	2
11140	22	-27	-1	1	1
11141	22	-26	-2	2	2
11142	22	-25	-1	1	1
11143	22	-24	-2	2	2
11144	22	-23	-1	1	1
11145	22	-22	-22	22	22
11146	22	-21	-1	1	1
11147	22	-20	-2	2	2
11148	22	-19	-1	1	1
11149	22	-18	-2	2	2
11150	22	-17	-1	1	1
11151	22	-16	-2	2	2
11152	22	-15	-1	1	1
11153	22	-14	-2	2	2
11154	22	-13	-1	1	1
11155	22	-12	-2	2	2
11156	22	-11	-11	11	11
11157	22	-10	-2	2	2
11158	22	-9	-1	1	1
11159	22	-8	-2	2	2
11160	22	-7	-1	1	1
11161	22	-6	-2	2	2
11162	22	-5	-1	1	1
11163	22	-4	-2	2	2
11164	22	-3	-1	1	1
11165	22	-2	-2	2	2
11166	22	-1	-1	1	1
11167	22	0	22	22	22
11168	22	1	1	1	1
11169	22	2	2	2	2
11170	22	3	1	1	1
11171	22	4	2	2	2
11172	22	5	1	1	1
11173	22	6	2	2	2
11174	22	7	1	1	1
11175	22	8	2	2	2
11176	22	9	1	1	1
11177	22	10	2	2	2
11178	22	11	11	11	11
11179	22	12	2	2	2
11180	22	13	1	1	1
11181	22	14	2	2	2
11182	22	15	1	1	1
11183	22	16	2	2	2
11184	22	17	1	1	1
11185	22	18	2	2	2
11186	22	19	1	1	1
11187	22	20	2	2	2
11188	22	21	1	1	1
11189	22	22	22	22	22
11190	22	23	1	1	1
11191	22	24	2	2	2
11192	22	25	1	1	1
11193	22	26	2	2	2
11194	22	27	1	1	1
11195	22	28	2	2	2
11196	22	29	1	1	1
11197	22	30	2	2	2
11198	22	31	1	1	1
11199	22	32	2	2	2
11200	22	33	11	11	11
11201	22	34	2	2	2
11202	22	35	1	1	1
11203	22	36	2	2	2
11204	22	37	1	1	1
11205	22	38	2	2	2
11206	22	39	1	1	1
11207	22	40	2	2	2
11208	22	41	1	1	1
11209	22	42	2	2	2
11210	22	43	1	1	1
11211	22	44	22	22	22
11212	22	45	1	1	1
11213	22	46	2	2	2
11214	22	47	1	1	1
11215	22	48	2	2	2
11216	22	49	1	1	1
11217	22	50	2	2	2
11218	22	51	1	1	1
11219	22	52	2	2	2
11220	22	53	1	1	1
11221	22	54	2	2	2
11222	22	55	11	11	11
11223	22	56	2	2	2
11224	22	57	1	1	1
11225	22	58	2	2	2
11226	22	59	1	1	1
11227	22	60	2	2	2
11228	22	61	1	1	1
11229	22	62	2	2	2
11230	22	63	1	1	1
11231	22	64	2	2	2
11232	23	-64	-1	1	1
11233	23	-63	-1	1	1
11234	23	-62	-1	1	1
11235	23	-61	-1	1	1
11236	23	-60	-1	1	1
11237	23	-59	-1	1	1
11238	23	-58	-1	1	1
11239	23	-57	-1	1	1
11240	23	-56	-1	1	1
11241	23	-55	-1	1	1
11242	23	-54	-1	1	1
11243	23	-53	-1	1	1
11244	23	-52	-1	1	1
11245	23	-51	-1	1	1
11246	23	-50	-1	1	1
11247	23	-49	-1	1	1
11248	23	-48	-1	1	1
11249	23	-47	-1	1	1
11250	23	-46	-23	23	23
11251	23	-45	-1	1	1
11252	23	-44	-1	1	1
11253	23	-43	-1	1	1
11254	23	-42	-1	1	1
11255	23	-41	-1	1	1
11256	23	-40	-1	1	1
11257	23	-39	-1	1	1
11258	23	-38	-1	1	1
11259	23	-37	-1	1	1
11260	23	-36	-1	1	1
11261	23	-35	-1	1	1
11262	23	-34	-1	1	1
11263	23	-33	-1	1	1
11264	23	-32	-1	1	1
11265	23	-31	-1	1	1
11266	23	-30	-1	1	1
11267	23	-29	-1	1	1
11268	23	-28	-1	1	1
11269	23	-27	-1	1	1
11270	23	-26	-1	1	1
11271	23	-25	-1	1	1
11272	23	-24	-1	1	1
11273	23	-23	-23	23	23
11274	23	-22	-1	1	1
11275	23	-21	-1	1	1
11276	23	-20	-1	1	1
11277	23	-19	-1	1	1
11278	23	-18	-1	1	1
11279	23	-17	-1	1	1
11280	23	-16	-1	1	1
11281	23	-15	-1	1	1
11282	23	-14	-1	1	1
11283	23	-13	-1	1	1
11284	23	-12	-1	1	1
11285	23	-11	-1	1	1
11286	23	-10	-1	1	1
11287	23	-9	-1	1	1
11288	23	-8	-1	1	1
11289	23	-7	-1	1	1
11290	23	-6	-1	1	1
11291	23	-5	-1	1	1
11292	23	-4	-1	1	1
11293	23	-3	-1	1	1
11294	23	-2	-1	1	1
11295	23	-1	-1	1	1
11296	23	0	23	23	23
11297	23	1	1	1	1
11298	23	2	1	1	1
11299	23	3	1	1	1
11300	23	4	1	1	1
11301	23	5	1	1	1
11302	23	6	1	1	1
11303	23	7	1	1	1
11304	23	8	1	1	1
11305	23	9	1	1	1
11306	23	10	1	1	1
11307	23	11	1	1	1
11308	23	12	1	1	1
11309	23	13	1	1	1
11310	23	14	1	1	1
11311	23	15	1	1	1
11312	23	16	1	1	1
11313	23	17	1	1	1
11314	23	18	1	1	1
11315	23	19	1	1	1
11316	23	20	1	1	1
11317	23	21	1	1	1
11318	23	22	1	1	1
11319	23	23	23	23	23
11320	23	24	1	1	1
11321	23	25	1	1	1
11322	23	26	1	1	1
11323	23	27	1	1	1
11324	23	28	1	1	1
11325	23	29	1	1	1
11326	23	30	1	1	1
11327	23	31	1	1	1
11328	23	32	1	1	1
11329	23	33	1	1	1
11330	23	34	1	1	1
11331	23	35	1	1	1
11332	23	36	1	1	1
11333	23	37	1	1	1
11334	23	38	1	1	1
11335	23	39	1	1	1
11336	23	40	1	1	1
11337	23	41	1	1	1
11338	23	42	1	1	1
11339	23	43	1	1	1
11340	23	44	1	1	1
11341	23	45	1	1	1
11342	23	46	23	23	23
11343	23	47	1	1	1
11344	23	48	1	1	1
11345	23	49	1	1	1
11346	23	50	1	1	1
11347	23	51	1	1	1
11348	23	52	1	1	1
11349	23	53	1	1	1
11350	23	54	1	1	1
11351	23	55	1	1	1
11352	23	56	1	1	1
11353	23	57	1	1	1
11354	23	58	1	1	1
11355	23	59	1	1	1
11356	23	60	1	1	1
11357	23	61	1	1	1
11358	23	62	1	1	1
11359	23	63	1	1	1
11360	23	64	1	1	1
11361	24	-64	-8	8	8
11362	24	-63	-3	3	3
11363	24	-62	-2	2	2
11364	24	-61	-1	1	1
11365	24	-60	-12	12	12
11366	24	-59	-1	1	1
11367	24	-58	-2	2	2
11368	24	-57	-3	3	3
11369	24	-56	-8	8	8
11370	24	-55	-1	1	1
11371	24	-54	-6	6	6
11372	24	-53	-1	1	1
11373	24	-52	-4	4	4
11374	24	-51	-3	3	3
11375	24	-50	-2	2	2
11376	24	-49	-1	1	1
11377	24	-48	-24	24	24
11378	24	-47	-1	1	1
11379	24	-46	-2	2	2
11380	24	-45	-3	3	3
11381	24	-44	-4	4	4
11382	24	-43	-1	1	1
11383	24	-42	-6	6	6
11384	24	-41	-1	1	1
11385	24	-40	-8	8	8
11386	24	-39	-3	3	3
11387	24	-38	-2	2	2
11388	24	-37	-1	1	1
11389	24	-36	-12	12	12
11390	24	-35	-1	1	1
11391	24	-34	-2	2	2
11392	24	-33	-3	3	3
11393	24	-32	-8	8	8
11394	24	-31	-1	1	1
11395	24	-30	-6	6	6
11396	24	-29	-1	1	1
11397	24	-28	-4	4	4
11398	24	-27	-3	3	3
11399	24	-26	-2	2	2
11400	24	-25	-1	1	1
11401	24	-24	-24	24	24
11402	24	-23	-1	1	1
11403	24	-22	-2	2	2
11404	24	-21	-3	3	3
11405	24	-20	-4	4	4
11406	24	-19	-1	1	1
11407	24	-18	-6	6	6
11408	24	-17	-1	1	1
11409	24	-16	-8	8	8
11410	24	-15	-3	3	3
11411	24	-14	-2	2	2
11412	24	-13	-1	1	1
11413	24	-12	-12	12	12
11414	24	-11	-1	1	1
11415	24	-10	-2	2	2
11416	24	-9	-3	3	3
