index	a	b
15268	54	-23
15269	54	-22
15270	54	-21
15271	54	-20
15272	54	-19
15273	54	-18
15274	54	-17
15275	54	-16
15276	54	-15
15277	54	-14
15278	54	-13
15279	54	-12
15280	54	-11
15281	54	-10
15282	54	-9
15283	54	-8
15284	54	-7
15285	54	-6
15286	54	-5
15287	54	-4
15288	54	-3
15289	54	-2
15290	54	-1
15291	54	0
15292	54	1
15293	54	2
15294	54	3
15295	54	4
15296	54	5
15297	54	6
15298	54	7
15299	54	8
15300	54	9
15301	54	10
15302	54	11
15303	54	12
15304	54	13
15305	54	14
15306	54	15
15307	54	16
15308	54	17
15309	54	18
15310	54	19
15311	54	20
15312	54	21
15313	54	22
15314	54	23
15315	54	25
15316	54	26
15317	54	27
15318	54	28
15319	54	29
15320	54	30
15321	54	31
15322	54	32
15323	54	33
15324	54	34
15325	54	35
15326	54	36
15327	54	37
15328	54	38
15329	54	39
15330	54	40
15331	54	41
15332	54	42
15333	54	43
15334	54	44
15335	54	45
15336	54	46
15337	54	47
15338	54	48
15339	54	49
15340	54	50
15341	54	51
15342	54	52
15343	54	53
15344	54	54
15345	54	55
15346	54	56
15347	54	57
15348	54	58
15349	54	59
15350	54	60
15351	54	61
15352	54	62
15353	54	63
15354	54	64
15355	55	-64
15356	55	-63
15357	55	-62
15358	55	-61
15359	55	-60
15360	55	-59
15361	55	-58
15362	55	-57
15363	55	-56
15364	55	-55
15365	55	-54
15366	55	-53
15367	55	-52
15368	55	-51
15369	55	-50
15370	55	-49
15371	55	-48
15372	55	-47
15373	55	-46
15374	55	-45
15375	55	-44
15376	55	-43
15377	55	-42
15378	55	-41
15379	55	-40
15380	55	-39
15381	55	-38
15382	55	-37
15383	55	-36
15384	55	-35
15385	55	-34
15386	55	-33
15387	55	-32
15388	55	-31
15389	55	-30
15390	55	-29
15391	55	-28
15392	55	-27
15393	55	-26
15394	55	-25
15395	55	-24
15396	55	-23
15397	55	-22
15398	55	-21
15399	55	-20
15400	55	-19
15401	55	-18
15402	55	-17
15403	55	-16
15404	55	-15
15405	55	-14
15406	55	-13
15407	55	-12
15408	55	-11
15409	55	-10
15410	55	-9
15411	55	-8
15412	55	-7
15413	55	-6
15414	55	-5
15415	55	-4
15416	55	-3
15417	55	-2
15418	55	-1
15419	55	0
15420	55	1
15421	55	2
15422	55	3
15423	55	4
15424	55	5
15425	55	6
15426	55	7
15427	55	8
15428	55	9
15429	55	10
15430	55	11
15431	55	12
15432	55	13
15433	55	14
15434	55	15
15435	55	16
15436	55	17
15437	55	18
15438	55	19
15439	55	20
15440	55	21
15441	55	22
15442	55	23
15443	55	24
15444	55	25
15445	55	26
15446	55	27
15447	55	28
15448	55	29
15449	55	30
15450	55	31
15451	55	32
15452	55	33
15453	55	34
15454	55	35
15455	55	36
15456	55	37
15457	55	38
15458	55	39
15459	55	40
15460	55	41
15461	55	42
15462	55	43
15463	55	44
15464	55	45
15465	55	46
15466	55	47
15467	55	48
15468	55	49
15469	55	50
15470	55	51
15471	55	52
15472	55	53
15473	55	54
15474	55	55
15475	55	56
15476	55	57
15477	55	58
15478	55	59
15479	55	60
15480	55	61
15481	55	62
15482	55	63
15483	55	64
15484	56	-64
15485	56	-63
15486	56	-62
15487	56	-61
15488	56	-60
15489	56	-59
15490	56	-58
15491	56	-57
15492	56	-56
15493	56	-55
15494	56	-54
15495	56	-53
15496	56	-52
15497	56	-51
15498	56	-50
15499	56	-49
15500	56	-48
15501	56	-47
15502	56	-46
15503	56	-45
15504	56	-44
15505	56	-43
15506	56	-42
15507	56	-41
15508	56	-40
15509	56	-39
15510	56	-38
15511	56	-37
15512	56	-36
15513	56	-35
15514	56	-34
15515	56	-33
15516	56	-32
15517	56	-31
15518	56	-30
15519	56	-29
15520	56	-28
15521	56	-27
15522	56	-26
15523	56	-25
15524	56	-24
15525	56	-23
15526	56	-22
15527	56	-21
15528	56	-20
15529	56	-19
15530	56	-18
15531	56	-17
15532	56	-16
15533	56	-15
15534	56	-14
15535	56	-13
15536	56	-12
15537	56	-11
15538	56	-10
15539	56	-9
15540	56	-8
15541	56	-7
15542	56	-6
15543	56	-5
15544	56	-4
15545	56	-3
15546	56	-2
15547	56	-1
15548	56	0
15549	56	1
15550	56	2
15551	56	3
15552	56	4
15553	56	5
15554	56	6
15555	56	7
15556	56	8
15557	56	9
15558	56	10
15559	56	11
15560	56	12
15561	56	13
15562	56	14
15563	56	15
15564	56	16
15565	56	17
15566	56	18
15567	56	19
15568	56	20
15569	56	21
15570	56	22
15571	56	23
15572	56	24
15573	56	25
15574	56	26
15575	56	27
15576	56	28
15577	56	29
15578	56	30
15579	56	31
15580	56	32
15581	56	33
15582	56	34
15583	56	35
15584	56	36
15585	56	37
15586	56	38
15587	56	39
15588	56	40
15589	56	41
15590	56	42
15591	56	43
15592	56	44
15593	56	45
15594	56	46
15595	56	47
15596	56	48
15597	56	49
15598	56	50
15599	56	51
15600	56	52
15601	56	53
15602	56	54
15603	56	55
15604	56	56
15605	56	57
15606	56	58
15607	56	59
15608	56	60
15609	56	61
15610	56	62
15611	56	63
15612	56	64
15613	57	-64
15614	57	-63
15615	57	-62
15616	57	-61
15617	57	-60
15618	57	-59
15619	57	-58
15620	57	-57
15621	57	-56
15622	57	-55
15623	57	-54
15624	57	-53
15625	57	-52
15626	57	-51
15627	57	-50
15628	57	-49
15629	57	-48
15630	57	-47
15631	57	-46
15632	57	-45
15633	57	-44
15634	57	-43
15635	57	-42
15636	57	-41
15637	57	-40
15638	57	-39
15639	57	-38
15640	57	-37
15641	57	-36
15642	57	-35
15643	57	-34
15644	57	-33
15645	57	-32
15646	57	-31
15647	57	-30
15648	57	-29
15649	57	-28
15650	57	-27
15651	57	-26
15652	57	-25
15653	57	-24
15654	57	-23
15655	57	-22
15656	57	-21
15657	57	-20
15658	57	-19
15659	57	-18
15660	57	-17
15661	57	-16
15662	57	-15
15663	57	-14
15664	57	-13
15665	57	-12
15666	57	-11
15667	57	-10
15668	57	-9
15669	57	-8
15670	57	-7
15671	57	-6
15672	57	-5
15673	57	-4
15674	57	-3
15675	57	-2
15676	57	-1
15677	57	0
15678	57	1
15679	57	2
15680	57	3
15681	57	4
15682	57	5
15683	57	6
15684	57	7
15685	57	8
15686	57	9
15687	57	10
15688	57	11
15689	57	12
15690	57	13
15691	57	14
15692	57	15
15693	57	16
15694	57	17
15695	57	18
15696	57	19
15697	57	20
15698	57	21
15699	57	22
15700	57	23
15701	57	24
15702	57	25
15703	57	26
15704	57	27
15705	57	28
15706	57	29
15707	57	30
15708	57	31
15709	57	32
15710	57	33
15711	57	34
15712	57	35
15713	57	36
15714	57	37
15715	57	38
15716	57	39
15717	57	40
15718	57	41
15719	57	42
15720	57	43
15721	57	44
15722	57	45
15723	57	46
15724	57	47
15725	57	48
15726	57	49
15727	57	50
15728	57	51
15729	57	52
15730	57	53
15731	57	54
15732	57	55
15733	57	56
15734	57	57
15735	57	58
15736	57	59
15737	57	60
15738	57	61
15739	57	62
15740	57	63
15741	57	64
15742	58	-64
15743	58	-63
15744	58	-62
15745	58	-61
15746	58	-60
15747	58	-59
15748	58	-58
15749	58	-57
15750	58	-56
15751	58	-55
15752	58	-54
15753	58	-53
15754	58	-52
15755	58	-51
15756	58	-50
15757	58	-49
15758	58	-48
15759	58	-47
15760	58	-46
15761	58	-45
15762	58	-44
15763	58	-43
15764	58	-42
15765	58	-41
15766	58	-40
15767	58	-39
15768	58	-38
15769	58	-37
15770	58	-36
15771	58	-35
15772	58	-34
15773	58	-33
15774	58	-32
15775	58	-31
15776	58	-30
15777	58	-29
15778	58	-28
15779	58	-27
15780	58	-26
15781	58	-25
15782	58	-24
15783	58	-23
15784	58	-22
15785	58	-21
15786	58	-20
15787	58	-19
15788	58	-18
15789	58	-17
15790	58	-16
15791	58	-15
15792	58	-14
15793	58	-13
15794	58	-12
15795	58	-11
15796	58	-10
15797	58	-9
15798	58	-8
15799	58	-7
15800	58	-6
15801	58	-5
15802	58	-4
15803	58	-3
15804	58	-2
15805	58	-1
15806	58	0
15807	58	1
15808	58	2
15809	58	3
15810	58	4
15811	58	5
15812	58	6
15813	58	7
15814	58	8
15815	58	9
15816	58	10
15817	58	11
15818	58	12
15819	58	13
15820	58	14
15821	58	15
15822	58	16
15823	58	17
15824	58	18
15825	58	19
15826	58	20
15827	58	21
15828	58	22
15829	58	23
15830	58	24
15831	58	25
15832	58	26
15833	58	27
15834	58	28
15835	58	29
15836	58	30
15837	58	31
15838	58	32
15839	58	33
15840	58	34
15841	58	35
15842	58	36
15843	58	37
15844	58	38
15845	58	39
15846	58	40
15847	58	41
15848	58	42
15849	58	43
15850	58	44
15851	58	45
15852	58	46
15853	58	47
15854	58	48
15855	58	49
15856	58	50
15857	58	51
15858	58	52
15859	58	53
15860	58	54
15861	58	55
15862	58	56
15863	58	57
15864	58	58
15865	58	59
15866	58	60
15867	58	61
15868	58	62
15869	58	63
15870	58	64
15871	59	-64
15872	59	-63
15873	59	-62
15874	59	-61
15875	59	-60
15876	59	-59
15877	59	-58
15878	59	-57
15879	59	-56
15880	59	-55
15881	59	-54
15882	59	-53
15883	59	-52
15884	59	-51
15885	59	-50
15886	59	-49
15887	59	-48
15888	59	-47
15889	59	-46
15890	59	-45
15891	59	-44
15892	59	-43
15893	59	-42
15894	59	-41
15895	59	-40
15896	59	-39
15897	59	-38
15898	59	-37
15899	59	-36
15900	59	-35
15901	59	-34
15902	59	-33
15903	59	-32
15904	59	-31
15905	59	-30
15906	59	-29
15907	59	-28
15908	59	-27
15909	59	-26
15910	59	-25
15911	59	-24
15912	59	-23
15913	59	-22
15914	59	-21
15915	59	-20
15916	59	-19
15917	59	-18
15918	59	-17
15919	59	-16
15920	59	-15
15921	59	-14
15922	59	-13
15923	59	-12
15924	59	-11
15925	59	-10
15926	59	-9
15927	59	-8
15928	59	-7
15929	59	-6
15930	59	-5
15931	59	-4
15932	59	-3
15933	59	-2
15934	59	-1
15935	59	0
15936	59	1
15937	59	2
15938	59	3
15939	59	4
15940	59	5
15941	59	6
15942	59	7
15943	59	8
15944	59	9
15945	59	10
15946	59	11
15947	59	12
15948	59	13
15949	59	14
15950	59	15
15951	59	16
15952	59	17
15953	59	18
15954	59	19
15955	59	20
15956	59	21
15957	59	22
15958	59	23
15959	59	24
15960	59	25
15961	59	26
15962	59	27
15963	59	28
15964	59	29
15965	59	30
15966	59	31
15967	59	32
15968	59	33
15969	59	34
15970	59	35
15971	59	36
15972	59	37
15973	59	38
15974	59	39
15975	59	40
15976	59	41
15977	59	42
15978	59	43
15979	59	44
15980	59	45
15981	59	46
15982	59	47
15983	59	48
15984	59	49
15985	59	50
15986	59	51
15987	59	52
15988	59	53
15989	59	54
15990	59	55
15991	59	56
15992	59	57
15993	59	58
15994	59	59
15995	59	60
15996	59	61
15997	59	62
15998	59	63
15999	59	64
16000	60	-64
16001	60	-63
16002	60	-62
16003	60	-61
16004	60	-60
16005	60	-59
16006	60	-58
16007	60	-57
16008	60	-56
16009	60	-55
16010	60	-54
16011	60	-53
16012	60	-52
16013	60	-51
16014	60	-50
16015	60	-49
16016	60	-48
16017	60	-47
16018	60	-46
16019	60	-45
16020	60	-44
16021	60	-43
16022	60	-42
16023	60	-41
16024	60	-40
16025	60	-39
16026	60	-38
16027	60	-37
16028	60	-36
16029	60	-35
16030	60	-34
16031	60	-33
16032	60	-32
16033	60	-31
16034	60	-30
16035	60	-29
16036	60	-28
16037	60	-27
16038	60	-26
16039	60	-25
16040	60	-24
16041	60	-23
16042	60	-22
16043	60	-21
16044	60	-20
16045	60	-19
16046	60	-18
16047	60	-17
16048	60	-16
16049	60	-15
16050	60	-14
16051	60	-13
16052	60	-12
16053	60	-11
16054	60	-10
16055	60	-9
16056	60	-8
16057	60	-7
16058	60	-6
16059	60	-5
16060	60	-4
16061	60	-3
16062	60	-2
16063	60	-1
16064	60	0
16065	60	1
16066	60	2
16067	60	3
16068	60	4
16069	60	5
16070	60	6
16071	60	7
16072	60	8
16073	60	9
16074	60	10
16075	60	11
16076	60	12
16077	60	13
16078	60	14
16079	60	15
16080	60	16
16081	60	17
16082	60	18
16083	60	19
16084	60	20
16085	60	21
16086	60	22
16087	60	23
16088	60	24
16089	60	25
16090	60	26
16091	60	27
16092	60	28
16093	60	29
16094	60	30
16095	60	31
16096	60	32
16097	60	33
16098	60	34
16099	60	35
16100	60	36
16101	60	37
16102	60	38
16103	60	39
16104	60	40
16105	60	41
16106	60	42
16107	60	43
16108	60	44
16109	60	45
16110	60	46
16111	60	47
16112	60	48
16113	60	49
16114	60	50
16115	60	51
16116	60	52
16117	60	53
16118	60	54
16119	60	55
16120	60	56
16121	60	57
16122	60	58
16123	60	59
16124	60	60
16125	60	61
16126	60	62
16127	60	63
16128	60	64
16129	61	-64
16130	61	-63
16131	61	-62
16132	61	-61
16133	61	-60
16134	61	-59
16135	61	-58
16136	61	-57
16137	61	-56
16138	61	-55
16139	61	-54
16140	61	-53
16141	61	-52
16142	61	-51
16143	61	-50
16144	61	-49
16145	61	-48
16146	61	-47
16147	61	-46
16148	61	-45
16149	61	-44
16150	61	-43
16151	61	-42
16152	61	-41
16153	61	-40
16154	61	-39
16155	61	-38
16156	61	-37
16157	61	-36
16158	61	-35
16159	61	-34
16160	61	-33
16161	61	-32
16162	61	-31
16163	61	-30
16164	61	-29
16165	61	-28
16166	61	-27
16167	61	-26
16168	61	-25
16169	61	-24
16170	61	-23
16171	61	-22
16172	61	-21
16173	61	-20
16174	61	-19
16175	61	-18
16176	61	-17
16177	61	-16
16178	61	-15
16179	61	-14
16180	61	-13
16181	61	-12
16182	61	-11
16183	61	-10
16184	61	-9
16185	61	-8
16186	61	-7
16187	61	-6
16188	61	-5
16189	61	-4
16190	61	-3
16191	61	-2
16192	61	-1
16193	61	0
16194	61	1
16195	61	2
16196	61	3
16197	61	4
16198	61	5
16199	61	6
16200	61	7
16201	61	8
16202	61	9
16203	61	10
16204	61	11
16205	61	12
16206	61	13
16207	61	14
16208	61	15
16209	61	16
16210	61	17
16211	61	18
16212	61	19
16213	61	20
16214	61	21
16215	61	22
16216	61	23
16217	61	24
16218	61	25
16219	61	26
16220	61	27
16221	61	28
16222	61	29
16223	61	30
16224	61	31
16225	61	32
16226	61	33
16227	61	34
16228	61	35
16229	61	36
16230	61	37
16231	61	38
16232	61	39
16233	61	40
16234	61	41
16235	61	42
16236	61	43
16237	61	44
16238	61	45
16239	61	46
16240	61	47
16241	61	48
16242	61	49
16243	61	50
16244	61	51
16245	61	52
16246	61	53
16247	61	54
16248	61	55
16249	61	56
16250	61	57
16251	61	58
16252	61	59
16253	61	60
16254	61	61
16255	61	62
16256	61	63
16257	61	64
16258	62	-64
16259	62	-63
16260	62	-62
16261	62	-61
16262	62	-60
16263	62	-59
16264	62	-58
16265	62	-57
16266	62	-56
16267	62	-55
16268	62	-54
16269	62	-53
16270	62	-52
16271	62	-51
16272	62	-50
16273	62	-49
16274	62	-48
16275	62	-47
16276	62	-46
16277	62	-45
16278	62	-44
16279	62	-43
16280	62	-42
16281	62	-41
16282	62	-40
16283	62	-39
16284	62	-38
16285	62	-37
16286	62	-36
16287	62	-35
16288	62	-34
16289	62	-33
16290	62	-32
16291	62	-31
16292	62	-30
16293	62	-29
16294	62	-28
16295	62	-27
16296	62	-26
16297	62	-25
16298	62	-24
16299	62	-23
16300	62	-22
16301	62	-21
16302	62	-20
16303	62	-19
16304	62	-18
16305	62	-17
16306	62	-16
16307	62	-15
16308	62	-14
16309	62	-13
16310	62	-12
16311	62	-11
16312	62	-10
16313	62	-9
16314	62	-8
16315	62	-7
16316	62	-6
16317	62	-5
16318	62	-4
16319	62	-3
16320	62	-2
16321	62	-1
16322	62	0
16323	62	1
16324	62	2
16325	62	3
16326	62	4
16327	62	5
16328	62	6
16329	62	7
16330	62	8
16331	62	9
16332	62	10
16333	62	11
16334	62	12
16335	62	13
16336	62	14
16337	62	15
16338	62	16
16339	62	17
16340	62	18
16341	62	19
16342	62	20
16343	62	21
16344	62	22
16345	62	23
16346	62	24
16347	62	25
16348	62	26
16349	62	27
16350	62	28
16351	62	29
16352	62	30
16353	62	31
16354	62	32
16355	62	33
16356	62	34
16357	62	35
16358	62	36
16359	62	37
16360	62	38
16361	62	39
16362	62	40
16363	62	41
16364	62	42
16365	62	43
16366	62	44
16367	62	45
16368	62	46
16369	62	47
16370	62	48
16371	62	49
16372	62	50
16373	62	51
16374	62	52
16375	62	53
16376	62	54
16377	62	55
16378	62	56
16379	62	57
16380	62	58
16381	62	59
16382	62	60
16383	62	61
16384	62	62
16385	62	63
16386	62	64
16387	63	-64
16388	63	-63
16389	63	-62
16390	63	-61
16391	63	-60
16392	63	-59
16393	63	-58
16394	63	-57
16395	63	-56
16396	63	-55
16397	63	-54
16398	63	-53
16399	63	-52
16400	63	-51
16401	63	-50
16402	63	-49
16403	63	-48
16404	63	-47
16405	63	-46
16406	63	-45
16407	63	-44
16408	63	-43
16409	63	-42
16410	63	-41
16411	63	-40
16412	63	-39
16413	63	-38
16414	63	-37
16415	63	-36
16416	63	-35
16417	63	-34
16418	63	-33
16419	63	-32
16420	63	-31
16421	63	-30
16422	63	-29
16423	63	-28
16424	63	-27
16425	63	-26
16426	63	-25
16427	63	-24
16428	63	-23
16429	63	-22
16430	63	-21
16431	63	-20
16432	63	-19
16433	63	-18
16434	63	-17
16435	63	-16
16436	63	-15
16437	63	-14
16438	63	-13
16439	63	-12
16440	63	-11
16441	63	-10
16442	63	-9
16443	63	-8
16444	63	-7
16445	63	-6
16446	63	-5
16447	63	-4
16448	63	-3
16449	63	-2
16450	63	-1
16451	63	0
16452	63	1
16453	63	2
16454	63	3
16455	63	4
16456	63	5
16457	63	6
16458	63	7
16459	63	8
16460	63	9
16461	63	10
16462	63	11
16463	63	12
16464	63	13
16465	63	14
16466	63	15
16467	63	16
16468	63	17
16469	63	18
16470	63	19
16471	63	20
16472	63	21
16473	63	22
16474	63	23
16475	63	24
16476	63	25
16477	63	26
16478	63	27
16479	63	28
16480	63	29
16481	63	30
16482	63	31
16483	63	32
16484	63	33
16485	63	34
16486	63	35
16487	63	36
16488	63	37
16489	63	38
16490	63	39
16491	63	40
16492	63	41
16493	63	42
16494	63	43
16495	63	44
16496	63	45
16497	63	46
16498	63	47
16499	63	48
16500	63	49
16501	63	50
16502	63	51
16503	63	52
16504	63	53
16505	63	54
16506	63	55
16507	63	56
16508	63	57
16509	63	58
16510	63	59
16511	63	60
16512	63	61
16513	63	62
16514	63	63
16515	63	64
16516	64	-64
16517	64	-63
16518	64	-62
16519	64	-61
16520	64	-60
16521	64	-59
16522	64	-58
16523	64	-57
16524	64	-56
16525	64	-55
16526	64	-54
16527	64	-53
16528	64	-52
16529	64	-51
16530	64	-50
16531	64	-49
16532	64	-48
16533	64	-47
16534	64	-46
16535	64	-45
16536	64	-44
16537	64	-43
16538	64	-42
16539	64	-41
16540	64	-40
16541	64	-39
16542	64	-38
16543	64	-37
16544	64	-36
16545	64	-35
16546	64	-34
16547	64	-33
16548	64	-32
16549	64	-31
16550	64	-30
16551	64	-29
16552	64	-28
16553	64	-27
16554	64	-26
16555	64	-25
16556	64	-24
16557	64	-23
16558	64	-22
16559	64	-21
16560	64	-20
16561	64	-19
16562	64	-18
16563	64	-17
16564	64	-16
16565	64	-15
16566	64	-14
16567	64	-13
16568	64	-12
16569	64	-11
16570	64	-10
16571	64	-9
16572	64	-8
16573	64	-7
16574	64	-6
16575	64	-5
16576	64	-4
16577	64	-3
16578	64	-2
16579	64	-1
16580	64	0
16581	64	1
16582	64	2
16583	64	3
16584	64	4
16585	64	5
16586	64	6
16587	64	7
16588	64	8
16589	64	9
16590	64	10
16591	64	11
16592	64	12
16593	64	13
16594	64	14
16595	64	15
16596	64	16
16597	64	17
16598	64	18
16599	64	19
16600	64	20
16601	64	21
16602	64	22
16603	64	23
16604	64	24
16605	64	25
16606	64	26
16607	64	27
16608	64	28
16609	64	29
16610	64	30
16611	64	31
16612	64	32
16613	64	33
16614	64	34
16615	64	35
16616	64	36
16617	64	37
16618	64	38
16619	64	39
16620	64	40
16621	64	41
16622	64	42
16623	64	43
16624	64	44
16625	64	45
16626	64	46
16627	64	47
16628	64	48
16629	64	49
16630	64	50
16631	64	51
16632	64	52
16633	64	53
16634	64	54
16635	64	55
16636	64	56
16637	64	57
16638	64	58
16639	64	59
16640	64	60
16641	64	61
16642	64	62
16643	64	63
16644	64	64
16645	-410497024413943637	390929401088213838
16646	198126849403075640	118926682616372114
16647	-595797344688050386	-439139853682467269
16648	713599155579295227	847703947159379758
16649	-282456682373432077	845799227842953203
16650	491375049237822394	-779153903987940966
16651	360896275539150380	-277654197412672305
16652	364521040662663938	768121732715284053
16653	39427998185785351	-32980471396652966
16654	789746399685350936	-466263119977703780
16655	153376309997230700	-64940489946118941
16656	-89549275359741283	104714652854531341
16657	-170113786146982394	941468113489594152
16658	83948270589461633	-528086641125015412
16659	687377664512398182	-535382152662123521
16660	494030399316759753	-817624568665182988
16661	-609130278230914843	-174619546687697016
16662	176122356656439457	-968056155071548546
16663	-827710285328062330	994795390240045685
16664	420387468827341297	-903686638105088352
16665	-917438336117307727	17208856675660670
16666	-538660892952747044	-572783947252809849
16667	425663322736511807	739348537606831086
16668	742030829166221905	-934272890872546767
16669	947595271686662265	-921820953308411334
16670	-556237390531038358	-991308821388309909
16671	-952672096562407925	179145342213168577
16672	-277279483531950433	-635198678998160077
16673	160081558240896890	888762569757922219
16674	-418298047765333027	330158499398464251
16675	-728406728877201945	618393468497042364
16676	-782507379348274427	-481187119071819276
16677	-919483619211700449	600192253003090757
16678	-930831461071117161	-608217293117474015
16679	-284416951022305165	-25842313565364696
16680	664991730637579380	-860679367396739204
16681	-176434564929763198	285202291272062508
16682	-352097227734731581	-768951744355272082
