id	scope	file	line	kind	attributes	target_relevance	assessment	statement
765	fixed-semantics	semantics/set.k	26	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
766	fixed-semantics	semantics/set.k	27	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	fixed-semantics	semantics/set.k	31	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	fixed-semantics	semantics/set.k	32	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule subsetCodes(.IntSeq, _:IntSeq) => true
769	fixed-semantics	semantics/set.k	33	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	fixed-semantics	semantics/set.k	35	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	fixed-semantics	semantics/set.k	36	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	fixed-semantics	semantics/set.k	39	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
773	fixed-semantics	semantics/sort.k	18	syntax	function,total,no-evaluators,symbol	not-used-by-solution	ACCEPTABLE_UNUSED_EXTERNAL_PRIMITIVE	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	fixed-semantics	semantics/sort.k	19	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	fixed-semantics	semantics/sort.k	20	rule	concrete	not-used-by-solution	SOUND_CONCRETE_EQUATION_OR_RULE	rule sortVS(.ValSeq) => .ValSeq [concrete]
776	fixed-semantics	semantics/sort.k	21	rule	concrete	used-or-defining	SOUND_CONCRETE_EQUATION_OR_RULE	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	fixed-semantics	semantics/sort.k	22	rule	concrete	used-or-defining	SOUND_CONCRETE_EQUATION_OR_RULE	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
778	fixed-semantics	semantics/sort.k	23	rule	concrete	used-or-defining	SOUND_CONCRETE_EQUATION_OR_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	fixed-semantics	semantics/sort.k	24	rule	concrete	used-or-defining	SOUND_CONCRETE_EQUATION_OR_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
780	fixed-semantics	semantics/sort.k	26	syntax	function	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	fixed-semantics	semantics/sort.k	27	rule	concrete	not-used-by-solution	SOUND_CONCRETE_EQUATION_OR_RULE	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	fixed-semantics	semantics/sort.k	28	rule	concrete	not-used-by-solution	SOUND_CONCRETE_EQUATION_OR_RULE	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	fixed-semantics	semantics/sort.k	29	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
784	fixed-semantics	semantics/sort.k	31	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
785	fixed-semantics	semantics/sort.k	36	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
786	fixed-semantics	semantics/sort.k	40	rule	priority	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
787	fixed-semantics	semantics/sort.k	49	syntax	function,total,no-evaluators,symbol	not-used-by-solution	ACCEPTABLE_UNUSED_EXTERNAL_PRIMITIVE	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	fixed-semantics	semantics/sort.k	51	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	fixed-semantics	semantics/sort.k	53	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	fixed-semantics	semantics/sort.k	54	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	fixed-semantics	semantics/sort.k	55	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	fixed-semantics	semantics/sort.k	57	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	fixed-semantics	semantics/sort.k	58	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule condRev(S:ValSeq, false) => S
794	fixed-semantics	semantics/sort.k	59	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule condRev(S:ValSeq, true) => revVS(S)
795	fixed-semantics	semantics/sort.k	61	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
796	fixed-semantics	semantics/sort.k	63	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
797	fixed-semantics	semantics/sort.k	65	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
798	fixed-semantics	semantics/str.k	8	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
799	fixed-semantics	semantics/str.k	9	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	fixed-semantics	semantics/str.k	13	syntax	function	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax IntSeq ::= strToCodes(String) [function]
801	fixed-semantics	semantics/str.k	14	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	fixed-semantics	semantics/str.k	15	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule strToCodes("""") => .IntSeq"
803	fixed-semantics	semantics/str.k	16	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
804	fixed-semantics	semantics/str.k	20	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	fixed-semantics	semantics/str.k	21	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule seqConcat(.IntSeq, T:IntSeq) => T
806	fixed-semantics	semantics/str.k	22	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	fixed-semantics	semantics/str.k	24	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	fixed-semantics	semantics/str.k	25	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	fixed-semantics	semantics/str.k	26	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
810	fixed-semantics	semantics/str.k	29	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	fixed-semantics	semantics/str.k	30	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	fixed-semantics	semantics/str.k	32	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	fixed-semantics	semantics/str.k	33	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule strPrefix(.IntSeq, _:IntSeq) => true
814	fixed-semantics	semantics/str.k	34	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	fixed-semantics	semantics/str.k	35	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	fixed-semantics	semantics/str.k	37	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	fixed-semantics	semantics/str.k	38	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	fixed-semantics	semantics/str.k	39	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	fixed-semantics	semantics/str.k	40	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
820	fixed-semantics	semantics/str.k	48	syntax	function,total	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	fixed-semantics	semantics/str.k	49	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule strLt(.IntSeq, .IntSeq) => false
822	fixed-semantics	semantics/str.k	50	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	fixed-semantics	semantics/str.k	51	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	fixed-semantics	semantics/str.k	52	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	fixed-semantics	semantics/str.k	53	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	fixed-semantics	semantics/str.k	54	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	fixed-semantics	semantics/str.k	56	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	fixed-semantics	semantics/str.k	57	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	fixed-semantics	semantics/str.k	58	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	fixed-semantics	semantics/str.k	59	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	fixed-semantics	semantics/subscript.k	11	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	fixed-semantics	semantics/subscript.k	12	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	fixed-semantics	semantics/subscript.k	13	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
834	fixed-semantics	semantics/subscript.k	16	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	fixed-semantics	semantics/subscript.k	17	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	fixed-semantics	semantics/subscript.k	18	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
837	fixed-semantics	semantics/subscript.k	21	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= normIdx(Int, Int) [function, total]
838	fixed-semantics	semantics/subscript.k	22	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	fixed-semantics	semantics/subscript.k	23	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
840	fixed-semantics	semantics/subscript.k	27	context	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	context Subscript(HOLE, _)
841	fixed-semantics	semantics/subscript.k	28	context	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	context Subscript(_:Val, HOLE:Expr)
842	fixed-semantics	semantics/subscript.k	31	rule	priority	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	fixed-semantics	semantics/subscript.k	35	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	fixed-semantics	semantics/subscript.k	37	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Val ::= applyIndex(Val, Int) [function]
845	fixed-semantics	semantics/subscript.k	38	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	fixed-semantics	semantics/subscript.k	39	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	fixed-semantics	semantics/subscript.k	40	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	fixed-semantics	semantics/subscript.k	44	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
849	fixed-semantics	semantics/subscript.k	49	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax OptInt ::= ""noB"" | someB(Int)"
850	fixed-semantics	semantics/subscript.k	50	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> #evalB(NoBound) => noB ... </k>
851	fixed-semantics	semantics/subscript.k	51	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	fixed-semantics	semantics/subscript.k	52	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	fixed-semantics	semantics/subscript.k	54	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	fixed-semantics	semantics/subscript.k	55	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	fixed-semantics	semantics/subscript.k	56	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	fixed-semantics	semantics/subscript.k	58	rule	priority	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	fixed-semantics	semantics/subscript.k	61	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	fixed-semantics	semantics/subscript.k	63	syntax	function	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	fixed-semantics	semantics/subscript.k	64	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	fixed-semantics	semantics/subscript.k	66	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	fixed-semantics	semantics/subscript.k	68	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	fixed-semantics	semantics/subscript.k	72	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= slStep(OptInt) [function, total]
863	fixed-semantics	semantics/subscript.k	73	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule slStep(noB) => 1
864	fixed-semantics	semantics/subscript.k	74	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStep(someB(S:Int)) => S
865	fixed-semantics	semantics/subscript.k	76	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	fixed-semantics	semantics/subscript.k	77	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
867	fixed-semantics	semantics/subscript.k	79	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
868	fixed-semantics	semantics/subscript.k	81	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	fixed-semantics	semantics/subscript.k	83	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	fixed-semantics	semantics/subscript.k	84	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
871	fixed-semantics	semantics/subscript.k	86	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
872	fixed-semantics	semantics/subscript.k	88	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	fixed-semantics	semantics/subscript.k	90	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	fixed-semantics	semantics/subscript.k	91	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
875	fixed-semantics	semantics/subscript.k	93	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
876	fixed-semantics	semantics/subscript.k	96	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= clampLo(Int, Int) [function, total]
877	fixed-semantics	semantics/subscript.k	97	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule clampLo(J:Int, _STEP:Int) => J
878	fixed-semantics	semantics/subscript.k	99	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
879	fixed-semantics	semantics/subscript.k	102	syntax	function,total	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	fixed-semantics	semantics/subscript.k	103	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
881	fixed-semantics	semantics/subscript.k	105	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
882	fixed-semantics	semantics/subscript.k	109	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	fixed-semantics	semantics/subscript.k	110	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
884	fixed-semantics	semantics/subscript.k	113	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
885	fixed-semantics	semantics/subscript.k	116	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	fixed-semantics	semantics/subscript.k	117	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
887	fixed-semantics	semantics/subscript.k	120	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
888	fixed-semantics	semantics/syntax.k	9	syntax	macro,strict,seqstrict	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
