Script started on 2026-07-30 06:31:31-05:00 [<not executed on terminal>]
DISPOSITION_HEADER	path	line	kind	decision	reason	statement
DISPOSITION	reference-semantics/semantics/float.k	364	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
DISPOSITION	reference-semantics/semantics/functions.k	8	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
DISPOSITION	reference-semantics/semantics/functions.k	14	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
DISPOSITION	reference-semantics/semantics/functions.k	18	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Expr ::= closureExpr(ParamNames, Stmts)
DISPOSITION	reference-semantics/semantics/functions.k	19	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
DISPOSITION	reference-semantics/semantics/functions.k	27	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
DISPOSITION	reference-semantics/semantics/functions.k	31	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
DISPOSITION	reference-semantics/semantics/functions.k	33	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
DISPOSITION	reference-semantics/semantics/functions.k	36	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
DISPOSITION	reference-semantics/semantics/functions.k	42	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
DISPOSITION	reference-semantics/semantics/functions.k	47	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
DISPOSITION	reference-semantics/semantics/functions.k	50	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
DISPOSITION	reference-semantics/semantics/functions.k	53	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
DISPOSITION	reference-semantics/semantics/functions.k	59	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
DISPOSITION	reference-semantics/semantics/functions.k	63	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
DISPOSITION	reference-semantics/semantics/functions.k	64	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
DISPOSITION	reference-semantics/semantics/functions.k	68	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
DISPOSITION	reference-semantics/semantics/functions.k	78	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
DISPOSITION	reference-semantics/semantics/functions.k	80	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
DISPOSITION	reference-semantics/semantics/functions.k	85	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
DISPOSITION	reference-semantics/semantics/int.k	7	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyUn("-", I:Int) => 0 -Int I
DISPOSITION	reference-semantics/semantics/int.k	9	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))
DISPOSITION	reference-semantics/semantics/int.k	11	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
DISPOSITION	reference-semantics/semantics/int.k	12	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I // bool is a subtype of int: any Bool operand promotes to 0/1 and re-dispatches // to the Int cases (the "+" mixed cases above are kept, so "+" is excluded here // to avoid a duplicate rule — Bool + Bool still promotes via the Bool x Bool rule).
DISPOSITION	reference-semantics/semantics/int.k	16	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin(OP:String, B1:Bool, B2:Bool) => applyBin(OP, boolAsInt(B1), boolAsInt(B2)) requires isArithOp(OP)
DISPOSITION	reference-semantics/semantics/int.k	18	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin(OP:String, B:Bool, I:Int) => applyBin(OP, boolAsInt(B), I) requires isArithOp(OP) andBool OP =/=String "+"
DISPOSITION	reference-semantics/semantics/int.k	20	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin(OP:String, I:Int, B:Bool) => applyBin(OP, I, boolAsInt(B)) requires isArithOp(OP) andBool OP =/=String "+"
DISPOSITION	reference-semantics/semantics/int.k	22	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
DISPOSITION	reference-semantics/semantics/int.k	23	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
DISPOSITION	reference-semantics/semantics/int.k	24	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
DISPOSITION	reference-semantics/semantics/int.k	25	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
DISPOSITION	reference-semantics/semantics/int.k	26	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
DISPOSITION	reference-semantics/semantics/int.k	28	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= pyMod(Int, Int) [function]
DISPOSITION	reference-semantics/semantics/int.k	29	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
DISPOSITION	reference-semantics/semantics/int.k	31	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
DISPOSITION	reference-semantics/semantics/int.k	32	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
DISPOSITION	reference-semantics/semantics/int.k	33	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
DISPOSITION	reference-semantics/semantics/int.k	34	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
DISPOSITION	reference-semantics/semantics/int.k	35	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
DISPOSITION	reference-semantics/semantics/int.k	36	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
DISPOSITION	reference-semantics/semantics/iter.k	8	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
DISPOSITION	reference-semantics/semantics/list.k	9	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/list.k	10	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
DISPOSITION	reference-semantics/semantics/list.k	13	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax ApplyK ::= "toList"
DISPOSITION	reference-semantics/semantics/list.k	14	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
DISPOSITION	reference-semantics/semantics/list.k	15	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
DISPOSITION	reference-semantics/semantics/list.k	18	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
DISPOSITION	reference-semantics/semantics/list.k	19	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule valSeqConcat(.ValSeq, T:ValSeq) => T
DISPOSITION	reference-semantics/semantics/list.k	20	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
DISPOSITION	reference-semantics/semantics/list.k	24	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
DISPOSITION	reference-semantics/semantics/list.k	27	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
DISPOSITION	reference-semantics/semantics/list.k	28	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
DISPOSITION	reference-semantics/semantics/list.k	33	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Bool ::= hasRefVS(ValSeq) [function, total]
DISPOSITION	reference-semantics/semantics/list.k	34	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule hasRefVS(.ValSeq) => false
DISPOSITION	reference-semantics/semantics/list.k	35	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
DISPOSITION	reference-semantics/semantics/list.k	37	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
DISPOSITION	reference-semantics/semantics/list.k	39	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
DISPOSITION	reference-semantics/semantics/list.k	40	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
DISPOSITION	reference-semantics/semantics/list.k	41	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
DISPOSITION	reference-semantics/semantics/list.k	42	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
DISPOSITION	reference-semantics/semantics/list.k	45	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
DISPOSITION	reference-semantics/semantics/list.k	47	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
DISPOSITION	reference-semantics/semantics/list.k	49	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
DISPOSITION	reference-semantics/semantics/list.k	50	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
DISPOSITION	reference-semantics/semantics/list.k	53	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/list.k	58	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
DISPOSITION	reference-semantics/semantics/list.k	59	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
