Script started on 2026-07-30 06:22:11-05:00 [<not executed on terminal>]
INVENTORY_HEADER	path	line	kind	classification	attributes	statement
ITEM	spec.k	132	claim	claim	median-even-bool-bool	claim [median-even-bool-bool]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(boolAsInt(B1:Bool) +Int boolAsInt(B2:Bool), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	164	claim	claim	median-even-float-float	claim [median-even-float-float]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(F1:Float, F2:Float), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	196	claim	claim	median-even-int-float	claim [median-even-int-float]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(intToF(I:Int), F:Float), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	228	claim	claim	median-even-float-int	claim [median-even-float-int]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(F:Float, intToF(I:Int)), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	260	claim	claim	median-even-bool-float	claim [median-even-bool-float]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(intToF(boolAsInt(B:Bool)), F:Float), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	292	claim	claim	median-even-float-bool	claim [median-even-float-bool]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(F:Float, intToF(boolAsInt(B:Bool))), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
FILE_SUMMARY	program.k	rule=1	syntax=1
FILE_SUMMARY	reference-semantics/semantics/assert.k	rule=3
FILE_SUMMARY	reference-semantics/semantics/bool.k	context=1	rule=16
FILE_SUMMARY	reference-semantics/semantics/builtins.k	rule=154	syntax=40
FILE_SUMMARY	reference-semantics/semantics/call.k	rule=21	syntax=3
FILE_SUMMARY	reference-semantics/semantics/comprehension.k	rule=7	syntax=3
FILE_SUMMARY	reference-semantics/semantics/concrete.k	rule=26	syntax=6
FILE_SUMMARY	reference-semantics/semantics/controls.k	rule=34	syntax=3
FILE_SUMMARY	reference-semantics/semantics/core.k	configuration=1	rule=51	syntax=41
FILE_SUMMARY	reference-semantics/semantics/dict.k	rule=28	syntax=12
FILE_SUMMARY	reference-semantics/semantics/float.k	rule=146	syntax=43
FILE_SUMMARY	reference-semantics/semantics/functions.k	rule=15	syntax=4
FILE_SUMMARY	reference-semantics/semantics/int.k	rule=19	syntax=1
FILE_SUMMARY	reference-semantics/semantics/iter.k	syntax=1
FILE_SUMMARY	reference-semantics/semantics/list.k	rule=27	syntax=5
FILE_SUMMARY	reference-semantics/semantics/methods.k	rule=75	syntax=27
FILE_SUMMARY	reference-semantics/semantics/operators.k	context=2	rule=10
FILE_SUMMARY	reference-semantics/semantics/range.k	rule=6	syntax=2
FILE_SUMMARY	reference-semantics/semantics/set.k	rule=12	syntax=6
FILE_SUMMARY	reference-semantics/semantics/sort.k	rule=25	syntax=7
FILE_SUMMARY	reference-semantics/semantics/str.k	rule=28	syntax=5
FILE_SUMMARY	reference-semantics/semantics/subscript.k	context=2	rule=40	syntax=15
FILE_SUMMARY	reference-semantics/semantics/syntax.k	syntax=16
FILE_SUMMARY	reference-semantics/semantics/tuple.k	rule=21	syntax=4
FILE_SUMMARY	spec.k	claim=10
TOTAL_STATEMENTS=1026
TOTAL_BY_KIND={'claim': 10, 'configuration': 1, 'context': 5, 'rule': 765, 'syntax': 245}
FUNCTION_DECLARATIONS=161 locations=['reference-semantics/semantics/builtins.k:17', 'reference-semantics/semantics/builtins.k:20', 'reference-semantics/semantics/builtins.k:36', 'reference-semantics/semantics/builtins.k:54', 'reference-semantics/semantics/builtins.k:135', 'reference-semantics/semantics/builtins.k:143', 'reference-semantics/semantics/builtins.k:158', 'reference-semantics/semantics/builtins.k:161', 'reference-semantics/semantics/builtins.k:170', 'reference-semantics/semantics/builtins.k:178', 'reference-semantics/semantics/builtins.k:202', 'reference-semantics/semantics/builtins.k:232', 'reference-semantics/semantics/builtins.k:238', 'reference-semantics/semantics/builtins.k:240', 'reference-semantics/semantics/builtins.k:243', 'reference-semantics/semantics/builtins.k:247', 'reference-semantics/semantics/builtins.k:258', 'reference-semantics/semantics/builtins.k:270', 'reference-semantics/semantics/builtins.k:274', 'reference-semantics/semantics/builtins.k:282', 'reference-semantics/semantics/builtins.k:288', 'reference-semantics/semantics/builtins.k:291', 'reference-semantics/semantics/builtins.k:294', 'reference-semantics/semantics/builtins.k:299', 'reference-semantics/semantics/builtins.k:309', 'reference-semantics/semantics/builtins.k:313', 'reference-semantics/semantics/builtins.k:316', 'reference-semantics/semantics/builtins.k:329', 'reference-semantics/semantics/builtins.k:337', 'reference-semantics/semantics/call.k:52', 'reference-semantics/semantics/concrete.k:42', 'reference-semantics/semantics/concrete.k:51', 'reference-semantics/semantics/concrete.k:64', 'reference-semantics/semantics/concrete.k:90', 'reference-semantics/semantics/core.k:68', 'reference-semantics/semantics/core.k:76', 'reference-semantics/semantics/core.k:100', 'reference-semantics/semantics/core.k:107', 'reference-semantics/semantics/core.k:109', 'reference-semantics/semantics/core.k:157', 'reference-semantics/semantics/core.k:199', 'reference-semantics/semantics/core.k:208', 'reference-semantics/semantics/core.k:209', 'reference-semantics/semantics/core.k:210', 'reference-semantics/semantics/core.k:218', 'reference-semantics/semantics/core.k:222', 'reference-semantics/semantics/core.k:228', 'reference-semantics/semantics/core.k:233', 'reference-semantics/semantics/core.k:238', 'reference-semantics/semantics/core.k:242', 'reference-semantics/semantics/core.k:248', 'reference-semantics/semantics/core.k:252', 'reference-semantics/semantics/core.k:258', 'reference-semantics/semantics/dict.k:37', 'reference-semantics/semantics/dict.k:43', 'reference-semantics/semantics/dict.k:49', 'reference-semantics/semantics/dict.k:64', 'reference-semantics/semantics/dict.k:70', 'reference-semantics/semantics/dict.k:90', 'reference-semantics/semantics/dict.k:97', 'reference-semantics/semantics/dict.k:101', 'reference-semantics/semantics/float.k:24', 'reference-semantics/semantics/float.k:30', 'reference-semantics/semantics/float.k:37', 'reference-semantics/semantics/float.k:50', 'reference-semantics/semantics/float.k:54', 'reference-semantics/semantics/float.k:73', 'reference-semantics/semantics/float.k:86', 'reference-semantics/semantics/float.k:93', 'reference-semantics/semantics/float.k:103', 'reference-semantics/semantics/float.k:107', 'reference-semantics/semantics/float.k:111', 'reference-semantics/semantics/float.k:115', 'reference-semantics/semantics/float.k:119', 'reference-semantics/semantics/float.k:125', 'reference-semantics/semantics/float.k:152', 'reference-semantics/semantics/float.k:155', 'reference-semantics/semantics/float.k:158', 'reference-semantics/semantics/float.k:196', 'reference-semantics/semantics/float.k:201', 'reference-semantics/semantics/float.k:203', 'reference-semantics/semantics/float.k:209', 'reference-semantics/semantics/float.k:215', 'reference-semantics/semantics/float.k:226', 'reference-semantics/semantics/float.k:231', 'reference-semantics/semantics/float.k:243', 'reference-semantics/semantics/float.k:251', 'reference-semantics/semantics/float.k:271', 'reference-semantics/semantics/float.k:281', 'reference-semantics/semantics/float.k:287', 'reference-semantics/semantics/float.k:289', 'reference-semantics/semantics/float.k:291', 'reference-semantics/semantics/float.k:296', 'reference-semantics/semantics/float.k:298', 'reference-semantics/semantics/float.k:305', 'reference-semantics/semantics/float.k:313', 'reference-semantics/semantics/int.k:28', 'reference-semantics/semantics/list.k:18', 'reference-semantics/semantics/list.k:33', 'reference-semantics/semantics/list.k:37', 'reference-semantics/semantics/methods.k:10', 'reference-semantics/semantics/methods.k:27', 'reference-semantics/semantics/methods.k:35', 'reference-semantics/semantics/methods.k:41', 'reference-semantics/semantics/methods.k:48', 'reference-semantics/semantics/methods.k:52', 'reference-semantics/semantics/methods.k:65', 'reference-semantics/semantics/methods.k:75', 'reference-semantics/semantics/methods.k:82', 'reference-semantics/semantics/methods.k:85', 'reference-semantics/semantics/methods.k:97', 'reference-semantics/semantics/methods.k:106', 'reference-semantics/semantics/methods.k:112', 'reference-semantics/semantics/methods.k:115', 'reference-semantics/semantics/methods.k:118', 'reference-semantics/semantics/methods.k:121', 'reference-semantics/semantics/methods.k:124', 'reference-semantics/semantics/methods.k:128', 'reference-semantics/semantics/methods.k:132', 'reference-semantics/semantics/methods.k:136', 'reference-semantics/semantics/methods.k:140', 'reference-semantics/semantics/methods.k:145', 'reference-semantics/semantics/methods.k:149', 'reference-semantics/semantics/methods.k:154', 'reference-semantics/semantics/methods.k:158', 'reference-semantics/semantics/methods.k:162', 'reference-semantics/semantics/methods.k:166', 'reference-semantics/semantics/range.k:9', 'reference-semantics/semantics/range.k:12', 'reference-semantics/semantics/set.k:11', 'reference-semantics/semantics/set.k:16', 'reference-semantics/semantics/set.k:25', 'reference-semantics/semantics/set.k:31', 'reference-semantics/semantics/set.k:35', 'reference-semantics/semantics/sort.k:18', 'reference-semantics/semantics/sort.k:19', 'reference-semantics/semantics/sort.k:32', 'reference-semantics/semantics/sort.k:45', 'reference-semantics/semantics/sort.k:68', 'reference-semantics/semantics/sort.k:70', 'reference-semantics/semantics/sort.k:76', 'reference-semantics/semantics/str.k:13', 'reference-semantics/semantics/str.k:20', 'reference-semantics/semantics/str.k:32', 'reference-semantics/semantics/str.k:37', 'reference-semantics/semantics/str.k:48', 'reference-semantics/semantics/subscript.k:11', 'reference-semantics/semantics/subscript.k:16', 'reference-semantics/semantics/subscript.k:21', 'reference-semantics/semantics/subscript.k:37', 'reference-semantics/semantics/subscript.k:63', 'reference-semantics/semantics/subscript.k:72', 'reference-semantics/semantics/subscript.k:76', 'reference-semantics/semantics/subscript.k:83', 'reference-semantics/semantics/subscript.k:90', 'reference-semantics/semantics/subscript.k:96', 'reference-semantics/semantics/subscript.k:102', 'reference-semantics/semantics/subscript.k:109', 'reference-semantics/semantics/subscript.k:116', 'reference-semantics/semantics/tuple.k:24', 'program.k:6']
TOTAL_DECLARATIONS=114 locations=['reference-semantics/semantics/builtins.k:36', 'reference-semantics/semantics/builtins.k:158', 'reference-semantics/semantics/builtins.k:161', 'reference-semantics/semantics/builtins.k:170', 'reference-semantics/semantics/builtins.k:178', 'reference-semantics/semantics/builtins.k:202', 'reference-semantics/semantics/builtins.k:238', 'reference-semantics/semantics/builtins.k:240', 'reference-semantics/semantics/builtins.k:243', 'reference-semantics/semantics/builtins.k:247', 'reference-semantics/semantics/builtins.k:258', 'reference-semantics/semantics/builtins.k:270', 'reference-semantics/semantics/builtins.k:274', 'reference-semantics/semantics/builtins.k:282', 'reference-semantics/semantics/builtins.k:288', 'reference-semantics/semantics/builtins.k:291', 'reference-semantics/semantics/builtins.k:294', 'reference-semantics/semantics/builtins.k:299', 'reference-semantics/semantics/builtins.k:309', 'reference-semantics/semantics/builtins.k:313', 'reference-semantics/semantics/builtins.k:316', 'reference-semantics/semantics/builtins.k:329', 'reference-semantics/semantics/call.k:52', 'reference-semantics/semantics/concrete.k:64', 'reference-semantics/semantics/core.k:68', 'reference-semantics/semantics/core.k:76', 'reference-semantics/semantics/core.k:100', 'reference-semantics/semantics/core.k:109', 'reference-semantics/semantics/core.k:157', 'reference-semantics/semantics/core.k:218', 'reference-semantics/semantics/core.k:222', 'reference-semantics/semantics/core.k:228', 'reference-semantics/semantics/core.k:233', 'reference-semantics/semantics/core.k:238', 'reference-semantics/semantics/core.k:242', 'reference-semantics/semantics/core.k:248', 'reference-semantics/semantics/core.k:252', 'reference-semantics/semantics/core.k:258', 'reference-semantics/semantics/dict.k:37', 'reference-semantics/semantics/dict.k:43', 'reference-semantics/semantics/dict.k:49', 'reference-semantics/semantics/dict.k:90', 'reference-semantics/semantics/float.k:24', 'reference-semantics/semantics/float.k:30', 'reference-semantics/semantics/float.k:37', 'reference-semantics/semantics/float.k:50', 'reference-semantics/semantics/float.k:54', 'reference-semantics/semantics/float.k:73', 'reference-semantics/semantics/float.k:86', 'reference-semantics/semantics/float.k:93', 'reference-semantics/semantics/float.k:103', 'reference-semantics/semantics/float.k:107', 'reference-semantics/semantics/float.k:111', 'reference-semantics/semantics/float.k:115', 'reference-semantics/semantics/float.k:119', 'reference-semantics/semantics/float.k:125', 'reference-semantics/semantics/float.k:152', 'reference-semantics/semantics/float.k:155', 'reference-semantics/semantics/float.k:158', 'reference-semantics/semantics/float.k:196', 'reference-semantics/semantics/float.k:203', 'reference-semantics/semantics/float.k:209', 'reference-semantics/semantics/float.k:215', 'reference-semantics/semantics/float.k:226', 'reference-semantics/semantics/float.k:231', 'reference-semantics/semantics/float.k:243', 'reference-semantics/semantics/float.k:251', 'reference-semantics/semantics/float.k:271', 'reference-semantics/semantics/float.k:313', 'reference-semantics/semantics/list.k:18', 'reference-semantics/semantics/list.k:33', 'reference-semantics/semantics/methods.k:27', 'reference-semantics/semantics/methods.k:41', 'reference-semantics/semantics/methods.k:48', 'reference-semantics/semantics/methods.k:52', 'reference-semantics/semantics/methods.k:65', 'reference-semantics/semantics/methods.k:85', 'reference-semantics/semantics/methods.k:106', 'reference-semantics/semantics/methods.k:112', 'reference-semantics/semantics/methods.k:115', 'reference-semantics/semantics/methods.k:118', 'reference-semantics/semantics/methods.k:121', 'reference-semantics/semantics/methods.k:124', 'reference-semantics/semantics/methods.k:128', 'reference-semantics/semantics/methods.k:132', 'reference-semantics/semantics/methods.k:136', 'reference-semantics/semantics/methods.k:140', 'reference-semantics/semantics/methods.k:145', 'reference-semantics/semantics/methods.k:149', 'reference-semantics/semantics/methods.k:154', 'reference-semantics/semantics/methods.k:158', 'reference-semantics/semantics/methods.k:162', 'reference-semantics/semantics/methods.k:166', 'reference-semantics/semantics/range.k:9', 'reference-semantics/semantics/set.k:11', 'reference-semantics/semantics/set.k:16', 'reference-semantics/semantics/set.k:25', 'reference-semantics/semantics/set.k:31', 'reference-semantics/semantics/set.k:35', 'reference-semantics/semantics/sort.k:18', 'reference-semantics/semantics/sort.k:68', 'reference-semantics/semantics/sort.k:70', 'reference-semantics/semantics/sort.k:76', 'reference-semantics/semantics/str.k:20', 'reference-semantics/semantics/str.k:32', 'reference-semantics/semantics/str.k:37', 'reference-semantics/semantics/str.k:48', 'reference-semantics/semantics/subscript.k:11', 'reference-semantics/semantics/subscript.k:21', 'reference-semantics/semantics/subscript.k:72', 'reference-semantics/semantics/subscript.k:90', 'reference-semantics/semantics/subscript.k:96', 'reference-semantics/semantics/subscript.k:102', 'program.k:6']
FUNCTIONAL_DECLARATIONS=0 locations=[]
OPAQUE_NO_EVALUATORS=24 locations=['reference-semantics/semantics/builtins.k:329', 'reference-semantics/semantics/float.k:24', 'reference-semantics/semantics/float.k:30', 'reference-semantics/semantics/float.k:37', 'reference-semantics/semantics/float.k:50', 'reference-semantics/semantics/float.k:54', 'reference-semantics/semantics/float.k:103', 'reference-semantics/semantics/float.k:107', 'reference-semantics/semantics/float.k:111', 'reference-semantics/semantics/float.k:115', 'reference-semantics/semantics/float.k:119', 'reference-semantics/semantics/float.k:125', 'reference-semantics/semantics/float.k:152', 'reference-semantics/semantics/float.k:155', 'reference-semantics/semantics/float.k:158', 'reference-semantics/semantics/float.k:196', 'reference-semantics/semantics/float.k:226', 'reference-semantics/semantics/float.k:231', 'reference-semantics/semantics/float.k:243', 'reference-semantics/semantics/float.k:251', 'reference-semantics/semantics/float.k:271', 'reference-semantics/semantics/float.k:313', 'reference-semantics/semantics/sort.k:18', 'reference-semantics/semantics/sort.k:68']
PRIORITY_RULES=30 locations=['reference-semantics/semantics/assert.k:13', 'reference-semantics/semantics/bool.k:40', 'reference-semantics/semantics/builtins.k:324', 'reference-semantics/semantics/call.k:38', 'reference-semantics/semantics/call.k:47', 'reference-semantics/semantics/concrete.k:28', 'reference-semantics/semantics/concrete.k:31', 'reference-semantics/semantics/concrete.k:77', 'reference-semantics/semantics/controls.k:95', 'reference-semantics/semantics/controls.k:98', 'reference-semantics/semantics/controls.k:101', 'reference-semantics/semantics/controls.k:106', 'reference-semantics/semantics/dict.k:58', 'reference-semantics/semantics/dict.k:65', 'reference-semantics/semantics/float.k:66', 'reference-semantics/semantics/float.k:71', 'reference-semantics/semantics/float.k:83', 'reference-semantics/semantics/float.k:316', 'reference-semantics/semantics/list.k:24', 'reference-semantics/semantics/list.k:53', 'reference-semantics/semantics/methods.k:72', 'reference-semantics/semantics/methods.k:89', 'reference-semantics/semantics/methods.k:94', 'reference-semantics/semantics/operators.k:25', 'reference-semantics/semantics/operators.k:44', 'reference-semantics/semantics/sort.k:59', 'reference-semantics/semantics/subscript.k:31', 'reference-semantics/semantics/subscript.k:58', 'reference-semantics/semantics/tuple.k:44', 'reference-semantics/semantics/tuple.k:52']
SIMPLIFICATION_RULES=0 locations=[]
FRESH_COMPILED_LOCAL_RULE_ENTRIES=773
FRESH_COMPILED_RULES_BY_FILE={'program.k': 1, 'reference-semantics/semantics/assert.k': 3, 'reference-semantics/semantics/bool.k': 18, 'reference-semantics/semantics/builtins.k': 154, 'reference-semantics/semantics/call.k': 21, 'reference-semantics/semantics/comprehension.k': 7, 'reference-semantics/semantics/controls.k': 34, 'reference-semantics/semantics/core.k': 51, 'reference-semantics/semantics/dict.k': 28, 'reference-semantics/semantics/float.k': 146, 'reference-semantics/semantics/functions.k': 15, 'reference-semantics/semantics/int.k': 19, 'reference-semantics/semantics/list.k': 27, 'reference-semantics/semantics/methods.k': 75, 'reference-semantics/semantics/operators.k': 14, 'reference-semantics/semantics/range.k': 6, 'reference-semantics/semantics/set.k': 12, 'reference-semantics/semantics/sort.k': 25, 'reference-semantics/semantics/str.k': 28, 'reference-semantics/semantics/subscript.k': 44, 'reference-semantics/semantics/syntax.k': 24, 'reference-semantics/semantics/tuple.k': 21}
SOURCE_RULE_OR_CONTEXT_LOCATIONS_NOT_DIRECTLY_IN_ALLRULES=[('reference-semantics/semantics/concrete.k', 13), ('reference-semantics/semantics/concrete.k', 16), ('reference-semantics/semantics/concrete.k', 28), ('reference-semantics/semantics/concrete.k', 31), ('reference-semantics/semantics/concrete.k', 34), ('reference-semantics/semantics/concrete.k', 36), ('reference-semantics/semantics/concrete.k', 38), ('reference-semantics/semantics/concrete.k', 43), ('reference-semantics/semantics/concrete.k', 44), ('reference-semantics/semantics/concrete.k', 47), ('reference-semantics/semantics/concrete.k', 52), ('reference-semantics/semantics/concrete.k', 53), ('reference-semantics/semantics/concrete.k', 54), ('reference-semantics/semantics/concrete.k', 58), ('reference-semantics/semantics/concrete.k', 59), ('reference-semantics/semantics/concrete.k', 60), ('reference-semantics/semantics/concrete.k', 61), ('reference-semantics/semantics/concrete.k', 62), ('reference-semantics/semantics/concrete.k', 65), ('reference-semantics/semantics/concrete.k', 66), ('reference-semantics/semantics/concrete.k', 67), ('reference-semantics/semantics/concrete.k', 77), ('reference-semantics/semantics/concrete.k', 91), ('reference-semantics/semantics/concrete.k', 94), ('reference-semantics/semantics/concrete.k', 96), ('reference-semantics/semantics/concrete.k', 98)]
SEMANTICS_CONTAINS_CASE_INSENSITIVE_MEDIAN=False
PROOF_LOCAL_CONTAINS_MEDIAN=True (expected: program binding and claim labels)

Script done on 2026-07-30 06:22:11-05:00 [COMMAND_EXIT_CODE="0"]
