id	file	line	kind	attributes	disposition	declaration
K0844	semantics/subscript.k	37	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Val ::= applyIndex(Val, Int) [function]
K0845	semantics/subscript.k	38	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0846	semantics/subscript.k	39	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0847	semantics/subscript.k	40	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0848	semantics/subscript.k	44	syntax	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0849	semantics/subscript.k	49	syntax	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax OptInt ::= "noB" | someB(Int)
K0850	semantics/subscript.k	50	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #evalB(NoBound) => noB ... </k>
K0851	semantics/subscript.k	51	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0852	semantics/subscript.k	52	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0853	semantics/subscript.k	54	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K0854	semantics/subscript.k	55	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K0855	semantics/subscript.k	56	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K0856	semantics/subscript.k	58	rule	priority(45)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K0857	semantics/subscript.k	61	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K0858	semantics/subscript.k	63	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K0859	semantics/subscript.k	64	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0860	semantics/subscript.k	66	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0861	semantics/subscript.k	68	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K0862	semantics/subscript.k	72	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= slStep(OptInt) [function, total]
K0863	semantics/subscript.k	73	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStep(noB) => 1
K0864	semantics/subscript.k	74	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStep(someB(S:Int)) => S
K0865	semantics/subscript.k	76	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K0866	semantics/subscript.k	77	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
K0867	semantics/subscript.k	79	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
K0868	semantics/subscript.k	81	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0869	semantics/subscript.k	83	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K0870	semantics/subscript.k	84	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
K0871	semantics/subscript.k	86	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
K0872	semantics/subscript.k	88	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0873	semantics/subscript.k	90	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K0874	semantics/subscript.k	91	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
K0875	semantics/subscript.k	93	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
K0876	semantics/subscript.k	96	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= clampLo(Int, Int) [function, total]
K0877	semantics/subscript.k	97	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule clampLo(J:Int, _STEP:Int) => J
K0878	semantics/subscript.k	99	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
K0879	semantics/subscript.k	102	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K0880	semantics/subscript.k	103	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
K0881	semantics/subscript.k	105	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
K0882	semantics/subscript.k	109	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K0883	semantics/subscript.k	110	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
K0884	semantics/subscript.k	113	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
K0885	semantics/subscript.k	116	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K0886	semantics/subscript.k	117	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
K0887	semantics/subscript.k	120	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
K0888	semantics/syntax.k	9	syntax	macro,strict,seqstrict	USED_DECLARATION_REVIEWED	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K0889	semantics/syntax.k	32	syntax	-	USED_DECLARATION_REVIEWED	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K0890	semantics/syntax.k	33	syntax	-	USED_DECLARATION_REVIEWED	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K0891	semantics/syntax.k	34	syntax	-	USED_DECLARATION_REVIEWED	syntax Entries ::= List{Entry, ","}
K0892	semantics/syntax.k	35	syntax	-	USED_DECLARATION_REVIEWED	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K0893	semantics/syntax.k	36	syntax	-	USED_DECLARATION_REVIEWED	syntax CompFors ::= List{CompFor, ""}
K0894	semantics/syntax.k	37	syntax	-	USED_DECLARATION_REVIEWED	syntax Exprs ::= List{Expr, ","}
K0895	semantics/syntax.k	38	syntax	-	USED_DECLARATION_REVIEWED	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K0896	semantics/syntax.k	39	syntax	-	USED_DECLARATION_REVIEWED	syntax Bound ::= Expr | "NoBound"
K0897	semantics/syntax.k	41	syntax	strict	USED_DECLARATION_REVIEWED	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K0898	semantics/syntax.k	56	syntax	-	USED_DECLARATION_REVIEWED	syntax Stmts ::= List{Stmt, ""}
K0899	semantics/syntax.k	57	syntax	-	USED_DECLARATION_REVIEWED	syntax Params ::= "Params" "(" ParamNames ")"
K0900	semantics/syntax.k	58	syntax	-	USED_DECLARATION_REVIEWED	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K0901	semantics/syntax.k	59	syntax	-	USED_DECLARATION_REVIEWED	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K0902	semantics/syntax.k	60	syntax	-	USED_DECLARATION_REVIEWED	syntax ParamNames ::= List{String, ","}
K0903	semantics/syntax.k	61	syntax	-	USED_DECLARATION_REVIEWED	syntax Module ::= "Module" "(" Stmts ")"
K0904	semantics/tuple.k	10	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K0905	semantics/tuple.k	11	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K0906	semantics/tuple.k	14	syntax	-	USED_DECLARATION_REVIEWED	syntax ApplyK ::= "toTuple"
K0907	semantics/tuple.k	15	rule	-	USED_PATH_REVIEWED_SOUND	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K0908	semantics/tuple.k	16	rule	-	USED_PATH_REVIEWED_SOUND	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K0909	semantics/tuple.k	18	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K0910	semantics/tuple.k	20	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K0911	semantics/tuple.k	21	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K0912	semantics/tuple.k	23	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K0913	semantics/tuple.k	24	syntax	function	USED_DECLARATION_REVIEWED	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K0914	semantics/tuple.k	25	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K0915	semantics/tuple.k	26	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
K0916	semantics/tuple.k	28	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K0917	semantics/tuple.k	31	syntax	-	USED_DECLARATION_REVIEWED	syntax KItem ::= #bindTgt(Expr, Val)
K0918	semantics/tuple.k	32	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K0919	semantics/tuple.k	35	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0920	semantics/tuple.k	42	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0921	semantics/tuple.k	43	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0922	semantics/tuple.k	44	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0923	semantics/tuple.k	49	syntax	-	USED_DECLARATION_REVIEWED	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K0924	semantics/tuple.k	50	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0925	semantics/tuple.k	51	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0926	semantics/tuple.k	52	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0927	semantics/tuple.k	55	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K0928	semantics/tuple.k	57	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K0929	verification.k	8	syntax	function,total	LOCAL_REVIEWED_SOUND	syntax Val ::= "numberOrder" [function, total]
K0930	verification.k	9	rule	-	LOCAL_REVIEWED_SOUND	rule numberOrder => tuple( vCons(str(strToCodes("zero")), vCons(str(strToCodes("one")), vCons(str(strToCodes("two")), vCons(str(strToCodes("three")), vCons(str(strToCodes("four")), vCons(str(strToCodes("five")), vCons(str(strToCodes("six")), vCons(str(strToCodes("seven")), vCons(str(strToCodes("eight")), vCons(str(strToCodes("nine")), .ValSeq)))))))))))
K0931	verification.k	23	syntax	function,total	LOCAL_REVIEWED_SOUND	syntax Bool ::= isNumeralCodes(IntSeq) [function, total]
K0932	verification.k	24	rule	-	LOCAL_REVIEWED_SOUND	rule isNumeralCodes(CS:IntSeq) => CS ==K strToCodes("zero") orBool CS ==K strToCodes("one") orBool CS ==K strToCodes("two") orBool CS ==K strToCodes("three") orBool CS ==K strToCodes("four") orBool CS ==K strToCodes("five") orBool CS ==K strToCodes("six") orBool CS ==K strToCodes("seven") orBool CS ==K strToCodes("eight") orBool CS ==K strToCodes("nine")
K0933	verification.k	36	syntax	function,total	LOCAL_REVIEWED_SOUND	syntax Bool ::= validNumeralTokens(ValSeq) [function, total]
K0934	verification.k	37	rule	-	LOCAL_REVIEWED_SOUND	rule validNumeralTokens(.ValSeq) => true
K0935	verification.k	38	rule	-	LOCAL_REVIEWED_SOUND	rule validNumeralTokens(vCons(str(CS:IntSeq), REST:ValSeq)) => isNumeralCodes(CS) andBool validNumeralTokens(REST)
K0936	verification.k	40	rule	owise	LOCAL_REVIEWED_SOUND	rule validNumeralTokens(vCons(_:Val, _:ValSeq)) => false [owise]
