id	file	line	kind	classification	attributes	statement_sha256	signature	decision
577	reference-semantics/semantics/functions.k	63	rule	FIXED_MATERIAL	-	c0a18889f83de0185f3ebd0752ca93addeb53dab95eb2ee774486c64eb1f1280	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
578	reference-semantics/semantics/functions.k	64	rule	FIXED_MATERIAL	-	f93e2c811cf07b39258c8b6f19c79342a45c3d700bb99536ae52b1e635fabed2	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
579	reference-semantics/semantics/functions.k	68	rule	FIXED_UNUSED	priority	e1816088087031ad7f7296023ce1a252c7eccd37955ba611060ee51baf395776	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
580	reference-semantics/semantics/functions.k	78	rule	FIXED_MATERIAL	-	26117654ef2af5c75f80c52c33f49e29212d92a61b5ff57bbe6dcd6a1a90b0ab	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
581	reference-semantics/semantics/functions.k	80	rule	FIXED_MATERIAL	-	24cfdbbad41aab77dada7c6a35aeb2ee94aed07616fda5caa35962383c32aa88	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
582	reference-semantics/semantics/functions.k	85	rule	FIXED_MATERIAL	-	268bc3251841ffd22286aff743f73ddd6c63184fcd2d4443df709ef4e89c5a3e	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
583	reference-semantics/semantics/int.k	7	rule	FIXED_UNUSED	-	77c651bb7600752362f08047497bb53fe7937f9c4e33c1b408bcf98d7809a15f	"rule applyUn(""-"", I:Int) => 0 -Int I"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
584	reference-semantics/semantics/int.k	9	rule	FIXED_MATERIAL	-	de53b5415321ff893b8ddcc69aeab1ab8bc40095d9f57fa37844a38e2d1c78a0	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
585	reference-semantics/semantics/int.k	11	rule	FIXED_UNUSED	-	c8ec139cdd44494ccf9c73060d759a5cfd8867b82b311f2f4789ee4b1bc1a07c	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
586	reference-semantics/semantics/int.k	12	rule	FIXED_UNUSED	-	a749185b369520d63e365e07fd8eb96e4a969ca189138233e43949c6e8f17e54	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
587	reference-semantics/semantics/int.k	13	rule	FIXED_UNUSED	-	76130c0c53024ae640788ab9ce2f24b0ba001003db75649c1717a6544326d4be	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
588	reference-semantics/semantics/int.k	14	rule	FIXED_UNUSED	-	2388b515efa533ff1b38f36d93d823dc1be12dbe3534309b75d2acecd91ce5ce	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
589	reference-semantics/semantics/int.k	15	rule	FIXED_MATERIAL	-	a061d9e310bbed1e1cc814cbe88d472ad02b0074947c34d34c1265364dbce76b	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
590	reference-semantics/semantics/int.k	16	rule	FIXED_UNUSED	-	6f47ec7ef5c9aa563822b43f7fbf34cc39f796bb7c7ace9aae76319226bb0550	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
591	reference-semantics/semantics/int.k	17	rule	FIXED_UNUSED	-	20619cb4d151436b8c4813e5849ec6110650b109826ff210d5be9228d8911d1a	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
592	reference-semantics/semantics/int.k	19	syntax	FIXED_MATERIAL	function	a1709b4b2212ac47883bfb376b17a32c3338ca21fb9a2662f95f30db6b0a37e8	syntax Int ::= pyMod(Int, Int) [function]	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
593	reference-semantics/semantics/int.k	20	rule	FIXED_MATERIAL	-	8f2910bcdbed92e571b3b254c09f06993c96102f0e00940b99dcca99ff8c5426	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
594	reference-semantics/semantics/int.k	22	rule	FIXED_UNUSED	-	c1bc64f6f481792ce5b923665004a0d74a50bac4a843206ff7865eed67d94ad5	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
595	reference-semantics/semantics/int.k	23	rule	FIXED_UNUSED	-	631a0d46e332614165f8ee3b444435b4a25dd264691de22fa28b40569e04cdfd	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
596	reference-semantics/semantics/int.k	24	rule	FIXED_UNUSED	-	9b53c7354fdee8ebffffee3946d66e457fa21a1f8c8da6d275fe6ad54595d9ed	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
597	reference-semantics/semantics/int.k	25	rule	FIXED_UNUSED	-	0c9e42d0d6edd4e235c5d830996d3ce73571cb80b1f5c7cbbd513d7bd903205d	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
598	reference-semantics/semantics/int.k	26	rule	FIXED_MATERIAL	-	b19ecfc693580080d2f5cd3a045c56244b15c9a7701d4b959f68f50d5fb060e6	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
599	reference-semantics/semantics/int.k	27	rule	FIXED_MATERIAL	-	b30eb9a86ade4584e4a55d2b2e66e0557f1942227e91d3773293314678132fda	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
600	reference-semantics/semantics/iter.k	8	syntax	FIXED_MATERIAL	-	1b6d2e662b448fea099b01b1128df4d4f760ad7f64aa523eaf3c7691c3d297d9	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
601	reference-semantics/semantics/list.k	9	rule	FIXED_MATERIAL	-	eab59b642cac0972706a9338b8d0b8ba739d00d983b7356ddd730afdc6242b4a	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
602	reference-semantics/semantics/list.k	10	rule	FIXED_MATERIAL	-	0786bf2118dacc7665d7c14bab91276b6de7f2c5acc21e8303d9c69aeb69acb1	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
603	reference-semantics/semantics/list.k	13	syntax	FIXED_UNUSED	-	cee22855264acfafcbb5fc2c680ea6a916a560f245045842d68e14e24fbb4bbe	"syntax ApplyK ::= ""toList"""	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
604	reference-semantics/semantics/list.k	14	rule	FIXED_UNUSED	-	09bc3f9667f8f100142f2b9e367c048a2f1967dbfb533186c65ac3f0e780bf3b	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
605	reference-semantics/semantics/list.k	15	rule	FIXED_UNUSED	-	334dda46696c52301add5562a03649c9a16ca474e70b39fe4d31b95d5d5a6595	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
606	reference-semantics/semantics/list.k	18	syntax	FIXED_UNUSED	function,total	63ef3f93e33c0c2707ca61c011628dc89de81b69f7d22c2f5400a2f9efd4f338	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
607	reference-semantics/semantics/list.k	19	rule	FIXED_UNUSED	-	9ecb79f27db7fbe0e0c38dac5d5b56d7fc52e74626b67c799112b44692b63510	rule valSeqConcat(.ValSeq, T:ValSeq)                => T	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
608	reference-semantics/semantics/list.k	20	rule	FIXED_UNUSED	-	94ed2480d7c48628d5f7febcc6dce2cbb7851bcd3d169e26552794dbfb2a40a1	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
609	reference-semantics/semantics/list.k	24	rule	FIXED_UNUSED	priority	cd1d1ad625550ed2d6fdcd1987644dde181047a5bc6ce605482e4a8718e42e5b	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
610	reference-semantics/semantics/list.k	27	rule	FIXED_UNUSED	-	8ddc89b170eb614bfd70f8cd6c5af7e48353b7cc05590ad2434cdb4e82340fa5	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
611	reference-semantics/semantics/list.k	28	rule	FIXED_UNUSED	-	f56edbc780500f1055818fc5dcacdfe932bf2b24b248cd93b09c9e5fdcd473f4	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
612	reference-semantics/semantics/list.k	33	syntax	FIXED_UNUSED	function,total	44029e319c4c608e1ef7f3985a34d99f5a92ee22be2af3d78a4ca6c1e5e4fcb0	syntax Bool ::= hasRefVS(ValSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
613	reference-semantics/semantics/list.k	34	rule	FIXED_UNUSED	-	8a65b89a80090f3a59df90dacf4de673e56b96474190d5e71b3b757e446c9ae4	rule hasRefVS(.ValSeq)                => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
614	reference-semantics/semantics/list.k	35	rule	FIXED_UNUSED	-	759df5f0d213991bd0908510ffa63b227d2fef245b7f761a25ff7acb8c6c84b8	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
615	reference-semantics/semantics/list.k	37	syntax	FIXED_UNUSED	function	22f437f7e9c2b901948b874bc4b3e5ac6678aa59a096590ab971a7b4312d32cf	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
616	reference-semantics/semantics/list.k	39	rule	FIXED_UNUSED	-	c759bda34829a7054c21cc9691d6a7bad01aa447474440828026e402a47d22a5	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
617	reference-semantics/semantics/list.k	40	rule	FIXED_UNUSED	-	c9e583f195f4932b160a4105db0b0a73d1ce9df584d9e4fb01312440050dc83d	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
618	reference-semantics/semantics/list.k	41	rule	FIXED_UNUSED	-	b07a18b10b25e3389617b02e60b9c4dca6c5b3c01c06cc6ad7c853477b5389c6	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
619	reference-semantics/semantics/list.k	42	rule	FIXED_UNUSED	-	e25c06372d37e4874bd212a66fbb4e8c561839a909a966b4121d7937abb3728a	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
620	reference-semantics/semantics/list.k	45	rule	FIXED_UNUSED	-	fea6ba377adb8a02b06f6f6a74aa84794d0c554ac2c7f06bd45483c2f7ebe28a	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
621	reference-semantics/semantics/list.k	47	rule	FIXED_UNUSED	-	f53ce7bc027ca6b69b6860d249ff09919f374bea800c9742ad8c5fad4a0cdaab	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
622	reference-semantics/semantics/list.k	49	rule	FIXED_UNUSED	-	55ffaba67547bfddc63a8841da4a46371036cff65a7d3a4c4e16f172bac65332	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
623	reference-semantics/semantics/list.k	50	rule	FIXED_UNUSED	owise	b865b6b765f1b202616062b4afd8d3cd33d85247a34de9221dfed56d8c9520ee	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
624	reference-semantics/semantics/list.k	53	rule	FIXED_UNUSED	priority	d83ca894a85a45f397bcd99215bc1426d84d9e267fa854fdf4185aefd44edca5	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
625	reference-semantics/semantics/list.k	58	syntax	FIXED_UNUSED	-	dd04ea4aa4505115e57b9d97ea0e32325ca2d271f9cfcb9791671fe276550091	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
626	reference-semantics/semantics/list.k	59	rule	FIXED_UNUSED	-	b461a8f6cf3c0b18ca7d11d16c3e3219f747a50ae7d27eb7cbda2c3726223f4e	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
627	reference-semantics/semantics/list.k	60	rule	FIXED_UNUSED	-	4fa29da1e904ce1f4fd73089c03de66e581ecbfe2d44da499dc51b2b563cdb4b	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
628	reference-semantics/semantics/list.k	61	rule	FIXED_UNUSED	-	143da4ffd8327b3693ce032627e44ba14e240aa89d32d9dbf3c39bf938daca2e	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
629	reference-semantics/semantics/list.k	62	rule	FIXED_UNUSED	-	833d0b90f243f5f1451a64a9bbe5ce65c10b2fad0b740b8c6bb16beea17fd418	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
630	reference-semantics/semantics/list.k	63	rule	FIXED_UNUSED	-	9c458b9c339e039478c99eab5446149ee4db5a865c976ed6cac5d86cad6c2958	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
631	reference-semantics/semantics/list.k	65	rule	FIXED_UNUSED	-	9ee0af6417034da9d6f9cefdfb99c63bf4324351158a8cbe7607eeba53893e2e	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
632	reference-semantics/semantics/list.k	67	rule	FIXED_UNUSED	-	938954dd79916d2260ca0608d9e7ca90c4cec59a0b3d7b96489db54ae6397e0f	rule <k> B:Bool ~> #notB => notBool B ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
633	reference-semantics/semantics/methods.k	10	syntax	FIXED_UNUSED	function	3e8441061c4f1d28010676a47a3ea40a8241d3cb238dc7889b8f8656394929aa	syntax Val ::= applyMethod(Val, String, Vals) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
634	reference-semantics/semantics/methods.k	13	rule	FIXED_UNUSED	-	b7669b15fbf87db858773eadb8987c1e891fe1c710c1315d2429f21958776b76	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
635	reference-semantics/semantics/methods.k	14	rule	FIXED_UNUSED	-	3a815cb926b99b5e3e355609e436a92bae45a60576e7ccacaeeda69b78756fcb	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
636	reference-semantics/semantics/methods.k	15	rule	FIXED_UNUSED	-	6fd42ec43c49ce6ec85411cee4a52c13980ef76faa399b0f29a66edcd2f3c00a	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
637	reference-semantics/semantics/methods.k	16	rule	FIXED_UNUSED	-	e2df1cc3a1a42140e475fa0516cff2c863e63e9e3c1eef7c02f7f868a7fc87e3	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
638	reference-semantics/semantics/methods.k	19	rule	FIXED_UNUSED	-	a3985736aa2606e116fc693da809f6efd164c98321e8b3283ee43b875426fd3b	"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
639	reference-semantics/semantics/methods.k	20	rule	FIXED_UNUSED	-	edc8643ab8bef4b83c357aa0c0bbed73c683a3d32daf742244dcda43616e1ed4	"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
