COMMAND: python3 /audit-output/evidence/stage5_inventory.py
path	line	kind	attributes	disposition	declaration_or_rule
semantics/int.k	15	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
semantics/int.k	16	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
semantics/int.k	17	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
semantics/int.k	19	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= pyMod(Int, Int) [function]
semantics/int.k	20	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
semantics/int.k	22	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
semantics/int.k	23	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
semantics/int.k	24	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
semantics/int.k	25	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
semantics/int.k	26	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
semantics/int.k	27	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
semantics/int.k	28	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/iter.k	6	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-ITER
semantics/iter.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/iter.k	8	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
semantics/iter.k	9	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/list.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-LIST
semantics/list.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/list.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER
semantics/list.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-OPERATORS  // ==== iteration (the iterator protocol's list case) =======================
semantics/list.k	9	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
semantics/list.k	10	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>  // ==== ListExpr: [...] literal -> a fresh heap object =======================
semantics/list.k	13	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ApplyK ::= "toList"
semantics/list.k	14	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
semantics/list.k	15	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>  // ==== list ops: + / == / != ===============================================
semantics/list.k	18	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
semantics/list.k	19	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
semantics/list.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))  // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
semantics/list.k	24	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
semantics/list.k	27	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
semantics/list.k	28	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)  // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
semantics/list.k	33	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= hasRefVS(ValSeq) [function, total]
semantics/list.k	34	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasRefVS(.ValSeq)                => false
semantics/list.k	35	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
semantics/list.k	37	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
semantics/list.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
semantics/list.k	40	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
semantics/list.k	41	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
semantics/list.k	42	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
semantics/list.k	45	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
semantics/list.k	47	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
semantics/list.k	49	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
semantics/list.k	50	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]  // ==== mutator: xs.append(v) — an in-place heap write ======================
semantics/list.k	53	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]  // ==== `x in list` — a <k>-cell fold over #iterNext ========================
semantics/list.k	58	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
semantics/list.k	59	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
semantics/list.k	60	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
semantics/list.k	61	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
semantics/list.k	62	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
semantics/list.k	63	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
semantics/list.k	65	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
semantics/list.k	67	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> B:Bool ~> #notB => notBool B ... </k>
semantics/list.k	68	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/methods.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-METHODS
semantics/methods.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/methods.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports K-EQUAL
semantics/methods.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-STR
semantics/methods.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-LIST  // method-call routing + arg-eval live in call.k; this module owns applyMethod.
semantics/methods.k	10	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= applyMethod(Val, String, Vals) [function]  // ==== string predicates (Python semantics) =================================
semantics/methods.k	13	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
semantics/methods.k	14	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
semantics/methods.k	15	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
semantics/methods.k	16	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)  // ==== case maps ============================================================
semantics/methods.k	19	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
semantics/methods.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
semantics/methods.k	21	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))  // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
semantics/methods.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
semantics/methods.k	27	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
semantics/methods.k	28	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
semantics/methods.k	29	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
semantics/methods.k	30	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))  // S.count(sub): non-overlapping window scan (Python str.count)
semantics/methods.k	34	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
semantics/methods.k	35	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
semantics/methods.k	36	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntSub(.IntSeq, _:IntSeq) => 0
semantics/methods.k	37	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
semantics/methods.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
semantics/methods.k	41	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
semantics/methods.k	42	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
semantics/methods.k	43	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
semantics/methods.k	44	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0  // S.strip(): trim whitespace runs from both ends
semantics/methods.k	47	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
semantics/methods.k	48	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= trimWS(IntSeq) [function, total]
semantics/methods.k	49	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule trimWS(.IntSeq) => .IntSeq
semantics/methods.k	50	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
semantics/methods.k	51	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
semantics/methods.k	52	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
semantics/methods.k	53	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
semantics/methods.k	54	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revISAcc(.IntSeq, A:IntSeq) => A
semantics/methods.k	55	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))  // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
semantics/methods.k	58	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)  // ==== prefix ===============================================================
semantics/methods.k	61	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)  // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
semantics/methods.k	64	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
semantics/methods.k	65	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
semantics/methods.k	66	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntOccVS(.ValSeq, _:Val)                => 0
semantics/methods.k	67	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
semantics/methods.k	68	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)  // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
semantics/methods.k	72	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
semantics/methods.k	75	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
semantics/methods.k	76	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
semantics/methods.k	77	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
semantics/methods.k	79	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C) // flush the current token to the result list iff non-empty.
semantics/methods.k	82	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
semantics/methods.k	83	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
semantics/methods.k	84	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
semantics/methods.k	85	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isWSC(Int) [function, total]
semantics/methods.k	86	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13  // split(sep='x') keyword form delegates to the positional k-cell rule
semantics/methods.k	89	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]  // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1).
semantics/methods.k	94	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
semantics/methods.k	97	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
semantics/methods.k	98	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
semantics/methods.k	99	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
semantics/methods.k	101	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
semantics/methods.k	104	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
semantics/methods.k	106	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
semantics/methods.k	107	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
semantics/methods.k	108	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
semantics/methods.k	109	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)  // ==== char helpers =========================================================
semantics/methods.k	112	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isUpperC(Int) [function, total]
semantics/methods.k	113	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
semantics/methods.k	115	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isLowerC(Int) [function, total]
semantics/methods.k	116	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
semantics/methods.k	118	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isAlphaC(Int) [function, total]
semantics/methods.k	119	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
semantics/methods.k	121	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isDigitC(Int) [function, total]
semantics/methods.k	122	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
semantics/methods.k	124	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= hasUpper(IntSeq) [function, total]
semantics/methods.k	125	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasUpper(.IntSeq) => false
semantics/methods.k	126	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
semantics/methods.k	128	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= hasLower(IntSeq) [function, total]
semantics/methods.k	129	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasLower(.IntSeq) => false
semantics/methods.k	130	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
semantics/methods.k	132	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= allAlpha(IntSeq) [function, total]
semantics/methods.k	133	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule allAlpha(.IntSeq) => true
semantics/methods.k	134	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
semantics/methods.k	136	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= allDigit(IntSeq) [function, total]
semantics/methods.k	137	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule allDigit(.IntSeq) => true
semantics/methods.k	138	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
semantics/methods.k	140	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= lowerC(Int) [function, total]
semantics/methods.k	142	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
semantics/methods.k	143	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule lowerC(C:Int) => C         [owise]
semantics/methods.k	145	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= upperC(Int) [function, total]
