Script started on 2026-07-29 05:51:36-05:00 [<not executed on terminal>]
source_file_count=26
record_count=1109
kind_counts={'claim': 3, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 702, 'syntax': 231}
decision_counts={'CLAIM_MANUAL_REVIEW': 7, 'FIXED_RELEVANT_REVIEWED': 300, 'FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE': 787, 'PROOF_LOCAL_MANUAL_REVIEW': 15}
attribute_counts={'concrete': 36, 'function': 148, 'macro': 6, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'simplification': 1, 'strict': 2, 'symbol': 25, 'total': 109}
id	path:line	kind	attributes	decision	declaration
0701	reference-semantics/semantics/int.k:17	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
0702	reference-semantics/semantics/int.k:19	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= pyMod(Int, Int) [function]
0703	reference-semantics/semantics/int.k:20	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
0704	reference-semantics/semantics/int.k:22	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
0705	reference-semantics/semantics/int.k:23	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
0706	reference-semantics/semantics/int.k:24	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
0707	reference-semantics/semantics/int.k:25	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
0708	reference-semantics/semantics/int.k:26	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
0709	reference-semantics/semantics/int.k:27	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
0710	reference-semantics/semantics/int.k:28	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0711	reference-semantics/semantics/iter.k:6	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-ITER
0712	reference-semantics/semantics/iter.k:7	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-CORE
0713	reference-semantics/semantics/iter.k:8	syntax	-	FIXED_RELEVANT_REVIEWED	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
0714	reference-semantics/semantics/iter.k:9	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0715	reference-semantics/semantics/list.k:3	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-LIST
0716	reference-semantics/semantics/list.k:4	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-CORE
0717	reference-semantics/semantics/list.k:5	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-ITER
0718	reference-semantics/semantics/list.k:6	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-OPERATORS
0719	reference-semantics/semantics/list.k:9	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
0720	reference-semantics/semantics/list.k:10	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
0721	reference-semantics/semantics/list.k:13	syntax	-	FIXED_RELEVANT_REVIEWED	syntax ApplyK ::= "toList"
0722	reference-semantics/semantics/list.k:14	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
0723	reference-semantics/semantics/list.k:15	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
0724	reference-semantics/semantics/list.k:18	syntax	function,total	FIXED_RELEVANT_REVIEWED	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
0725	reference-semantics/semantics/list.k:19	rule	-	FIXED_RELEVANT_REVIEWED	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
0726	reference-semantics/semantics/list.k:20	rule	-	FIXED_RELEVANT_REVIEWED	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
0727	reference-semantics/semantics/list.k:24	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
0728	reference-semantics/semantics/list.k:27	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
0729	reference-semantics/semantics/list.k:28	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
0730	reference-semantics/semantics/list.k:33	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= hasRefVS(ValSeq) [function, total]
0731	reference-semantics/semantics/list.k:34	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasRefVS(.ValSeq)                => false
0732	reference-semantics/semantics/list.k:35	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
0733	reference-semantics/semantics/list.k:37	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
0734	reference-semantics/semantics/list.k:39	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
0735	reference-semantics/semantics/list.k:40	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
0736	reference-semantics/semantics/list.k:41	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
0737	reference-semantics/semantics/list.k:42	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
0738	reference-semantics/semantics/list.k:45	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
0739	reference-semantics/semantics/list.k:47	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
0740	reference-semantics/semantics/list.k:49	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
0741	reference-semantics/semantics/list.k:50	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
0742	reference-semantics/semantics/list.k:53	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
0743	reference-semantics/semantics/list.k:58	syntax	-	FIXED_RELEVANT_REVIEWED	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
0744	reference-semantics/semantics/list.k:59	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
0745	reference-semantics/semantics/list.k:60	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
0746	reference-semantics/semantics/list.k:61	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
0747	reference-semantics/semantics/list.k:62	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
0748	reference-semantics/semantics/list.k:63	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
0749	reference-semantics/semantics/list.k:65	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
0750	reference-semantics/semantics/list.k:67	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> B:Bool ~> #notB => notBool B ... </k>
0751	reference-semantics/semantics/list.k:68	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0752	reference-semantics/semantics/methods.k:3	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-METHODS
0753	reference-semantics/semantics/methods.k:4	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-CORE
0754	reference-semantics/semantics/methods.k:5	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports K-EQUAL
0755	reference-semantics/semantics/methods.k:6	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-STR
0756	reference-semantics/semantics/methods.k:7	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-LIST
0757	reference-semantics/semantics/methods.k:10	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= applyMethod(Val, String, Vals) [function]
0758	reference-semantics/semantics/methods.k:13	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
0759	reference-semantics/semantics/methods.k:14	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
0760	reference-semantics/semantics/methods.k:15	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
0761	reference-semantics/semantics/methods.k:16	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
0762	reference-semantics/semantics/methods.k:19	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
0763	reference-semantics/semantics/methods.k:20	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
0764	reference-semantics/semantics/methods.k:21	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
0765	reference-semantics/semantics/methods.k:26	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
0766	reference-semantics/semantics/methods.k:27	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
0767	reference-semantics/semantics/methods.k:28	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
0768	reference-semantics/semantics/methods.k:29	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
0769	reference-semantics/semantics/methods.k:30	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
0770	reference-semantics/semantics/methods.k:34	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
0771	reference-semantics/semantics/methods.k:35	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
0772	reference-semantics/semantics/methods.k:36	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntSub(.IntSeq, _:IntSeq) => 0
0773	reference-semantics/semantics/methods.k:37	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
0774	reference-semantics/semantics/methods.k:39	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
0775	reference-semantics/semantics/methods.k:41	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
0776	reference-semantics/semantics/methods.k:42	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
0777	reference-semantics/semantics/methods.k:43	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
0778	reference-semantics/semantics/methods.k:44	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
0779	reference-semantics/semantics/methods.k:47	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
0780	reference-semantics/semantics/methods.k:48	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= trimWS(IntSeq) [function, total]
0781	reference-semantics/semantics/methods.k:49	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule trimWS(.IntSeq) => .IntSeq
0782	reference-semantics/semantics/methods.k:50	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
0783	reference-semantics/semantics/methods.k:51	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
0784	reference-semantics/semantics/methods.k:52	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
0785	reference-semantics/semantics/methods.k:53	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
0786	reference-semantics/semantics/methods.k:54	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule revISAcc(.IntSeq, A:IntSeq) => A
0787	reference-semantics/semantics/methods.k:55	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
0788	reference-semantics/semantics/methods.k:58	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
0789	reference-semantics/semantics/methods.k:61	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
0790	reference-semantics/semantics/methods.k:64	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
0791	reference-semantics/semantics/methods.k:65	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
0792	reference-semantics/semantics/methods.k:66	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntOccVS(.ValSeq, _:Val)                => 0
0793	reference-semantics/semantics/methods.k:67	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
0794	reference-semantics/semantics/methods.k:68	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
0795	reference-semantics/semantics/methods.k:72	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
0796	reference-semantics/semantics/methods.k:75	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
0797	reference-semantics/semantics/methods.k:76	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
0798	reference-semantics/semantics/methods.k:77	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
0799	reference-semantics/semantics/methods.k:79	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
0800	reference-semantics/semantics/methods.k:82	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
0801	reference-semantics/semantics/methods.k:83	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
0802	reference-semantics/semantics/methods.k:84	rule	-	FIXED_RELEVANT_REVIEWED	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
0803	reference-semantics/semantics/methods.k:85	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isWSC(Int) [function, total]
0804	reference-semantics/semantics/methods.k:86	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
0805	reference-semantics/semantics/methods.k:89	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
0806	reference-semantics/semantics/methods.k:94	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
0807	reference-semantics/semantics/methods.k:97	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
0808	reference-semantics/semantics/methods.k:98	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
0809	reference-semantics/semantics/methods.k:99	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
0810	reference-semantics/semantics/methods.k:101	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
0811	reference-semantics/semantics/methods.k:104	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
0812	reference-semantics/semantics/methods.k:106	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
0813	reference-semantics/semantics/methods.k:107	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
0814	reference-semantics/semantics/methods.k:108	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
0815	reference-semantics/semantics/methods.k:109	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
0816	reference-semantics/semantics/methods.k:112	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isUpperC(Int) [function, total]
0817	reference-semantics/semantics/methods.k:113	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
0818	reference-semantics/semantics/methods.k:115	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isLowerC(Int) [function, total]
0819	reference-semantics/semantics/methods.k:116	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
0820	reference-semantics/semantics/methods.k:118	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isAlphaC(Int) [function, total]
0821	reference-semantics/semantics/methods.k:119	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
0822	reference-semantics/semantics/methods.k:121	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isDigitC(Int) [function, total]
0823	reference-semantics/semantics/methods.k:122	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
0824	reference-semantics/semantics/methods.k:124	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= hasUpper(IntSeq) [function, total]
0825	reference-semantics/semantics/methods.k:125	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasUpper(.IntSeq) => false
0826	reference-semantics/semantics/methods.k:126	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
0827	reference-semantics/semantics/methods.k:128	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= hasLower(IntSeq) [function, total]
0828	reference-semantics/semantics/methods.k:129	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasLower(.IntSeq) => false
0829	reference-semantics/semantics/methods.k:130	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
0830	reference-semantics/semantics/methods.k:132	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= allAlpha(IntSeq) [function, total]
0831	reference-semantics/semantics/methods.k:133	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule allAlpha(.IntSeq) => true
0832	reference-semantics/semantics/methods.k:134	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
0833	reference-semantics/semantics/methods.k:136	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= allDigit(IntSeq) [function, total]
0834	reference-semantics/semantics/methods.k:137	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule allDigit(.IntSeq) => true
0835	reference-semantics/semantics/methods.k:138	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
