scope	file	line	kind	flags	sha256	statement
supplied	/reference/reference-semantics/semantics/iter.k	7	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/iter.k	8	syntax		2fa814827c664147e6d7c96edd48c3a829a22cd77adc337afbe1fec74dba68ec	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
supplied	/reference/reference-semantics/semantics/iter.k	9	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/list.k	3	module		61efb165f96a6f5cda9e0ada6aa477f882898ac2258363d4a6911fbe5ca45ee4	module MPY-LIST
supplied	/reference/reference-semantics/semantics/list.k	4	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/list.k	5	imports		8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
supplied	/reference/reference-semantics/semantics/list.k	6	imports		30f0f78ff6f9a0ba25c0836ab3263c18faf646d26dd9dc5f53ef96f71377b535	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
supplied	/reference/reference-semantics/semantics/list.k	9	rule		92f64fe670702341ba82d9aaa63eca3a1927b56437b86ed5d187461d3f017d83	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/list.k	10	rule		fdf21a976315d3b5c3e1d500d40d9aa5d14a3a2a4c961755c9da46fed4a59f2f	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
supplied	/reference/reference-semantics/semantics/list.k	13	syntax		3d024af826bb0836a06da6fe46f0ff98c9b78f2c58b136c80135b77c71073d7d	syntax ApplyK ::= "toList"
supplied	/reference/reference-semantics/semantics/list.k	14	rule		f3163ec1febd09901035e7b494bbfc753c89a46a9286d5ed34309f5bf3a03b91	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
supplied	/reference/reference-semantics/semantics/list.k	15	rule		68fcfe1bf72056b8074e8f95bf71503b090a15f862b640390e2cbcd44380db96	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
supplied	/reference/reference-semantics/semantics/list.k	18	syntax	function,total	ac8c744da9bbc4a3bc2a3f5ce845163aab64e079291f25529f7fea3a7eb17b02	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/list.k	19	rule		68f539c882c79f5546657cc91f8fb71028a6aa18a578a462aa805712c1ca0b1a	rule valSeqConcat(.ValSeq, T:ValSeq) => T
supplied	/reference/reference-semantics/semantics/list.k	20	rule		7c426da56f88885b5f9647671b229df65da1d25803f02c30891a308ff284b5f8	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
supplied	/reference/reference-semantics/semantics/list.k	24	rule	priority	e435eea17b21e910a9b3b2c2b60e93607bc638e239ecfa7cbcbb94a8bbb946c9	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
supplied	/reference/reference-semantics/semantics/list.k	27	rule		408c1dfb03ffb9842e1592e2fc229c8dc323c41b1a08feced658b6845110398c	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
supplied	/reference/reference-semantics/semantics/list.k	28	rule		cf305df5136c5cbb6320a5b3547645a7f7667e8ecd4b383493bc28fae330a0b7	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
supplied	/reference/reference-semantics/semantics/list.k	33	syntax	function,total	afe83d38567e7cd0f351930bbf72bf06852a8be4cd8aa7d3a8a0baedfe69508a	syntax Bool ::= hasRefVS(ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/list.k	34	rule		49b8d05956105413ccd74fc8e2dd526afaa36af0f622076cd093caa41bc828a3	rule hasRefVS(.ValSeq) => false
supplied	/reference/reference-semantics/semantics/list.k	35	rule		3e47ea875f2d3db96838bc493159b5314396db5be11a6042c7f37ccc9135968e	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
supplied	/reference/reference-semantics/semantics/list.k	37	syntax	function	a77ca761dd61e4592a17190e4d17103c26d555a23af39433a11386cfb680647e	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
supplied	/reference/reference-semantics/semantics/list.k	39	rule		d3fe72f99ea297b17954f4c0408df1a6c642e9b0d041adc503e6d2d57a098d62	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
supplied	/reference/reference-semantics/semantics/list.k	40	rule		c45656fdf64a83b0f5a7eef7ff708eaf6bd7c3cbbfcb2b5efb6904193eb0c3af	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
supplied	/reference/reference-semantics/semantics/list.k	41	rule		f8711893a8fa5703490159c88a3ba3325609e1a06a9560189416426704ec2cb0	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
supplied	/reference/reference-semantics/semantics/list.k	42	rule		75597ae93e20789e373193439cd70ef8d7e007de1415e3b9287933e852f53953	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
supplied	/reference/reference-semantics/semantics/list.k	45	rule		c5c0bdde4aba1effd6f4522e38802d04386eea3f37f136b82351ab143641ff93	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
supplied	/reference/reference-semantics/semantics/list.k	47	rule		4eab3bce7e801b1bf18fd4ce302aa8cfcc0ca93dbe8068801736b16a00c8d21b	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
supplied	/reference/reference-semantics/semantics/list.k	49	rule		3863900e8a58f55b84dfb8e7bbb5d85873021d96c873b9f9d8df464649e1fe74	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
supplied	/reference/reference-semantics/semantics/list.k	50	rule	owise	d0920aeb362da6bdcac12ae1b8d1c517951475b00eaf2d9d2db8d43c0791a9bf	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
supplied	/reference/reference-semantics/semantics/list.k	53	rule	priority	bef1266a523e01cd7e1b5a896ced2d9f3ff1d939f6704057c6234c2da7ecd9fa	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================
supplied	/reference/reference-semantics/semantics/list.k	58	syntax		e171041153df48d94a2b0f613d3cea691d9708f5a08bc58349b786188006ec0c	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
supplied	/reference/reference-semantics/semantics/list.k	59	rule		816d231c73c9744b6b61bb31856f3bff88956d64926b6a81416e9741e1af22b1	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
supplied	/reference/reference-semantics/semantics/list.k	60	rule		81419bc508aecac692f551f75d6b28b9e01b040d4bc0084db4de317160a54492	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
supplied	/reference/reference-semantics/semantics/list.k	61	rule		e84f869d57a9b95738d25e2c08fe4c7a9fc5eee5cc83a72dce6b9b077d8e258a	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
supplied	/reference/reference-semantics/semantics/list.k	62	rule		d8442792286ce85192874167d4b911992fb7f792c374c8aa1981e75ee444d220	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
supplied	/reference/reference-semantics/semantics/list.k	63	rule		65f8e4204476f1e8a7c3e32409d2953ab02328d8b68c6bb0b571ed40447f714e	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
supplied	/reference/reference-semantics/semantics/list.k	65	rule		8b08b93c8199fd51dded1e0ee3fd0def15ccb7eed113350ed7ef8bc5e4e3db3a	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
supplied	/reference/reference-semantics/semantics/list.k	67	rule		5511f8c4ec4450e21911f2ff0f12e7e5b0efafc30602e42132f5d292d30a5d81	rule <k> B:Bool ~> #notB => notBool B ... </k>
supplied	/reference/reference-semantics/semantics/list.k	68	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/methods.k	3	module		47c4712939d78225ec8e93900e3b20269eb1c602283292296d9d06cac05c2962	module MPY-METHODS
supplied	/reference/reference-semantics/semantics/methods.k	4	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/methods.k	5	imports		5d664c02791debafd1c58c1ef3ced502c6bc84e391ab9bf326e009fc1f3c5ec9	imports K-EQUAL
supplied	/reference/reference-semantics/semantics/methods.k	6	imports		1c022ad4e0c945f696aa1f9d78eb4c3caf78ef9d9b46ae55d6fd081ff4264877	imports MPY-STR
supplied	/reference/reference-semantics/semantics/methods.k	7	imports		acd494813fefc7617d302a2e5dd0d134a9081d0b3b32e25197816ec3d4249d81	imports MPY-LIST // method-call routing + arg-eval live in call.k; this module owns applyMethod.
supplied	/reference/reference-semantics/semantics/methods.k	10	syntax	function	04a7fbd0fd3faffef22903c6b76a6df84ab91df21f4bf5568dcc7a262b372998	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
supplied	/reference/reference-semantics/semantics/methods.k	13	rule		328b30a3774c14efcc41ec3ccafc8b66c15e41138c101b1814f95c16e7d3c3b5	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
supplied	/reference/reference-semantics/semantics/methods.k	14	rule		a6ae81f68d63fdf6ebf7a83e4cebc6a8ea356b697bc7b9e100d0e313713cafea	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
supplied	/reference/reference-semantics/semantics/methods.k	15	rule		eb11f68e60879a03923bdb729b6cb65379b96d936aca7636c174815b536d2af1	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
supplied	/reference/reference-semantics/semantics/methods.k	16	rule		79cee76b298365df81d9e001fd08a6c877833606542527189cedb44b5e3ef113	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================
supplied	/reference/reference-semantics/semantics/methods.k	19	rule		d65f50abf0475fc0549e8fb763ffdc7dff8cf9adbb8d3f0a80ada868ae266892	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
supplied	/reference/reference-semantics/semantics/methods.k	20	rule		1adc9077ccda30c6f3fd532b50695c3029e0d9995b42c6db9a0841b79bdb3c4b	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
supplied	/reference/reference-semantics/semantics/methods.k	21	rule		b905f221e7b87a9e935776cd8d0bff6efe285f5d9853cb7e221ad3e3bcc19a2b	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
supplied	/reference/reference-semantics/semantics/methods.k	26	rule		7c16ae8ffba754403e7d8d5b92438d28f400facc922dec2dcfd2f19b2638b867	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
supplied	/reference/reference-semantics/semantics/methods.k	27	syntax	function,total	8449bace9b91c5f0d37c5971d3b28cd1cad5edfa8c5a4b09064e3d0368f9d4c4	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/methods.k	28	rule		dcb47502ba7100828de3ffb17ec481bef2af40dba346ade5600c4ff154b7e376	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
supplied	/reference/reference-semantics/semantics/methods.k	29	rule		f2558775f8dab0e8cd93a50b44fe41f53fbfa634e3f8bb69170c8354661a39e0	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
supplied	/reference/reference-semantics/semantics/methods.k	30	rule		cd8b44612b02d12b55c753c89dac4a857ede370ed31b3343fd6832b549ad986e	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
supplied	/reference/reference-semantics/semantics/methods.k	34	rule		21c9fe9f742047bb32315eba84888c896b61193306c3c917ee7c909b4828e677	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
supplied	/reference/reference-semantics/semantics/methods.k	35	syntax	function	277077c74e8e5c1c9b55dccc915e494892ca2a34006043a7e2e1b08e7507c261	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
supplied	/reference/reference-semantics/semantics/methods.k	36	rule		f4dfc7d2f461d391d0196a077c5f476695803634821d0edeccc7045cb02eb5c8	rule cntSub(.IntSeq, _:IntSeq) => 0
supplied	/reference/reference-semantics/semantics/methods.k	37	rule		17286b8b7ff9965b222eadb3e97b25dee5120c8d78a06b9f41176e56335d61e2	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
supplied	/reference/reference-semantics/semantics/methods.k	39	rule		0bf718afc195d3938512aa55dbdd340f4b08702b50c544a52e4e5ac6428deba6	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
supplied	/reference/reference-semantics/semantics/methods.k	41	syntax	function,total	121d0c58dbca6c2852abf6c8fbc50c66fa47e0563465d6ee60f128d83e251aa4	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
supplied	/reference/reference-semantics/semantics/methods.k	42	rule		036bd013d44b4c1edf7a703d1d6db67965c6fa20915eca3d3946a6022c1d2ea9	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
supplied	/reference/reference-semantics/semantics/methods.k	43	rule	owise	f7a542230356ebad6029f1716109b7d96c72f11c2d5eeba3c1f490ad8595b4a1	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
supplied	/reference/reference-semantics/semantics/methods.k	44	rule		751e61e19c1c15c7f25c1dea285b929ee86c2da567b17107dd124920586e0046	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
supplied	/reference/reference-semantics/semantics/methods.k	47	rule		fc495b2dc6ff9d31d6c463b238bc6f4493026df5e3b1bdb6a89f40b1df908ecc	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
supplied	/reference/reference-semantics/semantics/methods.k	48	syntax	function,total	4eeafed3826be8194a981bc1e80c6de26dba5f5a70b2bbac7793fa157606154c	syntax IntSeq ::= trimWS(IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/methods.k	49	rule		4291267251cee7ecfdb91403f873109d0c5ef939a1f6251e0a4fedd1156ca37b	rule trimWS(.IntSeq) => .IntSeq
supplied	/reference/reference-semantics/semantics/methods.k	50	rule		879a0736a8b490a2e2b40e4831c2e1462be6bf413bab581ea2fef7fef0e2f13a	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
supplied	/reference/reference-semantics/semantics/methods.k	51	rule		988ee980274cf866a4026887cbba6282e3f7c959e268cc0e188d304b386fe20f	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
supplied	/reference/reference-semantics/semantics/methods.k	52	syntax	function,total	588afa88ddb7cf7ccee3e65194d4b948b7144aff2cb57bf1c63a5b88eea31739	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/methods.k	53	rule		f72cb5914e4ad9c0fb018b845bab1085013c5baa882264e635d565f1ec941aee	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
supplied	/reference/reference-semantics/semantics/methods.k	54	rule		24b1a05b8e5db65b0005965f6a85b1d0b37681f9aea425a3fd11cfee46934c89	rule revISAcc(.IntSeq, A:IntSeq) => A
supplied	/reference/reference-semantics/semantics/methods.k	55	rule		51a4dff42e7fce7cb4e975d9a1c2ae066ad6ddb2e4af8bd5272d9a5e2f752f09	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
supplied	/reference/reference-semantics/semantics/methods.k	58	rule		63b34c278710c3a354d40305e0dc55aa1a6e86bdfc3806e57173927bd521b081	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================
supplied	/reference/reference-semantics/semantics/methods.k	61	rule		c96bc358fea50d7a50db6b0ea41de225008776904d3acd83e427ca1c419c6a6b	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
supplied	/reference/reference-semantics/semantics/methods.k	64	rule		bf346f893e63110f2247b4095f95a28b356af1cec402e140ea43d69c26c85380	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
supplied	/reference/reference-semantics/semantics/methods.k	65	syntax	function,total	b0bd756c21697bd2cd0656ba80c117936e75820eef660f3bd1ad62020d9d73f6	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
supplied	/reference/reference-semantics/semantics/methods.k	66	rule		99f68ecf56cfdc12342971ad00b9ad222cce7f311f69a37259d0ee04e977c7dc	rule cntOccVS(.ValSeq, _:Val) => 0
supplied	/reference/reference-semantics/semantics/methods.k	67	rule		87d9bfa2c6dc520cacd075a24b600fd6e56f675d04b6531d733a9a0b13ef16fe	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
supplied	/reference/reference-semantics/semantics/methods.k	68	rule		2a3f9f97f1d56d41353306df543f335eba8ce4bbd2c9dc98794c6e87c6fa180e	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
supplied	/reference/reference-semantics/semantics/methods.k	72	rule	priority	3ffc01180f48516f665143fefab8bc2d10f3a90e4b440dbab43a546c5896b78c	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
