id	source	line	kind	attributes	used	decision	review	statement
K0598	semantics/int.k	26	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; integer unary, +, %, modulo, and == operations	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
K0599	semantics/int.k	27	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; integer unary, +, %, modulo, and == operations	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
K0600	semantics/iter.k	8	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; iterator protocol declarations	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
K0601	semantics/list.k	9	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; list iterator protocol	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
K0602	semantics/list.k	10	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; list iterator protocol	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K0603	semantics/list.k	13	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ApplyK ::= "toList"
K0604	semantics/list.k	14	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K0605	semantics/list.k	15	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K0606	semantics/list.k	18	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K0607	semantics/list.k	19	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule valSeqConcat(.ValSeq, T:ValSeq) => T
K0608	semantics/list.k	20	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0609	semantics/list.k	24	rule	priority(45)	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K0610	semantics/list.k	27	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K0611	semantics/list.k	28	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K0612	semantics/list.k	33	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0613	semantics/list.k	34	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule hasRefVS(.ValSeq) => false
K0614	semantics/list.k	35	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0615	semantics/list.k	37	syntax	function,function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K0616	semantics/list.k	39	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K0617	semantics/list.k	40	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K0618	semantics/list.k	41	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K0619	semantics/list.k	42	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0620	semantics/list.k	45	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0621	semantics/list.k	47	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0622	semantics/list.k	49	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0623	semantics/list.k	50	rule	owise	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0624	semantics/list.k	53	rule	priority(40)	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K0625	semantics/list.k	58	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K0626	semantics/list.k	59	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K0627	semantics/list.k	60	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K0628	semantics/list.k	61	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0629	semantics/list.k	62	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0630	semantics/list.k	63	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0631	semantics/list.k	65	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0632	semantics/list.k	67	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0633	semantics/methods.k	10	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0634	semantics/methods.k	13	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K0635	semantics/methods.k	14	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K0636	semantics/methods.k	15	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K0637	semantics/methods.k	16	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
K0638	semantics/methods.k	19	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
K0639	semantics/methods.k	20	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
K0640	semantics/methods.k	21	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
K0641	semantics/methods.k	26	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K0642	semantics/methods.k	27	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0643	semantics/methods.k	28	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0644	semantics/methods.k	29	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0645	semantics/methods.k	30	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K0646	semantics/methods.k	34	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
K0647	semantics/methods.k	35	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K0648	semantics/methods.k	36	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntSub(.IntSeq, _:IntSeq) => 0
K0649	semantics/methods.k	37	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K0650	semantics/methods.k	39	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K0651	semantics/methods.k	41	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K0652	semantics/methods.k	42	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K0653	semantics/methods.k	43	rule	owise	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K0654	semantics/methods.k	44	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K0655	semantics/methods.k	47	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
K0656	semantics/methods.k	48	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K0657	semantics/methods.k	49	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule trimWS(.IntSeq) => .IntSeq
K0658	semantics/methods.k	50	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0659	semantics/methods.k	51	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0660	semantics/methods.k	52	syntax	function,total,function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0661	semantics/methods.k	53	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0662	semantics/methods.k	54	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule revISAcc(.IntSeq, A:IntSeq) => A
K0663	semantics/methods.k	55	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0664	semantics/methods.k	58	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
K0665	semantics/methods.k	61	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
K0666	semantics/methods.k	64	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
K0667	semantics/methods.k	65	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0668	semantics/methods.k	66	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntOccVS(.ValSeq, _:Val) => 0
K0669	semantics/methods.k	67	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0670	semantics/methods.k	68	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
K0671	semantics/methods.k	72	rule	priority(40)	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
K0672	semantics/methods.k	75	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
