id	path	line	scope	kind	subtype	attributes	decision	text
K0595	reference-semantics/semantics/int.k	23	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
K0596	reference-semantics/semantics/int.k	24	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
K0597	reference-semantics/semantics/int.k	25	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
K0598	reference-semantics/semantics/int.k	26	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
K0599	reference-semantics/semantics/int.k	27	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
K0600	reference-semantics/semantics/iter.k	8	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
K0601	reference-semantics/semantics/list.k	9	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
K0602	reference-semantics/semantics/list.k	10	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K0603	reference-semantics/semantics/list.k	13	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"syntax ApplyK ::= ""toList"""
K0604	reference-semantics/semantics/list.k	14	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K0605	reference-semantics/semantics/list.k	15	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K0606	reference-semantics/semantics/list.k	18	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K0607	reference-semantics/semantics/list.k	19	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
K0608	reference-semantics/semantics/list.k	20	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0609	reference-semantics/semantics/list.k	24	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
K0610	reference-semantics/semantics/list.k	27	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
K0611	reference-semantics/semantics/list.k	28	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
K0612	reference-semantics/semantics/list.k	33	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0613	reference-semantics/semantics/list.k	34	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule hasRefVS(.ValSeq)                => false
K0614	reference-semantics/semantics/list.k	35	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0615	reference-semantics/semantics/list.k	37	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
K0616	reference-semantics/semantics/list.k	39	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
K0617	reference-semantics/semantics/list.k	40	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
K0618	reference-semantics/semantics/list.k	41	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
K0619	reference-semantics/semantics/list.k	42	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0620	reference-semantics/semantics/list.k	45	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0621	reference-semantics/semantics/list.k	47	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0622	reference-semantics/semantics/list.k	49	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0623	reference-semantics/semantics/list.k	50	supplied-semantics	rule	owise-rule	owise	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0624	reference-semantics/semantics/list.k	53	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
K0625	reference-semantics/semantics/list.k	58	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
K0626	reference-semantics/semantics/list.k	59	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
K0627	reference-semantics/semantics/list.k	60	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
K0628	reference-semantics/semantics/list.k	61	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0629	reference-semantics/semantics/list.k	62	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0630	reference-semantics/semantics/list.k	63	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0631	reference-semantics/semantics/list.k	65	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0632	reference-semantics/semantics/list.k	67	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0633	reference-semantics/semantics/methods.k	10	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0634	reference-semantics/semantics/methods.k	13	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
K0635	reference-semantics/semantics/methods.k	14	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
K0636	reference-semantics/semantics/methods.k	15	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
K0637	reference-semantics/semantics/methods.k	16	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
K0638	reference-semantics/semantics/methods.k	19	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"
K0639	reference-semantics/semantics/methods.k	20	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"
K0640	reference-semantics/semantics/methods.k	21	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
K0641	reference-semantics/semantics/methods.k	26	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
K0642	reference-semantics/semantics/methods.k	27	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0643	reference-semantics/semantics/methods.k	28	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0644	reference-semantics/semantics/methods.k	29	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0645	reference-semantics/semantics/methods.k	30	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K0646	reference-semantics/semantics/methods.k	34	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
K0647	reference-semantics/semantics/methods.k	35	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K0648	reference-semantics/semantics/methods.k	36	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntSub(.IntSeq, _:IntSeq) => 0
K0649	reference-semantics/semantics/methods.k	37	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K0650	reference-semantics/semantics/methods.k	39	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K0651	reference-semantics/semantics/methods.k	41	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K0652	reference-semantics/semantics/methods.k	42	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K0653	reference-semantics/semantics/methods.k	43	supplied-semantics	rule	owise-rule	owise	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K0654	reference-semantics/semantics/methods.k	44	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K0655	reference-semantics/semantics/methods.k	47	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
K0656	reference-semantics/semantics/methods.k	48	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K0657	reference-semantics/semantics/methods.k	49	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule trimWS(.IntSeq) => .IntSeq
K0658	reference-semantics/semantics/methods.k	50	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0659	reference-semantics/semantics/methods.k	51	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0660	reference-semantics/semantics/methods.k	52	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0661	reference-semantics/semantics/methods.k	53	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0662	reference-semantics/semantics/methods.k	54	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule revISAcc(.IntSeq, A:IntSeq) => A
K0663	reference-semantics/semantics/methods.k	55	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0664	reference-semantics/semantics/methods.k	58	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
K0665	reference-semantics/semantics/methods.k	61	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
K0666	reference-semantics/semantics/methods.k	64	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
K0667	reference-semantics/semantics/methods.k	65	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0668	reference-semantics/semantics/methods.k	66	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntOccVS(.ValSeq, _:Val)                => 0
K0669	reference-semantics/semantics/methods.k	67	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0670	reference-semantics/semantics/methods.k	68	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
K0671	reference-semantics/semantics/methods.k	72	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
K0672	reference-semantics/semantics/methods.k	75	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
K0673	reference-semantics/semantics/methods.k	76	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K0674	reference-semantics/semantics/methods.k	77	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
K0675	reference-semantics/semantics/methods.k	79	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
K0676	reference-semantics/semantics/methods.k	82	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
K0677	reference-semantics/semantics/methods.k	83	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
K0678	reference-semantics/semantics/methods.k	84	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
K0679	reference-semantics/semantics/methods.k	85	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= isWSC(Int) [function, total]
K0680	reference-semantics/semantics/methods.k	86	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
K0681	reference-semantics/semantics/methods.k	89	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)]"
K0682	reference-semantics/semantics/methods.k	94	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
K0683	reference-semantics/semantics/methods.k	97	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
K0684	reference-semantics/semantics/methods.k	98	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
K0685	reference-semantics/semantics/methods.k	99	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
K0686	reference-semantics/semantics/methods.k	101	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
K0687	reference-semantics/semantics/methods.k	104	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
K0688	reference-semantics/semantics/methods.k	106	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
K0689	reference-semantics/semantics/methods.k	107	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
