id	file	line	kind	attributes	audit_decision	declaration_or_rule
K0607	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	19	rule	-	ACCEPT-NO-FALSE-WITNESS	rule valSeqConcat(.ValSeq, T:ValSeq) => T
K0608	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	20	rule	-	ACCEPT-NO-FALSE-WITNESS	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0609	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	24	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K0610	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	27	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K0611	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	28	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K0612	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	33	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0613	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	34	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasRefVS(.ValSeq) => false
K0614	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	35	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0615	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	37	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K0616	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	39	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K0617	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	40	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K0618	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	41	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K0619	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	42	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0620	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	45	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0621	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	47	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0622	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	49	rule	-	ACCEPT-NO-FALSE-WITNESS	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0623	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	50	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0624	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	53	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K0625	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	58	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K0626	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	59	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K0627	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	60	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K0628	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	61	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0629	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	62	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0630	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	63	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0631	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	65	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0632	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/list.k	67	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0633	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	10	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0634	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	13	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K0635	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	14	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K0636	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	15	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K0637	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	16	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
K0638	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	19	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
K0639	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	20	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
K0640	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	21	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
K0641	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	26	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K0642	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	27	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0643	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	28	rule	-	ACCEPT-NO-FALSE-WITNESS	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0644	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	29	rule	-	ACCEPT-NO-FALSE-WITNESS	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0645	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	30	rule	-	ACCEPT-NO-FALSE-WITNESS	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K0646	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	34	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
K0647	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	35	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K0648	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	36	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntSub(.IntSeq, _:IntSeq) => 0
K0649	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	37	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K0650	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	39	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K0651	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	41	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K0652	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	42	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K0653	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	43	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K0654	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	44	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K0655	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	47	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
K0656	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	48	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K0657	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	49	rule	-	ACCEPT-NO-FALSE-WITNESS	rule trimWS(.IntSeq) => .IntSeq
K0658	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	50	rule	-	ACCEPT-NO-FALSE-WITNESS	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0659	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	51	rule	-	ACCEPT-NO-FALSE-WITNESS	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0660	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	52	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0661	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	53	rule	-	ACCEPT-NO-FALSE-WITNESS	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0662	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	54	rule	-	ACCEPT-NO-FALSE-WITNESS	rule revISAcc(.IntSeq, A:IntSeq) => A
K0663	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	55	rule	-	ACCEPT-NO-FALSE-WITNESS	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0664	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	58	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
K0665	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	61	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
K0666	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	64	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
K0667	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	65	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0668	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	66	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntOccVS(.ValSeq, _:Val) => 0
K0669	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	67	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0670	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	68	rule	-	ACCEPT-NO-FALSE-WITNESS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
K0671	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	72	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
K0672	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	75	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
K0673	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	76	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K0674	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	77	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
K0675	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	79	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
K0676	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	82	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
K0677	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	83	rule	-	ACCEPT-NO-FALSE-WITNESS	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
K0678	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	84	rule	-	ACCEPT-NO-FALSE-WITNESS	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
K0679	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	85	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isWSC(Int) [function, total]
K0680	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	86	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
K0681	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	89	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
K0682	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	94	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
K0683	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	97	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
K0684	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	98	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
K0685	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	99	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
K0686	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	101	rule	-	ACCEPT-NO-FALSE-WITNESS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
K0687	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	104	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
K0688	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	106	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
K0689	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	107	rule	-	ACCEPT-NO-FALSE-WITNESS	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
K0690	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	108	rule	-	ACCEPT-NO-FALSE-WITNESS	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
K0691	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	109	rule	-	ACCEPT-NO-FALSE-WITNESS	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
K0692	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	112	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isUpperC(Int) [function, total]
K0693	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	113	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
K0694	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	115	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isLowerC(Int) [function, total]
K0695	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	116	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
K0696	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	118	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isAlphaC(Int) [function, total]
K0697	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	119	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
K0698	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	121	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isDigitC(Int) [function, total]
K0699	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	122	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
K0700	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	124	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= hasUpper(IntSeq) [function, total]
K0701	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	125	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasUpper(.IntSeq) => false
K0702	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	126	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
K0703	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	128	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= hasLower(IntSeq) [function, total]
K0704	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	129	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasLower(.IntSeq) => false
K0705	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	130	rule	-	ACCEPT-NO-FALSE-WITNESS	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
K0706	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	132	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= allAlpha(IntSeq) [function, total]
K0707	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	133	rule	-	ACCEPT-NO-FALSE-WITNESS	rule allAlpha(.IntSeq) => true
K0708	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	134	rule	-	ACCEPT-NO-FALSE-WITNESS	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
K0709	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	136	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= allDigit(IntSeq) [function, total]
K0710	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	137	rule	-	ACCEPT-NO-FALSE-WITNESS	rule allDigit(.IntSeq) => true
K0711	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	138	rule	-	ACCEPT-NO-FALSE-WITNESS	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
K0712	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	140	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= lowerC(Int) [function, total]
K0713	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	142	rule	-	ACCEPT-NO-FALSE-WITNESS	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
K0714	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	143	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule lowerC(C:Int) => C [owise]
K0715	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	145	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= upperC(Int) [function, total]
K0716	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	146	rule	-	ACCEPT-NO-FALSE-WITNESS	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
K0717	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	147	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule upperC(C:Int) => C [owise]
K0718	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	149	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= swapC(Int) [function, total]
K0719	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	150	rule	-	ACCEPT-NO-FALSE-WITNESS	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
K0720	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/methods.k	151	rule	-	ACCEPT-NO-FALSE-WITNESS	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
