file,line,kind,assessment,basis,source_head
reference-semantics/semantics/int.k,14,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
reference-semantics/semantics/int.k,15,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
reference-semantics/semantics/int.k,16,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
reference-semantics/semantics/int.k,17,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
reference-semantics/semantics/int.k,19,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= pyMod(Int, Int) [function]"
reference-semantics/semantics/int.k,20,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2"
reference-semantics/semantics/int.k,22,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
reference-semantics/semantics/int.k,23,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
reference-semantics/semantics/int.k,24,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
reference-semantics/semantics/int.k,25,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
reference-semantics/semantics/int.k,26,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
reference-semantics/semantics/int.k,27,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
reference-semantics/semantics/iter.k,8,syntax,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
reference-semantics/semantics/list.k,9,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/list.k,10,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>"
reference-semantics/semantics/list.k,13,syntax,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"syntax ApplyK ::= ""toList"""
reference-semantics/semantics/list.k,14,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>"
reference-semantics/semantics/list.k,15,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>"
reference-semantics/semantics/list.k,18,syntax,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]"
reference-semantics/semantics/list.k,19,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule valSeqConcat(.ValSeq, T:ValSeq)                => T"
reference-semantics/semantics/list.k,20,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))"
reference-semantics/semantics/list.k,24,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k>"
reference-semantics/semantics/list.k,27,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
reference-semantics/semantics/list.k,28,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
reference-semantics/semantics/list.k,33,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= hasRefVS(ValSeq) [function, total]"
reference-semantics/semantics/list.k,34,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule hasRefVS(.ValSeq)                => false
reference-semantics/semantics/list.k,35,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)"
reference-semantics/semantics/list.k,37,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function]"
reference-semantics/semantics/list.k,39,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true"
reference-semantics/semantics/list.k,40,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false"
reference-semantics/semantics/list.k,41,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false"
reference-semantics/semantics/list.k,42,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map)"
reference-semantics/semantics/list.k,45,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)"
reference-semantics/semantics/list.k,47,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)"
reference-semantics/semantics/list.k,49,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)"
reference-semantics/semantics/list.k,50,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]"
reference-semantics/semantics/list.k,53,rule,F-USED,Selected supplied-semantics declaration on the submitted execution path or needed for an applicable overlap/priority check.,"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k>"
reference-semantics/semantics/list.k,58,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
reference-semantics/semantics/list.k,59,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
reference-semantics/semantics/list.k,60,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
reference-semantics/semantics/list.k,61,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>"
reference-semantics/semantics/list.k,62,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k,63,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>"
reference-semantics/semantics/list.k,65,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>"
reference-semantics/semantics/list.k,67,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k,10,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Val ::= applyMethod(Val, String, Vals) [function]"
reference-semantics/semantics/methods.k,13,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
reference-semantics/semantics/methods.k,14,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
reference-semantics/semantics/methods.k,15,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
