origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/list.k	67	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> B:Bool ~> #notB => notBool B ... </k>	  rule <k> B:Bool ~> #notB => notBool B ... </k>
trusted_supplied_semantics	semantics/list.k	68	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/methods.k	3	module	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	module MPY-METHODS	module MPY-METHODS
trusted_supplied_semantics	semantics/methods.k	4	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/methods.k	5	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports K-EQUAL	  imports K-EQUAL
trusted_supplied_semantics	semantics/methods.k	6	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-STR	  imports MPY-STR
trusted_supplied_semantics	semantics/methods.k	7	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-LIST // method-call routing + arg-eval live in call.k; this module owns applyMethod.	  imports MPY-LIST\n\n  // method-call routing + arg-eval live in call.k; this module owns applyMethod.
trusted_supplied_semantics	semantics/methods.k	10	syntax	baseline_unused_by_submitted_program	function	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================	  syntax Val ::= applyMethod(Val, String, Vals) [function]\n\n  // ==== string predicates (Python semantics) =================================
trusted_supplied_semantics	semantics/methods.k	13	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)	  rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
trusted_supplied_semantics	semantics/methods.k	14	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)	  rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
trusted_supplied_semantics	semantics/methods.k	15	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)	  rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
trusted_supplied_semantics	semantics/methods.k	16	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================	  rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)\n\n  // ==== case maps ============================================================
trusted_supplied_semantics	semantics/methods.k	19	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))	  rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
trusted_supplied_semantics	semantics/methods.k	20	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))	  rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
trusted_supplied_semantics	semantics/methods.k	21	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)	  rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))\n\n  // ==== join / count / strip / encode ========================================\n  // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by\n  // the call layer; the result str is a value)
trusted_supplied_semantics	semantics/methods.k	26	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))	  rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
trusted_supplied_semantics	semantics/methods.k	27	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]	  syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
trusted_supplied_semantics	semantics/methods.k	28	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq	  rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
trusted_supplied_semantics	semantics/methods.k	29	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS	  rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
trusted_supplied_semantics	semantics/methods.k	30	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)	  rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq)))\n    => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))\n\n  // S.count(sub): non-overlapping window scan (Python str.count)
trusted_supplied_semantics	semantics/methods.k	34	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)	  rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
trusted_supplied_semantics	semantics/methods.k	35	syntax	baseline_unused_by_submitted_program	function	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax Int ::= cntSub(IntSeq, IntSeq) [function]	  syntax Int ::= cntSub(IntSeq, IntSeq) [function]
trusted_supplied_semantics	semantics/methods.k	36	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntSub(.IntSeq, _:IntSeq) => 0	  rule cntSub(.IntSeq, _:IntSeq) => 0
trusted_supplied_semantics	semantics/methods.k	37	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0	  rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)\n       requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
trusted_supplied_semantics	semantics/methods.k	39	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0	  rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)\n       requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
trusted_supplied_semantics	semantics/methods.k	41	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]	  syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
trusted_supplied_semantics	semantics/methods.k	42	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0	  rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
trusted_supplied_semantics	semantics/methods.k	43	rule	baseline_unused_by_submitted_program	owise	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]	  rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
trusted_supplied_semantics	semantics/methods.k	44	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends	  rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0\n\n  // S.strip(): trim whitespace runs from both ends
trusted_supplied_semantics	semantics/methods.k	47	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))	  rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
trusted_supplied_semantics	semantics/methods.k	48	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax IntSeq ::= trimWS(IntSeq) [function, total]	  syntax IntSeq ::= trimWS(IntSeq) [function, total]
trusted_supplied_semantics	semantics/methods.k	49	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule trimWS(.IntSeq) => .IntSeq	  rule trimWS(.IntSeq) => .IntSeq
trusted_supplied_semantics	semantics/methods.k	50	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)	  rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
trusted_supplied_semantics	semantics/methods.k	51	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)	  rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
trusted_supplied_semantics	semantics/methods.k	52	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]	  syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
trusted_supplied_semantics	semantics/methods.k	53	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)	  rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
trusted_supplied_semantics	semantics/methods.k	54	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule revISAcc(.IntSeq, A:IntSeq) => A	  rule revISAcc(.IntSeq, A:IntSeq) => A
trusted_supplied_semantics	semantics/methods.k	55	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)	  rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))\n\n  // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
trusted_supplied_semantics	semantics/methods.k	58	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================	  rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)\n\n  // ==== prefix ===============================================================
trusted_supplied_semantics	semantics/methods.k	61	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========	  rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)\n\n  // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
trusted_supplied_semantics	semantics/methods.k	64	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)	  rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
trusted_supplied_semantics	semantics/methods.k	65	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]	  syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
trusted_supplied_semantics	semantics/methods.k	66	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntOccVS(.ValSeq, _:Val) => 0	  rule cntOccVS(.ValSeq, _:Val)                => 0
trusted_supplied_semantics	semantics/methods.k	67	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V	  rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
trusted_supplied_semantics	semantics/methods.k	68	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.	  rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)\n\n  // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ==========\n  // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
trusted_supplied_semantics	semantics/methods.k	72	rule	baseline_unused_by_submitted_program	priority	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]	  rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals)\n        => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k>\n       [priority(40)]
trusted_supplied_semantics	semantics/methods.k	75	syntax	baseline_unused_by_submitted_program	function	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result	  syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
trusted_supplied_semantics	semantics/methods.k	76	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)	  rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
trusted_supplied_semantics	semantics/methods.k	77	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)	  rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))\n       requires isWSC(C)
trusted_supplied_semantics	semantics/methods.k	79	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C) // flush the current token to the result list iff non-empty.	  rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)\n       requires notBool isWSC(C)\n  // flush the current token to the result list iff non-empty.
