file	line	kind	classification	attributes	declaration	audit_decision	audit_rationale
/candidate/reference-semantics/semantics/functions.k	42	rule	operational-rule		rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/functions.k	47	rule	operational-rule		rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/functions.k	50	rule	operational-rule		rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/functions.k	53	rule	operational-rule		rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/functions.k	59	rule	operational-rule		rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/functions.k	63	rule	operational-rule		rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/functions.k	64	rule	operational-rule		rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/functions.k	68	rule	operational-rule	priority	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/functions.k	78	rule	operational-rule		rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/functions.k	80	rule	operational-rule		rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/functions.k	85	rule	operational-rule		rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/int.k	4	module	module		module MPY-INT imports MPY-CORE	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	7	rule	function-or-equational-rule		"rule applyUn(""-"", I:Int) => 0 -Int I"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	9	rule	function-or-equational-rule		"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	11	rule	function-or-equational-rule		"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	12	rule	function-or-equational-rule		"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	13	rule	function-or-equational-rule		"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	14	rule	function-or-equational-rule		"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	15	rule	function-or-equational-rule		"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	16	rule	function-or-equational-rule		"rule applyBin("""	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	17	rule	function-or-equational-rule		"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	19	syntax	syntax-declaration	function	syntax Int ::= pyMod(Int, Int) [function]	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	20	rule	function-or-equational-rule		rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	22	rule	function-or-equational-rule		"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	23	rule	function-or-equational-rule		"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"	ACCEPTED_FIXED_USED	Unchanged supplied-semantics declaration on the submitted term's lookup/call/slice/list-equality/short-circuit/sum/compare/return path; the complete used path was also exercised concretely and through the bridge-free connection claims.
/candidate/reference-semantics/semantics/int.k	24	rule	function-or-equational-rule		"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	25	rule	function-or-equational-rule		"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	26	rule	function-or-equational-rule		"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/int.k	27	rule	function-or-equational-rule		"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
/candidate/reference-semantics/semantics/iter.k	6	module	module		module MPY-ITER imports MPY-CORE	ACCEPTED_FIXED_INERT	Unchanged supplied-semantics declaration; inspection found no task-specific symbol, and this declaration is unreachable from the submitted term and entry configurations, so it cannot enable a task conclusion.
