file	line	kind	classification	attributes	declaration
/candidate/reference-semantics/semantics/methods.k	104	rule	function-or-equational-rule		"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
/candidate/reference-semantics/semantics/methods.k	106	syntax	syntax-declaration	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	107	rule	function-or-equational-rule		rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
/candidate/reference-semantics/semantics/methods.k	108	rule	function-or-equational-rule		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
/candidate/reference-semantics/semantics/methods.k	109	rule	function-or-equational-rule		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
/candidate/reference-semantics/semantics/methods.k	112	syntax	syntax-declaration	function,total	syntax Bool ::= isUpperC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	113	rule	function-or-equational-rule		rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
/candidate/reference-semantics/semantics/methods.k	115	syntax	syntax-declaration	function,total	syntax Bool ::= isLowerC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	116	rule	function-or-equational-rule		rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
/candidate/reference-semantics/semantics/methods.k	118	syntax	syntax-declaration	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	119	rule	function-or-equational-rule		rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
/candidate/reference-semantics/semantics/methods.k	121	syntax	syntax-declaration	function,total	syntax Bool ::= isDigitC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	122	rule	function-or-equational-rule		rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
/candidate/reference-semantics/semantics/methods.k	124	syntax	syntax-declaration	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	125	rule	function-or-equational-rule		rule hasUpper(.IntSeq) => false
/candidate/reference-semantics/semantics/methods.k	126	rule	function-or-equational-rule		rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
/candidate/reference-semantics/semantics/methods.k	128	syntax	syntax-declaration	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	129	rule	function-or-equational-rule		rule hasLower(.IntSeq) => false
/candidate/reference-semantics/semantics/methods.k	130	rule	function-or-equational-rule		rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
/candidate/reference-semantics/semantics/methods.k	132	syntax	syntax-declaration	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	133	rule	function-or-equational-rule		rule allAlpha(.IntSeq) => true
/candidate/reference-semantics/semantics/methods.k	134	rule	function-or-equational-rule		rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
/candidate/reference-semantics/semantics/methods.k	136	syntax	syntax-declaration	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	137	rule	function-or-equational-rule		rule allDigit(.IntSeq) => true
/candidate/reference-semantics/semantics/methods.k	138	rule	function-or-equational-rule		rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
/candidate/reference-semantics/semantics/methods.k	140	syntax	syntax-declaration	function,total	syntax Int ::= lowerC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	142	rule	function-or-equational-rule		rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
/candidate/reference-semantics/semantics/methods.k	143	rule	function-or-equational-rule	owise	rule lowerC(C:Int) => C         [owise]
/candidate/reference-semantics/semantics/methods.k	145	syntax	syntax-declaration	function,total	syntax Int ::= upperC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	146	rule	function-or-equational-rule		rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
/candidate/reference-semantics/semantics/methods.k	147	rule	function-or-equational-rule	owise	rule upperC(C:Int) => C         [owise]
/candidate/reference-semantics/semantics/methods.k	149	syntax	syntax-declaration	function,total	syntax Int ::= swapC(Int) [function, total]
/candidate/reference-semantics/semantics/methods.k	150	rule	function-or-equational-rule		rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
/candidate/reference-semantics/semantics/methods.k	151	rule	function-or-equational-rule		rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
/candidate/reference-semantics/semantics/methods.k	152	rule	function-or-equational-rule	owise	rule swapC(C:Int) => C         [owise]
/candidate/reference-semantics/semantics/methods.k	154	syntax	syntax-declaration	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	155	rule	function-or-equational-rule		rule mapLower(.IntSeq) => .IntSeq
/candidate/reference-semantics/semantics/methods.k	156	rule	function-or-equational-rule		rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
/candidate/reference-semantics/semantics/methods.k	158	syntax	syntax-declaration	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	159	rule	function-or-equational-rule		rule mapUpper(.IntSeq) => .IntSeq
/candidate/reference-semantics/semantics/methods.k	160	rule	function-or-equational-rule		rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
/candidate/reference-semantics/semantics/methods.k	162	syntax	syntax-declaration	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	163	rule	function-or-equational-rule		rule mapSwap(.IntSeq) => .IntSeq
/candidate/reference-semantics/semantics/methods.k	164	rule	function-or-equational-rule		rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
/candidate/reference-semantics/semantics/methods.k	166	syntax	syntax-declaration	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/methods.k	167	rule	function-or-equational-rule		rule startsWith(.IntSeq, _:IntSeq)               => true
/candidate/reference-semantics/semantics/methods.k	168	rule	function-or-equational-rule		rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
/candidate/reference-semantics/semantics/methods.k	169	rule	function-or-equational-rule		rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
/candidate/reference-semantics/semantics/operators.k	6	module	module		module MPY-OPERATORS imports MPY-CORE imports MPY-ITER
/candidate/reference-semantics/semantics/operators.k	10	rule	operational-rule		rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
/candidate/reference-semantics/semantics/operators.k	12	rule	operational-rule		rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
/candidate/reference-semantics/semantics/operators.k	15	context	context		context Compare(HOLE, _)
/candidate/reference-semantics/semantics/operators.k	16	context	context		context Compare(_:Val, CmpOp(_, HOLE))
/candidate/reference-semantics/semantics/operators.k	17	rule	operational-rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
/candidate/reference-semantics/semantics/operators.k	19	rule	function-or-equational-rule		"rule applyCmp(""is"",     V:Val, noneV) => V ==K noneV"
/candidate/reference-semantics/semantics/operators.k	20	rule	function-or-equational-rule		"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
/candidate/reference-semantics/semantics/operators.k	25	rule	operational-rule	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/candidate/reference-semantics/semantics/operators.k	28	rule	operational-rule	priority	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
/candidate/reference-semantics/semantics/operators.k	34	rule	operational-rule	priority	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
/candidate/reference-semantics/semantics/operators.k	38	rule	operational-rule	priority	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
/candidate/reference-semantics/semantics/operators.k	44	rule	operational-rule	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/candidate/reference-semantics/semantics/range.k	5	module	module		module MPY-RANGE imports MPY-CORE imports MPY-ITER
/candidate/reference-semantics/semantics/range.k	9	syntax	syntax-declaration	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
/candidate/reference-semantics/semantics/range.k	10	rule	function-or-equational-rule		rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
/candidate/reference-semantics/semantics/range.k	12	syntax	syntax-declaration	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
/candidate/reference-semantics/semantics/range.k	13	rule	function-or-equational-rule		rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
/candidate/reference-semantics/semantics/range.k	15	rule	function-or-equational-rule		rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
/candidate/reference-semantics/semantics/range.k	17	rule	function-or-equational-rule		rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
/candidate/reference-semantics/semantics/range.k	20	rule	operational-rule		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
/candidate/reference-semantics/semantics/range.k	23	rule	operational-rule		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
/candidate/reference-semantics/semantics/set.k	3	module	module		module MPY-SET imports MPY-CORE
/candidate/reference-semantics/semantics/set.k	8	syntax	syntax-declaration		syntax Val ::= setV(IntSeq)
/candidate/reference-semantics/semantics/set.k	11	syntax	syntax-declaration	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	12	rule	function-or-equational-rule		rule codeIn(_:Int, .IntSeq)                => false
/candidate/reference-semantics/semantics/set.k	13	rule	function-or-equational-rule		rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
/candidate/reference-semantics/semantics/set.k	16	syntax	syntax-declaration	function,total	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
/candidate/reference-semantics/semantics/set.k	18	rule	function-or-equational-rule		rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
/candidate/reference-semantics/semantics/set.k	19	rule	function-or-equational-rule		rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
/candidate/reference-semantics/semantics/set.k	20	rule	function-or-equational-rule		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
/candidate/reference-semantics/semantics/set.k	22	rule	function-or-equational-rule		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
/candidate/reference-semantics/semantics/set.k	25	syntax	syntax-declaration	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/set.k	26	rule	function-or-equational-rule		rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
/candidate/reference-semantics/semantics/set.k	27	rule	function-or-equational-rule		rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
/candidate/reference-semantics/semantics/set.k	31	syntax	syntax-declaration	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	32	rule	function-or-equational-rule		rule subsetCodes(.IntSeq, _:IntSeq)                => true
/candidate/reference-semantics/semantics/set.k	33	rule	function-or-equational-rule		rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/candidate/reference-semantics/semantics/set.k	35	syntax	syntax-declaration	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/set.k	36	rule	function-or-equational-rule		rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
/candidate/reference-semantics/semantics/set.k	39	rule	function-or-equational-rule		"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
/candidate/reference-semantics/semantics/sort.k	10	module	module		module MPY-SORT imports MPY-BUILTINS imports MPY-SUBSCRIPT
/candidate/reference-semantics/semantics/sort.k	18	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/candidate/reference-semantics/semantics/sort.k	19	syntax	syntax-declaration	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/candidate/reference-semantics/semantics/sort.k	20	rule	function-or-equational-rule	concrete	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
/candidate/reference-semantics/semantics/sort.k	21	rule	function-or-equational-rule	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/candidate/reference-semantics/semantics/sort.k	22	rule	function-or-equational-rule	concrete	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
/candidate/reference-semantics/semantics/sort.k	23	rule	function-or-equational-rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/candidate/reference-semantics/semantics/sort.k	24	rule	function-or-equational-rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
/candidate/reference-semantics/semantics/sort.k	26	syntax	syntax-declaration	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/candidate/reference-semantics/semantics/sort.k	27	rule	function-or-equational-rule	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/candidate/reference-semantics/semantics/sort.k	28	rule	function-or-equational-rule	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/candidate/reference-semantics/semantics/sort.k	29	rule	function-or-equational-rule	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
/candidate/reference-semantics/semantics/sort.k	31	rule	function-or-equational-rule	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
/candidate/reference-semantics/semantics/sort.k	36	rule	operational-rule		"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
/candidate/reference-semantics/semantics/sort.k	40	rule	operational-rule	priority	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
/candidate/reference-semantics/semantics/sort.k	49	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/candidate/reference-semantics/semantics/sort.k	51	syntax	syntax-declaration	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/candidate/reference-semantics/semantics/sort.k	53	rule	function-or-equational-rule		rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/candidate/reference-semantics/semantics/sort.k	54	rule	function-or-equational-rule		rule revVSAcc(.ValSeq, A:ValSeq) => A
/candidate/reference-semantics/semantics/sort.k	55	rule	function-or-equational-rule		rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/candidate/reference-semantics/semantics/sort.k	57	syntax	syntax-declaration	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
