file	line	kind	classification	attributes	relevance	decision	declaration
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	42	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	47	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	50	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	53	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	59	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	63	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	64	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	68	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	78	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	80	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/functions.k	85	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	7	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyUn("-", I:Int) => 0 -Int I
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	9	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	11	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	12	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	13	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	14	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	15	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	16	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	17	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	19	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= pyMod(Int, Int) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	20	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	22	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	23	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	24	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	25	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	26	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/int.k	27	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/iter.k	8	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	9	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	10	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	13	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ApplyK ::= "toList"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	14	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	15	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	18	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	19	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	20	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	24	rule	ordinary-rule	priority	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	27	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	28	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	33	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= hasRefVS(ValSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	34	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule hasRefVS(.ValSeq)                => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	35	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	37	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	39	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	40	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	41	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	42	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	45	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	47	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	49	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	50	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	53	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	58	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	59	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	60	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	61	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	62	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	63	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	65	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/list.k	67	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> B:Bool ~> #notB => notBool B ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	10	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= applyMethod(Val, String, Vals) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	13	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	14	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	15	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	16	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	19	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	20	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	21	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	26	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	27	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	28	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	29	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	30	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	34	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	35	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	36	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule cntSub(.IntSeq, _:IntSeq) => 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	37	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	39	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	41	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	42	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	43	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	44	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	47	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	48	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= trimWS(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	49	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule trimWS(.IntSeq) => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	50	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	51	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	52	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	53	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	54	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revISAcc(.IntSeq, A:IntSeq) => A
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	55	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	58	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	61	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/methods.k	64	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
