id	origin	path	line	kind	attributes	disposition	declaration_or_rule
583	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	236	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
584	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	237	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
585	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	238	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
586	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	243	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
587	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	244	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
588	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	245	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
589	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	247	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
590	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	248	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("float", F:Float, .Vals) => F
591	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	251	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
592	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	252	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
593	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	271	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
594	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	272	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule roundFN(F:Float, N:Int) => roundExactFN(F, N) requires notBool isNaN(F) andBool notBool isInfinite(F) andBool N >=Int 0 andBool absFloat(F) <Float 1000000000000.0 andBool (absFloat(F) *Float Int2Float(10 ^Int N, 53, 11)) <Float 4500000000000000.0 andBool exponentFloat(F) >Int -900 [concrete]
595	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	277	rule	owise,concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]
596	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	281	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Float ::= roundExactFN(Float, Int) [function]
597	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	282	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete]
598	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	287	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rExK(Float) [function]
599	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	288	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]
600	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	289	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rExNumer(Float) [function]
601	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	290	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]
602	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	291	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rExDenom(Float) [function]
603	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	292	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete]
604	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	296	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rndHalfEven(Int, Int) [function]
605	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	297	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]
606	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	298	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= rndHE(Int, Int, Int) [function]
607	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	299	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]
608	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	300	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]
609	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	301	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]
610	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	302	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete]
611	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	305	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Float ::= rheToFloat(Int, Int, Float) [function]
612	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	306	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]
613	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	307	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]
614	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	310	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
615	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	311	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
616	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	313	syntax	function,total,opaque/no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
617	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	314	rule	concrete	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
618	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	315	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= "#mathSqrt"
619	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	316	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
620	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	317	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
621	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	318	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
622	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	326	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
623	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	327	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
624	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	328	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
625	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	329	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
626	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	330	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
627	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	333	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
628	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	334	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
629	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	335	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
630	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	336	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
631	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	337	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
632	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	344	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #iterYield(V, R) ~> #maxContV(M) ... </k> requires isInt(V) orBool isBool(V)
633	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	347	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #iterYield(V, R) ~> #minContV(M) ... </k> requires isInt(V) orBool isBool(V)
634	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	355	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
635	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	356	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
636	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	359	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
637	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	360	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
638	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	361	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
639	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/float.k	364	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
640	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	8	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
641	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	14	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
642	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	18	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Expr ::= closureExpr(ParamNames, Stmts)
643	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	19	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
644	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	27	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
645	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	31	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
646	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	33	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
647	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	36	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
648	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	42	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
649	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	47	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
650	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	50	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
651	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	53	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
652	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	59	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
653	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	63	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
654	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	64	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
655	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	68	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
656	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	78	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
657	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	80	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
658	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/functions.k	85	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
659	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/int.k	7	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyUn("-", I:Int) => 0 -Int I
