origin	path	line	kind	attributes	decision	source_excerpt
supplied	reference-semantics/semantics/subscript.k	79	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
supplied	reference-semantics/semantics/subscript.k	81	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
supplied	reference-semantics/semantics/subscript.k	83	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
supplied	reference-semantics/semantics/subscript.k	84	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
supplied	reference-semantics/semantics/subscript.k	86	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
supplied	reference-semantics/semantics/subscript.k	88	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
supplied	reference-semantics/semantics/subscript.k	90	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
supplied	reference-semantics/semantics/subscript.k	91	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
supplied	reference-semantics/semantics/subscript.k	93	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
supplied	reference-semantics/semantics/subscript.k	96	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= clampLo(Int, Int) [function, total]
supplied	reference-semantics/semantics/subscript.k	97	rule	-	SUPPLIED_FIXED_SEMANTICS	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
supplied	reference-semantics/semantics/subscript.k	99	rule	-	SUPPLIED_FIXED_SEMANTICS	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
supplied	reference-semantics/semantics/subscript.k	102	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= clampHi(Int, Int, Int) [function, total]
supplied	reference-semantics/semantics/subscript.k	103	rule	-	SUPPLIED_FIXED_SEMANTICS	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
supplied	reference-semantics/semantics/subscript.k	105	rule	-	SUPPLIED_FIXED_SEMANTICS	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
supplied	reference-semantics/semantics/subscript.k	109	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
supplied	reference-semantics/semantics/subscript.k	110	rule	-	SUPPLIED_FIXED_SEMANTICS	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
supplied	reference-semantics/semantics/subscript.k	113	rule	-	SUPPLIED_FIXED_SEMANTICS	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
supplied	reference-semantics/semantics/subscript.k	116	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
supplied	reference-semantics/semantics/subscript.k	117	rule	-	SUPPLIED_FIXED_SEMANTICS	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
supplied	reference-semantics/semantics/subscript.k	120	rule	-	SUPPLIED_FIXED_SEMANTICS	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
supplied	reference-semantics/semantics/syntax.k	9	syntax	macro,strict,seqstrict	SUPPLIED_FIXED_SEMANTICS	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
supplied	reference-semantics/semantics/syntax.k	32	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
supplied	reference-semantics/semantics/syntax.k	33	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
supplied	reference-semantics/semantics/syntax.k	34	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Entries ::= List{Entry, ","}
supplied	reference-semantics/semantics/syntax.k	35	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
supplied	reference-semantics/semantics/syntax.k	36	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax CompFors ::= List{CompFor, ""}
supplied	reference-semantics/semantics/syntax.k	37	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Exprs ::= List{Expr, ","}
supplied	reference-semantics/semantics/syntax.k	38	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
supplied	reference-semantics/semantics/syntax.k	39	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Bound ::= Expr | "NoBound"
supplied	reference-semantics/semantics/syntax.k	41	syntax	strict	SUPPLIED_FIXED_SEMANTICS	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
supplied	reference-semantics/semantics/syntax.k	56	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Stmts ::= List{Stmt, ""}
supplied	reference-semantics/semantics/syntax.k	57	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Params ::= "Params" "(" ParamNames ")"
supplied	reference-semantics/semantics/syntax.k	58	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax CellVars ::= "CellVars" "(" ParamNames ")"
supplied	reference-semantics/semantics/syntax.k	59	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
supplied	reference-semantics/semantics/syntax.k	60	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax ParamNames ::= List{String, ","}
supplied	reference-semantics/semantics/syntax.k	61	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Module ::= "Module" "(" Stmts ")"
supplied	reference-semantics/semantics/tuple.k	10	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
supplied	reference-semantics/semantics/tuple.k	11	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
supplied	reference-semantics/semantics/tuple.k	14	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax ApplyK ::= "toTuple"
supplied	reference-semantics/semantics/tuple.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
supplied	reference-semantics/semantics/tuple.k	16	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
supplied	reference-semantics/semantics/tuple.k	18	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
supplied	reference-semantics/semantics/tuple.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
supplied	reference-semantics/semantics/tuple.k	21	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
supplied	reference-semantics/semantics/tuple.k	23	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
supplied	reference-semantics/semantics/tuple.k	24	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
supplied	reference-semantics/semantics/tuple.k	25	rule	-	SUPPLIED_FIXED_SEMANTICS	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
supplied	reference-semantics/semantics/tuple.k	26	rule	-	SUPPLIED_FIXED_SEMANTICS	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
supplied	reference-semantics/semantics/tuple.k	28	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
supplied	reference-semantics/semantics/tuple.k	31	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #bindTgt(Expr, Val)
supplied	reference-semantics/semantics/tuple.k	32	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
supplied	reference-semantics/semantics/tuple.k	35	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
supplied	reference-semantics/semantics/tuple.k	42	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	reference-semantics/semantics/tuple.k	43	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	reference-semantics/semantics/tuple.k	44	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	reference-semantics/semantics/tuple.k	49	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
supplied	reference-semantics/semantics/tuple.k	50	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	reference-semantics/semantics/tuple.k	51	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	reference-semantics/semantics/tuple.k	52	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	reference-semantics/semantics/tuple.k	55	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
supplied	reference-semantics/semantics/tuple.k	57	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
candidate	verification.k	8	syntax	macro	ACCEPT_EXACT_PROGRAM_MACRO	syntax Stmts ::= "uniqueDigitsLoopBody" [macro]
candidate	verification.k	9	rule	-	ACCEPT_EXACT_PROGRAM_MACRO	rule uniqueDigitsLoopBody => Assign(Name("digits"), Call(Name("str"), Name("number"))) If(BoolOp("and", Compare(Str("0"), CmpOp("not in", Name("digits"))), Compare(Str("2"), CmpOp("not in", Name("digits"))), Compare(Str("4"), CmpOp("not in", Name("digits"))), Compare(Str("6"), CmpOp("not in", Name("digits"))), Compare(Str("8"), CmpOp("not in", Name("digits")))), Expr(Call(Attribute(Name("result"), "append"), Name("number"))), .Stmts)
candidate	verification.k	20	syntax	macro	ACCEPT_EXACT_PROGRAM_MACRO	syntax Stmts ::= "uniqueDigitsBody" [macro]
candidate	verification.k	21	syntax	macro	ACCEPT_EXACT_PROGRAM_MACRO	syntax Stmts ::= "uniqueDigitsReturn" [macro]
candidate	verification.k	22	rule	-	ACCEPT_EXACT_PROGRAM_MACRO	rule uniqueDigitsReturn => Return(Call(Name("sorted"), Name("result"))) .Stmts
candidate	verification.k	25	rule	-	ACCEPT_EXACT_PROGRAM_MACRO	rule uniqueDigitsBody => Expr(Str("Return the sorted elements of x whose decimal digits are all odd.")) Assign(Name("result"), ListExpr(.Exprs)) For(Name("number"), Name("x"), uniqueDigitsLoopBody) uniqueDigitsReturn
candidate	verification.k	31	syntax	macro	ACCEPT_EXACT_PROGRAM_MACRO	syntax Val ::= "uniqueDigitsClosure" [macro]
candidate	verification.k	32	rule	-	ACCEPT_EXACT_PROGRAM_MACRO	rule uniqueDigitsClosure => closureVal(("x", .ParamNames), uniqueDigitsBody, 0)
candidate	verification.k	35	syntax	macro	ACCEPT_EXACT_PROGRAM_MACRO	syntax Module ::= "uniqueDigitsModule" [macro]
candidate	verification.k	36	rule	-	ACCEPT_EXACT_PROGRAM_MACRO	rule uniqueDigitsModule => Module(FuncDef("unique_digits", Params("x"), uniqueDigitsBody))
candidate	verification.k	41	syntax	function,total,symbol,no-evaluators	ACCEPT_WITH_BOUNDARY_DECIMAL_VALUE_NAME	syntax IntSeq ::= decimalCodes(Int) [function, total, symbol(decimalCodes), no-evaluators]
candidate	verification.k	43	rule	simplification	ACCEPT_WITH_BOUNDARY_DECIMAL_VALUE_NAME	rule strToCodes(Int2String(N)) => decimalCodes(N) requires N >=Int 0 [simplification]
candidate	verification.k	50	syntax	function,total,symbol,no-evaluators	REJECT_RESULT_BEARING_OPAQUE_ORACLE	syntax Bool ::= hasOnlyOddDigits(Int) [function, total, symbol(hasOnlyOddDigits), no-evaluators]
candidate	verification.k	56	rule	priority	REJECT_UNJUSTIFIED_CONDITION_BRIDGE	rule <k> BoolOp("and", Compare(Str("0"), CmpOp("not in", Name("digits"))), Compare(Str("2"), CmpOp("not in", Name("digits"))), Compare(Str("4"), CmpOp("not in", Name("digits"))), Compare(Str("6"), CmpOp("not in", Name("digits"))), Compare(Str("8"), CmpOp("not in", Name("digits")))) => hasOnlyOddDigits(N) ... </k> <env> 1 </env> <scopes> 0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) 1 |-> scope( "x" |-> list(intsToVals(ORIGINAL:IntSeq)) "result" |-> ref(0) "number" |-> N:Int "digits" |-> str(DIGITS:IntSeq), parent(0)) -1 |-> BUILTINS:Scope </scopes> requires N >Int 0 andBool DIGITS ==K decimalCodes(N) [priority(40)]
candidate	verification.k	78	syntax	-	ACCEPT_STRUCTURAL_INPUT_AND_ITERATOR	syntax ValSeq ::= intsToVals(IntSeq)
candidate	verification.k	79	rule	-	ACCEPT_STRUCTURAL_INPUT_AND_ITERATOR	rule intsToVals(.IntSeq) => .ValSeq
candidate	verification.k	80	rule	-	ACCEPT_STRUCTURAL_INPUT_AND_ITERATOR	rule intsToVals(iCons(I:Int, R:IntSeq)) => vCons(I, intsToVals(R))
candidate	verification.k	85	rule	-	ACCEPT_STRUCTURAL_INPUT_AND_ITERATOR	rule <k> #iterNext(list(intsToVals(.IntSeq))) => #iterDone ... </k>
candidate	verification.k	86	rule	-	ACCEPT_STRUCTURAL_INPUT_AND_ITERATOR	rule <k> #iterNext(list(intsToVals(iCons(I:Int, R:IntSeq)))) => #iterYield(I, list(intsToVals(R))) ... </k>
candidate	verification.k	89	syntax	function,total	ACCEPT_TOTAL_POSITIVE_DOMAIN_PREDICATE	syntax Bool ::= positiveIntSeq(IntSeq) [function, total]
candidate	verification.k	90	rule	-	ACCEPT_TOTAL_POSITIVE_DOMAIN_PREDICATE	rule positiveIntSeq(.IntSeq) => true
candidate	verification.k	91	rule	-	ACCEPT_TOTAL_POSITIVE_DOMAIN_PREDICATE	rule positiveIntSeq(iCons(I:Int, R:IntSeq)) => I >Int 0 andBool positiveIntSeq(R)
candidate	verification.k	96	syntax	function	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	syntax ValSeq ::= selectOddAcc(ValSeq, ValSeq) [function]
candidate	verification.k	97	rule	-	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, .ValSeq) => A
candidate	verification.k	98	rule	simplification	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, intsToVals(.IntSeq)) => A [simplification]
candidate	verification.k	100	rule	-	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, vCons(N:Int, R:ValSeq)) => selectOddAcc(valSeqConcat(A, vCons(N, .ValSeq)), R) requires hasOnlyOddDigits(N)
candidate	verification.k	103	rule	-	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, vCons(N:Int, R:ValSeq)) => selectOddAcc(A, R) requires notBool hasOnlyOddDigits(N)
candidate	verification.k	106	rule	simplification	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, intsToVals(iCons(N:Int, R:IntSeq))) => selectOddAcc(valSeqConcat(A, vCons(N, .ValSeq)), intsToVals(R)) requires hasOnlyOddDigits(N) [simplification]
candidate	verification.k	110	rule	simplification	LOCALLY_SOUND_RELATIVE_TO_REJECTED_ORACLE	rule selectOddAcc(A:ValSeq, intsToVals(iCons(N:Int, R:IntSeq))) => selectOddAcc(A, intsToVals(R)) requires notBool hasOnlyOddDigits(N) [simplification]
candidate	verification.k	122	rule	priority	TEXTUALLY_DERIVED_LOOP_RULE_TAINTED_BY_REJECTED_ORACLE	rule <k> #loop(list(intsToVals(REM:IntSeq)), Name("number"), uniqueDigitsLoopBody) ~> uniqueDigitsReturn ~> #endcall => ref(1) </k> <env> 1 => 0 </env> <scopes> (0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) 1 |-> scope( "x" |-> list(intsToVals(ORIGINAL:IntSeq)) "result" |-> ref(0) "number" |-> OLDNUMBER:Int "digits" |-> str(OLDDIGITS:IntSeq), parent(0)) -1 |-> BUILTINS:Scope) => (0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) -1 |-> BUILTINS) </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> 0 |-> list(ACC:ValSeq) => (0 |-> list(selectOddAcc(ACC, intsToVals(REM))) 1 |-> list(sortVS(selectOddAcc(ACC, intsToVals(REM))))) </heap> <heapLoc> 1 => 2 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires positiveIntSeq(REM) andBool BUILTINS ==K builtinsScope [priority(40)]
candidate	spec.k	6	claim	-	TARGET_LOOP_CLAIM_ORACLE_RELATIVE	claim [outer-loop]: <k> #loop(list(intsToVals(REM:IntSeq)), Name("number"), uniqueDigitsLoopBody) ~> uniqueDigitsReturn ~> #endcall => ref(1) </k> <env> 1 => 0 </env> <scopes> (0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) 1 |-> scope( "x" |-> list(intsToVals(ORIGINAL:IntSeq)) "result" |-> ref(0) "number" |-> OLDNUMBER:Int "digits" |-> str(OLDDIGITS:IntSeq), parent(0)) -1 |-> builtinsScope) => (0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) -1 |-> builtinsScope) </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> 0 |-> list(ACC:ValSeq) => (0 |-> list(selectOddAcc(ACC, intsToVals(REM))) 1 |-> list(sortVS(selectOddAcc(ACC, intsToVals(REM))))) </heap> <heapLoc> 1 => 2 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires positiveIntSeq(REM)
candidate	spec.k	42	claim	-	TARGET_ENTRY_CLAIM_NOT_INTENT_RESULT_CONSTRAINING	claim [entry]: <k> #loadAll(uniqueDigitsModule) ~> Call(Name("unique_digits"), (list(intsToVals(INPUT:IntSeq)), .Exprs)) => ref(1) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => (0 |-> scope("unique_digits" |-> uniqueDigitsClosure, parent(-1)) -1 |-> builtinsScope) </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => (0 |-> list(selectOddAcc(.ValSeq, intsToVals(INPUT))) 1 |-> list(sortVS(selectOddAcc(.ValSeq, intsToVals(INPUT))))) </heap> <heapLoc> 0 => 2 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires positiveIntSeq(INPUT)
# SUMMARY
# candidate	claim	2
# candidate	rule	20
# candidate	syntax	10
# supplied	configuration	1
# supplied	context	5
# supplied	rule	695
# supplied	syntax	227
