COMMAND: python3 /audit-output/evidence/stage5_inventory.py
file	module	kind	lines	attributes	relevance	decision	normalized_source
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	36-41	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	42-46	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	47-49	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	50-52	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	53-58	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	59-62	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	63-63	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	64-67	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	68-77	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	78-79	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	80-84	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
reference-semantics/semantics/functions.k	MPY-FUNCTIONS	rule	85-90	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
reference-semantics/semantics/int.k	MPY-INT	rule	7-8	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyUn("-", I:Int) => 0 -Int I
reference-semantics/semantics/int.k	MPY-INT	rule	9-10	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	11-11	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
reference-semantics/semantics/int.k	MPY-INT	rule	12-12	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
reference-semantics/semantics/int.k	MPY-INT	rule	13-13	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	14-14	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	15-15	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
reference-semantics/semantics/int.k	MPY-INT	rule	16-16	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("
reference-semantics/semantics/int.k	MPY-INT	rule	17-18	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
reference-semantics/semantics/int.k	MPY-INT	syntax	19-19	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k	MPY-INT	rule	20-21	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	22-22	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
reference-semantics/semantics/int.k	MPY-INT	rule	23-23	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	24-24	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
reference-semantics/semantics/int.k	MPY-INT	rule	25-25	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	26-26	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
reference-semantics/semantics/int.k	MPY-INT	rule	27-27	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
reference-semantics/semantics/iter.k	MPY-ITER	syntax	8-8	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
reference-semantics/semantics/list.k	MPY-LIST	rule	9-9	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	10-12	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
reference-semantics/semantics/list.k	MPY-LIST	syntax	13-13	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ApplyK ::= "toList"
reference-semantics/semantics/list.k	MPY-LIST	rule	14-14	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	15-17	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
reference-semantics/semantics/list.k	MPY-LIST	syntax	18-18	function,total	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/list.k	MPY-LIST	rule	19-19	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
reference-semantics/semantics/list.k	MPY-LIST	rule	20-23	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
reference-semantics/semantics/list.k	MPY-LIST	rule	24-26	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
reference-semantics/semantics/list.k	MPY-LIST	rule	27-27	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
reference-semantics/semantics/list.k	MPY-LIST	rule	28-32	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/list.k	MPY-LIST	syntax	33-33	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= hasRefVS(ValSeq) [function, total]
reference-semantics/semantics/list.k	MPY-LIST	rule	34-34	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule hasRefVS(.ValSeq)                => false
reference-semantics/semantics/list.k	MPY-LIST	rule	35-36	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
reference-semantics/semantics/list.k	MPY-LIST	syntax	37-38	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
reference-semantics/semantics/list.k	MPY-LIST	rule	39-39	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
reference-semantics/semantics/list.k	MPY-LIST	rule	40-40	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
reference-semantics/semantics/list.k	MPY-LIST	rule	41-41	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
reference-semantics/semantics/list.k	MPY-LIST	rule	42-44	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
reference-semantics/semantics/list.k	MPY-LIST	rule	45-46	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
reference-semantics/semantics/list.k	MPY-LIST	rule	47-48	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
reference-semantics/semantics/list.k	MPY-LIST	rule	49-49	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	MPY-LIST	rule	50-52	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
reference-semantics/semantics/list.k	MPY-LIST	rule	53-57	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
reference-semantics/semantics/list.k	MPY-LIST	syntax	58-58	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	MPY-LIST	rule	59-59	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	60-60	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	61-61	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	62-62	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	MPY-LIST	rule	63-64	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
reference-semantics/semantics/list.k	MPY-LIST	rule	65-66	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
reference-semantics/semantics/list.k	MPY-LIST	rule	67-67	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	10-12	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Val ::= applyMethod(Val, String, Vals) [function]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	13-13	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	14-14	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	15-15	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	16-18	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	19-19	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	MPY-METHODS	rule	20-20	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	MPY-METHODS	rule	21-25	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
reference-semantics/semantics/methods.k	MPY-METHODS	rule	26-26	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	27-27	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	28-28	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	MPY-METHODS	rule	29-29	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	MPY-METHODS	rule	30-33	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
reference-semantics/semantics/methods.k	MPY-METHODS	rule	34-34	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	35-35	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	36-36	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	MPY-METHODS	rule	37-38	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
reference-semantics/semantics/methods.k	MPY-METHODS	rule	39-40	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	41-41	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	42-42	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	MPY-METHODS	rule	43-43	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	44-46	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
reference-semantics/semantics/methods.k	MPY-METHODS	rule	47-47	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	48-48	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	49-49	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	MPY-METHODS	rule	50-50	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	51-51	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	MPY-METHODS	syntax	52-52	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	MPY-METHODS	rule	53-53	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	54-54	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	MPY-METHODS	rule	55-57	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
reference-semantics/semantics/methods.k	MPY-METHODS	rule	58-60	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	61-63	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
reference-semantics/semantics/methods.k	MPY-METHODS	rule	64-64	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
