id	file	module	start_line	end_line	kind	flags	decision	rationale	text
616	reference-semantics/semantics/list.k	MPY-LIST	39	39	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
617	reference-semantics/semantics/list.k	MPY-LIST	40	40	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
618	reference-semantics/semantics/list.k	MPY-LIST	41	41	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
619	reference-semantics/semantics/list.k	MPY-LIST	42	43	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	reference-semantics/semantics/list.k	MPY-LIST	45	46	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
621	reference-semantics/semantics/list.k	MPY-LIST	47	48	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
622	reference-semantics/semantics/list.k	MPY-LIST	49	49	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
623	reference-semantics/semantics/list.k	MPY-LIST	50	50	rule	owise	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
624	reference-semantics/semantics/list.k	MPY-LIST	53	55	rule	priority	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
625	reference-semantics/semantics/list.k	MPY-LIST	58	58	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
626	reference-semantics/semantics/list.k	MPY-LIST	59	59	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
627	reference-semantics/semantics/list.k	MPY-LIST	60	60	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
628	reference-semantics/semantics/list.k	MPY-LIST	61	61	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
629	reference-semantics/semantics/list.k	MPY-LIST	62	62	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
630	reference-semantics/semantics/list.k	MPY-LIST	63	64	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
631	reference-semantics/semantics/list.k	MPY-LIST	65	66	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
632	reference-semantics/semantics/list.k	MPY-LIST	67	68	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule <k> B:Bool ~> #notB => notBool B ... </k> endmodule
633	reference-semantics/semantics/methods.k	MPY-METHODS	10	10	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Val ::= applyMethod(Val, String, Vals) [function]
634	reference-semantics/semantics/methods.k	MPY-METHODS	13	13	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
635	reference-semantics/semantics/methods.k	MPY-METHODS	14	14	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
636	reference-semantics/semantics/methods.k	MPY-METHODS	15	15	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
637	reference-semantics/semantics/methods.k	MPY-METHODS	16	16	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
638	reference-semantics/semantics/methods.k	MPY-METHODS	19	19	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
639	reference-semantics/semantics/methods.k	MPY-METHODS	20	20	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
640	reference-semantics/semantics/methods.k	MPY-METHODS	21	21	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
641	reference-semantics/semantics/methods.k	MPY-METHODS	26	26	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
642	reference-semantics/semantics/methods.k	MPY-METHODS	27	27	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
643	reference-semantics/semantics/methods.k	MPY-METHODS	28	28	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
644	reference-semantics/semantics/methods.k	MPY-METHODS	29	29	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
645	reference-semantics/semantics/methods.k	MPY-METHODS	30	31	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
646	reference-semantics/semantics/methods.k	MPY-METHODS	34	34	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
647	reference-semantics/semantics/methods.k	MPY-METHODS	35	35	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
648	reference-semantics/semantics/methods.k	MPY-METHODS	36	36	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule cntSub(.IntSeq, _:IntSeq) => 0
649	reference-semantics/semantics/methods.k	MPY-METHODS	37	38	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
650	reference-semantics/semantics/methods.k	MPY-METHODS	39	40	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
651	reference-semantics/semantics/methods.k	MPY-METHODS	41	41	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
652	reference-semantics/semantics/methods.k	MPY-METHODS	42	42	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
653	reference-semantics/semantics/methods.k	MPY-METHODS	43	43	rule	owise	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
654	reference-semantics/semantics/methods.k	MPY-METHODS	44	44	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
655	reference-semantics/semantics/methods.k	MPY-METHODS	47	47	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
656	reference-semantics/semantics/methods.k	MPY-METHODS	48	48	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax IntSeq ::= trimWS(IntSeq) [function, total]
657	reference-semantics/semantics/methods.k	MPY-METHODS	49	49	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule trimWS(.IntSeq) => .IntSeq
658	reference-semantics/semantics/methods.k	MPY-METHODS	50	50	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
659	reference-semantics/semantics/methods.k	MPY-METHODS	51	51	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
660	reference-semantics/semantics/methods.k	MPY-METHODS	52	52	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
661	reference-semantics/semantics/methods.k	MPY-METHODS	53	53	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
662	reference-semantics/semantics/methods.k	MPY-METHODS	54	54	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule revISAcc(.IntSeq, A:IntSeq) => A
663	reference-semantics/semantics/methods.k	MPY-METHODS	55	55	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
664	reference-semantics/semantics/methods.k	MPY-METHODS	58	58	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
665	reference-semantics/semantics/methods.k	MPY-METHODS	61	61	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
