file	line	kind	flags	text
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	83	"rule"	""	"rule flushTok(ACC:ValSeq, .IntSeq)            => ACC"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	84	"rule"	""	"rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	85	"syntax"	"function,total"	"syntax Bool ::= isWSC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	86	"rule"	""	"rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	89	"rule"	"priority"	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), \"split\")), (kwV(\"sep\", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), \"split\")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	94	"rule"	"priority"	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), \"split\")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	97	"syntax"	"function"	"syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	98	"rule"	""	"rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	99	"rule"	""	"rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	101	"rule"	""	"rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	104	"rule"	""	"rule applyMethod(str(CS:IntSeq), \"replace\", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	106	"syntax"	"function,total"	"syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	107	"rule"	""	"rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	108	"rule"	""	"rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	109	"rule"	""	"rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers ========================================================="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	112	"syntax"	"function,total"	"syntax Bool ::= isUpperC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	113	"rule"	""	"rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	115	"syntax"	"function,total"	"syntax Bool ::= isLowerC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	116	"rule"	""	"rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	118	"syntax"	"function,total"	"syntax Bool ::= isAlphaC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	119	"rule"	""	"rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	121	"syntax"	"function,total"	"syntax Bool ::= isDigitC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	122	"rule"	""	"rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	124	"syntax"	"function,total"	"syntax Bool ::= hasUpper(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	125	"rule"	""	"rule hasUpper(.IntSeq) => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	126	"rule"	""	"rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	128	"syntax"	"function,total"	"syntax Bool ::= hasLower(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	129	"rule"	""	"rule hasLower(.IntSeq) => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	130	"rule"	""	"rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	132	"syntax"	"function,total"	"syntax Bool ::= allAlpha(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	133	"rule"	""	"rule allAlpha(.IntSeq) => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	134	"rule"	""	"rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	136	"syntax"	"function,total"	"syntax Bool ::= allDigit(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	137	"rule"	""	"rule allDigit(.IntSeq) => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	138	"rule"	""	"rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	140	"syntax"	"function,total"	"syntax Int ::= lowerC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	142	"rule"	""	"rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	143	"rule"	"owise"	"rule lowerC(C:Int) => C         [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	145	"syntax"	"function,total"	"syntax Int ::= upperC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	146	"rule"	""	"rule upperC(C:Int) => C -Int 32 requires isLowerC(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	147	"rule"	"owise"	"rule upperC(C:Int) => C         [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	149	"syntax"	"function,total"	"syntax Int ::= swapC(Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	150	"rule"	""	"rule swapC(C:Int) => C +Int 32 requires isUpperC(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	151	"rule"	""	"rule swapC(C:Int) => C -Int 32 requires isLowerC(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	152	"rule"	"owise"	"rule swapC(C:Int) => C         [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	154	"syntax"	"function,total"	"syntax IntSeq ::= mapLower(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	155	"rule"	""	"rule mapLower(.IntSeq) => .IntSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	156	"rule"	""	"rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	158	"syntax"	"function,total"	"syntax IntSeq ::= mapUpper(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	159	"rule"	""	"rule mapUpper(.IntSeq) => .IntSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	160	"rule"	""	"rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	162	"syntax"	"function,total"	"syntax IntSeq ::= mapSwap(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	163	"rule"	""	"rule mapSwap(.IntSeq) => .IntSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	164	"rule"	""	"rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	166	"syntax"	"function,total"	"syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	167	"rule"	""	"rule startsWith(.IntSeq, _:IntSeq)               => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	168	"rule"	""	"rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	169	"rule"	""	"rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/methods.k"	170	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	6	"module"	""	"module MPY-OPERATORS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	7	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	8	"imports"	""	"imports MPY-ITER"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	10	"rule"	""	"rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	12	"rule"	""	"rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	15	"context"	""	"context Compare(HOLE, _)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	16	"context"	""	"context Compare(_:Val, CmpOp(_, HOLE))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	17	"rule"	"owise"	"rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	19	"rule"	""	"rule applyCmp(\"is\",     V:Val, noneV) => V ==K noneV"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	20	"rule"	"priority"	"rule applyCmp(\"is not\", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	25	"rule"	"priority"	"rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	28	"rule"	"priority"	"rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)] // the left operand of `in`/`not in` is an ELEMENT (compares by ==K) — never deref'd"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	34	"rule"	"priority"	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String \"in\" andBool OP =/=String \"not in\" [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	38	"rule"	"priority"	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String \"in\" orBool OP ==String \"not in\" [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	44	"rule"	"priority"	"rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/operators.k"	47	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	5	"module"	""	"module MPY-RANGE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	6	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	7	"imports"	""	"imports MPY-ITER"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	9	"syntax"	"function,total"	"syntax Bool ::= inRange(Int, Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	10	"rule"	""	"rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	12	"syntax"	"function"	"syntax Int ::= rangeLen(Int, Int, Int) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	13	"rule"	""	"rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	15	"rule"	""	"rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	17	"rule"	""	"rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	20	"rule"	""	"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	23	"rule"	""	"rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/range.k"	25	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	3	"module"	""	"module MPY-SET"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	4	"imports"	""	"imports MPY-CORE // a set value, carried as its distinct codes in first-seen order (order is irrelevant // to membership/cardinality — the two observations sets support here)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	8	"syntax"	""	"syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	11	"syntax"	"function,total"	"syntax Bool ::= codeIn(Int, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	12	"rule"	""	"rule codeIn(_:Int, .IntSeq)                => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	13	"rule"	""	"rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	16	"syntax"	"function,total"	"syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	18	"rule"	""	"rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	19	"rule"	""	"rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	20	"rule"	""	"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	22	"rule"	""	"rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	25	"syntax"	"function,total"	"syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	26	"rule"	""	"rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	27	"rule"	""	"rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	31	"syntax"	"function,total"	"syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	32	"rule"	""	"rule subsetCodes(.IntSeq, _:IntSeq)                => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	33	"rule"	""	"rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	35	"syntax"	"function,total"	"syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	36	"rule"	""	"rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set  (the only comparison sets support here)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	39	"rule"	""	"rule applyCmp(\"==\", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/set.k"	40	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/sort.k"	10	"module"	""	"module MPY-SORT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/sort.k"	11	"imports"	""	"imports MPY-BUILTINS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/sort.k"	12	"imports"	"concrete,no-evaluators"	"imports MPY-SUBSCRIPT // sortVS(VS): the ascending sort of the Val list VS. Opaque for symbolic VS (no-evaluators); // concrete insertion sort for krun. // Concrete sort matches Int-sorted elements directly (an int Val IS an Int); projectIntTotal // (lemmas-only) is not available in the semantics. Int and str lists."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/sort.k"	18	"syntax"	"function,total,no-evaluators,symbol"	"syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]"
