id	file	line	kind	attributes	disposition	reason
K0687	/reference/reference-semantics/semantics/functions.k	78	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0688	/reference/reference-semantics/semantics/functions.k	80	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0689	/reference/reference-semantics/semantics/functions.k	85	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0690	/reference/reference-semantics/semantics/functions.k	91	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0691	/reference/reference-semantics/semantics/int.k	4	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0692	/reference/reference-semantics/semantics/int.k	5	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0693	/reference/reference-semantics/semantics/int.k	7	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0694	/reference/reference-semantics/semantics/int.k	9	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0695	/reference/reference-semantics/semantics/int.k	11	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0696	/reference/reference-semantics/semantics/int.k	12	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0697	/reference/reference-semantics/semantics/int.k	13	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0698	/reference/reference-semantics/semantics/int.k	14	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0699	/reference/reference-semantics/semantics/int.k	15	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0700	/reference/reference-semantics/semantics/int.k	16	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0701	/reference/reference-semantics/semantics/int.k	17	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0702	/reference/reference-semantics/semantics/int.k	19	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0703	/reference/reference-semantics/semantics/int.k	20	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0704	/reference/reference-semantics/semantics/int.k	22	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0705	/reference/reference-semantics/semantics/int.k	23	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0706	/reference/reference-semantics/semantics/int.k	24	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0707	/reference/reference-semantics/semantics/int.k	25	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0708	/reference/reference-semantics/semantics/int.k	26	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0709	/reference/reference-semantics/semantics/int.k	27	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0710	/reference/reference-semantics/semantics/int.k	28	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0711	/reference/reference-semantics/semantics/iter.k	6	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0712	/reference/reference-semantics/semantics/iter.k	7	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0713	/reference/reference-semantics/semantics/iter.k	8	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0714	/reference/reference-semantics/semantics/iter.k	9	endmodule	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0715	/reference/reference-semantics/semantics/list.k	3	module	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0716	/reference/reference-semantics/semantics/list.k	4	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0717	/reference/reference-semantics/semantics/list.k	5	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0718	/reference/reference-semantics/semantics/list.k	6	imports	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0719	/reference/reference-semantics/semantics/list.k	9	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0720	/reference/reference-semantics/semantics/list.k	10	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0721	/reference/reference-semantics/semantics/list.k	13	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0722	/reference/reference-semantics/semantics/list.k	14	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0723	/reference/reference-semantics/semantics/list.k	15	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0724	/reference/reference-semantics/semantics/list.k	18	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0725	/reference/reference-semantics/semantics/list.k	19	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0726	/reference/reference-semantics/semantics/list.k	20	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0727	/reference/reference-semantics/semantics/list.k	24	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0728	/reference/reference-semantics/semantics/list.k	27	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0729	/reference/reference-semantics/semantics/list.k	28	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0730	/reference/reference-semantics/semantics/list.k	33	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0731	/reference/reference-semantics/semantics/list.k	34	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0732	/reference/reference-semantics/semantics/list.k	35	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0733	/reference/reference-semantics/semantics/list.k	37	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0734	/reference/reference-semantics/semantics/list.k	39	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0735	/reference/reference-semantics/semantics/list.k	40	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0736	/reference/reference-semantics/semantics/list.k	41	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0737	/reference/reference-semantics/semantics/list.k	42	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
