id	file	line	kind	role	attributes	influence	assessment	source
594	reference-semantics/semantics/int.k	22	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
595	reference-semantics/semantics/int.k	23	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
596	reference-semantics/semantics/int.k	24	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
597	reference-semantics/semantics/int.k	25	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
598	reference-semantics/semantics/int.k	26	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
599	reference-semantics/semantics/int.k	27	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
600	reference-semantics/semantics/iter.k	8	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
601	reference-semantics/semantics/list.k	9	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
602	reference-semantics/semantics/list.k	10	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
603	reference-semantics/semantics/list.k	13	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ApplyK ::= "toList"
604	reference-semantics/semantics/list.k	14	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
605	reference-semantics/semantics/list.k	15	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
606	reference-semantics/semantics/list.k	18	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
607	reference-semantics/semantics/list.k	19	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule valSeqConcat(.ValSeq, T:ValSeq) => T
608	reference-semantics/semantics/list.k	20	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
609	reference-semantics/semantics/list.k	24	rule	operational-rule	priority(45)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
610	reference-semantics/semantics/list.k	27	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
611	reference-semantics/semantics/list.k	28	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
612	reference-semantics/semantics/list.k	33	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= hasRefVS(ValSeq) [function, total]
613	reference-semantics/semantics/list.k	34	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule hasRefVS(.ValSeq) => false
614	reference-semantics/semantics/list.k	35	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
615	reference-semantics/semantics/list.k	37	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
616	reference-semantics/semantics/list.k	39	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
617	reference-semantics/semantics/list.k	40	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
618	reference-semantics/semantics/list.k	41	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
619	reference-semantics/semantics/list.k	42	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	reference-semantics/semantics/list.k	45	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
621	reference-semantics/semantics/list.k	47	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
622	reference-semantics/semantics/list.k	49	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
623	reference-semantics/semantics/list.k	50	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
624	reference-semantics/semantics/list.k	53	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
625	reference-semantics/semantics/list.k	58	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
626	reference-semantics/semantics/list.k	59	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
627	reference-semantics/semantics/list.k	60	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
628	reference-semantics/semantics/list.k	61	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
629	reference-semantics/semantics/list.k	62	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
630	reference-semantics/semantics/list.k	63	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
631	reference-semantics/semantics/list.k	65	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
632	reference-semantics/semantics/list.k	67	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> B:Bool ~> #notB => notBool B ... </k>
633	reference-semantics/semantics/methods.k	10	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= applyMethod(Val, String, Vals) [function]
634	reference-semantics/semantics/methods.k	13	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
635	reference-semantics/semantics/methods.k	14	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
636	reference-semantics/semantics/methods.k	15	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
637	reference-semantics/semantics/methods.k	16	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
638	reference-semantics/semantics/methods.k	19	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
639	reference-semantics/semantics/methods.k	20	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
640	reference-semantics/semantics/methods.k	21	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
641	reference-semantics/semantics/methods.k	26	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
642	reference-semantics/semantics/methods.k	27	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
643	reference-semantics/semantics/methods.k	28	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
644	reference-semantics/semantics/methods.k	29	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
645	reference-semantics/semantics/methods.k	30	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
646	reference-semantics/semantics/methods.k	34	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
647	reference-semantics/semantics/methods.k	35	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
648	reference-semantics/semantics/methods.k	36	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntSub(.IntSeq, _:IntSeq) => 0
649	reference-semantics/semantics/methods.k	37	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
650	reference-semantics/semantics/methods.k	39	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
651	reference-semantics/semantics/methods.k	41	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
652	reference-semantics/semantics/methods.k	42	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
653	reference-semantics/semantics/methods.k	43	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
654	reference-semantics/semantics/methods.k	44	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
655	reference-semantics/semantics/methods.k	47	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
656	reference-semantics/semantics/methods.k	48	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= trimWS(IntSeq) [function, total]
657	reference-semantics/semantics/methods.k	49	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule trimWS(.IntSeq) => .IntSeq
658	reference-semantics/semantics/methods.k	50	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
659	reference-semantics/semantics/methods.k	51	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
660	reference-semantics/semantics/methods.k	52	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
661	reference-semantics/semantics/methods.k	53	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
662	reference-semantics/semantics/methods.k	54	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule revISAcc(.IntSeq, A:IntSeq) => A
663	reference-semantics/semantics/methods.k	55	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
664	reference-semantics/semantics/methods.k	58	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
665	reference-semantics/semantics/methods.k	61	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
666	reference-semantics/semantics/methods.k	64	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
667	reference-semantics/semantics/methods.k	65	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
668	reference-semantics/semantics/methods.k	66	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntOccVS(.ValSeq, _:Val) => 0
669	reference-semantics/semantics/methods.k	67	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
670	reference-semantics/semantics/methods.k	68	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
671	reference-semantics/semantics/methods.k	72	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
672	reference-semantics/semantics/methods.k	75	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
673	reference-semantics/semantics/methods.k	76	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
674	reference-semantics/semantics/methods.k	77	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
675	reference-semantics/semantics/methods.k	79	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
676	reference-semantics/semantics/methods.k	82	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
677	reference-semantics/semantics/methods.k	83	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
678	reference-semantics/semantics/methods.k	84	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
679	reference-semantics/semantics/methods.k	85	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isWSC(Int) [function, total]
680	reference-semantics/semantics/methods.k	86	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
681	reference-semantics/semantics/methods.k	89	rule	operational-rule	priority(39)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
682	reference-semantics/semantics/methods.k	94	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
683	reference-semantics/semantics/methods.k	97	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
684	reference-semantics/semantics/methods.k	98	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
685	reference-semantics/semantics/methods.k	99	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
686	reference-semantics/semantics/methods.k	101	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
687	reference-semantics/semantics/methods.k	104	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
688	reference-semantics/semantics/methods.k	106	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
689	reference-semantics/semantics/methods.k	107	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
690	reference-semantics/semantics/methods.k	108	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
691	reference-semantics/semantics/methods.k	109	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
692	reference-semantics/semantics/methods.k	112	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isUpperC(Int) [function, total]
693	reference-semantics/semantics/methods.k	113	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
694	reference-semantics/semantics/methods.k	115	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isLowerC(Int) [function, total]
695	reference-semantics/semantics/methods.k	116	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
696	reference-semantics/semantics/methods.k	118	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isAlphaC(Int) [function, total]
697	reference-semantics/semantics/methods.k	119	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
698	reference-semantics/semantics/methods.k	121	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isDigitC(Int) [function, total]
699	reference-semantics/semantics/methods.k	122	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
700	reference-semantics/semantics/methods.k	124	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= hasUpper(IntSeq) [function, total]
701	reference-semantics/semantics/methods.k	125	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule hasUpper(.IntSeq) => false
