id	file	line	kind	classification	attributes	sha12	declaration
742	/reference/reference-semantics/semantics/list.k	53	rule	supplied_fixed_semantics_rule	priority	97c5dbf298f6	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================
743	/reference/reference-semantics/semantics/list.k	58	syntax	supplied_syntax_declaration	-	dd04ea4aa450	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
744	/reference/reference-semantics/semantics/list.k	59	rule	supplied_fixed_semantics_rule	-	b461a8f6cf3c	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
745	/reference/reference-semantics/semantics/list.k	60	rule	supplied_fixed_semantics_rule	-	4fa29da1e904	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
746	/reference/reference-semantics/semantics/list.k	61	rule	supplied_fixed_semantics_rule	-	143da4ffd832	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
747	/reference/reference-semantics/semantics/list.k	62	rule	supplied_fixed_semantics_rule	-	833d0b90f243	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
748	/reference/reference-semantics/semantics/list.k	63	rule	supplied_fixed_semantics_rule	-	9c458b9c339e	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
749	/reference/reference-semantics/semantics/list.k	65	rule	supplied_fixed_semantics_rule	-	9ee0af641703	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
750	/reference/reference-semantics/semantics/list.k	67	rule	supplied_fixed_semantics_rule	-	938954dd7991	rule <k> B:Bool ~> #notB => notBool B ... </k>
751	/reference/reference-semantics/semantics/list.k	68	endmodule	supplied_structure	-	4c5df27adc71	endmodule
752	/reference/reference-semantics/semantics/methods.k	3	module	supplied_structure	-	47c4712939d7	module MPY-METHODS
753	/reference/reference-semantics/semantics/methods.k	4	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
754	/reference/reference-semantics/semantics/methods.k	5	imports	supplied_structure	-	cd89e8c6a891	imports K-EQUAL
755	/reference/reference-semantics/semantics/methods.k	6	imports	supplied_structure	-	399a4d0d6ab2	imports MPY-STR
756	/reference/reference-semantics/semantics/methods.k	7	imports	supplied_structure	-	eb05ae79e529	imports MPY-LIST // method-call routing + arg-eval live in call.k; this module owns applyMethod.
757	/reference/reference-semantics/semantics/methods.k	10	syntax	supplied_function_declaration	function	a80b85680c8b	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
758	/reference/reference-semantics/semantics/methods.k	13	rule	supplied_fixed_semantics_rule	-	b7669b15fbf8	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
759	/reference/reference-semantics/semantics/methods.k	14	rule	supplied_fixed_semantics_rule	-	3a815cb926b9	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
760	/reference/reference-semantics/semantics/methods.k	15	rule	supplied_fixed_semantics_rule	-	6fd42ec43c49	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
761	/reference/reference-semantics/semantics/methods.k	16	rule	supplied_fixed_semantics_rule	-	8e19e3a31c0c	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================
762	/reference/reference-semantics/semantics/methods.k	19	rule	supplied_fixed_semantics_rule	-	a3985736aa26	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
763	/reference/reference-semantics/semantics/methods.k	20	rule	supplied_fixed_semantics_rule	-	edc8643ab8be	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
764	/reference/reference-semantics/semantics/methods.k	21	rule	supplied_fixed_semantics_rule	-	dfb5bf7b91a5	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
765	/reference/reference-semantics/semantics/methods.k	26	rule	supplied_fixed_semantics_rule	-	dfc3b97b17e7	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
766	/reference/reference-semantics/semantics/methods.k	27	syntax	supplied_function_declaration	function,total	0e22b61793ec	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
767	/reference/reference-semantics/semantics/methods.k	28	rule	supplied_fixed_semantics_rule	-	fc613beef832	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
768	/reference/reference-semantics/semantics/methods.k	29	rule	supplied_fixed_semantics_rule	-	f81f68eaefd2	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
769	/reference/reference-semantics/semantics/methods.k	30	rule	supplied_fixed_semantics_rule	-	4dd4f23829d3	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
770	/reference/reference-semantics/semantics/methods.k	34	rule	supplied_fixed_semantics_rule	-	d142904d85b6	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
771	/reference/reference-semantics/semantics/methods.k	35	syntax	supplied_function_declaration	function	d56e0fb6a44e	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
772	/reference/reference-semantics/semantics/methods.k	36	rule	supplied_fixed_semantics_rule	-	f0885407533f	rule cntSub(.IntSeq, _:IntSeq) => 0
773	/reference/reference-semantics/semantics/methods.k	37	rule	supplied_fixed_semantics_rule	-	69b598e4bee4	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
774	/reference/reference-semantics/semantics/methods.k	39	rule	supplied_fixed_semantics_rule	-	08421302194f	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
775	/reference/reference-semantics/semantics/methods.k	41	syntax	supplied_function_declaration	function,total	4a2792739ac2	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
776	/reference/reference-semantics/semantics/methods.k	42	rule	supplied_fixed_semantics_rule	-	f0a1a6cf8dea	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
777	/reference/reference-semantics/semantics/methods.k	43	rule	supplied_fixed_semantics_rule	owise	6b374d69ac8a	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
778	/reference/reference-semantics/semantics/methods.k	44	rule	supplied_fixed_semantics_rule	-	bba7af7f8436	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
779	/reference/reference-semantics/semantics/methods.k	47	rule	supplied_fixed_semantics_rule	-	5a5938b04ac3	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
780	/reference/reference-semantics/semantics/methods.k	48	syntax	supplied_function_declaration	function,total	bf69006c0ede	syntax IntSeq ::= trimWS(IntSeq) [function, total]
781	/reference/reference-semantics/semantics/methods.k	49	rule	supplied_fixed_semantics_rule	-	0a0aa05377f9	rule trimWS(.IntSeq) => .IntSeq
782	/reference/reference-semantics/semantics/methods.k	50	rule	supplied_fixed_semantics_rule	-	c94c786f6c18	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
783	/reference/reference-semantics/semantics/methods.k	51	rule	supplied_fixed_semantics_rule	-	15dd89ab87cc	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
784	/reference/reference-semantics/semantics/methods.k	52	syntax	supplied_function_declaration	function,total	c1ab439da5dc	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
785	/reference/reference-semantics/semantics/methods.k	53	rule	supplied_fixed_semantics_rule	-	22121986e595	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
786	/reference/reference-semantics/semantics/methods.k	54	rule	supplied_fixed_semantics_rule	-	80fdf0f4b330	rule revISAcc(.IntSeq, A:IntSeq) => A
787	/reference/reference-semantics/semantics/methods.k	55	rule	supplied_fixed_semantics_rule	-	58c94467908c	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
788	/reference/reference-semantics/semantics/methods.k	58	rule	supplied_fixed_semantics_rule	-	52e51d259590	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================
789	/reference/reference-semantics/semantics/methods.k	61	rule	supplied_fixed_semantics_rule	concrete	81d0bf344a45	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
790	/reference/reference-semantics/semantics/methods.k	64	rule	supplied_fixed_semantics_rule	-	1990bff70fee	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
791	/reference/reference-semantics/semantics/methods.k	65	syntax	supplied_function_declaration	function,total	725ebb86ccbb	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
792	/reference/reference-semantics/semantics/methods.k	66	rule	supplied_fixed_semantics_rule	-	1a6433f256d6	rule cntOccVS(.ValSeq, _:Val) => 0
793	/reference/reference-semantics/semantics/methods.k	67	rule	supplied_fixed_semantics_rule	-	d82673fa6cc1	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
794	/reference/reference-semantics/semantics/methods.k	68	rule	supplied_fixed_semantics_rule	-	790d9f76d460	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
795	/reference/reference-semantics/semantics/methods.k	72	rule	supplied_fixed_semantics_rule	priority	2ad23827cf91	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
796	/reference/reference-semantics/semantics/methods.k	75	syntax	supplied_function_declaration	function	8c48eee7d8bf	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
797	/reference/reference-semantics/semantics/methods.k	76	rule	supplied_fixed_semantics_rule	-	d3e11e7fb84f	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
798	/reference/reference-semantics/semantics/methods.k	77	rule	supplied_fixed_semantics_rule	-	b7c6d4ecab48	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
799	/reference/reference-semantics/semantics/methods.k	79	rule	supplied_fixed_semantics_rule	-	3ebb60dd6364	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C) // flush the current token to the result list iff non-empty.
800	/reference/reference-semantics/semantics/methods.k	82	syntax	supplied_function_declaration	function	896935aaebfc	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
801	/reference/reference-semantics/semantics/methods.k	83	rule	supplied_fixed_semantics_rule	-	9cef07684ab0	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
802	/reference/reference-semantics/semantics/methods.k	84	rule	supplied_fixed_semantics_rule	-	5f2801f23a35	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
803	/reference/reference-semantics/semantics/methods.k	85	syntax	supplied_function_declaration	function,total	0c3075fad4bb	syntax Bool ::= isWSC(Int) [function, total]
804	/reference/reference-semantics/semantics/methods.k	86	rule	supplied_fixed_semantics_rule	-	3d4fd4e902f1	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
805	/reference/reference-semantics/semantics/methods.k	89	rule	supplied_fixed_semantics_rule	priority	34e6c18a35be	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1).
806	/reference/reference-semantics/semantics/methods.k	94	rule	supplied_fixed_semantics_rule	priority	ed92c6f3c80d	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
807	/reference/reference-semantics/semantics/methods.k	97	syntax	supplied_function_declaration	function	7211f3cbc69a	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
808	/reference/reference-semantics/semantics/methods.k	98	rule	supplied_fixed_semantics_rule	-	a2f61f560bf4	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
809	/reference/reference-semantics/semantics/methods.k	99	rule	supplied_fixed_semantics_rule	-	389e71274c12	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
810	/reference/reference-semantics/semantics/methods.k	101	rule	supplied_fixed_semantics_rule	-	2758fa89fd81	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
811	/reference/reference-semantics/semantics/methods.k	104	rule	supplied_fixed_semantics_rule	-	b59116b373fc	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
812	/reference/reference-semantics/semantics/methods.k	106	syntax	supplied_function_declaration	function,total	9335de995ff1	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
813	/reference/reference-semantics/semantics/methods.k	107	rule	supplied_fixed_semantics_rule	-	7ebe1088168d	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
814	/reference/reference-semantics/semantics/methods.k	108	rule	supplied_fixed_semantics_rule	-	afc2c4c71776	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
815	/reference/reference-semantics/semantics/methods.k	109	rule	supplied_fixed_semantics_rule	-	c277cac7c440	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
816	/reference/reference-semantics/semantics/methods.k	112	syntax	supplied_function_declaration	function,total	2745041881ff	syntax Bool ::= isUpperC(Int) [function, total]
817	/reference/reference-semantics/semantics/methods.k	113	rule	supplied_fixed_semantics_rule	-	db6ccb338404	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
818	/reference/reference-semantics/semantics/methods.k	115	syntax	supplied_function_declaration	function,total	b833e0e73110	syntax Bool ::= isLowerC(Int) [function, total]
819	/reference/reference-semantics/semantics/methods.k	116	rule	supplied_fixed_semantics_rule	-	13a029cb85fa	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
820	/reference/reference-semantics/semantics/methods.k	118	syntax	supplied_function_declaration	function,total	3bf4798f19c0	syntax Bool ::= isAlphaC(Int) [function, total]
821	/reference/reference-semantics/semantics/methods.k	119	rule	supplied_fixed_semantics_rule	-	280925d11205	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
822	/reference/reference-semantics/semantics/methods.k	121	syntax	supplied_function_declaration	function,total	23c87d37179e	syntax Bool ::= isDigitC(Int) [function, total]
823	/reference/reference-semantics/semantics/methods.k	122	rule	supplied_fixed_semantics_rule	-	e626ae6262f0	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
824	/reference/reference-semantics/semantics/methods.k	124	syntax	supplied_function_declaration	function,total	3ad5db323a44	syntax Bool ::= hasUpper(IntSeq) [function, total]
825	/reference/reference-semantics/semantics/methods.k	125	rule	supplied_fixed_semantics_rule	-	2a83ba2a96c5	rule hasUpper(.IntSeq) => false
826	/reference/reference-semantics/semantics/methods.k	126	rule	supplied_fixed_semantics_rule	-	06b97dc2e5db	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
827	/reference/reference-semantics/semantics/methods.k	128	syntax	supplied_function_declaration	function,total	e43e79cbfde0	syntax Bool ::= hasLower(IntSeq) [function, total]
828	/reference/reference-semantics/semantics/methods.k	129	rule	supplied_fixed_semantics_rule	-	153222f6f201	rule hasLower(.IntSeq) => false
