id	file	line	kind	attributes	classification	text	reachability	decision	audit_reason
559	reference-semantics/semantics/float.k	262	rule		semantic-rule	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int)\n        => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
560	reference-semantics/semantics/float.k	265	rule		semantic-rule	  rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
561	reference-semantics/semantics/float.k	266	rule		semantic-rule	  rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
562	reference-semantics/semantics/float.k	267	rule		semantic-rule	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
563	reference-semantics/semantics/float.k	270	rule		semantic-rule	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
564	reference-semantics/semantics/functions.k	8	syntax		syntax-declaration	"  syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int)\n                 | #bindP(ParamNames, Vals)\n                 | ""#pop""\n                 | ""#endcall"""	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
565	reference-semantics/semantics/functions.k	14	rule	 F <- closureVal(PNS, BODY, L) 	semantic-rule	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
566	reference-semantics/semantics/functions.k	18	syntax		syntax-declaration	  syntax Expr ::= closureExpr(ParamNames, Stmts)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
567	reference-semantics/semantics/functions.k	19	rule		semantic-rule	  rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k>\n       <env> L:Int </env>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
568	reference-semantics/semantics/functions.k	27	syntax		syntax-declaration	  syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
569	reference-semantics/semantics/functions.k	31	syntax		syntax-declaration	  syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map)\n                 | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
570	reference-semantics/semantics/functions.k	33	rule		semantic-rule	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                   FreeVars(FVS:ParamNames), BODY:Stmts)\n        => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
571	reference-semantics/semantics/functions.k	36	rule	 FV <- {M[FV	semantic-rule	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
572	reference-semantics/semantics/functions.k	42	rule	 F <- closureValC(PNS, CVS, BODY, CM) 	semantic-rule	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      .ParamNames, BODY:Stmts, CM:Map) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
573	reference-semantics/semantics/functions.k	47	rule		semantic-rule	  rule <k> Lambda(Params(PNS:ParamNames), E:Expr)\n        => closureVal(PNS, Return(E) .Stmts, L) ... </k>\n       <env> L:Int </env>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
574	reference-semantics/semantics/functions.k	50	rule		semantic-rule	  rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                  FreeVars(FVS:ParamNames), E:Expr)\n        => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
575	reference-semantics/semantics/functions.k	53	rule	 FV <- {M[FV	semantic-rule	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames,\n                     (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
576	reference-semantics/semantics/functions.k	59	rule		semantic-rule	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map)\n        => closureValC(PNS, CVS, BODY, CM) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
577	reference-semantics/semantics/functions.k	63	rule		semantic-rule	  rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
578	reference-semantics/semantics/functions.k	64	rule	 P <- V 	semantic-rule	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
579	reference-semantics/semantics/functions.k	68	rule	P	semantic-rule	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals))\n        => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
580	reference-semantics/semantics/functions.k	78	rule		semantic-rule	  rule <k> Return(V:Val) ~> _ => #pop </k>\n       <ret> noRet => retV(V) </ret>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
581	reference-semantics/semantics/functions.k	80	rule		semantic-rule	  rule <k> #endcall => #pop ... </k>\n       <ret> noRet => retV(noneV) </ret>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
582	reference-semantics/semantics/functions.k	85	rule	 L <- undef 	semantic-rule	  rule <k> #pop => V ~> CONT </k>\n       <ret>   retV(V) => noRet </ret>\n       <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack>\n       <env>   L:Int => CALLERL </env>\n       <scopes> SC:Map => SC [ L <- undef ] </scopes>\n       <scopeLoc> _ => SAVEDL </scopeLoc>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
583	reference-semantics/semantics/int.k	7	rule		semantic-rule	"  rule applyUn(""-"", I:Int) => 0 -Int I"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
584	reference-semantics/semantics/int.k	9	rule		semantic-rule	"  rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
585	reference-semantics/semantics/int.k	11	rule		semantic-rule	"  rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
586	reference-semantics/semantics/int.k	12	rule		semantic-rule	"  rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
587	reference-semantics/semantics/int.k	13	rule		semantic-rule	"  rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
588	reference-semantics/semantics/int.k	14	rule		semantic-rule	"  rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
589	reference-semantics/semantics/int.k	15	rule		semantic-rule	"  rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
590	reference-semantics/semantics/int.k	16	rule		semantic-rule	"  rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
591	reference-semantics/semantics/int.k	17	rule		semantic-rule	"  rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
592	reference-semantics/semantics/int.k	19	syntax	function	syntax-declaration,function-declaration	  syntax Int ::= pyMod(Int, Int) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
593	reference-semantics/semantics/int.k	20	rule		semantic-rule	  rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
594	reference-semantics/semantics/int.k	22	rule		semantic-rule	"  rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
595	reference-semantics/semantics/int.k	23	rule		semantic-rule	"  rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
596	reference-semantics/semantics/int.k	24	rule		semantic-rule	"  rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
597	reference-semantics/semantics/int.k	25	rule		semantic-rule	"  rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
598	reference-semantics/semantics/int.k	26	rule		semantic-rule	"  rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
599	reference-semantics/semantics/int.k	27	rule		semantic-rule	"  rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
