id	source_class	file	start_line	end_line	kind	attributes	reachability_scope	review_disposition	text
581	trusted-supplied-semantics	/reference/reference-semantics/semantics/functions.k	80	81	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
582	trusted-supplied-semantics	/reference/reference-semantics/semantics/functions.k	85	90	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
583	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	7	7	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyUn(""-"", I:Int) => 0 -Int I"
584	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	9	9	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2"
585	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	11	11	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
586	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	12	12	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
587	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	13	13	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
588	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	14	14	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
589	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	15	15	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
590	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	16	16	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
591	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	17	17	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
592	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	19	19	syntax-function	function	supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	syntax Int ::= pyMod(Int, Int) [function]
593	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	20	20	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
594	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	22	22	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
595	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	23	23	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
596	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	24	24	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
597	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	25	25	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
598	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	26	26	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
599	trusted-supplied-semantics	/reference/reference-semantics/semantics/int.k	27	27	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
600	trusted-supplied-semantics	/reference/reference-semantics/semantics/iter.k	8	8	syntax		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
601	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	9	9	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
602	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	10	10	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
603	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	13	13	syntax		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"syntax ApplyK ::= ""toList"""
604	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	14	14	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
605	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	15	15	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
606	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	18	18	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
607	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	19	19	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule valSeqConcat(.ValSeq, T:ValSeq) => T
608	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	20	20	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
609	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	24	25	rule-priority	priority(45)	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
610	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	27	27	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
611	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	28	28	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
612	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	33	33	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax Bool ::= hasRefVS(ValSeq) [function, total]
613	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	34	34	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule hasRefVS(.ValSeq) => false
614	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	35	35	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
615	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	37	38	syntax-function	function,function	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
616	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	39	39	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
617	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	40	40	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
618	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	41	41	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
619	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	42	43	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	45	45	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
621	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	47	47	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
622	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	49	49	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
623	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	50	50	rule-owise	owise	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
624	trusted-supplied-semantics	/reference/reference-semantics/semantics/list.k	53	55	rule-priority	priority(40)	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
