id,file,line,kind,attributes,function_decl,total_decl,functional_decl,priority_rule,simplification_rule,ordinary_rule,opaque_symbol,used_by_solution,slice_role,decision,rationale,statement
semantics/float.k:120,semantics/float.k,120,rule,concrete,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]"
semantics/float.k:121,semantics/float.k,121,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
semantics/float.k:125,semantics/float.k,125,syntax,function;no-evaluators;symbol(gtF);total,True,True,False,False,False,False,True,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]"
semantics/float.k:126,semantics/float.k,126,rule,concrete,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]"
semantics/float.k:127,semantics/float.k,127,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp("">"", F1:Float, F2:Float) => gtF(F1, F2)"
semantics/float.k:128,semantics/float.k,128,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
semantics/float.k:129,semantics/float.k,129,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
semantics/float.k:132,semantics/float.k,132,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
semantics/float.k:133,semantics/float.k,133,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
semantics/float.k:134,semantics/float.k,134,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
semantics/float.k:135,semantics/float.k,135,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
semantics/float.k:136,semantics/float.k,136,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
semantics/float.k:137,semantics/float.k,137,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
semantics/float.k:138,semantics/float.k,138,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
semantics/float.k:139,semantics/float.k,139,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
semantics/float.k:142,semantics/float.k,142,syntax,function;no-evaluators;symbol(eqF);total,True,True,False,False,False,False,True,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]"
semantics/float.k:143,semantics/float.k,143,rule,concrete,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]"
semantics/float.k:144,semantics/float.k,144,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
semantics/float.k:145,semantics/float.k,145,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
semantics/float.k:146,semantics/float.k,146,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
semantics/float.k:147,semantics/float.k,147,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
semantics/float.k:148,semantics/float.k,148,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
semantics/float.k:149,semantics/float.k,149,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
semantics/float.k:150,semantics/float.k,150,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
semantics/float.k:151,semantics/float.k,151,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
semantics/float.k:154,semantics/float.k,154,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
semantics/float.k:155,semantics/float.k,155,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
semantics/float.k:160,semantics/float.k,160,syntax,function;no-evaluators;symbol(decStrToF);total,True,True,False,False,False,False,True,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]"
semantics/float.k:161,semantics/float.k,161,rule,concrete,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]"
semantics/float.k:162,semantics/float.k,162,rule,concrete,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
semantics/float.k:165,semantics/float.k,165,syntax,function,True,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax Int ::= headIS(IntSeq) [function]
semantics/float.k:166,semantics/float.k,166,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule headIS(iCons(C:Int, _:IntSeq)) => C"
semantics/float.k:167,semantics/float.k,167,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]"
semantics/float.k:168,semantics/float.k,168,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule intPart(CS:IntSeq) => intPartAcc(CS, 0)"
