record_id	file	line	kind	subtype	attributes	statement
K0782	/reference/reference-semantics/semantics/methods.k	50	rule	ordinary-rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0783	/reference/reference-semantics/semantics/methods.k	51	rule	ordinary-rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0784	/reference/reference-semantics/semantics/methods.k	52	syntax	function-declaration	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0785	/reference/reference-semantics/semantics/methods.k	53	rule	ordinary-rule	-	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0786	/reference/reference-semantics/semantics/methods.k	54	rule	ordinary-rule	-	rule revISAcc(.IntSeq, A:IntSeq) => A
K0787	/reference/reference-semantics/semantics/methods.k	55	rule	ordinary-rule	-	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0788	/reference/reference-semantics/semantics/methods.k	58	rule	ordinary-rule	-	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
K0789	/reference/reference-semantics/semantics/methods.k	61	rule	ordinary-rule	-	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
K0790	/reference/reference-semantics/semantics/methods.k	64	rule	ordinary-rule	-	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
K0791	/reference/reference-semantics/semantics/methods.k	65	syntax	function-declaration	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0792	/reference/reference-semantics/semantics/methods.k	66	rule	ordinary-rule	-	rule cntOccVS(.ValSeq, _:Val)                => 0
K0793	/reference/reference-semantics/semantics/methods.k	67	rule	ordinary-rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0794	/reference/reference-semantics/semantics/methods.k	68	rule	ordinary-rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
K0795	/reference/reference-semantics/semantics/methods.k	72	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
K0796	/reference/reference-semantics/semantics/methods.k	75	syntax	function-declaration	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
K0797	/reference/reference-semantics/semantics/methods.k	76	rule	ordinary-rule	-	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K0798	/reference/reference-semantics/semantics/methods.k	77	rule	ordinary-rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
K0799	/reference/reference-semantics/semantics/methods.k	79	rule	ordinary-rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
K0800	/reference/reference-semantics/semantics/methods.k	82	syntax	function-declaration	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
K0801	/reference/reference-semantics/semantics/methods.k	83	rule	ordinary-rule	-	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
K0802	/reference/reference-semantics/semantics/methods.k	84	rule	ordinary-rule	-	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
K0803	/reference/reference-semantics/semantics/methods.k	85	syntax	function-declaration	function,total	syntax Bool ::= isWSC(Int) [function, total]
K0804	/reference/reference-semantics/semantics/methods.k	86	rule	ordinary-rule	-	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
K0805	/reference/reference-semantics/semantics/methods.k	89	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
K0806	/reference/reference-semantics/semantics/methods.k	94	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
K0807	/reference/reference-semantics/semantics/methods.k	97	syntax	function-declaration	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
K0808	/reference/reference-semantics/semantics/methods.k	98	rule	ordinary-rule	-	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
K0809	/reference/reference-semantics/semantics/methods.k	99	rule	ordinary-rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
K0810	/reference/reference-semantics/semantics/methods.k	101	rule	ordinary-rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
K0811	/reference/reference-semantics/semantics/methods.k	104	rule	ordinary-rule	-	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
K0812	/reference/reference-semantics/semantics/methods.k	106	syntax	function-declaration	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
K0813	/reference/reference-semantics/semantics/methods.k	107	rule	ordinary-rule	-	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
K0814	/reference/reference-semantics/semantics/methods.k	108	rule	ordinary-rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
K0815	/reference/reference-semantics/semantics/methods.k	109	rule	ordinary-rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
K0816	/reference/reference-semantics/semantics/methods.k	112	syntax	function-declaration	function,total	syntax Bool ::= isUpperC(Int) [function, total]
K0817	/reference/reference-semantics/semantics/methods.k	113	rule	ordinary-rule	-	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
K0818	/reference/reference-semantics/semantics/methods.k	115	syntax	function-declaration	function,total	syntax Bool ::= isLowerC(Int) [function, total]
K0819	/reference/reference-semantics/semantics/methods.k	116	rule	ordinary-rule	-	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
K0820	/reference/reference-semantics/semantics/methods.k	118	syntax	function-declaration	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
K0821	/reference/reference-semantics/semantics/methods.k	119	rule	ordinary-rule	-	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
K0822	/reference/reference-semantics/semantics/methods.k	121	syntax	function-declaration	function,total	syntax Bool ::= isDigitC(Int) [function, total]
K0823	/reference/reference-semantics/semantics/methods.k	122	rule	ordinary-rule	-	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
K0824	/reference/reference-semantics/semantics/methods.k	124	syntax	function-declaration	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
K0825	/reference/reference-semantics/semantics/methods.k	125	rule	ordinary-rule	-	rule hasUpper(.IntSeq) => false
K0826	/reference/reference-semantics/semantics/methods.k	126	rule	ordinary-rule	-	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
K0827	/reference/reference-semantics/semantics/methods.k	128	syntax	function-declaration	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
K0828	/reference/reference-semantics/semantics/methods.k	129	rule	ordinary-rule	-	rule hasLower(.IntSeq) => false
K0829	/reference/reference-semantics/semantics/methods.k	130	rule	ordinary-rule	-	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
K0830	/reference/reference-semantics/semantics/methods.k	132	syntax	function-declaration	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
K0831	/reference/reference-semantics/semantics/methods.k	133	rule	ordinary-rule	-	rule allAlpha(.IntSeq) => true
K0832	/reference/reference-semantics/semantics/methods.k	134	rule	ordinary-rule	-	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
K0833	/reference/reference-semantics/semantics/methods.k	136	syntax	function-declaration	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
K0834	/reference/reference-semantics/semantics/methods.k	137	rule	ordinary-rule	-	rule allDigit(.IntSeq) => true
K0835	/reference/reference-semantics/semantics/methods.k	138	rule	ordinary-rule	-	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
K0836	/reference/reference-semantics/semantics/methods.k	140	syntax	function-declaration	function,total	syntax Int ::= lowerC(Int) [function, total]
K0837	/reference/reference-semantics/semantics/methods.k	142	rule	ordinary-rule	-	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
K0838	/reference/reference-semantics/semantics/methods.k	143	rule	owise-rule	owise	rule lowerC(C:Int) => C         [owise]
K0839	/reference/reference-semantics/semantics/methods.k	145	syntax	function-declaration	function,total	syntax Int ::= upperC(Int) [function, total]
K0840	/reference/reference-semantics/semantics/methods.k	146	rule	ordinary-rule	-	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
K0841	/reference/reference-semantics/semantics/methods.k	147	rule	owise-rule	owise	rule upperC(C:Int) => C         [owise]
K0842	/reference/reference-semantics/semantics/methods.k	149	syntax	function-declaration	function,total	syntax Int ::= swapC(Int) [function, total]
K0843	/reference/reference-semantics/semantics/methods.k	150	rule	ordinary-rule	-	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
K0844	/reference/reference-semantics/semantics/methods.k	151	rule	ordinary-rule	-	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
K0845	/reference/reference-semantics/semantics/methods.k	152	rule	owise-rule	owise	rule swapC(C:Int) => C         [owise]
K0846	/reference/reference-semantics/semantics/methods.k	154	syntax	function-declaration	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
K0847	/reference/reference-semantics/semantics/methods.k	155	rule	ordinary-rule	-	rule mapLower(.IntSeq) => .IntSeq
K0848	/reference/reference-semantics/semantics/methods.k	156	rule	ordinary-rule	-	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
K0849	/reference/reference-semantics/semantics/methods.k	158	syntax	function-declaration	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
K0850	/reference/reference-semantics/semantics/methods.k	159	rule	ordinary-rule	-	rule mapUpper(.IntSeq) => .IntSeq
K0851	/reference/reference-semantics/semantics/methods.k	160	rule	ordinary-rule	-	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
K0852	/reference/reference-semantics/semantics/methods.k	162	syntax	function-declaration	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
K0853	/reference/reference-semantics/semantics/methods.k	163	rule	ordinary-rule	-	rule mapSwap(.IntSeq) => .IntSeq
K0854	/reference/reference-semantics/semantics/methods.k	164	rule	ordinary-rule	-	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
K0855	/reference/reference-semantics/semantics/methods.k	166	syntax	function-declaration	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
K0856	/reference/reference-semantics/semantics/methods.k	167	rule	ordinary-rule	-	rule startsWith(.IntSeq, _:IntSeq)               => true
K0857	/reference/reference-semantics/semantics/methods.k	168	rule	ordinary-rule	-	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0858	/reference/reference-semantics/semantics/methods.k	169	rule	ordinary-rule	-	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
K0859	/reference/reference-semantics/semantics/methods.k	170	endmodule	endmodule	-	endmodule
K0860	/reference/reference-semantics/semantics/operators.k	6	module	module	-	module MPY-OPERATORS
K0861	/reference/reference-semantics/semantics/operators.k	7	imports	imports	-	imports MPY-CORE
K0862	/reference/reference-semantics/semantics/operators.k	8	imports	imports	-	imports MPY-ITER
K0863	/reference/reference-semantics/semantics/operators.k	10	rule	ordinary-rule	-	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
K0864	/reference/reference-semantics/semantics/operators.k	12	rule	ordinary-rule	-	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
K0865	/reference/reference-semantics/semantics/operators.k	15	context	context	-	context Compare(HOLE, _)
K0866	/reference/reference-semantics/semantics/operators.k	16	context	context	-	context Compare(_:Val, CmpOp(_, HOLE))
K0867	/reference/reference-semantics/semantics/operators.k	17	rule	owise-rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
K0868	/reference/reference-semantics/semantics/operators.k	19	rule	ordinary-rule	-	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
K0869	/reference/reference-semantics/semantics/operators.k	20	rule	ordinary-rule	-	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
K0870	/reference/reference-semantics/semantics/operators.k	25	rule	priority-rule	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0871	/reference/reference-semantics/semantics/operators.k	28	rule	priority-rule	priority	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
K0872	/reference/reference-semantics/semantics/operators.k	34	rule	priority-rule	priority	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
K0873	/reference/reference-semantics/semantics/operators.k	38	rule	priority-rule	priority	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
K0874	/reference/reference-semantics/semantics/operators.k	44	rule	priority-rule	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0875	/reference/reference-semantics/semantics/operators.k	47	endmodule	endmodule	-	endmodule
K0876	/reference/reference-semantics/semantics/range.k	5	module	module	-	module MPY-RANGE
K0877	/reference/reference-semantics/semantics/range.k	6	imports	imports	-	imports MPY-CORE
K0878	/reference/reference-semantics/semantics/range.k	7	imports	imports	-	imports MPY-ITER
K0879	/reference/reference-semantics/semantics/range.k	9	syntax	function-declaration	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
K0880	/reference/reference-semantics/semantics/range.k	10	rule	ordinary-rule	-	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
K0881	/reference/reference-semantics/semantics/range.k	12	syntax	function-declaration	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
K0882	/reference/reference-semantics/semantics/range.k	13	rule	ordinary-rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
K0883	/reference/reference-semantics/semantics/range.k	15	rule	ordinary-rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
K0884	/reference/reference-semantics/semantics/range.k	17	rule	ordinary-rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
K0885	/reference/reference-semantics/semantics/range.k	20	rule	ordinary-rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
K0886	/reference/reference-semantics/semantics/range.k	23	rule	ordinary-rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
K0887	/reference/reference-semantics/semantics/range.k	25	endmodule	endmodule	-	endmodule
K0888	/reference/reference-semantics/semantics/set.k	3	module	module	-	module MPY-SET
K0889	/reference/reference-semantics/semantics/set.k	4	imports	imports	-	imports MPY-CORE
K0890	/reference/reference-semantics/semantics/set.k	8	syntax	syntax	-	syntax Val ::= setV(IntSeq)
K0891	/reference/reference-semantics/semantics/set.k	11	syntax	function-declaration	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
K0892	/reference/reference-semantics/semantics/set.k	12	rule	ordinary-rule	-	rule codeIn(_:Int, .IntSeq)                => false
K0893	/reference/reference-semantics/semantics/set.k	13	rule	ordinary-rule	-	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
K0894	/reference/reference-semantics/semantics/set.k	16	syntax	function-declaration	function,total	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
K0895	/reference/reference-semantics/semantics/set.k	18	rule	ordinary-rule	-	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
K0896	/reference/reference-semantics/semantics/set.k	19	rule	ordinary-rule	-	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
K0897	/reference/reference-semantics/semantics/set.k	20	rule	ordinary-rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
K0898	/reference/reference-semantics/semantics/set.k	22	rule	ordinary-rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
K0899	/reference/reference-semantics/semantics/set.k	25	syntax	function-declaration	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
K0900	/reference/reference-semantics/semantics/set.k	26	rule	ordinary-rule	-	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
K0901	/reference/reference-semantics/semantics/set.k	27	rule	ordinary-rule	-	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
