id	file	line	kind	flags	decision	reason
638	reference-semantics/semantics/int.k	15	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
639	reference-semantics/semantics/int.k	16	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
640	reference-semantics/semantics/int.k	17	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
641	reference-semantics/semantics/int.k	19	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
642	reference-semantics/semantics/int.k	20	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
643	reference-semantics/semantics/int.k	22	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
644	reference-semantics/semantics/int.k	23	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
645	reference-semantics/semantics/int.k	24	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
646	reference-semantics/semantics/int.k	25	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
647	reference-semantics/semantics/int.k	26	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
648	reference-semantics/semantics/int.k	27	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
649	reference-semantics/semantics/iter.k	6	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
650	reference-semantics/semantics/iter.k	7	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
651	reference-semantics/semantics/iter.k	8	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
652	reference-semantics/semantics/list.k	3	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
653	reference-semantics/semantics/list.k	4	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
654	reference-semantics/semantics/list.k	5	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
655	reference-semantics/semantics/list.k	6	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
656	reference-semantics/semantics/list.k	9	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
657	reference-semantics/semantics/list.k	10	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
658	reference-semantics/semantics/list.k	13	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
659	reference-semantics/semantics/list.k	14	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
660	reference-semantics/semantics/list.k	15	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
661	reference-semantics/semantics/list.k	18	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
662	reference-semantics/semantics/list.k	19	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
663	reference-semantics/semantics/list.k	20	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
664	reference-semantics/semantics/list.k	24	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
665	reference-semantics/semantics/list.k	27	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
666	reference-semantics/semantics/list.k	28	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
667	reference-semantics/semantics/list.k	33	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
668	reference-semantics/semantics/list.k	34	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
669	reference-semantics/semantics/list.k	35	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
670	reference-semantics/semantics/list.k	37	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
671	reference-semantics/semantics/list.k	39	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
672	reference-semantics/semantics/list.k	40	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
673	reference-semantics/semantics/list.k	41	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
674	reference-semantics/semantics/list.k	42	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
675	reference-semantics/semantics/list.k	45	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
676	reference-semantics/semantics/list.k	47	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
677	reference-semantics/semantics/list.k	49	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
678	reference-semantics/semantics/list.k	50	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
679	reference-semantics/semantics/list.k	53	rule	priority,operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
680	reference-semantics/semantics/list.k	58	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
681	reference-semantics/semantics/list.k	59	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
682	reference-semantics/semantics/list.k	60	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
683	reference-semantics/semantics/list.k	61	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
684	reference-semantics/semantics/list.k	62	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
