record_id,file,start_line,end_line,kind,tags,disposition,justification
689,reference-semantics/semantics/functions.k,72,75,requires-file,priority,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
690,reference-semantics/semantics/functions.k,78,79,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
691,reference-semantics/semantics/functions.k,80,81,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
692,reference-semantics/semantics/functions.k,85,90,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
693,reference-semantics/semantics/functions.k,91,91,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
694,reference-semantics/semantics/int.k,4,4,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
695,reference-semantics/semantics/int.k,5,5,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
696,reference-semantics/semantics/int.k,7,7,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
697,reference-semantics/semantics/int.k,9,9,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
698,reference-semantics/semantics/int.k,11,11,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
699,reference-semantics/semantics/int.k,12,12,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
700,reference-semantics/semantics/int.k,13,13,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
701,reference-semantics/semantics/int.k,14,14,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
702,reference-semantics/semantics/int.k,15,15,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
703,reference-semantics/semantics/int.k,16,16,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
704,reference-semantics/semantics/int.k,17,17,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
705,reference-semantics/semantics/int.k,19,19,syntax,function,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
706,reference-semantics/semantics/int.k,20,20,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
707,reference-semantics/semantics/int.k,22,22,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
708,reference-semantics/semantics/int.k,23,23,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
709,reference-semantics/semantics/int.k,24,24,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
710,reference-semantics/semantics/int.k,25,25,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
711,reference-semantics/semantics/int.k,26,26,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
712,reference-semantics/semantics/int.k,27,27,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
713,reference-semantics/semantics/int.k,28,28,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
714,reference-semantics/semantics/iter.k,6,6,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
715,reference-semantics/semantics/iter.k,7,7,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
716,reference-semantics/semantics/iter.k,8,8,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
717,reference-semantics/semantics/iter.k,9,9,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
718,reference-semantics/semantics/list.k,3,3,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
719,reference-semantics/semantics/list.k,4,4,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
720,reference-semantics/semantics/list.k,5,5,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
721,reference-semantics/semantics/list.k,6,6,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
722,reference-semantics/semantics/list.k,9,9,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
723,reference-semantics/semantics/list.k,10,10,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
724,reference-semantics/semantics/list.k,13,13,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
725,reference-semantics/semantics/list.k,14,14,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
726,reference-semantics/semantics/list.k,15,15,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
727,reference-semantics/semantics/list.k,18,18,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
728,reference-semantics/semantics/list.k,19,19,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
729,reference-semantics/semantics/list.k,20,20,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
730,reference-semantics/semantics/list.k,24,25,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
731,reference-semantics/semantics/list.k,27,27,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
732,reference-semantics/semantics/list.k,28,28,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
733,reference-semantics/semantics/list.k,33,33,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
734,reference-semantics/semantics/list.k,34,34,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
735,reference-semantics/semantics/list.k,35,35,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
736,reference-semantics/semantics/list.k,37,38,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
737,reference-semantics/semantics/list.k,39,39,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
738,reference-semantics/semantics/list.k,40,40,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
739,reference-semantics/semantics/list.k,41,41,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
740,reference-semantics/semantics/list.k,42,43,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
741,reference-semantics/semantics/list.k,45,46,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
742,reference-semantics/semantics/list.k,47,48,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
743,reference-semantics/semantics/list.k,49,49,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
744,reference-semantics/semantics/list.k,50,50,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
745,reference-semantics/semantics/list.k,53,55,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
746,reference-semantics/semantics/list.k,58,58,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
747,reference-semantics/semantics/list.k,59,59,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
748,reference-semantics/semantics/list.k,60,60,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
749,reference-semantics/semantics/list.k,61,61,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
750,reference-semantics/semantics/list.k,62,62,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
751,reference-semantics/semantics/list.k,63,64,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
752,reference-semantics/semantics/list.k,65,66,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
753,reference-semantics/semantics/list.k,67,67,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
754,reference-semantics/semantics/list.k,68,68,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
755,reference-semantics/semantics/methods.k,3,3,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
756,reference-semantics/semantics/methods.k,4,4,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
757,reference-semantics/semantics/methods.k,5,5,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
