file	line	kind	attributes	text	audit_disposition
reference-semantics/semantics/float.k	177	rule	-	rule fracAcc(.IntSeq, A:Int) => A	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	178	rule	-	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	179	syntax	function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	180	rule	-	rule fracScale(.IntSeq) => 1	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	181	rule	-	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	182	rule	-	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	183	rule	-	rule fscAcc(.IntSeq, A:Int) => A	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	184	rule	-	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	185	rule	-	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	186	rule	-	"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	187	rule	-	"rule applyBuiltin(""float"", F:Float, .Vals)        => F  // ---- float / int division (promoted from mean_absolute_deviation) ----"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	190	syntax	function,total,opaque/no-evaluators,symbol	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	191	rule	concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	192	rule	-	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)  // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	195	syntax	function,total,opaque/no-evaluators,symbol	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	196	rule	concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	197	rule	-	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	198	rule	-	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	199	rule	-	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	200	rule	-	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	201	rule	-	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	202	rule	-	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	203	rule	-	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	204	rule	-	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	205	rule	-	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	206	rule	-	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))  // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	209	syntax	function,total,opaque/no-evaluators,symbol	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	210	rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	211	rule	-	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	213	rule	-	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	214	rule	-	"rule applyBuiltin(""float"", F:Float, .Vals) => F  // round: Python half-even (banker's); round(F, N) scales by 10^N"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	217	syntax	function,total,opaque/no-evaluators,symbol	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	218	rule	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	223	syntax	function,total,opaque/no-evaluators,symbol	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	224	rule	concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	227	rule	-	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	228	rule	-	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	230	syntax	function,total,opaque/no-evaluators,symbol	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]	TRUST_BOUNDARY_UNUSED: fixed opaque symbol; unreachable from the submitted integer-list program and no claim depends on it
reference-semantics/semantics/float.k	231	rule	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	232	syntax	-	"syntax KItem ::= ""#mathSqrt"""	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	233	rule	priority(40)	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	234	rule	-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	235	rule	concrete	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>  // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.	ACCEPT_FIXED_CONCRETE: fixed concrete-only equation; not used by symbolic closure and consistent with its named primitive
reference-semantics/semantics/float.k	243	syntax	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	244	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	245	rule	-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	246	rule	-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/float.k	247	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
