id	file	line	kind	origin	flags	statement
877	reference-semantics/semantics/str.k	16	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
878	reference-semantics/semantics/str.k	20	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
879	reference-semantics/semantics/str.k	21	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule seqConcat(.IntSeq, T:IntSeq) => T
880	reference-semantics/semantics/str.k	22	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
881	reference-semantics/semantics/str.k	24	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
882	reference-semantics/semantics/str.k	25	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
883	reference-semantics/semantics/str.k	26	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
884	reference-semantics/semantics/str.k	29	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
885	reference-semantics/semantics/str.k	30	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
886	reference-semantics/semantics/str.k	32	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
887	reference-semantics/semantics/str.k	33	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strPrefix(.IntSeq, _:IntSeq) => true
888	reference-semantics/semantics/str.k	34	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
889	reference-semantics/semantics/str.k	35	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
890	reference-semantics/semantics/str.k	37	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
891	reference-semantics/semantics/str.k	38	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
892	reference-semantics/semantics/str.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
893	reference-semantics/semantics/str.k	40	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
894	reference-semantics/semantics/str.k	48	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
895	reference-semantics/semantics/str.k	49	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(.IntSeq, .IntSeq) => false
896	reference-semantics/semantics/str.k	50	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
897	reference-semantics/semantics/str.k	51	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
898	reference-semantics/semantics/str.k	52	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
899	reference-semantics/semantics/str.k	53	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
900	reference-semantics/semantics/str.k	54	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
901	reference-semantics/semantics/str.k	56	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
902	reference-semantics/semantics/str.k	57	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
903	reference-semantics/semantics/str.k	58	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
904	reference-semantics/semantics/str.k	59	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B) endmodule
905	reference-semantics/semantics/subscript.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-SUBSCRIPT
906	reference-semantics/semantics/subscript.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
907	reference-semantics/semantics/subscript.k	11	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
908	reference-semantics/semantics/subscript.k	12	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
909	reference-semantics/semantics/subscript.k	13	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
910	reference-semantics/semantics/subscript.k	16	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
911	reference-semantics/semantics/subscript.k	17	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
912	reference-semantics/semantics/subscript.k	18	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
913	reference-semantics/semantics/subscript.k	21	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
914	reference-semantics/semantics/subscript.k	22	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
915	reference-semantics/semantics/subscript.k	23	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
916	reference-semantics/semantics/subscript.k	27	context	SUPPLIED_FIXED_SEMANTICS	-	context Subscript(HOLE, _)
917	reference-semantics/semantics/subscript.k	28	context	SUPPLIED_FIXED_SEMANTICS	-	context Subscript(_:Val, HOLE:Expr)
918	reference-semantics/semantics/subscript.k	31	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
919	reference-semantics/semantics/subscript.k	35	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
920	reference-semantics/semantics/subscript.k	37	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Val ::= applyIndex(Val, Int) [function]
921	reference-semantics/semantics/subscript.k	38	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
922	reference-semantics/semantics/subscript.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
923	reference-semantics/semantics/subscript.k	40	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
924	reference-semantics/semantics/subscript.k	44	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
925	reference-semantics/semantics/subscript.k	49	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax OptInt ::= "noB" | someB(Int)
926	reference-semantics/semantics/subscript.k	50	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #evalB(NoBound) => noB ... </k>
927	reference-semantics/semantics/subscript.k	51	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
928	reference-semantics/semantics/subscript.k	52	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> I:Int ~> #toSome => someB(I) ... </k>
929	reference-semantics/semantics/subscript.k	54	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
930	reference-semantics/semantics/subscript.k	55	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
931	reference-semantics/semantics/subscript.k	56	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
932	reference-semantics/semantics/subscript.k	58	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
933	reference-semantics/semantics/subscript.k	61	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
934	reference-semantics/semantics/subscript.k	63	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
935	reference-semantics/semantics/subscript.k	64	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
936	reference-semantics/semantics/subscript.k	66	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
937	reference-semantics/semantics/subscript.k	68	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
938	reference-semantics/semantics/subscript.k	72	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= slStep(OptInt) [function, total]
939	reference-semantics/semantics/subscript.k	73	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStep(noB) => 1
940	reference-semantics/semantics/subscript.k	74	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStep(someB(S:Int)) => S
941	reference-semantics/semantics/subscript.k	76	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
942	reference-semantics/semantics/subscript.k	77	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
943	reference-semantics/semantics/subscript.k	79	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
944	reference-semantics/semantics/subscript.k	81	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
945	reference-semantics/semantics/subscript.k	83	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
946	reference-semantics/semantics/subscript.k	84	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
947	reference-semantics/semantics/subscript.k	86	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
948	reference-semantics/semantics/subscript.k	88	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
949	reference-semantics/semantics/subscript.k	90	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
950	reference-semantics/semantics/subscript.k	91	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
951	reference-semantics/semantics/subscript.k	93	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
952	reference-semantics/semantics/subscript.k	96	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
953	reference-semantics/semantics/subscript.k	97	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
954	reference-semantics/semantics/subscript.k	99	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
955	reference-semantics/semantics/subscript.k	102	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
956	reference-semantics/semantics/subscript.k	103	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
957	reference-semantics/semantics/subscript.k	105	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
958	reference-semantics/semantics/subscript.k	109	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
959	reference-semantics/semantics/subscript.k	110	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
960	reference-semantics/semantics/subscript.k	113	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
961	reference-semantics/semantics/subscript.k	116	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
962	reference-semantics/semantics/subscript.k	117	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
963	reference-semantics/semantics/subscript.k	120	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)) endmodule
964	reference-semantics/semantics/syntax.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-SYNTAX
965	reference-semantics/semantics/syntax.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports INT-SYNTAX
966	reference-semantics/semantics/syntax.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports FLOAT-SYNTAX
967	reference-semantics/semantics/syntax.k	6	imports	SUPPLIED_FIXED_SEMANTICS	-	imports BOOL-SYNTAX
968	reference-semantics/semantics/syntax.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports STRING-SYNTAX
969	reference-semantics/semantics/syntax.k	9	syntax	SUPPLIED_FIXED_SEMANTICS	macro,strict,seqstrict	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
970	reference-semantics/semantics/syntax.k	32	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
971	reference-semantics/semantics/syntax.k	33	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
972	reference-semantics/semantics/syntax.k	34	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Entries ::= List{Entry, ","}
973	reference-semantics/semantics/syntax.k	35	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
974	reference-semantics/semantics/syntax.k	36	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax CompFors ::= List{CompFor, ""}
975	reference-semantics/semantics/syntax.k	37	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Exprs ::= List{Expr, ","}
976	reference-semantics/semantics/syntax.k	38	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
977	reference-semantics/semantics/syntax.k	39	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Bound ::= Expr | "NoBound"
978	reference-semantics/semantics/syntax.k	41	syntax	SUPPLIED_FIXED_SEMANTICS	strict	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
979	reference-semantics/semantics/syntax.k	56	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Stmts ::= List{Stmt, ""}
980	reference-semantics/semantics/syntax.k	57	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Params ::= "Params" "(" ParamNames ")"
981	reference-semantics/semantics/syntax.k	58	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax CellVars ::= "CellVars" "(" ParamNames ")"
982	reference-semantics/semantics/syntax.k	59	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
983	reference-semantics/semantics/syntax.k	60	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax ParamNames ::= List{String, ","}
984	reference-semantics/semantics/syntax.k	61	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Module ::= "Module" "(" Stmts ")" endmodule
985	reference-semantics/semantics/tuple.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-TUPLE
986	reference-semantics/semantics/tuple.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
987	reference-semantics/semantics/tuple.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
988	reference-semantics/semantics/tuple.k	6	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-LIST
989	reference-semantics/semantics/tuple.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-METHODS
990	reference-semantics/semantics/tuple.k	10	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
991	reference-semantics/semantics/tuple.k	11	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
992	reference-semantics/semantics/tuple.k	14	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax ApplyK ::= "toTuple"
993	reference-semantics/semantics/tuple.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
994	reference-semantics/semantics/tuple.k	16	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
995	reference-semantics/semantics/tuple.k	18	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
996	reference-semantics/semantics/tuple.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
997	reference-semantics/semantics/tuple.k	21	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
998	reference-semantics/semantics/tuple.k	23	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
999	reference-semantics/semantics/tuple.k	24	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1000	reference-semantics/semantics/tuple.k	25	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1001	reference-semantics/semantics/tuple.k	26	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1002	reference-semantics/semantics/tuple.k	28	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
1003	reference-semantics/semantics/tuple.k	31	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #bindTgt(Expr, Val)
1004	reference-semantics/semantics/tuple.k	32	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1005	reference-semantics/semantics/tuple.k	35	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
1006	reference-semantics/semantics/tuple.k	42	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1007	reference-semantics/semantics/tuple.k	43	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1008	reference-semantics/semantics/tuple.k	44	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1009	reference-semantics/semantics/tuple.k	49	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1010	reference-semantics/semantics/tuple.k	50	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1011	reference-semantics/semantics/tuple.k	51	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1012	reference-semantics/semantics/tuple.k	52	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1013	reference-semantics/semantics/tuple.k	55	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1014	reference-semantics/semantics/tuple.k	57	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k> endmodule
1015	reference-semantics/semantics.k	58	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY
1016	reference-semantics/semantics.k	59	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
