file	module	kind	start_line	end_line	role	attributes	normalized_sha256	assessment	rationale	normalized_sentence
semantics/float.k	MPY-FLOAT	rule	198	198	equational	-	8105c256a812da5488c816ddc234cc23a361eaea37ba294397ab351db64ecbe8	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
semantics/float.k	MPY-FLOAT	rule	199	199	equational	-	7b68c306973586de958d305580b9863c51bc797c0632e645a8be0e4e94ab5f88	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
semantics/float.k	MPY-FLOAT	rule	200	200	equational	-	1409954604e558d1e20ebb673b113bb4e753382700056a9bb050e2f5877f2435	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
semantics/float.k	MPY-FLOAT	rule	201	201	equational	-	74e2f8b58bc61612bd447aba290b62193b7b0a596847a535cef8ecf17013ed6d	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
semantics/float.k	MPY-FLOAT	rule	202	202	equational	-	de611e1415d1413bffdbb0fc1e35fdc3143eee6a775b9cef2212242ec9d8114a	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
semantics/float.k	MPY-FLOAT	rule	203	203	equational	-	1714c1550770bc11884e259edb53966f4938fc04546dd96c773cabee38acab6c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
semantics/float.k	MPY-FLOAT	rule	204	204	equational	-	a3b308b7b2c2e9343ae069b0a7bbe47498537cca6859ee92873552c2df50f105	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
semantics/float.k	MPY-FLOAT	rule	205	205	equational	-	fc6de3b7c2f96d950f9aaca9f5df3aed76102c3b005e86cef59e2d2bce19afcf	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
semantics/float.k	MPY-FLOAT	rule	206	208	equational	-	23764a6ef8f4e6827f21a83b48febd198d4d0cf502b68db0426804029d198b04	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----
semantics/float.k	MPY-FLOAT	syntax	209	209	declaration	function,total,symbol,no-evaluators	11c17aa2d43131ae18ec1be82f27b6922d13447bcdad8aea53515aaf4222e7a0	OPAQUE_UNUSED_TRUST_BOUNDARY	Declared fixed-semantics opaque symbol; no float/sort/md5 term is reachable from this integer/string program.	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
semantics/float.k	MPY-FLOAT	rule	210	210	equational	concrete	bee730d1e87168f9dad702b1113b5a919a7ee189741db231857746a167529d25	CONCRETE_RULE_INACTIVE_IN_PROOF	Concrete twin is used by LLVM only and cannot contribute to the Haskell target proof.	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
semantics/float.k	MPY-FLOAT	rule	211	211	equational	-	651a7c3ee92f0a9635c032666a3452b3cfa8ca92836f167a48bc06274401d3e0	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
semantics/float.k	MPY-FLOAT	rule	213	213	equational	-	df11945a1b8f0f7bb66b9095abcda69026b9ee39f08d7621f51584b5193711e3	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
semantics/float.k	MPY-FLOAT	rule	214	216	equational	-	aedd7151045ce31cd73ede70f0ed364fd44f751f2d4455dda51baf9002665602	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("float", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N
semantics/float.k	MPY-FLOAT	syntax	217	217	declaration	function,total,symbol,no-evaluators	d0b7f75c69f6a7f52a6d150fa1f859c9c843ffefeea29b68a7ef6d619f7a89ba	OPAQUE_UNUSED_TRUST_BOUNDARY	Declared fixed-semantics opaque symbol; no float/sort/md5 term is reachable from this integer/string program.	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
semantics/float.k	MPY-FLOAT	rule	218	222	equational	concrete	eb02485bbe2629074d51e3cdcf92ebd4d3b9ea985bd5c69349a87b2bcf6107db	CONCRETE_RULE_INACTIVE_IN_PROOF	Concrete twin is used by LLVM only and cannot contribute to the Haskell target proof.	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
semantics/float.k	MPY-FLOAT	syntax	223	223	declaration	function,total,symbol,no-evaluators	73ff3255d50db9ef5ce4e5587a02f3727412ba9e564eb216091a4a44fea04c54	OPAQUE_UNUSED_TRUST_BOUNDARY	Declared fixed-semantics opaque symbol; no float/sort/md5 term is reachable from this integer/string program.	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
semantics/float.k	MPY-FLOAT	rule	224	226	equational	concrete	2ae5db0795e6706028e1cee0c2674dd3a80f09d61603b97b4c52262edd039e9f	CONCRETE_RULE_INACTIVE_IN_PROOF	Concrete twin is used by LLVM only and cannot contribute to the Haskell target proof.	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
semantics/float.k	MPY-FLOAT	rule	227	227	equational	-	196b869af0707a66536ccccb9f7ab759877beef029956d5731c92e1c0c669539	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
semantics/float.k	MPY-FLOAT	rule	228	228	equational	-	053cb084a5421b38959bd6e86a7f16795e1408d819c3053e85c24ab6c9bd01f4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
semantics/float.k	MPY-FLOAT	syntax	230	230	declaration	function,total,symbol,no-evaluators	ccbc575470399e30c153b9c247d480371d972bf5c6a908dd1deba29b7a3fb92e	OPAQUE_UNUSED_TRUST_BOUNDARY	Declared fixed-semantics opaque symbol; no float/sort/md5 term is reachable from this integer/string program.	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
semantics/float.k	MPY-FLOAT	rule	231	231	equational	concrete	6233ea5230d8583f4585636e51bd39d973ee97f98281d6711e369677f7fab7c2	CONCRETE_RULE_INACTIVE_IN_PROOF	Concrete twin is used by LLVM only and cannot contribute to the Haskell target proof.	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
semantics/float.k	MPY-FLOAT	syntax	232	232	declaration	-	cf723364ca5d681bba80f43226edcd7e8beea1e13bea0f107f710ad340966933	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= "#mathSqrt"
semantics/float.k	MPY-FLOAT	rule	233	233	operational	priority	9708f9876df9bd54f74a36d6f213af9a101a9064261c6b8717ef86a520e5f151	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
semantics/float.k	MPY-FLOAT	rule	234	234	operational	-	7e79b6dbd8c07376bb029b374572020a5420a378a9c49c65d56f1567c002a4c0	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
semantics/float.k	MPY-FLOAT	rule	235	242	operational	-	92aacf0f7d1171af573c74aad3963d52f8ca64e6286d0f3ad7e7aec588b7d280	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
semantics/float.k	MPY-FLOAT	syntax	243	243	declaration	-	a63f310fdba5a6f45aa19461da4b980cdebc96e73ac1a35a94f6c219c4f4ac1f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
semantics/float.k	MPY-FLOAT	rule	244	244	operational	-	838b90fdad470a0cb9ec017aca4445c39c79d1400f0c8199bc5e379d1394c6ac	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
semantics/float.k	MPY-FLOAT	rule	245	245	operational	-	dfa99d6b3002d3d181db1c1b740bbb0d365de00515a7b0da3d6ccd418d8ad5f0	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
semantics/float.k	MPY-FLOAT	rule	246	246	operational	-	35a797d2ae5f80419d2f097787037eeac7ac26d46a573a396d00a2c237fe0902	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
semantics/float.k	MPY-FLOAT	rule	247	248	operational	-	a1f41d00826cf56a35800be5d846bff2a033b3f6bcaf1397f1dcb67661b49162	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
semantics/float.k	MPY-FLOAT	syntax	250	250	declaration	-	cd35b1a809162624d97017592cb4c67cfabdc4236752758dfc73e9223f535029	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
semantics/float.k	MPY-FLOAT	rule	251	251	operational	-	785007e31d6e0716e9e2c2607b7db6ddc091436f5499b86dd575c0fc5b1e1546	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
semantics/float.k	MPY-FLOAT	rule	252	252	operational	-	6b8405dae8d41cf373535771fde16f1e70f4e5c27e9318ec9f469b6c95df0487	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
semantics/float.k	MPY-FLOAT	rule	253	253	operational	-	700ae0c8579a15db7131fac162e19ae25bcac57d8cb38ce3275296d31d7d0441	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
semantics/float.k	MPY-FLOAT	rule	254	260	operational	-	8288a6943c5a58d3be8a511421eb20c63fe8f52ff4876377b587c0c96d7dcaef	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
semantics/float.k	MPY-FLOAT	syntax	261	261	declaration	-	0abd52ddf475c76be88e36b6ae667fa4b020f936fe9da72fa0159555df394556	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
semantics/float.k	MPY-FLOAT	rule	262	264	operational	-	2f1184f501b575d4a8952df05fc121110263a6f198ff344bf2726ed5cfb552cf	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
semantics/float.k	MPY-FLOAT	rule	265	265	operational	-	65c1e01d9cd3ba0608befb376b26333c0a382f6396af8fad36e39e1ea0018c6c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
semantics/float.k	MPY-FLOAT	rule	266	266	operational	-	a39fca22a1537ecfaa404ec9fe4c163ac7600183a1ac70ec53c1f71b2c0cd536	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
semantics/float.k	MPY-FLOAT	rule	267	269	operational	-	f1353b9a01f4ea8a63619a4f791a8a6904388bcec2de6fab1a0f4d467efdafc8	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
semantics/float.k	MPY-FLOAT	rule	270	272	operational	-	dba3e0024842ced0d7c1cdf793479eaf00fa924fce0cd834d63a596490397345	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
semantics/functions.k	MPY-FUNCTIONS	syntax	8	13	declaration	-	38852cfad4176eff2e428f218ef19f8dba35bd4b9c9b795fd3e6e2346b2279b6	PINNING_MAPPING_ACCEPTED	Fixed FuncDef rule maps the regenerated name/Params/body/environment to the exact closure invoked by the claim.	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall" // ==== def / anonymous closure =============================================
semantics/functions.k	MPY-FUNCTIONS	rule	14	16	operational	-	f981471f7fe1d37edc742ee83b218f62160ea0f267c0c7c8eaa419d7ff573576	PINNING_MAPPING_ACCEPTED	Fixed FuncDef rule maps the regenerated name/Params/body/environment to the exact closure invoked by the claim.	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
semantics/functions.k	MPY-FUNCTIONS	syntax	18	18	declaration	-	a6aeea98e7de047f34a60286bc922b09e47fb2b1ed36e387cb4dd043ab958d97	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Expr ::= closureExpr(ParamNames, Stmts)
semantics/functions.k	MPY-FUNCTIONS	rule	19	26	operational	-	a786c280fdd8f0a0c4f58ce9c6395d6d6c05bf8d57bff3d69c2dae8895d67d99	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
semantics/functions.k	MPY-FUNCTIONS	syntax	27	30	declaration	-	3858d7c3acdfec6d1b91295ad71930c460dee1628153c605891cf8e23e107c37	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
