id	path	start	end	kind	attributes	decision	source
663	semantics/float.k	262	264	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	semantics/float.k	265	265	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	semantics/float.k	266	266	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	semantics/float.k	267	269	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	semantics/float.k	270	272	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
668	semantics/float.k	273	273	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	endmodule
669	semantics/functions.k	3	3	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	module MPY-FUNCTIONS
670	semantics/functions.k	4	7	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	imports MPY-CORE
671	semantics/functions.k	8	13	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
672	semantics/functions.k	14	16	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
673	semantics/functions.k	18	18	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Expr ::= closureExpr(ParamNames, Stmts)
674	semantics/functions.k	19	26	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
675	semantics/functions.k	27	30	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
676	semantics/functions.k	31	32	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
677	semantics/functions.k	33	35	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
678	semantics/functions.k	36	41	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
679	semantics/functions.k	42	45	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
680	semantics/functions.k	47	49	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
681	semantics/functions.k	50	52	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
682	semantics/functions.k	53	58	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
683	semantics/functions.k	59	62	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
684	semantics/functions.k	63	63	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
685	semantics/functions.k	64	67	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
686	semantics/functions.k	68	77	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
687	semantics/functions.k	78	79	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
688	semantics/functions.k	80	84	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
689	semantics/functions.k	85	90	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
690	semantics/functions.k	91	91	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	endmodule
691	semantics/int.k	4	4	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	module MPY-INT
692	semantics/int.k	5	5	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	imports MPY-CORE
693	semantics/int.k	7	7	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyUn(""-"", I:Int) => 0 -Int I"
694	semantics/int.k	9	10	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
695	semantics/int.k	11	11	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
696	semantics/int.k	12	12	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
697	semantics/int.k	13	13	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
698	semantics/int.k	14	14	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
699	semantics/int.k	15	15	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
700	semantics/int.k	16	16	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
701	semantics/int.k	17	17	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
702	semantics/int.k	19	19	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax Int ::= pyMod(Int, Int) [function]
703	semantics/int.k	20	20	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
704	semantics/int.k	22	22	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
705	semantics/int.k	23	23	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
706	semantics/int.k	24	24	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
707	semantics/int.k	25	25	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
708	semantics/int.k	26	26	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
709	semantics/int.k	27	27	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
710	semantics/int.k	28	28	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	endmodule
711	semantics/iter.k	6	6	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	module MPY-ITER
712	semantics/iter.k	7	7	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	imports MPY-CORE
713	semantics/iter.k	8	8	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
714	semantics/iter.k	9	9	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	endmodule
715	semantics/list.k	3	3	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	module MPY-LIST
716	semantics/list.k	4	4	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MPY-CORE
717	semantics/list.k	5	5	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MPY-ITER
718	semantics/list.k	6	8	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MPY-OPERATORS
719	semantics/list.k	9	9	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
720	semantics/list.k	10	12	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
721	semantics/list.k	13	13	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"syntax ApplyK ::= ""toList"""
722	semantics/list.k	14	14	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
723	semantics/list.k	15	17	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
724	semantics/list.k	18	18	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
725	semantics/list.k	19	19	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
726	semantics/list.k	20	23	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
727	semantics/list.k	24	25	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
728	semantics/list.k	27	27	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
729	semantics/list.k	28	32	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
730	semantics/list.k	33	33	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= hasRefVS(ValSeq) [function, total]
731	semantics/list.k	34	34	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule hasRefVS(.ValSeq)                => false
732	semantics/list.k	35	35	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
733	semantics/list.k	37	38	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
734	semantics/list.k	39	39	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
735	semantics/list.k	40	40	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
736	semantics/list.k	41	41	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
737	semantics/list.k	42	43	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
738	semantics/list.k	45	46	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
739	semantics/list.k	47	48	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
740	semantics/list.k	49	49	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
741	semantics/list.k	50	52	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
