source	module	line	kind	attributes	decision	sentence
/reference/reference-semantics/semantics/float.k	MPY-FLOAT	270	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	8	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	14	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	18	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Expr ::= closureExpr(ParamNames, Stmts)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	19	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	27	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	31	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	33	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	36	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	42	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	47	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	50	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	53	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	59	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	63	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	64	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	68	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	78	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	80	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
/reference/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	85	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
/reference/reference-semantics/semantics/int.k	MPY-INT	7	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyUn(""-"", I:Int) => 0 -Int I"
/reference/reference-semantics/semantics/int.k	MPY-INT	9	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	11	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
/reference/reference-semantics/semantics/int.k	MPY-INT	12	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
/reference/reference-semantics/semantics/int.k	MPY-INT	13	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	14	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	15	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
/reference/reference-semantics/semantics/int.k	MPY-INT	16	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	17	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
/reference/reference-semantics/semantics/int.k	MPY-INT	19	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= pyMod(Int, Int) [function]
/reference/reference-semantics/semantics/int.k	MPY-INT	20	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
/reference/reference-semantics/semantics/int.k	MPY-INT	22	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	23	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	24	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	25	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	26	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
/reference/reference-semantics/semantics/int.k	MPY-INT	27	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
/reference/reference-semantics/semantics/iter.k	MPY-ITER	8	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
/reference/reference-semantics/semantics/list.k	MPY-LIST	9	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
/reference/reference-semantics/semantics/list.k	MPY-LIST	10	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
/reference/reference-semantics/semantics/list.k	MPY-LIST	13	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax ApplyK ::= ""toList"""
/reference/reference-semantics/semantics/list.k	MPY-LIST	14	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
/reference/reference-semantics/semantics/list.k	MPY-LIST	15	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
/reference/reference-semantics/semantics/list.k	MPY-LIST	18	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
/reference/reference-semantics/semantics/list.k	MPY-LIST	19	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
/reference/reference-semantics/semantics/list.k	MPY-LIST	20	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
/reference/reference-semantics/semantics/list.k	MPY-LIST	24	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
/reference/reference-semantics/semantics/list.k	MPY-LIST	27	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
/reference/reference-semantics/semantics/list.k	MPY-LIST	28	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
/reference/reference-semantics/semantics/list.k	MPY-LIST	33	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= hasRefVS(ValSeq) [function, total]
/reference/reference-semantics/semantics/list.k	MPY-LIST	34	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule hasRefVS(.ValSeq)                => false
/reference/reference-semantics/semantics/list.k	MPY-LIST	35	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
/reference/reference-semantics/semantics/list.k	MPY-LIST	37	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
/reference/reference-semantics/semantics/list.k	MPY-LIST	39	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
/reference/reference-semantics/semantics/list.k	MPY-LIST	40	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
/reference/reference-semantics/semantics/list.k	MPY-LIST	41	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
/reference/reference-semantics/semantics/list.k	MPY-LIST	42	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
/reference/reference-semantics/semantics/list.k	MPY-LIST	45	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
/reference/reference-semantics/semantics/list.k	MPY-LIST	47	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
/reference/reference-semantics/semantics/list.k	MPY-LIST	49	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
/reference/reference-semantics/semantics/list.k	MPY-LIST	50	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
/reference/reference-semantics/semantics/list.k	MPY-LIST	53	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
/reference/reference-semantics/semantics/list.k	MPY-LIST	58	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
/reference/reference-semantics/semantics/list.k	MPY-LIST	59	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
/reference/reference-semantics/semantics/list.k	MPY-LIST	60	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
/reference/reference-semantics/semantics/list.k	MPY-LIST	61	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
