$ python3 /audit-output/evidence/k_rule_review.py
file	line	kind	status	reason	declaration
reference-semantics/semantics/list.k	37	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
reference-semantics/semantics/list.k	39	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
reference-semantics/semantics/list.k	40	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
reference-semantics/semantics/list.k	41	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
reference-semantics/semantics/list.k	42	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
reference-semantics/semantics/list.k	45	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
reference-semantics/semantics/list.k	47	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
reference-semantics/semantics/list.k	49	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	50	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
reference-semantics/semantics/list.k	53	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
reference-semantics/semantics/list.k	58	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	59	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	60	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	61	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	62	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	63	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
reference-semantics/semantics/list.k	65	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
reference-semantics/semantics/list.k	67	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k	10	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= applyMethod(Val, String, Vals) [function]
reference-semantics/semantics/methods.k	13	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	14	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	15	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	16	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
reference-semantics/semantics/methods.k	19	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	20	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	21	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
reference-semantics/semantics/methods.k	26	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	27	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	28	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	29	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	30	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
reference-semantics/semantics/methods.k	34	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	35	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	36	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	37	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
reference-semantics/semantics/methods.k	39	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
reference-semantics/semantics/methods.k	41	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	42	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	43	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	44	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
reference-semantics/semantics/methods.k	47	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	48	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	49	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	50	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	51	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	52	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	53	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	54	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	55	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
reference-semantics/semantics/methods.k	58	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
reference-semantics/semantics/methods.k	61	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
reference-semantics/semantics/methods.k	64	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
reference-semantics/semantics/methods.k	65	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
reference-semantics/semantics/methods.k	66	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntOccVS(.ValSeq, _:Val)                => 0
reference-semantics/semantics/methods.k	67	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
reference-semantics/semantics/methods.k	68	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
reference-semantics/semantics/methods.k	72	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	75	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
reference-semantics/semantics/methods.k	76	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
reference-semantics/semantics/methods.k	77	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
reference-semantics/semantics/methods.k	79	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
reference-semantics/semantics/methods.k	82	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	83	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
reference-semantics/semantics/methods.k	84	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
reference-semantics/semantics/methods.k	85	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= isWSC(Int) [function, total]
reference-semantics/semantics/methods.k	86	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
reference-semantics/semantics/methods.k	89	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
reference-semantics/semantics/methods.k	94	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	97	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
reference-semantics/semantics/methods.k	98	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
reference-semantics/semantics/methods.k	99	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
reference-semantics/semantics/methods.k	101	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
reference-semantics/semantics/methods.k	104	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
