file	start_line	end_line	kind	source_class	attributes	has_function	has_functional	has_total	has_no_evaluators	has_priority	has_simplification	has_owise	text
/reference/reference-semantics/semantics/functions.k	36	41	rule	trusted-fixed-semantics	FV <- {M[FV	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/reference/reference-semantics/semantics/functions.k	42	46	rule	trusted-fixed-semantics	F <- closureValC(PNS,CVS,BODY,CM)	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
/reference/reference-semantics/semantics/functions.k	47	49	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
/reference/reference-semantics/semantics/functions.k	50	52	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
/reference/reference-semantics/semantics/functions.k	53	58	rule	trusted-fixed-semantics	FV <- {M[FV	False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/reference/reference-semantics/semantics/functions.k	59	62	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
/reference/reference-semantics/semantics/functions.k	63	63	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
/reference/reference-semantics/semantics/functions.k	64	67	rule	trusted-fixed-semantics	P <- V	False	False	False	False	False	False	False	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
/reference/reference-semantics/semantics/functions.k	68	77	rule	trusted-fixed-semantics	"P,""$cells"",P,priority(40)"	False	False	False	False	True	False	False	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) =="
/reference/reference-semantics/semantics/functions.k	78	79	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
/reference/reference-semantics/semantics/functions.k	80	84	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
/reference/reference-semantics/semantics/functions.k	85	90	rule	trusted-fixed-semantics	L <- undef	False	False	False	False	False	False	False	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
/reference/reference-semantics/semantics/int.k	7	8	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyUn(""-"", I:Int) => 0 -Int I"
/reference/reference-semantics/semantics/int.k	9	10	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"
/reference/reference-semantics/semantics/int.k	11	11	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
/reference/reference-semantics/semantics/int.k	12	12	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
/reference/reference-semantics/semantics/int.k	13	13	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
/reference/reference-semantics/semantics/int.k	14	14	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
/reference/reference-semantics/semantics/int.k	15	15	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
/reference/reference-semantics/semantics/int.k	16	16	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
/reference/reference-semantics/semantics/int.k	17	18	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
/reference/reference-semantics/semantics/int.k	19	19	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Int ::= pyMod(Int, Int) [function]
/reference/reference-semantics/semantics/int.k	20	21	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
/reference/reference-semantics/semantics/int.k	22	22	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
/reference/reference-semantics/semantics/int.k	23	23	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
/reference/reference-semantics/semantics/int.k	24	24	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
/reference/reference-semantics/semantics/int.k	25	25	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
/reference/reference-semantics/semantics/int.k	26	26	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
/reference/reference-semantics/semantics/int.k	27	27	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
/reference/reference-semantics/semantics/iter.k	8	8	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
/reference/reference-semantics/semantics/list.k	9	9	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
/reference/reference-semantics/semantics/list.k	10	12	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
/reference/reference-semantics/semantics/list.k	13	13	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax ApplyK ::= ""toList"""
/reference/reference-semantics/semantics/list.k	14	14	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
/reference/reference-semantics/semantics/list.k	15	17	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
/reference/reference-semantics/semantics/list.k	18	18	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
/reference/reference-semantics/semantics/list.k	19	19	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule valSeqConcat(.ValSeq, T:ValSeq) => T
/reference/reference-semantics/semantics/list.k	20	23	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
/reference/reference-semantics/semantics/list.k	24	26	rule	trusted-fixed-semantics	priority(45)	False	False	False	False	True	False	False	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
/reference/reference-semantics/semantics/list.k	27	27	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
/reference/reference-semantics/semantics/list.k	28	32	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."
/reference/reference-semantics/semantics/list.k	33	33	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= hasRefVS(ValSeq) [function, total]
/reference/reference-semantics/semantics/list.k	34	34	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule hasRefVS(.ValSeq) => false
/reference/reference-semantics/semantics/list.k	35	36	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
/reference/reference-semantics/semantics/list.k	37	38	syntax	trusted-fixed-semantics	function,function	True	False	False	False	False	False	False	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
/reference/reference-semantics/semantics/list.k	39	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
/reference/reference-semantics/semantics/list.k	40	40	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
/reference/reference-semantics/semantics/list.k	41	41	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
/reference/reference-semantics/semantics/list.k	42	44	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
/reference/reference-semantics/semantics/list.k	45	46	rule	trusted-fixed-semantics	H	False	False	False	False	False	False	False	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
/reference/reference-semantics/semantics/list.k	47	48	rule	trusted-fixed-semantics	H	False	False	False	False	False	False	False	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
/reference/reference-semantics/semantics/list.k	49	49	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
/reference/reference-semantics/semantics/list.k	50	52	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
/reference/reference-semantics/semantics/list.k	53	57	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================"
/reference/reference-semantics/semantics/list.k	58	58	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
/reference/reference-semantics/semantics/list.k	59	59	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
/reference/reference-semantics/semantics/list.k	60	60	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
/reference/reference-semantics/semantics/list.k	61	61	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
/reference/reference-semantics/semantics/list.k	62	62	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
/reference/reference-semantics/semantics/list.k	63	64	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
/reference/reference-semantics/semantics/list.k	65	66	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
/reference/reference-semantics/semantics/list.k	67	67	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> B:Bool ~> #notB => notBool B ... </k>
