id	file	line	kind	flags	target_dependency	review	declaration
645	reference-semantics/semantics/functions.k	31	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
646	reference-semantics/semantics/functions.k	33	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
647	reference-semantics/semantics/functions.k	36	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
648	reference-semantics/semantics/functions.k	42	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
649	reference-semantics/semantics/functions.k	47	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
650	reference-semantics/semantics/functions.k	50	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
651	reference-semantics/semantics/functions.k	53	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
652	reference-semantics/semantics/functions.k	59	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
653	reference-semantics/semantics/functions.k	63	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
654	reference-semantics/semantics/functions.k	64	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
655	reference-semantics/semantics/functions.k	68	operational-rule	priority	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
656	reference-semantics/semantics/functions.k	78	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
657	reference-semantics/semantics/functions.k	80	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
658	reference-semantics/semantics/functions.k	85	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
659	reference-semantics/semantics/int.k	7	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyUn(""-"", I:Int) => 0 -Int I"
660	reference-semantics/semantics/int.k	9	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
661	reference-semantics/semantics/int.k	11	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
662	reference-semantics/semantics/int.k	12	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
663	reference-semantics/semantics/int.k	16	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule applyBin(OP:String, B1:Bool, B2:Bool) => applyBin(OP, boolAsInt(B1), boolAsInt(B2)) requires isArithOp(OP)
664	reference-semantics/semantics/int.k	18	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(OP:String, B:Bool, I:Int)    => applyBin(OP, boolAsInt(B), I) requires isArithOp(OP) andBool OP =/=String ""+"""
665	reference-semantics/semantics/int.k	20	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(OP:String, I:Int, B:Bool)    => applyBin(OP, I, boolAsInt(B)) requires isArithOp(OP) andBool OP =/=String ""+"""
666	reference-semantics/semantics/int.k	22	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
667	reference-semantics/semantics/int.k	23	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
668	reference-semantics/semantics/int.k	24	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
669	reference-semantics/semantics/int.k	25	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
670	reference-semantics/semantics/int.k	26	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
671	reference-semantics/semantics/int.k	28	syntax	function	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Int ::= pyMod(Int, Int) [function]
672	reference-semantics/semantics/int.k	29	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
673	reference-semantics/semantics/int.k	31	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
674	reference-semantics/semantics/int.k	32	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
675	reference-semantics/semantics/int.k	33	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
676	reference-semantics/semantics/int.k	34	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
677	reference-semantics/semantics/int.k	35	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
678	reference-semantics/semantics/int.k	36	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
679	reference-semantics/semantics/iter.k	8	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
680	reference-semantics/semantics/list.k	9	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
681	reference-semantics/semantics/list.k	10	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
682	reference-semantics/semantics/list.k	13	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax ApplyK ::= ""toList"""
683	reference-semantics/semantics/list.k	14	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
684	reference-semantics/semantics/list.k	15	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
685	reference-semantics/semantics/list.k	18	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
686	reference-semantics/semantics/list.k	19	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
687	reference-semantics/semantics/list.k	20	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
688	reference-semantics/semantics/list.k	24	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
689	reference-semantics/semantics/list.k	27	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
690	reference-semantics/semantics/list.k	28	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
691	reference-semantics/semantics/list.k	33	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= hasRefVS(ValSeq) [function, total]
692	reference-semantics/semantics/list.k	34	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule hasRefVS(.ValSeq)                => false
693	reference-semantics/semantics/list.k	35	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
694	reference-semantics/semantics/list.k	37	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
695	reference-semantics/semantics/list.k	39	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
696	reference-semantics/semantics/list.k	40	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
697	reference-semantics/semantics/list.k	41	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
698	reference-semantics/semantics/list.k	42	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
699	reference-semantics/semantics/list.k	45	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
700	reference-semantics/semantics/list.k	47	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
701	reference-semantics/semantics/list.k	49	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
702	reference-semantics/semantics/list.k	50	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
703	reference-semantics/semantics/list.k	53	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
704	reference-semantics/semantics/list.k	58	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
705	reference-semantics/semantics/list.k	59	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
706	reference-semantics/semantics/list.k	60	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
707	reference-semantics/semantics/list.k	61	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
708	reference-semantics/semantics/list.k	62	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
709	reference-semantics/semantics/list.k	63	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
710	reference-semantics/semantics/list.k	65	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
711	reference-semantics/semantics/list.k	67	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> B:Bool ~> #notB => notBool B ... </k>
712	reference-semantics/semantics/methods.k	10	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= applyMethod(Val, String, Vals) [function]
713	reference-semantics/semantics/methods.k	13	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
714	reference-semantics/semantics/methods.k	14	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
715	reference-semantics/semantics/methods.k	15	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
716	reference-semantics/semantics/methods.k	16	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
717	reference-semantics/semantics/methods.k	19	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"
718	reference-semantics/semantics/methods.k	20	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"
719	reference-semantics/semantics/methods.k	21	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
720	reference-semantics/semantics/methods.k	26	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
721	reference-semantics/semantics/methods.k	27	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
722	reference-semantics/semantics/methods.k	28	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
723	reference-semantics/semantics/methods.k	29	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
724	reference-semantics/semantics/methods.k	30	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
725	reference-semantics/semantics/methods.k	34	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
726	reference-semantics/semantics/methods.k	35	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
727	reference-semantics/semantics/methods.k	36	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntSub(.IntSeq, _:IntSeq) => 0
728	reference-semantics/semantics/methods.k	37	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
729	reference-semantics/semantics/methods.k	39	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
730	reference-semantics/semantics/methods.k	41	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
731	reference-semantics/semantics/methods.k	42	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
732	reference-semantics/semantics/methods.k	43	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
733	reference-semantics/semantics/methods.k	44	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
734	reference-semantics/semantics/methods.k	47	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
735	reference-semantics/semantics/methods.k	48	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= trimWS(IntSeq) [function, total]
736	reference-semantics/semantics/methods.k	49	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule trimWS(.IntSeq) => .IntSeq
737	reference-semantics/semantics/methods.k	50	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
738	reference-semantics/semantics/methods.k	51	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
739	reference-semantics/semantics/methods.k	52	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
740	reference-semantics/semantics/methods.k	53	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
741	reference-semantics/semantics/methods.k	54	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule revISAcc(.IntSeq, A:IntSeq) => A
742	reference-semantics/semantics/methods.k	55	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
743	reference-semantics/semantics/methods.k	58	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
744	reference-semantics/semantics/methods.k	61	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
745	reference-semantics/semantics/methods.k	64	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
746	reference-semantics/semantics/methods.k	65	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
747	reference-semantics/semantics/methods.k	66	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntOccVS(.ValSeq, _:Val)                => 0
748	reference-semantics/semantics/methods.k	67	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
749	reference-semantics/semantics/methods.k	68	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
