file	start_line	end_line	kind	flags	decision	rationale	source
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	68	75	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	78	79	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	80	81	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	85	90	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	7	7	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyUn(""-"", I:Int) => 0 -Int I"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	9	9	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	11	11	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	12	12	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	13	13	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	14	14	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	15	15	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	16	16	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	17	17	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	19	19	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= pyMod(Int, Int) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	20	20	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	22	22	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	23	23	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	24	24	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	25	25	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	26	26	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/int.k	27	27	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
/tmp/audit-work/reconstruction/reference-semantics/semantics/iter.k	8	8	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	9	9	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	10	10	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	13	13	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax ApplyK ::= ""toList"""
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	14	14	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	15	15	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	18	18	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	19	19	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule valSeqConcat(.ValSeq, T:ValSeq) => T
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	20	20	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	24	25	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	27	27	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	28	28	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	33	33	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Bool ::= hasRefVS(ValSeq) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	34	34	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule hasRefVS(.ValSeq) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	35	35	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	37	38	syntax	function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	39	39	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	40	40	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	41	41	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	42	43	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	45	46	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	47	48	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	49	49	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	50	50	rule	owise	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	53	55	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	58	58	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	59	59	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	60	60	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	61	61	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	62	62	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	63	64	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	65	66	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/list.k	67	67	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> B:Bool ~> #notB => notBool B ... </k>
