file	line	module	kind	classification	audit_disposition	block_sha256_16	normalized_declaration
reference-semantics/semantics/list.k	41	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b07a18b10b25e338	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
reference-semantics/semantics/list.k	42	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e25c06372d37e487	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
reference-semantics/semantics/list.k	45	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	fea6ba377adb8a02	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
reference-semantics/semantics/list.k	47	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f53ce7bc027ca6b6	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
reference-semantics/semantics/list.k	49	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	55ffaba67547bfdd	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	50	MPY-LIST	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b865b6b765f1b202	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
reference-semantics/semantics/list.k	53	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	d83ca894a85a45f3	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
reference-semantics/semantics/list.k	58	MPY-LIST	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	dd04ea4aa4505115	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	59	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	b461a8f6cf3c0b18	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	60	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	4fa29da1e904ce1f	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	61	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	143da4ffd8327b36	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	62	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	833d0b90f243f5f1	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	63	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	9c458b9c339e0394	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
reference-semantics/semantics/list.k	65	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	9ee0af6417034da9	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
reference-semantics/semantics/list.k	67	MPY-LIST	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	938954dd79916d22	rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k	10	MPY-METHODS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	3e8441061c4f1d28	syntax Val ::= applyMethod(Val, String, Vals) [function]
reference-semantics/semantics/methods.k	13	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b7669b15fbf87db8	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	14	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3a815cb926b99b5e	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	15	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6fd42ec43c49ce6e	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	16	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e2df1cc3a1a42140	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
reference-semantics/semantics/methods.k	19	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a3985736aa2606e1	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	20	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	edc8643ab8bef4b8	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	21	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f32bc59f02719b1d	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
reference-semantics/semantics/methods.k	26	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	dfc3b97b17e7489f	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	27	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	0e22b61793ec094d	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	28	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	fc613beef8322b7c	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	29	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f81f68eaefd24439	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	30	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	83da5f4161668485	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
reference-semantics/semantics/methods.k	34	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d142904d85b699b4	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	35	MPY-METHODS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	d56e0fb6a44e50fc	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	36	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f0885407533fe00a	rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	37	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	69b598e4bee4f583	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
reference-semantics/semantics/methods.k	39	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	08421302194f5859	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
reference-semantics/semantics/methods.k	41	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	4a2792739ac212ae	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	42	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f0a1a6cf8dea5b2e	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	43	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6b374d69ac8af9a0	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	44	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5cc4281cb882b6bb	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
reference-semantics/semantics/methods.k	47	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5a5938b04ac3e747	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	48	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	bf69006c0ede4ae4	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	49	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0a0aa05377f93fc1	rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	50	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c94c786f6c18028a	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	51	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	15dd89ab87ccaf2a	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	52	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	c1ab439da5dce75f	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	53	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	22121986e5951e35	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	54	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	80fdf0f4b330839a	rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	55	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	35bac6295fa10183	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
reference-semantics/semantics/methods.k	58	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	07aa7d506d4a8a2a	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
reference-semantics/semantics/methods.k	61	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0c41ce3b3f623c62	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
reference-semantics/semantics/methods.k	64	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	1990bff70fee1288	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
reference-semantics/semantics/methods.k	65	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	725ebb86ccbbc148	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
reference-semantics/semantics/methods.k	66	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	1a6433f256d67837	rule cntOccVS(.ValSeq, _:Val) => 0
reference-semantics/semantics/methods.k	67	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d82673fa6cc1f803	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
reference-semantics/semantics/methods.k	68	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	07b2cff4ab89ed82	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
reference-semantics/semantics/methods.k	72	MPY-METHODS	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	2ad23827cf91eabc	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	75	MPY-METHODS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	8c48eee7d8bfb558	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
reference-semantics/semantics/methods.k	76	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d3e11e7fb84fff01	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
reference-semantics/semantics/methods.k	77	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b7c6d4ecab48c7dd	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
reference-semantics/semantics/methods.k	79	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	ec31f92a310c166f	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	82	MPY-METHODS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	896935aaebfcf534	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	83	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9cef07684ab03aad	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
reference-semantics/semantics/methods.k	84	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5f2801f23a3569e8	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
reference-semantics/semantics/methods.k	85	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	0c3075fad4bb9727	syntax Bool ::= isWSC(Int) [function, total]
reference-semantics/semantics/methods.k	86	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b5055b980231b665	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
reference-semantics/semantics/methods.k	89	MPY-METHODS	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	1894a74ddd0e2b04	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
reference-semantics/semantics/methods.k	94	MPY-METHODS	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	ed92c6f3c80d8e0a	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	97	MPY-METHODS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	7211f3cbc69a0c45	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
reference-semantics/semantics/methods.k	98	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a2f61f560bf41146	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
reference-semantics/semantics/methods.k	99	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	389e71274c1231c4	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
reference-semantics/semantics/methods.k	101	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2758fa89fd8156a2	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
reference-semantics/semantics/methods.k	104	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b59116b373fc8731	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
reference-semantics/semantics/methods.k	106	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	9335de995ff19d9d	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
reference-semantics/semantics/methods.k	107	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	7ebe1088168dc741	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
reference-semantics/semantics/methods.k	108	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	afc2c4c71776395e	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
reference-semantics/semantics/methods.k	109	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	88b4c7c2d4b2c9f2	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
reference-semantics/semantics/methods.k	112	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	2745041881ff72fd	syntax Bool ::= isUpperC(Int) [function, total]
reference-semantics/semantics/methods.k	113	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	db6ccb33840428c0	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
reference-semantics/semantics/methods.k	115	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	b833e0e73110f053	syntax Bool ::= isLowerC(Int) [function, total]
reference-semantics/semantics/methods.k	116	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	13a029cb85faead3	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
reference-semantics/semantics/methods.k	118	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	3bf4798f19c0cd14	syntax Bool ::= isAlphaC(Int) [function, total]
reference-semantics/semantics/methods.k	119	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	280925d112055465	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
reference-semantics/semantics/methods.k	121	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	23c87d37179ede55	syntax Bool ::= isDigitC(Int) [function, total]
reference-semantics/semantics/methods.k	122	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e626ae6262f03155	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
reference-semantics/semantics/methods.k	124	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	3ad5db323a447c3c	syntax Bool ::= hasUpper(IntSeq) [function, total]
reference-semantics/semantics/methods.k	125	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2a83ba2a96c5be0d	rule hasUpper(.IntSeq) => false
reference-semantics/semantics/methods.k	126	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	06b97dc2e5db7577	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
reference-semantics/semantics/methods.k	128	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	e43e79cbfde03a55	syntax Bool ::= hasLower(IntSeq) [function, total]
reference-semantics/semantics/methods.k	129	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	153222f6f2013eac	rule hasLower(.IntSeq) => false
reference-semantics/semantics/methods.k	130	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a648ec2cf87eb23f	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
reference-semantics/semantics/methods.k	132	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	cd8f30a365fe6283	syntax Bool ::= allAlpha(IntSeq) [function, total]
reference-semantics/semantics/methods.k	133	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3a995ef38c60c40c	rule allAlpha(.IntSeq) => true
reference-semantics/semantics/methods.k	134	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	98103bf91674b42b	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
reference-semantics/semantics/methods.k	136	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	0b916c9659cf22e9	syntax Bool ::= allDigit(IntSeq) [function, total]
reference-semantics/semantics/methods.k	137	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c89f5d36ea709ee4	rule allDigit(.IntSeq) => true
reference-semantics/semantics/methods.k	138	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e6a55b906b80ff6f	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
reference-semantics/semantics/methods.k	140	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	adfb8280b3c65c3a	syntax Int ::= lowerC(Int) [function, total]
reference-semantics/semantics/methods.k	142	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0c0a7e75473aa9ac	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	143	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a632c7579401f269	rule lowerC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	145	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	c2da9ff291e5b8dd	syntax Int ::= upperC(Int) [function, total]
reference-semantics/semantics/methods.k	146	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	96bef82791494acc	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	147	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	47d842bf985f3776	rule upperC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	149	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	659323dbb3dc484a	syntax Int ::= swapC(Int) [function, total]
reference-semantics/semantics/methods.k	150	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	31579eacc64c2699	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	151	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9552ffda62d6199f	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	152	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	381c79348d930277	rule swapC(C:Int) => C [owise]
reference-semantics/semantics/methods.k	154	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	3e618ba80456d3b9	syntax IntSeq ::= mapLower(IntSeq) [function, total]
reference-semantics/semantics/methods.k	155	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4d58484b617d1cb8	rule mapLower(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	156	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0336587d79391343	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
reference-semantics/semantics/methods.k	158	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	630fa1c1f66a8b40	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
reference-semantics/semantics/methods.k	159	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	41e0454b85ce3547	rule mapUpper(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	160	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	7a74bfd0bfd8bff3	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
reference-semantics/semantics/methods.k	162	MPY-METHODS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	1eea4bc97d1ad146	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
reference-semantics/semantics/methods.k	163	MPY-METHODS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6d998686b511db2c	rule mapSwap(.IntSeq) => .IntSeq
