file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/float.k	80	151	151	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	fcd733e458c448081edbad8430a626fb94a97be2828ce7606015fb4ace150b58	"  rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	81	154	154	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	62047b0740412d52c3e02a1c62a94b86d9489b26b1acc4ab885409da4d321d81	"  rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	82	155	155	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	0e6f7fd994e66a2773d6e686d477a7e4c6761b1eeb4c52bdf95ff6b0d4272483	"  rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	83	160	160	syntax	syntax-declaration	function, total, symbol(decStrToF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	c9dff8ced56d3a8c53c78b30207e1ea88fdaa1631a0d905c907d654b8bfca8a2	  syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	84	161	161	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	ad147e3a2e7f7add6bc45d98a7059707118fff551b65a2ac095e2ab890a05265	  rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	85	162	164	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	7eac8d3a6db95b131e972082bfd4fb1c79aa1403f52ec18084fb829529c077e6	  rule decStrToF(CS:IntSeq)\n    => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))\n       requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	86	165	165	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	a5af214e144d726ae857bb4e9b79fd26be844003c17f39fc323146dad0f6332e	  syntax Int ::= headIS(IntSeq) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	87	166	166	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	386437724c54392a11b7e79ff42c526692b96de990ec68c93e65871089657c52	  rule headIS(iCons(C:Int, _:IntSeq)) => C	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	88	167	167	syntax	syntax-declaration	function, total,function, total	True	False	True	False	False	False	False	False	False	False	False	False	234c334ed81758a0470c790a2d12f79ee31ebda973cd1a95ac9671912ece2968	  syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	89	168	168	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	7a6e93768912b866a7c7eed0734e133b8a1c169c66ac0d60015903123386ffe9	  rule intPart(CS:IntSeq) => intPartAcc(CS, 0)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	90	169	169	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	929b61c5d2f2b61b821c24da762d53420ffb609ed79a29da604b8410358f5427	  rule intPartAcc(.IntSeq, A:Int) => A	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	91	170	170	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	59cc19c120fcc08786d2e0ba19749817c1f14279c7206f7f8bbc3a33af392aec	  rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	92	171	172	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ac3c8cd4eb0b93ce79cb402aa504ef3aa340e5219f3b266b0a5b8ae2d96d46e6	  rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))\n       requires C =/=Int 46	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	93	173	173	syntax	syntax-declaration	function, total,function, total	True	False	True	False	False	False	False	False	False	False	False	False	7814651334dc4e26207e7f102104a5d9df2079d39e129134d3d49185c5dabe32	  syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	94	174	174	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	b697d9139b4876aea8e7aaca9803136c62fc0264589a385a08d14bd14718480f	  rule fracPart(.IntSeq) => 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	95	175	175	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	9bf43917999816ef012382e04e129ee239b7cf51f54f6361547d85b9ac8e66bf	  rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	96	176	176	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c104ed80cf1f662fdbd32c213800f4b054ee1e9f97b4ba7062c8677ef882d0ed	  rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	97	177	177	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	b1ab9ecfa9458f0975c1aefd0ef18c33b510de1b88abd3bc7b80e43fb16711b0	  rule fracAcc(.IntSeq, A:Int) => A	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	98	178	178	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c42091e40bea29f314cdd799b23480d09d6ba9700744b13d870c73cde6c28795	  rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	99	179	179	syntax	syntax-declaration	function, total,function, total	True	False	True	False	False	False	False	False	False	False	False	False	fde2ff884763e855f1d33ce0ff5e6f0b70cd63fbebbcb3717a5ee46dd0033b33	  syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	100	180	180	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	5cd743d93f6bb06840e97e33a8d441e7b621278e81f3ca55b027943ed20225c1	  rule fracScale(.IntSeq) => 1	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	101	181	181	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ce8bac84226adc5fbc174dc78f665da53a9e238afcbf78ae97ecffa2d8aa3e8e	  rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	102	182	182	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4ab9d26df7443befaa6a24d9caaa04285e22b8ae5ff6c4e39c9db5e0c5ccc5bd	  rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	103	183	183	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ac1379b0c0a5734074050f5c9eb81ffbfbfd6574dfe52a1a9a32d72214021ad4	  rule fscAcc(.IntSeq, A:Int) => A	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	104	184	184	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2b509f6dc0e8bf6449de92dc8ca7bdddf4242a0d041eb003bc9ba23dce649049	  rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	105	185	185	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ef4545ceb81b27b2ce97bcc0d3959a6cb4bd42bf7006c48f06ce40f04c6e1c77	"  rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
