id	origin	file	line	source_kind	category	attributes	target_path	decision	reason	statement
604	supplied	semantics/float.k	334	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
605	supplied	semantics/float.k	335	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
606	supplied	semantics/float.k	336	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
607	supplied	semantics/float.k	337	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
608	supplied	semantics/float.k	344	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
609	supplied	semantics/float.k	345	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
610	supplied	semantics/float.k	348	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
611	supplied	semantics/float.k	349	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
612	supplied	semantics/float.k	350	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
613	supplied	semantics/float.k	353	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
614	supplied	semantics/functions.k	8	syntax	syntax_declaration	-	material	ACCEPT_FIXED_MODEL_DECLARATION_ON_MATERIAL_PATH	construct or transition reachable from the target call	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
615	supplied	semantics/functions.k	14	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
616	supplied	semantics/functions.k	18	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Expr ::= closureExpr(ParamNames, Stmts)
617	supplied	semantics/functions.k	19	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
618	supplied	semantics/functions.k	27	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
619	supplied	semantics/functions.k	31	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
620	supplied	semantics/functions.k	33	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
621	supplied	semantics/functions.k	36	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
622	supplied	semantics/functions.k	42	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
623	supplied	semantics/functions.k	47	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
624	supplied	semantics/functions.k	50	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
625	supplied	semantics/functions.k	53	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
626	supplied	semantics/functions.k	59	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
627	supplied	semantics/functions.k	63	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
628	supplied	semantics/functions.k	64	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
629	supplied	semantics/functions.k	68	rule	operational_rule	priority	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
630	supplied	semantics/functions.k	78	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
631	supplied	semantics/functions.k	80	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
632	supplied	semantics/functions.k	85	rule	operational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
633	supplied	semantics/int.k	7	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyUn("-", I:Int) => 0 -Int I
634	supplied	semantics/int.k	9	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2
635	supplied	semantics/int.k	11	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
636	supplied	semantics/int.k	12	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
637	supplied	semantics/int.k	16	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin(OP:String, B1:Bool, B2:Bool) => applyBin(OP, boolAsInt(B1), boolAsInt(B2)) requires isArithOp(OP)
638	supplied	semantics/int.k	18	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin(OP:String, B:Bool, I:Int) => applyBin(OP, boolAsInt(B), I) requires isArithOp(OP) andBool OP =/=String "+"
639	supplied	semantics/int.k	20	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin(OP:String, I:Int, B:Bool) => applyBin(OP, I, boolAsInt(B)) requires isArithOp(OP) andBool OP =/=String "+"
640	supplied	semantics/int.k	22	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
641	supplied	semantics/int.k	23	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
642	supplied	semantics/int.k	24	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
643	supplied	semantics/int.k	25	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("
644	supplied	semantics/int.k	26	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
645	supplied	semantics/int.k	28	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Int ::= pyMod(Int, Int) [function]
646	supplied	semantics/int.k	29	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
647	supplied	semantics/int.k	31	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
648	supplied	semantics/int.k	32	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
649	supplied	semantics/int.k	33	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
650	supplied	semantics/int.k	34	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
651	supplied	semantics/int.k	35	rule	equational_rule	-	material	ACCEPT_FIXED_MODEL_RULE_ON_MATERIAL_PATH	construct or transition reachable from the target call	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
652	supplied	semantics/int.k	36	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
653	supplied	semantics/iter.k	8	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
654	supplied	semantics/list.k	9	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
655	supplied	semantics/list.k	10	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
656	supplied	semantics/list.k	13	syntax	syntax_declaration	-	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ApplyK ::= "toList"
657	supplied	semantics/list.k	14	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
658	supplied	semantics/list.k	15	rule	operational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
659	supplied	semantics/list.k	18	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
660	supplied	semantics/list.k	19	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule valSeqConcat(.ValSeq, T:ValSeq) => T
661	supplied	semantics/list.k	20	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
662	supplied	semantics/list.k	24	rule	operational_rule	priority	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
663	supplied	semantics/list.k	27	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
664	supplied	semantics/list.k	28	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
665	supplied	semantics/list.k	33	syntax	function_declaration	function,total	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= hasRefVS(ValSeq) [function, total]
666	supplied	semantics/list.k	34	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule hasRefVS(.ValSeq) => false
667	supplied	semantics/list.k	35	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
668	supplied	semantics/list.k	37	syntax	function_declaration	function	unused	UNUSED_FIXED_MODEL_DECLARATION	constructor-disjoint from the submitted loop-free numeric function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
669	supplied	semantics/list.k	39	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
670	supplied	semantics/list.k	40	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
671	supplied	semantics/list.k	41	rule	equational_rule	-	unused	NOT_REACHED_BY_TARGET_ACCEPT_ONLY_AS_SUPPLIED_MODEL	constructor-disjoint from the submitted loop-free numeric function	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
