id	source	line	kind	tags	assessment	rationale	text
540	semantics/float.k	227	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
541	semantics/float.k	228	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
542	semantics/float.k	230	syntax	function,total,no-evaluators,symbol	SUPPLIED_FIXED_OPAQUE_UNUSED	named supplied abstraction is unreachable from this program and cannot influence these claims	  syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
543	semantics/float.k	231	rule	concrete	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
544	semantics/float.k	232	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax KItem ::= ""#mathSqrt"""
545	semantics/float.k	233	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
546	semantics/float.k	234	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
547	semantics/float.k	235	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>\n\n  // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which\n  // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires\n  // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof\n  // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at\n  // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive:\n  // the isFloat guard is disjoint from the existing isInt one.
548	semantics/float.k	243	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
549	semantics/float.k	244	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
550	semantics/float.k	245	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
551	semantics/float.k	246	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
552	semantics/float.k	247	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>\n       requires isFloat(V)
553	semantics/float.k	250	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
554	semantics/float.k	251	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
555	semantics/float.k	252	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
556	semantics/float.k	253	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
557	semantics/float.k	254	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>\n       requires isFloat(V)\n\n  // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared\n  // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin).\n  // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof\n  // with isInt(V) in its path condition refutes this branch without sort reasoning.
558	semantics/float.k	261	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
559	semantics/float.k	262	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int)\n        => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>\n       requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
560	semantics/float.k	265	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
561	semantics/float.k	266	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
562	semantics/float.k	267	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>\n       requires isFloat(V)
563	semantics/float.k	270	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>\n       requires isInt(V) orBool isBool(V)
564	semantics/functions.k	8	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int)\n                 | #bindP(ParamNames, Vals)\n                 | ""#pop""\n                 | ""#endcall""\n\n  // ==== def / anonymous closure ============================================="
565	semantics/functions.k	14	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
566	semantics/functions.k	18	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Expr ::= closureExpr(ParamNames, Stmts)
567	semantics/functions.k	19	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k>\n       <env> L:Int </env>\n\n  // ==== annotated def/lambda (closure cells; spec 2.3) ======================\n  // closureValC(params, cellvars, body, captured-cells). No frame anchor: all\n  // enclosing-local reads are freevars (symtable-complete) and go through the\n  // captured cells; everything else is global/builtin, so the callee frame's\n  // parent is the module scope (0) — sound after the defining frame dies.
568	semantics/functions.k	27	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)\n\n  // capture: resolve each freevar to the enclosing frame's cellRef, then bind\n  // (FuncDef) or yield (Lambda) the closure value.
569	semantics/functions.k	31	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map)\n                 | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
570	semantics/functions.k	33	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                   FreeVars(FVS:ParamNames), BODY:Stmts)\n        => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
571	semantics/functions.k	36	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires FV in_keys(M)
572	semantics/functions.k	42	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      .ParamNames, BODY:Stmts, CM:Map) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
573	semantics/functions.k	47	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Lambda(Params(PNS:ParamNames), E:Expr)\n        => closureVal(PNS, Return(E) .Stmts, L) ... </k>\n       <env> L:Int </env>
574	semantics/functions.k	50	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                  FreeVars(FVS:ParamNames), E:Expr)\n        => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
575	semantics/functions.k	53	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames,\n                     (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires FV in_keys(M)
576	semantics/functions.k	59	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map)\n        => closureValC(PNS, CVS, BODY, CM) ... </k>\n\n  // ==== bind params ========================================================
577	semantics/functions.k	63	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
578	semantics/functions.k	64	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>\n  // a param that is a cellvar was pre-bound to its cell at frame entry
579	semantics/functions.k	68	rule	priority	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals))\n        => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires ""$cells"" in_keys(M)\n        andBool pnMember(P, cellsOf({M[""$cells""]}:>Val))\n        andBool P in_keys(M) andBool isCellRef({M[P]}:>Val)\n       [priority(40)]\n\n  // ==== return / pop the frame (the returned expr evaluates by strictness) =="
580	semantics/functions.k	78	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> Return(V:Val) ~> _ => #pop </k>\n       <ret> noRet => retV(V) </ret>
581	semantics/functions.k	80	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #endcall => #pop ... </k>\n       <ret> noRet => retV(noneV) </ret>\n  // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation\n  // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its\n  // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
