COMMAND: /audit-output/evidence/static/inventory_k.py
file	line	kind	attributes	decision	statement
reference-semantics/semantics/int.k	16	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin(OP:String, B1:Bool, B2:Bool) => applyBin(OP, boolAsInt(B1), boolAsInt(B2))
reference-semantics/semantics/int.k	18	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin(OP:String, B:Bool, I:Int) => applyBin(OP, boolAsInt(B), I)
reference-semantics/semantics/int.k	20	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin(OP:String, I:Int, B:Bool) => applyBin(OP, I, boolAsInt(B))
reference-semantics/semantics/int.k	22	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
reference-semantics/semantics/int.k	23	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
reference-semantics/semantics/int.k	24	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
reference-semantics/semantics/int.k	25	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
reference-semantics/semantics/int.k	26	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0 
reference-semantics/semantics/int.k	28	syntax	function	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k	29	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2 
reference-semantics/semantics/int.k	31	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
reference-semantics/semantics/int.k	32	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
reference-semantics/semantics/int.k	33	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
reference-semantics/semantics/int.k	34	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
reference-semantics/semantics/int.k	35	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
reference-semantics/semantics/int.k	36	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
reference-semantics/semantics/iter.k	8	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
reference-semantics/semantics/list.k	9	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/list.k	10	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
reference-semantics/semantics/list.k	13	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ApplyK ::= "toList"
reference-semantics/semantics/list.k	14	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
reference-semantics/semantics/list.k	15	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
reference-semantics/semantics/list.k	18	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/list.k	19	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule valSeqConcat(.ValSeq, T:ValSeq) => T
reference-semantics/semantics/list.k	20	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
reference-semantics/semantics/list.k	24	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)] 
reference-semantics/semantics/list.k	27	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
reference-semantics/semantics/list.k	28	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
reference-semantics/semantics/list.k	33	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= hasRefVS(ValSeq) [function, total]
reference-semantics/semantics/list.k	34	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule hasRefVS(.ValSeq) => false
reference-semantics/semantics/list.k	35	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R) 
reference-semantics/semantics/list.k	37	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
reference-semantics/semantics/list.k	39	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
reference-semantics/semantics/list.k	40	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
reference-semantics/semantics/list.k	41	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
reference-semantics/semantics/list.k	42	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP) 
reference-semantics/semantics/list.k	45	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
reference-semantics/semantics/list.k	47	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
reference-semantics/semantics/list.k	49	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	50	rule	owise	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
reference-semantics/semantics/list.k	53	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================
reference-semantics/semantics/list.k	58	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	59	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	60	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	61	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	62	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	63	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
reference-semantics/semantics/list.k	65	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
reference-semantics/semantics/list.k	67	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k	10	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
reference-semantics/semantics/methods.k	13	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	14	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	15	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	16	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================
reference-semantics/semantics/methods.k	19	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	20	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	21	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
reference-semantics/semantics/methods.k	26	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	27	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	28	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	29	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	30	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
reference-semantics/semantics/methods.k	34	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	35	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	36	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	37	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
reference-semantics/semantics/methods.k	39	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
reference-semantics/semantics/methods.k	41	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	42	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	43	rule	owise	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	44	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
reference-semantics/semantics/methods.k	47	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	48	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	49	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	50	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	51	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	52	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	53	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	54	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	55	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
reference-semantics/semantics/methods.k	58	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================
reference-semantics/semantics/methods.k	61	rule	concrete	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
reference-semantics/semantics/methods.k	64	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
reference-semantics/semantics/methods.k	65	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
reference-semantics/semantics/methods.k	66	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntOccVS(.ValSeq, _:Val) => 0
reference-semantics/semantics/methods.k	67	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
reference-semantics/semantics/methods.k	68	rule	symbolic	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
reference-semantics/semantics/methods.k	72	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	75	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
reference-semantics/semantics/methods.k	76	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
reference-semantics/semantics/methods.k	77	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
reference-semantics/semantics/methods.k	79	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
reference-semantics/semantics/methods.k	82	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	83	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
reference-semantics/semantics/methods.k	84	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
reference-semantics/semantics/methods.k	85	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= isWSC(Int) [function, total]
reference-semantics/semantics/methods.k	86	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
reference-semantics/semantics/methods.k	89	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1).
reference-semantics/semantics/methods.k	94	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	97	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
reference-semantics/semantics/methods.k	98	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
reference-semantics/semantics/methods.k	99	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
reference-semantics/semantics/methods.k	101	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
reference-semantics/semantics/methods.k	104	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
reference-semantics/semantics/methods.k	106	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
reference-semantics/semantics/methods.k	107	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
reference-semantics/semantics/methods.k	108	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
reference-semantics/semantics/methods.k	109	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
reference-semantics/semantics/methods.k	112	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= isUpperC(Int) [function, total]
reference-semantics/semantics/methods.k	113	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90 
reference-semantics/semantics/methods.k	115	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Bool ::= isLowerC(Int) [function, total]
