Script started on 2026-07-26 14:55:10-05:00 [<not executed on terminal>]
id	file	lines	kind	attributes	impact	decision	declaration_or_rule
K803	semantics/str.k	16-16	rule	-	FIXED_USED	DOCUMENTED_SUBSET_APPROXIMATION	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
K804	semantics/str.k	20-20	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
K805	semantics/str.k	21-21	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule seqConcat(.IntSeq, T:IntSeq) => T
K806	semantics/str.k	22-23	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
K807	semantics/str.k	24-24	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
K808	semantics/str.k	25-25	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
K809	semantics/str.k	26-28	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
K810	semantics/str.k	29-29	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
K811	semantics/str.k	30-31	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
K812	semantics/str.k	32-32	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
K813	semantics/str.k	33-33	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strPrefix(.IntSeq, _:IntSeq) => true
K814	semantics/str.k	34-34	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
K815	semantics/str.k	35-36	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
K816	semantics/str.k	37-37	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
K817	semantics/str.k	38-38	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
K818	semantics/str.k	39-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
K819	semantics/str.k	40-40	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
K820	semantics/str.k	48-48	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
K821	semantics/str.k	49-49	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(.IntSeq, .IntSeq) => false
K822	semantics/str.k	50-50	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
K823	semantics/str.k	51-51	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K824	semantics/str.k	52-52	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
K825	semantics/str.k	53-53	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
K826	semantics/str.k	54-55	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K827	semantics/str.k	56-56	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
K828	semantics/str.k	57-57	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K829	semantics/str.k	58-58	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K830	semantics/str.k	59-59	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K831	semantics/subscript.k	11-11	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K832	semantics/subscript.k	12-12	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
K833	semantics/subscript.k	13-13	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
K834	semantics/subscript.k	16-16	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K835	semantics/subscript.k	17-17	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
K836	semantics/subscript.k	18-18	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
K837	semantics/subscript.k	21-21	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= normIdx(Int, Int) [function, total]
K838	semantics/subscript.k	22-22	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K839	semantics/subscript.k	23-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
K840	semantics/subscript.k	27-27	context	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	context Subscript(HOLE, _)
K841	semantics/subscript.k	28-30	context	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
K842	semantics/subscript.k	31-34	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K843	semantics/subscript.k	35-36	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K844	semantics/subscript.k	37-37	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= applyIndex(Val, Int) [function]
K845	semantics/subscript.k	38-38	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K846	semantics/subscript.k	39-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K847	semantics/subscript.k	40-43	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
K848	semantics/subscript.k	44-48	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K849	semantics/subscript.k	49-49	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax OptInt ::= "noB" | someB(Int)
K850	semantics/subscript.k	50-50	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #evalB(NoBound) => noB ... </k>
K851	semantics/subscript.k	51-51	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K852	semantics/subscript.k	52-53	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K853	semantics/subscript.k	54-54	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K854	semantics/subscript.k	55-55	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K855	semantics/subscript.k	56-57	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
K856	semantics/subscript.k	58-60	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K857	semantics/subscript.k	61-62	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K858	semantics/subscript.k	63-63	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K859	semantics/subscript.k	64-65	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K860	semantics/subscript.k	66-67	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K861	semantics/subscript.k	68-71	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
K862	semantics/subscript.k	72-72	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= slStep(OptInt) [function, total]
K863	semantics/subscript.k	73-73	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStep(noB) => 1
K864	semantics/subscript.k	74-75	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStep(someB(S:Int)) => S
K865	semantics/subscript.k	76-76	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K866	semantics/subscript.k	77-77	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
K867	semantics/subscript.k	79-79	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
K868	semantics/subscript.k	81-82	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K869	semantics/subscript.k	83-83	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K870	semantics/subscript.k	84-84	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
K871	semantics/subscript.k	86-86	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
K872	semantics/subscript.k	88-89	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K873	semantics/subscript.k	90-90	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K874	semantics/subscript.k	91-91	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
K875	semantics/subscript.k	93-93	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
K876	semantics/subscript.k	96-96	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= clampLo(Int, Int) [function, total]
K877	semantics/subscript.k	97-97	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule clampLo(J:Int, _STEP:Int) => J
K878	semantics/subscript.k	99-99	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
K879	semantics/subscript.k	102-102	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K880	semantics/subscript.k	103-103	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
K881	semantics/subscript.k	105-105	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
K882	semantics/subscript.k	109-109	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K883	semantics/subscript.k	110-111	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
K884	semantics/subscript.k	113-113	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
K885	semantics/subscript.k	116-116	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K886	semantics/subscript.k	117-118	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
K887	semantics/subscript.k	120-120	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
K888	semantics/syntax.k	9-31	syntax	macro	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K889	semantics/syntax.k	32-32	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K890	semantics/syntax.k	33-33	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K891	semantics/syntax.k	34-34	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Entries ::= List{Entry, ","}
K892	semantics/syntax.k	35-35	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K893	semantics/syntax.k	36-36	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax CompFors ::= List{CompFor, ""}
K894	semantics/syntax.k	37-37	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Exprs ::= List{Expr, ","}
K895	semantics/syntax.k	38-38	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K896	semantics/syntax.k	39-40	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Bound ::= Expr | "NoBound"
K897	semantics/syntax.k	41-55	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K898	semantics/syntax.k	56-56	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Stmts ::= List{Stmt, ""}
K899	semantics/syntax.k	57-57	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Params ::= "Params" "(" ParamNames ")"
K900	semantics/syntax.k	58-58	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K901	semantics/syntax.k	59-59	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K902	semantics/syntax.k	60-60	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax ParamNames ::= List{String, ","}
K903	semantics/syntax.k	61-61	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax Module ::= "Module" "(" Stmts ")"
K904	semantics/tuple.k	10-10	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K905	semantics/tuple.k	11-13	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
K906	semantics/tuple.k	14-14	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax ApplyK ::= "toTuple"
K907	semantics/tuple.k	15-15	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K908	semantics/tuple.k	16-17	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K909	semantics/tuple.k	18-19	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
K910	semantics/tuple.k	20-20	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K911	semantics/tuple.k	21-22	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
K912	semantics/tuple.k	23-23	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K913	semantics/tuple.k	24-24	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K914	semantics/tuple.k	25-25	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K915	semantics/tuple.k	26-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
K916	semantics/tuple.k	28-30	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
K917	semantics/tuple.k	31-31	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #bindTgt(Expr, Val)
K918	semantics/tuple.k	32-34	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K919	semantics/tuple.k	35-37	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K920	semantics/tuple.k	42-42	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K921	semantics/tuple.k	43-43	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K922	semantics/tuple.k	44-48	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
K923	semantics/tuple.k	49-49	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K924	semantics/tuple.k	50-50	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K925	semantics/tuple.k	51-51	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K926	semantics/tuple.k	52-54	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K927	semantics/tuple.k	55-56	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K928	semantics/tuple.k	57-57	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K929	verification.k	7-7	syntax	macro	PROOF_LOCAL_USED	SOUND_EXACT_PROGRAM_MACRO	syntax Stmt ::= "filterByPrefixDef" [macro]
K930	verification.k	8-24	rule	-	PROOF_LOCAL_USED	SOUND_EXACT_PROGRAM_MACRO	rule filterByPrefixDef => FuncDef( "filter_by_prefix", Params("strings", "prefix"), Assign(Name("result"), ListExpr(.Exprs)) Assign(Name("string"), Str("")) For( Name("string"), Name("strings"), If( Call(Attribute(Name("string"), "startswith"), Name("prefix")), Expr(Call(Attribute(Name("result"), "append"), Name("string"))), .Stmts)) Return(Name("result"))) // A typed, list-isomorphic proof value. Its iterator emits exactly the // same string values, in the same order, as a Python list of strings.
K931	verification.k	25-26	syntax	constructor	PROOF_LOCAL_USED	SOUND_DECLARATION	syntax StrList ::= ".StrList" [constructor] | sCons(IntSeq, StrList) [constructor]
K932	verification.k	27-27	syntax	-	PROOF_LOCAL_USED	SOUND_DECLARATION	syntax Iterable ::= stringList(StrList)
K933	verification.k	28-28	rule	-	PROOF_LOCAL_USED	SOUND_LIST_ISOMORPHIC_BRIDGE	rule <k> #iterNext(stringList(.StrList)) => #iterDone ... </k>
K934	verification.k	29-32	rule	-	PROOF_LOCAL_USED	SOUND_LIST_ISOMORPHIC_BRIDGE	rule <k> #iterNext(stringList(sCons(S:IntSeq, REST:StrList))) => #iterYield(str(S), stringList(REST)) ... </k> // Mathematical result: retain exactly the strings satisfying startsWith.
K935	verification.k	33-33	syntax	function,total	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	syntax ValSeq ::= prefixFilter(IntSeq, StrList) [function, total]
K936	verification.k	34-35	rule	simplification	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	rule prefixFilter(_:IntSeq, .StrList) => .ValSeq [simplification]
