id	file	line	kind	target_relevance	review_decision	declaration
624	reference-semantics/semantics/float.k	196	rule	IMPORTED_UNUSED	CONCRETE_ONLY_OR_UNUSED: absent from Haskell proof dependency; attrs=concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
625	reference-semantics/semantics/float.k	197	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
626	reference-semantics/semantics/float.k	198	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
627	reference-semantics/semantics/float.k	199	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
628	reference-semantics/semantics/float.k	200	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
629	reference-semantics/semantics/float.k	201	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
630	reference-semantics/semantics/float.k	202	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
631	reference-semantics/semantics/float.k	203	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
632	reference-semantics/semantics/float.k	204	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
633	reference-semantics/semantics/float.k	205	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
634	reference-semantics/semantics/float.k	206	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
635	reference-semantics/semantics/float.k	209	syntax	IMPORTED_UNUSED	OPAQUE_TRUST_BOUNDARY_INERT_FOR_TARGET: unreachable from solution.mpy and absent from every result dependency; attrs=function,no-evaluators,symbol,total	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
636	reference-semantics/semantics/float.k	210	rule	IMPORTED_UNUSED	CONCRETE_ONLY_OR_UNUSED: absent from Haskell proof dependency; attrs=concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
637	reference-semantics/semantics/float.k	211	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
638	reference-semantics/semantics/float.k	213	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
639	reference-semantics/semantics/float.k	214	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
640	reference-semantics/semantics/float.k	217	syntax	IMPORTED_UNUSED	OPAQUE_TRUST_BOUNDARY_INERT_FOR_TARGET: unreachable from solution.mpy and absent from every result dependency; attrs=function,no-evaluators,symbol,total	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
641	reference-semantics/semantics/float.k	218	rule	IMPORTED_UNUSED	CONCRETE_ONLY_OR_UNUSED: absent from Haskell proof dependency; attrs=concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
642	reference-semantics/semantics/float.k	223	syntax	IMPORTED_UNUSED	OPAQUE_TRUST_BOUNDARY_INERT_FOR_TARGET: unreachable from solution.mpy and absent from every result dependency; attrs=function,no-evaluators,symbol,total	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
643	reference-semantics/semantics/float.k	224	rule	IMPORTED_UNUSED	CONCRETE_ONLY_OR_UNUSED: absent from Haskell proof dependency; attrs=concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
644	reference-semantics/semantics/float.k	227	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
645	reference-semantics/semantics/float.k	228	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
646	reference-semantics/semantics/float.k	230	syntax	IMPORTED_UNUSED	OPAQUE_TRUST_BOUNDARY_INERT_FOR_TARGET: unreachable from solution.mpy and absent from every result dependency; attrs=function,no-evaluators,symbol,total	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
647	reference-semantics/semantics/float.k	231	rule	IMPORTED_UNUSED	CONCRETE_ONLY_OR_UNUSED: absent from Haskell proof dependency; attrs=concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
648	reference-semantics/semantics/float.k	232	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax KItem ::= ""#mathSqrt"""
649	reference-semantics/semantics/float.k	233	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=priority	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
650	reference-semantics/semantics/float.k	234	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
651	reference-semantics/semantics/float.k	235	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
652	reference-semantics/semantics/float.k	243	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
653	reference-semantics/semantics/float.k	244	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
654	reference-semantics/semantics/float.k	245	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
655	reference-semantics/semantics/float.k	246	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
656	reference-semantics/semantics/float.k	247	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
657	reference-semantics/semantics/float.k	250	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
658	reference-semantics/semantics/float.k	251	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
659	reference-semantics/semantics/float.k	252	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
660	reference-semantics/semantics/float.k	253	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
661	reference-semantics/semantics/float.k	254	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
662	reference-semantics/semantics/float.k	261	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
663	reference-semantics/semantics/float.k	262	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	reference-semantics/semantics/float.k	265	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	reference-semantics/semantics/float.k	266	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	reference-semantics/semantics/float.k	267	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	reference-semantics/semantics/float.k	270	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
668	reference-semantics/semantics/float.k	273	endmodule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	endmodule
669	reference-semantics/semantics/functions.k	3	module	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	module MPY-FUNCTIONS
670	reference-semantics/semantics/functions.k	4	imports	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	imports MPY-CORE
671	reference-semantics/semantics/functions.k	8	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
672	reference-semantics/semantics/functions.k	14	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
673	reference-semantics/semantics/functions.k	18	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	syntax Expr ::= closureExpr(ParamNames, Stmts)
674	reference-semantics/semantics/functions.k	19	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
675	reference-semantics/semantics/functions.k	27	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
676	reference-semantics/semantics/functions.k	31	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
677	reference-semantics/semantics/functions.k	33	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
678	reference-semantics/semantics/functions.k	36	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
679	reference-semantics/semantics/functions.k	42	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
680	reference-semantics/semantics/functions.k	47	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
681	reference-semantics/semantics/functions.k	50	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
