id,source,module,keyword,classification,disposition,judgment,sentence_sha256
reference-semantics/semantics/float.k:200-200,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,f4cc3f89b1245849edd1d6e0dfa5645505c79f1d39c9aad1edf65437a72c89e3
reference-semantics/semantics/float.k:201-201,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,29ad04c6765ce1d923cea4e5f50f128fc38c1f12fd48e48174953800e578b45b
reference-semantics/semantics/float.k:202-202,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ef66ed6e5c9f520febe97010eb8cf4ecf1e3f8fceca2255de2151c0acbda3c76
reference-semantics/semantics/float.k:203-203,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c71c45e3867f618d9757ac8ec6bf0bf190f03c33f41a2b7a9b9d2751ff01a074
reference-semantics/semantics/float.k:204-204,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5af71595e01833b89c0e6ae6c3387a1837ffd61b9c8e064e70ed28ad46c35fd1
reference-semantics/semantics/float.k:205-205,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,dbb338deab59e1220e59b8290a4a16c815d9cb2f6ee1d3fb39984dbce30e4796
reference-semantics/semantics/float.k:206-208,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,0eb4b9987bae9dabfaa03c8fc5cda7a0cb23339ba33edad2346be97b2fbbd5a0
reference-semantics/semantics/float.k:209-209,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax|function|total|no-evaluators,OPAQUE_TRUST_DECLARATION,Conditional supplied-semantics boundary; symbol is absent from task execution.,f1ac2a9409f9b6bff7dc48e9f50e3443e7a91525f883021ffd7fcf73fefe3b4d
reference-semantics/semantics/float.k:210-210,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|concrete,CONCRETE_ATTRIBUTE_RULE,Concrete twin; not used by the symbolic integer proof.,a4af8f65dcec4d54912e75bd4cd36648b1c02763417330547c2cd5d89ee4a23a
reference-semantics/semantics/float.k:211-212,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,fbeb9d1511524c65003a04d201c84034fdfb033171f8594fa226438428a8349a
reference-semantics/semantics/float.k:213-213,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1f97c6d17bd5dfc309c13c95a7684a77b44e5a37ca4d0ffc56795594073a6f7c
reference-semantics/semantics/float.k:214-216,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,93872239b26c4273eb61bbfd2b31352729f23f57b4bc65553675a1f4b9258544
reference-semantics/semantics/float.k:217-217,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax|function|total|no-evaluators,OPAQUE_TRUST_DECLARATION,Conditional supplied-semantics boundary; symbol is absent from task execution.,8db4b040250d72609fb5ecd738054ce51904d9544ec6632ee9082f9efa5bff8f
reference-semantics/semantics/float.k:218-222,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|concrete,CONCRETE_ATTRIBUTE_RULE,Concrete twin; not used by the symbolic integer proof.,1965986ed5217ab70d09e54203a723beab6cb44e333994833992744d9a1fa664
reference-semantics/semantics/float.k:223-223,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax|function|total|no-evaluators,OPAQUE_TRUST_DECLARATION,Conditional supplied-semantics boundary; symbol is absent from task execution.,00b134fdb4ba583384226d5fcae22a9a04a04ff2c222e1d93ecca62dc8254fee
reference-semantics/semantics/float.k:224-226,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|concrete,CONCRETE_ATTRIBUTE_RULE,Concrete twin; not used by the symbolic integer proof.,a878a813520c6b8504f886e17b0c5f3b384be78ceeb49602c5bf35673f098bd5
reference-semantics/semantics/float.k:227-227,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4d2c9b76dce76490028f0648c0acedd9abb6e381a2fa161dd9b83ef6df1361c4
reference-semantics/semantics/float.k:228-229,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5478f9582ed61445658a49deb22ae3277c4f5885580fc3780216f51f6665d4f3
reference-semantics/semantics/float.k:230-230,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax|function|total|no-evaluators,OPAQUE_TRUST_DECLARATION,Conditional supplied-semantics boundary; symbol is absent from task execution.,174abef163ce69c6da8294d2b22391bbfbce3d36580de8d15b131838e71e3f56
reference-semantics/semantics/float.k:231-231,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|concrete,CONCRETE_ATTRIBUTE_RULE,Concrete twin; not used by the symbolic integer proof.,b4927af40e0ecc616aa4636f0caaa7754a8ac384025debb21556afd23e49a777
reference-semantics/semantics/float.k:232-232,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,0bb06d147d2f001cb2b54bb868b139f39d2634f64b0f2d071690f11f4feefdbe
reference-semantics/semantics/float.k:233-233,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5f02b9a2c43a24b17875d6446da429a0279265caa9aded04783924b84f75a83e
reference-semantics/semantics/float.k:234-234,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,7e85b61d16d890ce36f1afdfc28c4e4274c9af8a21514b7b9e8b9f92f9c164e6
reference-semantics/semantics/float.k:235-242,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,acf8af63212e0c34a7c25ed43cb5ca79fa56457a30ede42c84757d4803eb3252
reference-semantics/semantics/float.k:243-243,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,02a65b61407959640862186984ba29e044f4061b754402c15c5d814c0bdf886a
reference-semantics/semantics/float.k:244-244,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c36354cc1ede2379b63963dfbf2e7c5f2b13198b718f9f980bd14b964ea83d38
reference-semantics/semantics/float.k:245-245,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6da7ac119cbd9aa456430244cc4c6ef5b9125d6e112afa5c75874bf4e9c4ceee
reference-semantics/semantics/float.k:246-246,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,87dd5a59593bd48ef8aab9bc89f565000b11668347f6e080e3ac41f4ef481d13
reference-semantics/semantics/float.k:247-249,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,f9bb39332fc90a4ffe0c761dfc7ee80f4412aa6b80cc3acfffdf04bb6606d66b
reference-semantics/semantics/float.k:250-250,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,c171dc4002c16a28e4e5d65fdf25977dfab869cff6e9d2674b46d22802d31945
reference-semantics/semantics/float.k:251-251,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,aaabc5f96b8f8f6dadc3f89bef2f9f99afe316cec12375331b3e93b342988a95
reference-semantics/semantics/float.k:252-252,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,68890afd2331ad6f0b293b25f610a4ebebb8953bb8a2ca9aa374a19a9a777753
reference-semantics/semantics/float.k:253-253,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ede3a60021ccf019f170d136fd2b1029d6286a2267dd57c3f562360fb56c69c4
reference-semantics/semantics/float.k:254-260,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1825e24651333baa86508323904b3b147e9d6d61745f82b069b265a7060d294e
reference-semantics/semantics/float.k:261-261,reference-semantics/semantics/float.k,MPY-FLOAT,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ccf77eccfe1f6dd846d61ed8720d5b6370dc247b845b5e3ac4fda7fc71b00013
reference-semantics/semantics/float.k:262-264,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,14dc2c28589ef57e64772bd179193364c52f419d92ed025271de6eaeacb511f0
reference-semantics/semantics/float.k:265-265,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,73d80b9479e05f0ca4079e5d6fedc7b677abbdd77ed6b3dd68066470588c3c22
reference-semantics/semantics/float.k:266-266,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,53d04655cee224c39f5970281ed3e34cbdea4011d79bc512bc1eabcbfbf13fe8
reference-semantics/semantics/float.k:267-269,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,fd48c7171e13488dfce50dc966098c0431fe5ff8d22b5455a52bb02b579800fc
reference-semantics/semantics/float.k:270-272,reference-semantics/semantics/float.k,MPY-FLOAT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5e9f400c40c2d27ec7081ab2e0c51e3d4c46f02ac195d085809461597a338524
reference-semantics/semantics/functions.k:4-7,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,22210b3b144d7ac95180db8ace56c05ba47f36eefb09fda38422ac0a8e260dd4
reference-semantics/semantics/functions.k:8-13,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,ac992d6ed5299b2a278d1294181e13b7bfd5804fab48682678a3f820f1aa3507
reference-semantics/semantics/functions.k:14-17,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,072cc5457ebcb5fb3d6696fefdda6e171fc0067d7855f3887d07b13778dcb85e
reference-semantics/semantics/functions.k:18-18,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,67496d445509f26a684ec75d5e3acaff8b764808a4e75808adc775b7c6a78f94
reference-semantics/semantics/functions.k:19-26,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4cb35c0d7c710525a1e1d432e5edca080424779ec892f537b6fa63328865895f
reference-semantics/semantics/functions.k:27-30,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,92a33b8f67bcf13505ad84d88d9b8085c2083c1f777ae2c2fb06ca1e645c81f9
reference-semantics/semantics/functions.k:31-32,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,eb83fe24e2b1eb6de405d216e37103c278204e8bb2f53cd64dc4f06283c32463
reference-semantics/semantics/functions.k:33-35,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,79b4e04d29b4fff33d350a912c0b4a52d8cad83cfea95e8a7e5d2bc14c48e7cf
reference-semantics/semantics/functions.k:36-41,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,6bfa0d50fad16e7f324b6c44fe3cacd0925299ff5c07373a4771e7f6b7222001
reference-semantics/semantics/functions.k:42-46,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4c8db650c9a7eea6a1e1fd044219bd69b3c078a98d51fc517b1e4caa74f4c78e
reference-semantics/semantics/functions.k:47-49,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c41fd0d94bfcb35ffd2ec357bec4a023eafc98ca785861f2304ca4d4629bf794
reference-semantics/semantics/functions.k:50-52,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,fc1bffa16778a3f89d5b6073c0706d25e286c016a38d54fac4fc5f0023b4a3b4
reference-semantics/semantics/functions.k:53-58,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,9f9ceed2c512b7e43c9484f66f502abcfc7af78ba753e7c6d941c9f1b1920112
reference-semantics/semantics/functions.k:59-62,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,14341eb15aa8b1f8ecb3cf6e3c026b8b11fd4d23cbbd6f1bbbe6aadf42a228c6
reference-semantics/semantics/functions.k:63-63,reference-semantics/semantics/functions.k,MPY-FUNCTIONS,rule,rule|ordinary,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,c0a18889f83de0185f3ebd0752ca93addeb53dab95eb2ee774486c64eb1f1280
