# Exhaustive K source inventory
# COMMAND: python3 /audit-output/evidence/k_inventory.py
id	file	module	line	kind	class	relevance	attributes	audit_decision	sentence
K0558	semantics/float.k	MPY-FLOAT	261	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
K0559	semantics/float.k	MPY-FLOAT	262	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
K0560	semantics/float.k	MPY-FLOAT	265	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
K0561	semantics/float.k	MPY-FLOAT	266	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
K0562	semantics/float.k	MPY-FLOAT	267	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
K0563	semantics/float.k	MPY-FLOAT	270	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
K0564	semantics/functions.k	MPY-FUNCTIONS	8	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
K0565	semantics/functions.k	MPY-FUNCTIONS	14	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
K0566	semantics/functions.k	MPY-FUNCTIONS	18	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Expr ::= closureExpr(ParamNames, Stmts)
K0567	semantics/functions.k	MPY-FUNCTIONS	19	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
K0568	semantics/functions.k	MPY-FUNCTIONS	27	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
K0569	semantics/functions.k	MPY-FUNCTIONS	31	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
K0570	semantics/functions.k	MPY-FUNCTIONS	33	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
K0571	semantics/functions.k	MPY-FUNCTIONS	36	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0572	semantics/functions.k	MPY-FUNCTIONS	42	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
K0573	semantics/functions.k	MPY-FUNCTIONS	47	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
K0574	semantics/functions.k	MPY-FUNCTIONS	50	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
K0575	semantics/functions.k	MPY-FUNCTIONS	53	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0576	semantics/functions.k	MPY-FUNCTIONS	59	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
K0577	semantics/functions.k	MPY-FUNCTIONS	63	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
K0578	semantics/functions.k	MPY-FUNCTIONS	64	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
K0579	semantics/functions.k	MPY-FUNCTIONS	68	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0580	semantics/functions.k	MPY-FUNCTIONS	78	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
K0581	semantics/functions.k	MPY-FUNCTIONS	80	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
K0582	semantics/functions.k	MPY-FUNCTIONS	85	rule	OPERATIONAL_RULE	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
K0583	semantics/int.k	MPY-INT	7	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyUn("-", I:Int) => 0 -Int I
K0584	semantics/int.k	MPY-INT	9	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2
K0585	semantics/int.k	MPY-INT	11	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
K0586	semantics/int.k	MPY-INT	12	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
K0587	semantics/int.k	MPY-INT	13	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
K0588	semantics/int.k	MPY-INT	14	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
K0589	semantics/int.k	MPY-INT	15	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
K0590	semantics/int.k	MPY-INT	16	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("
K0591	semantics/int.k	MPY-INT	17	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
K0592	semantics/int.k	MPY-INT	19	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= pyMod(Int, Int) [function]
K0593	semantics/int.k	MPY-INT	20	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
K0594	semantics/int.k	MPY-INT	22	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
K0595	semantics/int.k	MPY-INT	23	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
K0596	semantics/int.k	MPY-INT	24	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
K0597	semantics/int.k	MPY-INT	25	rule	FUNCTION_OR_MACRO_EQUATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
K0598	semantics/int.k	MPY-INT	26	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
K0599	semantics/int.k	MPY-INT	27	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
K0600	semantics/iter.k	MPY-ITER	8	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
K0601	semantics/list.k	MPY-LIST	9	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
K0602	semantics/list.k	MPY-LIST	10	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K0603	semantics/list.k	MPY-LIST	13	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ApplyK ::= "toList"
K0604	semantics/list.k	MPY-LIST	14	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K0605	semantics/list.k	MPY-LIST	15	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K0606	semantics/list.k	MPY-LIST	18	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K0607	semantics/list.k	MPY-LIST	19	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule valSeqConcat(.ValSeq, T:ValSeq) => T
K0608	semantics/list.k	MPY-LIST	20	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0609	semantics/list.k	MPY-LIST	24	rule	PRIORITY_OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF	priority(45)	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K0610	semantics/list.k	MPY-LIST	27	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K0611	semantics/list.k	MPY-LIST	28	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K0612	semantics/list.k	MPY-LIST	33	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0613	semantics/list.k	MPY-LIST	34	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule hasRefVS(.ValSeq) => false
K0614	semantics/list.k	MPY-LIST	35	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0615	semantics/list.k	MPY-LIST	37	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K0616	semantics/list.k	MPY-LIST	39	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K0617	semantics/list.k	MPY-LIST	40	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K0618	semantics/list.k	MPY-LIST	41	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K0619	semantics/list.k	MPY-LIST	42	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0620	semantics/list.k	MPY-LIST	45	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
K0621	semantics/list.k	MPY-LIST	47	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
K0622	semantics/list.k	MPY-LIST	49	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0623	semantics/list.k	MPY-LIST	50	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF	owise	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0624	semantics/list.k	MPY-LIST	53	rule	PRIORITY_OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF	priority(40)	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K0625	semantics/list.k	MPY-LIST	58	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K0626	semantics/list.k	MPY-LIST	59	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K0627	semantics/list.k	MPY-LIST	60	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K0628	semantics/list.k	MPY-LIST	61	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0629	semantics/list.k	MPY-LIST	62	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0630	semantics/list.k	MPY-LIST	63	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
K0631	semantics/list.k	MPY-LIST	65	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
K0632	semantics/list.k	MPY-LIST	67	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0633	semantics/methods.k	MPY-METHODS	10	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0634	semantics/methods.k	MPY-METHODS	13	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K0635	semantics/methods.k	MPY-METHODS	14	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K0636	semantics/methods.k	MPY-METHODS	15	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K0637	semantics/methods.k	MPY-METHODS	16	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
K0638	semantics/methods.k	MPY-METHODS	19	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
K0639	semantics/methods.k	MPY-METHODS	20	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
K0640	semantics/methods.k	MPY-METHODS	21	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
K0641	semantics/methods.k	MPY-METHODS	26	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K0642	semantics/methods.k	MPY-METHODS	27	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0643	semantics/methods.k	MPY-METHODS	28	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0644	semantics/methods.k	MPY-METHODS	29	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0645	semantics/methods.k	MPY-METHODS	30	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
