file	lines	module	kind	attributes	origin	relevance	normalized_sentence
reference-semantics/semantics/functions.k	50-52	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
reference-semantics/semantics/functions.k	53-58	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	59-62	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
reference-semantics/semantics/functions.k	63-63	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
reference-semantics/semantics/functions.k	64-67	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
reference-semantics/semantics/functions.k	68-77	MPY-FUNCTIONS	rule	priority	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
reference-semantics/semantics/functions.k	78-79	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
reference-semantics/semantics/functions.k	80-84	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
reference-semantics/semantics/functions.k	85-90	MPY-FUNCTIONS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
reference-semantics/semantics/int.k	7-8	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyUn("-", I:Int) => 0 -Int I
reference-semantics/semantics/int.k	9-10	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
reference-semantics/semantics/int.k	11-11	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
reference-semantics/semantics/int.k	12-12	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
reference-semantics/semantics/int.k	13-13	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
reference-semantics/semantics/int.k	14-14	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
reference-semantics/semantics/int.k	15-15	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
reference-semantics/semantics/int.k	16-16	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
reference-semantics/semantics/int.k	17-18	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
reference-semantics/semantics/int.k	19-19	MPY-INT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k	20-21	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
reference-semantics/semantics/int.k	22-22	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
reference-semantics/semantics/int.k	23-23	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
reference-semantics/semantics/int.k	24-24	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
reference-semantics/semantics/int.k	25-25	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
reference-semantics/semantics/int.k	26-26	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
reference-semantics/semantics/int.k	27-27	MPY-INT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
reference-semantics/semantics/iter.k	8-8	MPY-ITER	syntax	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
reference-semantics/semantics/list.k	9-9	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/list.k	10-12	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
reference-semantics/semantics/list.k	13-13	MPY-LIST	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax ApplyK ::= "toList"
reference-semantics/semantics/list.k	14-14	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
reference-semantics/semantics/list.k	15-17	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
reference-semantics/semantics/list.k	18-18	MPY-LIST	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/list.k	19-19	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
reference-semantics/semantics/list.k	20-23	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
reference-semantics/semantics/list.k	24-26	MPY-LIST	rule	priority	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
reference-semantics/semantics/list.k	27-27	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
reference-semantics/semantics/list.k	28-32	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/list.k	33-33	MPY-LIST	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Bool ::= hasRefVS(ValSeq) [function, total]
reference-semantics/semantics/list.k	34-34	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule hasRefVS(.ValSeq)                => false
reference-semantics/semantics/list.k	35-36	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
reference-semantics/semantics/list.k	37-38	MPY-LIST	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
reference-semantics/semantics/list.k	39-39	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
reference-semantics/semantics/list.k	40-40	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
reference-semantics/semantics/list.k	41-41	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
reference-semantics/semantics/list.k	42-44	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
reference-semantics/semantics/list.k	45-46	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
reference-semantics/semantics/list.k	47-48	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
reference-semantics/semantics/list.k	49-49	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
reference-semantics/semantics/list.k	50-52	MPY-LIST	rule	owise	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
reference-semantics/semantics/list.k	53-57	MPY-LIST	rule	priority	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
reference-semantics/semantics/list.k	58-58	MPY-LIST	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
reference-semantics/semantics/list.k	59-59	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
reference-semantics/semantics/list.k	60-60	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
reference-semantics/semantics/list.k	61-61	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
reference-semantics/semantics/list.k	62-62	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
reference-semantics/semantics/list.k	63-64	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
reference-semantics/semantics/list.k	65-66	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
reference-semantics/semantics/list.k	67-67	MPY-LIST	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> B:Bool ~> #notB => notBool B ... </k>
reference-semantics/semantics/methods.k	10-12	MPY-METHODS	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Val ::= applyMethod(Val, String, Vals) [function]
reference-semantics/semantics/methods.k	13-13	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
reference-semantics/semantics/methods.k	14-14	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
reference-semantics/semantics/methods.k	15-15	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
reference-semantics/semantics/methods.k	16-18	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
reference-semantics/semantics/methods.k	19-19	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
reference-semantics/semantics/methods.k	20-20	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
reference-semantics/semantics/methods.k	21-25	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
reference-semantics/semantics/methods.k	26-26	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
reference-semantics/semantics/methods.k	27-27	MPY-METHODS	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
reference-semantics/semantics/methods.k	28-28	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
reference-semantics/semantics/methods.k	29-29	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
reference-semantics/semantics/methods.k	30-33	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
reference-semantics/semantics/methods.k	34-34	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
reference-semantics/semantics/methods.k	35-35	MPY-METHODS	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
reference-semantics/semantics/methods.k	36-36	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntSub(.IntSeq, _:IntSeq) => 0
reference-semantics/semantics/methods.k	37-38	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
reference-semantics/semantics/methods.k	39-40	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
reference-semantics/semantics/methods.k	41-41	MPY-METHODS	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
reference-semantics/semantics/methods.k	42-42	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
reference-semantics/semantics/methods.k	43-43	MPY-METHODS	rule	owise	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
reference-semantics/semantics/methods.k	44-46	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
reference-semantics/semantics/methods.k	47-47	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
reference-semantics/semantics/methods.k	48-48	MPY-METHODS	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax IntSeq ::= trimWS(IntSeq) [function, total]
reference-semantics/semantics/methods.k	49-49	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule trimWS(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	50-50	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
reference-semantics/semantics/methods.k	51-51	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
reference-semantics/semantics/methods.k	52-52	MPY-METHODS	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	53-53	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
reference-semantics/semantics/methods.k	54-54	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule revISAcc(.IntSeq, A:IntSeq) => A
reference-semantics/semantics/methods.k	55-57	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
reference-semantics/semantics/methods.k	58-60	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
reference-semantics/semantics/methods.k	61-63	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
reference-semantics/semantics/methods.k	64-64	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
reference-semantics/semantics/methods.k	65-65	MPY-METHODS	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
reference-semantics/semantics/methods.k	66-66	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntOccVS(.ValSeq, _:Val)                => 0
reference-semantics/semantics/methods.k	67-67	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
reference-semantics/semantics/methods.k	68-71	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
reference-semantics/semantics/methods.k	72-74	MPY-METHODS	rule	priority	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
reference-semantics/semantics/methods.k	75-75	MPY-METHODS	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
reference-semantics/semantics/methods.k	76-76	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
reference-semantics/semantics/methods.k	77-78	MPY-METHODS	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
